year,quintil_oecd,regtyp,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,1st Quintile,Urban regions,Very concerned,0.30668,535,1784,0.28527,0.32808
2009,1st Quintile,Urban regions,Somewhat concerned,0.51632,934,1784,0.49312,0.53952
2009,1st Quintile,Urban regions,Not concerned at all,0.17700,315,1784,0.15929,0.19472
2009,1st Quintile,Rural regions,Very concerned,0.23148,244,1058,0.20606,0.25691
2009,1st Quintile,Rural regions,Somewhat concerned,0.53624,579,1058,0.50618,0.56631
2009,1st Quintile,Rural regions,Not concerned at all,0.23227,235,1058,0.20682,0.25773
2009,2nd Quintile,Urban regions,Very concerned,0.30971,552,1885,0.28883,0.33059
2009,2nd Quintile,Urban regions,Somewhat concerned,0.53709,1027,1885,0.51458,0.55961
2009,2nd Quintile,Urban regions,Not concerned at all,0.15319,306,1885,0.13693,0.16946
2009,2nd Quintile,Rural regions,Very concerned,0.25309,323,1258,0.22906,0.27713
2009,2nd Quintile,Rural regions,Somewhat concerned,0.55108,690,1258,0.52358,0.57858
2009,2nd Quintile,Rural regions,Not concerned at all,0.19583,245,1258,0.17389,0.21777
2009,3rd Quintile,Urban regions,Very concerned,0.30065,583,2013,0.28061,0.32069
2009,3rd Quintile,Urban regions,Somewhat concerned,0.56484,1145,2013,0.54318,0.58651
2009,3rd Quintile,Urban regions,Not concerned at all,0.13451,285,2013,0.11960,0.14942
2009,3rd Quintile,Rural regions,Very concerned,0.25327,355,1376,0.23029,0.27626
2009,3rd Quintile,Rural regions,Somewhat concerned,0.55282,778,1376,0.52654,0.57910
2009,3rd Quintile,Rural regions,Not concerned at all,0.19391,243,1376,0.17301,0.21481
2009,4th Quintile,Urban regions,Very concerned,0.28865,736,2449,0.27070,0.30660
2009,4th Quintile,Urban regions,Somewhat concerned,0.56230,1358,2449,0.54265,0.58195
2009,4th Quintile,Urban regions,Not concerned at all,0.14905,355,2449,0.13494,0.16316
2009,4th Quintile,Rural regions,Very concerned,0.25902,339,1310,0.23528,0.28275
2009,4th Quintile,Rural regions,Somewhat concerned,0.59559,765,1310,0.56900,0.62218
2009,4th Quintile,Rural regions,Not concerned at all,0.14540,206,1310,0.12630,0.16449
2009,5th Quintile,Urban regions,Very concerned,0.28452,1004,3530,0.26964,0.29941
2009,5th Quintile,Urban regions,Somewhat concerned,0.55199,1976,3530,0.53558,0.56840
2009,5th Quintile,Urban regions,Not concerned at all,0.16349,550,3530,0.15129,0.17569
2009,5th Quintile,Rural regions,Very concerned,0.27882,341,1261,0.25406,0.30358
2009,5th Quintile,Rural regions,Somewhat concerned,0.56713,714,1261,0.53977,0.59448
2009,5th Quintile,Rural regions,Not concerned at all,0.15406,206,1261,0.13412,0.17399
2010,1st Quintile,Urban regions,Very concerned,0.32254,513,1646,0.29995,0.34513
2010,1st Quintile,Urban regions,Somewhat concerned,0.49809,839,1646,0.47393,0.52226
2010,1st Quintile,Urban regions,Not concerned at all,0.17937,294,1646,0.16083,0.19791
2010,1st Quintile,Rural regions,Very concerned,0.30514,233,911,0.27522,0.33506
2010,1st Quintile,Rural regions,Somewhat concerned,0.47437,473,911,0.44193,0.50682
2010,1st Quintile,Rural regions,Not concerned at all,0.22048,205,911,0.19355,0.24742
2010,2nd Quintile,Urban regions,Very concerned,0.30579,523,1768,0.28431,0.32728
2010,2nd Quintile,Urban regions,Somewhat concerned,0.52039,935,1768,0.49710,0.54368
2010,2nd Quintile,Urban regions,Not concerned at all,0.17382,310,1768,0.15615,0.19149
2010,2nd Quintile,Rural regions,Very concerned,0.25980,314,1231,0.23529,0.28430
2010,2nd Quintile,Rural regions,Somewhat concerned,0.50220,647,1231,0.47425,0.53014
2010,2nd Quintile,Rural regions,Not concerned at all,0.23801,270,1231,0.21421,0.26181
2010,3rd Quintile,Urban regions,Very concerned,0.31098,571,1887,0.29009,0.33187
2010,3rd Quintile,Urban regions,Somewhat concerned,0.54122,1040,1887,0.51873,0.56371
2010,3rd Quintile,Urban regions,Not concerned at all,0.14780,276,1887,0.13178,0.16382
2010,3rd Quintile,Rural regions,Very concerned,0.25219,322,1305,0.22861,0.27576
2010,3rd Quintile,Rural regions,Somewhat concerned,0.57819,735,1305,0.55138,0.60499
2010,3rd Quintile,Rural regions,Not concerned at all,0.16963,248,1305,0.14926,0.19000
2010,4th Quintile,Urban regions,Very concerned,0.29575,663,2258,0.27692,0.31458
2010,4th Quintile,Urban regions,Somewhat concerned,0.53177,1216,2258,0.51118,0.55236
2010,4th Quintile,Urban regions,Not concerned at all,0.17248,379,2258,0.15689,0.18806
2010,4th Quintile,Rural regions,Very concerned,0.26259,330,1204,0.23772,0.28745
2010,4th Quintile,Rural regions,Somewhat concerned,0.53937,667,1204,0.51120,0.56753
2010,4th Quintile,Rural regions,Not concerned at all,0.19805,207,1204,0.17553,0.22057
2010,5th Quintile,Urban regions,Very concerned,0.30470,987,3308,0.28901,0.32038
2010,5th Quintile,Urban regions,Somewhat concerned,0.52268,1765,3308,0.50565,0.53970
2010,5th Quintile,Urban regions,Not concerned at all,0.17263,556,3308,0.15975,0.18551
2010,5th Quintile,Rural regions,Very concerned,0.26097,254,1042,0.23430,0.28765
2010,5th Quintile,Rural regions,Somewhat concerned,0.56396,596,1042,0.53384,0.59409
2010,5th Quintile,Rural regions,Not concerned at all,0.17506,192,1042,0.15198,0.19815
2011,1st Quintile,Urban regions,Very concerned,0.29832,440,1493,0.27511,0.32154
2011,1st Quintile,Urban regions,Somewhat concerned,0.53787,800,1493,0.51257,0.56317
2011,1st Quintile,Urban regions,Not concerned at all,0.16381,253,1493,0.14503,0.18259
2011,1st Quintile,Rural regions,Very concerned,0.29720,252,969,0.26841,0.32599
