year,age_gr,pgisced97,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No answer / don't know,Very concerned,0.26983,79,306,0.22002,0.31965
2009,17-29 y.,No answer / don't know,Somewhat concerned,0.47617,157,306,0.42012,0.53222
2009,17-29 y.,No answer / don't know,Not concerned at all,0.25399,70,306,0.20514,0.30284
2009,17-29 y.,Pre-primary Level,Very concerned,0.28549,85,309,0.23505,0.33593
2009,17-29 y.,Pre-primary Level,Somewhat concerned,0.48688,149,309,0.43106,0.54271
2009,17-29 y.,Pre-primary Level,Not concerned at all,0.22763,75,309,0.18080,0.27446
2009,17-29 y.,Lower Secondary Level,Very concerned,0.24871,108,472,0.20967,0.28775
2009,17-29 y.,Lower Secondary Level,Somewhat concerned,0.47747,223,472,0.43236,0.52258
2009,17-29 y.,Lower Secondary Level,Not concerned at all,0.27382,141,472,0.23355,0.31409
2009,17-29 y.,Upper Secondary Level,Very concerned,0.24800,297,1259,0.22414,0.27187
2009,17-29 y.,Upper Secondary Level,Somewhat concerned,0.52032,680,1259,0.49271,0.54792
2009,17-29 y.,Upper Secondary Level,Not concerned at all,0.23168,282,1259,0.20836,0.25499
2009,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.30654,58,159,0.23465,0.37844
2009,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.54026,101,159,0.46254,0.61797
2009,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.32668,74,246,0.26795,0.38541
2009,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.47053,133,246,0.40803,0.53303
2009,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.20279,39,246,0.15244,0.25313
2009,30-45 y.,Lower Secondary Level,Very concerned,0.30040,85,265,0.24510,0.35570
2009,30-45 y.,Lower Secondary Level,Somewhat concerned,0.54443,137,265,0.48436,0.60451
2009,30-45 y.,Lower Secondary Level,Not concerned at all,0.15517,43,265,0.11149,0.19884
2009,30-45 y.,Upper Secondary Level,Very concerned,0.25493,612,2324,0.23721,0.27265
2009,30-45 y.,Upper Secondary Level,Somewhat concerned,0.58298,1341,2324,0.56293,0.60303
2009,30-45 y.,Upper Secondary Level,Not concerned at all,0.16209,371,2324,0.14710,0.17707
2009,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.32979,134,437,0.28566,0.37392
2009,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.54412,241,437,0.49737,0.59087
2009,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.12609,62,437,0.09493,0.15724
2009,30-45 y.,First Stage of Tertiary Education,Very concerned,0.32387,125,429,0.27953,0.36820
2009,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.53762,245,429,0.49038,0.58485
2009,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.13851,59,429,0.10579,0.17124
2009,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.30751,342,1146,0.28078,0.33424
2009,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.57104,640,1146,0.54237,0.59971
2009,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.12144,164,1146,0.10252,0.14036
2009,46-65 y.,Primary Level,Somewhat concerned,0.63386,32,32,0.46428,0.80345
2009,46-65 y.,Lower Secondary Level,Very concerned,0.25584,101,388,0.21237,0.29931
2009,46-65 y.,Lower Secondary Level,Somewhat concerned,0.57064,224,388,0.52132,0.61996
2009,46-65 y.,Lower Secondary Level,Not concerned at all,0.17352,63,388,0.13579,0.21125
2009,46-65 y.,Upper Secondary Level,Very concerned,0.28818,891,3286,0.27269,0.30367
2009,46-65 y.,Upper Secondary Level,Somewhat concerned,0.57086,1922,3286,0.55394,0.58779
2009,46-65 y.,Upper Secondary Level,Not concerned at all,0.14096,473,3286,0.12906,0.15286
2009,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.29054,82,276,0.23688,0.34420
2009,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.56609,158,276,0.50751,0.62466
2009,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.14337,36,276,0.10195,0.18479
2009,46-65 y.,First Stage of Tertiary Education,Very concerned,0.27139,147,544,0.23399,0.30879
2009,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.60623,320,544,0.56513,0.64732
2009,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.12238,77,544,0.09482,0.14995
2009,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.27492,516,1750,0.25399,0.29584
2009,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.55499,969,1750,0.53170,0.57828
2009,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.17009,265,1750,0.15248,0.18770
2009,66 and older,Lower Secondary Level,Very concerned,0.25791,168,646,0.22415,0.29168
2009,66 and older,Lower Secondary Level,Somewhat concerned,0.58309,379,646,0.54504,0.62114
2009,66 and older,Lower Secondary Level,Not concerned at all,0.15900,99,646,0.13078,0.18722
2009,66 and older,Upper Secondary Level,Very concerned,0.30551,654,2157,0.28606,0.32495
2009,66 and older,Upper Secondary Level,Somewhat concerned,0.54463,1182,2157,0.52361,0.56565
2009,66 and older,Upper Secondary Level,Not concerned at all,0.14986,321,2157,0.13480,0.16493
2009,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.40505,36,79,0.29611,0.51400
2009,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.45525,43,79,0.34473,0.56577
2009,66 and older,First Stage of Tertiary Education,Very concerned,0.37195,112,313,0.31832,0.42558
2009,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.49960,157,313,0.44412,0.55508
2009,66 and older,First Stage of Tertiary Education,Not concerned at all,0.12845,44,313,0.09132,0.16558
2009,66 and older,Second Stage of Tertiary Education,Very concerned,0.28975,252,878,0.25973,0.31978
2009,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.51280,461,878,0.47972,0.54588
2009,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.19745,165,878,0.17110,0.22379
2010,17-29 y.,No answer / don't know,Very concerned,0.27393,66,277,0.22132,0.32655
2010,17-29 y.,No answer / don't know,Somewhat concerned,0.45194,134,277,0.39323,0.51066
2010,17-29 y.,No answer / don't know,Not concerned at all,0.27413,77,277,0.22150,0.32675
2010,17-29 y.,Pre-primary Level,Very concerned,0.34048,141,413,0.29472,0.38624
2010,17-29 y.,Pre-primary Level,Somewhat concerned,0.47189,194,413,0.42368,0.52009
2010,17-29 y.,Pre-primary Level,Not concerned at all,0.18763,78,413,0.14993,0.22533
2010,17-29 y.,Primary Level,Somewhat concerned,0.43871,48,48,0.29684,0.58057
2010,17-29 y.,Lower Secondary Level,Very concerned,0.28701,201,748,0.25457,0.31945
2010,17-29 y.,Lower Secondary Level,Somewhat concerned,0.47534,343,748,0.43953,0.51116
2010,17-29 y.,Lower Secondary Level,Not concerned at all,0.23765,204,748,0.20712,0.26817
2010,17-29 y.,Upper Secondary Level,Very concerned,0.26080,406,1716,0.24002,0.28159
2010,17-29 y.,Upper Secondary Level,Somewhat concerned,0.49863,892,1716,0.47497,0.52230
2010,17-29 y.,Upper Secondary Level,Not concerned at all,0.24056,418,1716,0.22033,0.26079
2010,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.23519,73,270,0.18451,0.28587
2010,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.62388,152,270,0.56599,0.68177
2010,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.14093,45,270,0.09935,0.18251
2010,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.35378,32,32,0.18546,0.52209
2010,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.20382,98,322,0.15975,0.24789
2010,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.56522,175,322,0.51099,0.61945
2010,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.23096,49,322,0.18485,0.27706
2010,30-45 y.,Primary Level,Very concerned,0.27162,46,151,0.20043,0.34280
2010,30-45 y.,Primary Level,Somewhat concerned,0.58999,73,151,0.51128,0.66870
2010,30-45 y.,Primary Level,Not concerned at all,0.13839,32,151,0.08313,0.19365
2010,30-45 y.,Lower Secondary Level,Very concerned,0.35227,188,652,0.31557,0.38896
2010,30-45 y.,Lower Secondary Level,Somewhat concerned,0.50074,352,652,0.46233,0.53915
2010,30-45 y.,Lower Secondary Level,Not concerned at all,0.14699,112,652,0.11979,0.17419
2010,30-45 y.,Upper Secondary Level,Very concerned,0.27465,1185,4360,0.26140,0.28790
2010,30-45 y.,Upper Secondary Level,Somewhat concerned,0.53745,2394,4360,0.52265,0.55225
2010,30-45 y.,Upper Secondary Level,Not concerned at all,0.18790,781,4360,0.17630,0.19949
2010,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.35595,306,957,0.32560,0.38630
2010,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.48325,505,957,0.45157,0.51493
2010,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.16080,146,957,0.13751,0.18409
2010,30-45 y.,First Stage of Tertiary Education,Very concerned,0.23696,164,627,0.20365,0.27027
2010,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.57590,355,627,0.53718,0.61461
2010,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.18714,108,627,0.15659,0.21770
2010,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.28478,716,2267,0.26620,0.30336
2010,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.54204,1223,2267,0.52152,0.56255
2010,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.17318,328,2267,0.15760,0.18876
2010,46-65 y.,Lower Secondary Level,Very concerned,0.30299,132,435,0.25975,0.34622
2010,46-65 y.,Lower Secondary Level,Somewhat concerned,0.50153,213,435,0.45449,0.54857
2010,46-65 y.,Lower Secondary Level,Not concerned at all,0.19548,90,435,0.15817,0.23279
2010,46-65 y.,Upper Secondary Level,Very concerned,0.30882,1064,3571,0.29366,0.32397
2010,46-65 y.,Upper Secondary Level,Somewhat concerned,0.54502,1941,3571,0.52869,0.56136
