year,pgisced97,sampreg,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,West,Very concerned,0.29308,69,240,0.23537,0.35079
2009,No answer / don't know,West,Somewhat concerned,0.48146,125,240,0.41811,0.54481
2009,No answer / don't know,West,Not concerned at all,0.22546,46,240,0.17248,0.27843
2009,No answer / don't know,East,Somewhat concerned,0.53303,43,43,0.38214,0.68392
2009,Pre-primary Level,West,Very concerned,0.29658,76,255,0.24041,0.35275
2009,Pre-primary Level,West,Somewhat concerned,0.49657,124,255,0.43508,0.55806
2009,Pre-primary Level,West,Not concerned at all,0.20686,55,255,0.15704,0.25667
2009,Primary Level,West,Very concerned,0.23979,38,146,0.17029,0.30928
2009,Primary Level,West,Somewhat concerned,0.51342,71,146,0.43206,0.59477
2009,Primary Level,West,Not concerned at all,0.24680,37,146,0.17662,0.31697
2009,Lower Secondary Level,West,Very concerned,0.25634,400,1509,0.23431,0.27838
2009,Lower Secondary Level,West,Somewhat concerned,0.57132,845,1509,0.54634,0.59630
2009,Lower Secondary Level,West,Not concerned at all,0.17234,264,1509,0.15327,0.19140
2009,Lower Secondary Level,East,Very concerned,0.29990,62,262,0.24431,0.35549
2009,Lower Secondary Level,East,Somewhat concerned,0.35419,118,262,0.29616,0.41221
2009,Lower Secondary Level,East,Not concerned at all,0.34592,82,262,0.28821,0.40363
2009,Upper Secondary Level,West,Very concerned,0.28151,1878,6637,0.27069,0.29233
2009,Upper Secondary Level,West,Somewhat concerned,0.56917,3799,6637,0.55725,0.58108
2009,Upper Secondary Level,West,Not concerned at all,0.14932,960,6637,0.14074,0.15789
2009,Upper Secondary Level,East,Very concerned,0.26302,576,2389,0.24536,0.28068
2009,Upper Secondary Level,East,Somewhat concerned,0.52480,1326,2389,0.50477,0.54483
2009,Upper Secondary Level,East,Not concerned at all,0.21218,487,2389,0.19578,0.22858
2009,Post-secondary Non-tertiary Level,West,Very concerned,0.34079,270,844,0.30879,0.37278
2009,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.52642,458,844,0.49271,0.56012
2009,Post-secondary Non-tertiary Level,West,Not concerned at all,0.13280,116,844,0.10989,0.15571
2009,Post-secondary Non-tertiary Level,East,Very concerned,0.19591,40,125,0.12605,0.26577
2009,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.62992,85,125,0.54493,0.71490
2009,First Stage of Tertiary Education,West,Very concerned,0.33671,300,951,0.30666,0.36676
2009,First Stage of Tertiary Education,West,Somewhat concerned,0.53388,519,951,0.50215,0.56560
2009,First Stage of Tertiary Education,West,Not concerned at all,0.12942,132,951,0.10807,0.15076
2009,First Stage of Tertiary Education,East,Very concerned,0.25555,96,372,0.21116,0.29993
2009,First Stage of Tertiary Education,East,Somewhat concerned,0.61666,220,372,0.56719,0.66614
2009,First Stage of Tertiary Education,East,Not concerned at all,0.12779,56,372,0.09382,0.16177
2009,Second Stage of Tertiary Education,West,Very concerned,0.30360,871,2814,0.28661,0.32060
2009,Second Stage of Tertiary Education,West,Somewhat concerned,0.54153,1520,2814,0.52311,0.55994
2009,Second Stage of Tertiary Education,West,Not concerned at all,0.15487,423,2814,0.14150,0.16824
2009,Second Stage of Tertiary Education,East,Very concerned,0.25944,313,1206,0.23469,0.28419
2009,Second Stage of Tertiary Education,East,Somewhat concerned,0.55598,683,1206,0.52793,0.58404
2009,Second Stage of Tertiary Education,East,Not concerned at all,0.18458,210,1206,0.16267,0.20648
2010,No answer / don't know,West,Very concerned,0.29361,66,248,0.23681,0.35040
2010,No answer / don't know,West,Somewhat concerned,0.46208,119,248,0.39990,0.52425
2010,No answer / don't know,West,Not concerned at all,0.24432,63,248,0.19073,0.29790
2010,No answer / don't know,East,Somewhat concerned,0.37262,32,32,0.20242,0.54283
2010,Pre-primary Level,West,Very concerned,0.35732,131,366,0.30816,0.40648
2010,Pre-primary Level,West,Somewhat concerned,0.46121,171,366,0.41007,0.51235
2010,Pre-primary Level,West,Not concerned at all,0.18147,64,366,0.14193,0.22101
2010,Primary Level,West,Very concerned,0.30595,83,305,0.25415,0.35775
2010,Primary Level,West,Somewhat concerned,0.50359,149,305,0.44738,0.55979
2010,Primary Level,West,Not concerned at all,0.19046,73,305,0.14632,0.23460
2010,Lower Secondary Level,West,Very concerned,0.31433,624,2100,0.29447,0.33419
2010,Lower Secondary Level,West,Somewhat concerned,0.49991,1050,2100,0.47852,0.52130
2010,Lower Secondary Level,West,Not concerned at all,0.18576,426,2100,0.16912,0.20240
2010,Lower Secondary Level,East,Very concerned,0.25559,76,330,0.20846,0.30273
2010,Lower Secondary Level,East,Somewhat concerned,0.48306,164,330,0.42906,0.53706
2010,Lower Secondary Level,East,Not concerned at all,0.26135,90,330,0.21387,0.30883
2010,Upper Secondary Level,West,Very concerned,0.31224,2658,8780,0.30255,0.32194
2010,Upper Secondary Level,West,Somewhat concerned,0.53194,4734,8780,0.52150,0.54237
2010,Upper Secondary Level,West,Not concerned at all,0.15582,1388,8780,0.14823,0.16341
2010,Upper Secondary Level,East,Very concerned,0.24114,640,2920,0.22562,0.25666
2010,Upper Secondary Level,East,Somewhat concerned,0.50860,1567,2920,0.49046,0.52674
2010,Upper Secondary Level,East,Not concerned at all,0.25026,713,2920,0.23455,0.26597
2010,Post-secondary Non-tertiary Level,West,Very concerned,0.33728,488,1446,0.31291,0.36166
2010,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.53924,769,1446,0.51354,0.56495
2010,Post-secondary Non-tertiary Level,West,Not concerned at all,0.12347,189,1446,0.10651,0.14043
2010,Post-secondary Non-tertiary Level,East,Very concerned,0.22270,53,256,0.17163,0.27377
2010,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.45926,139,256,0.39809,0.52042
