year,bula_h,pgisced97,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.29189,70,276,0.23816,0.34563
2009,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.53048,143,276,0.47150,0.58947
2009,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.17762,63,276,0.13245,0.22279
2009,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.61604,42,42,0.46717,0.76491
2009,Hamburg,Upper Secondary Level,Very concerned,0.30377,40,106,0.21580,0.39173
2009,Hamburg,Upper Secondary Level,Somewhat concerned,0.62204,66,106,0.52929,0.71478
2009,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.67266,43,43,0.53074,0.81457
2009,Lower Saxony,Lower Secondary Level,Very concerned,0.27495,52,156,0.20466,0.34524
2009,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.54779,104,156,0.46943,0.62614
2009,Lower Saxony,Upper Secondary Level,Very concerned,0.27064,234,862,0.24096,0.30031
2009,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.54579,483,862,0.51254,0.57905
2009,Lower Saxony,Upper Secondary Level,Not concerned at all,0.18357,145,862,0.15771,0.20943
2009,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.59162,57,57,0.46288,0.72036
2009,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.44052,56,56,0.30932,0.57173
2009,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.28713,88,305,0.23628,0.33799
2009,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.49520,156,305,0.43899,0.55140
2009,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.21767,61,305,0.17128,0.26406
2009,North Rhine-Westphalia,No answer / don't know,Somewhat concerned,0.37779,34,34,0.21237,0.54321
2009,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.50116,39,39,0.34218,0.66014
2009,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.70866,31,31,0.54607,0.87126
2009,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.24468,113,405,0.20276,0.28660
2009,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.55824,220,405,0.50982,0.60667
2009,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.19707,72,405,0.15828,0.23586
2009,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.28759,503,1743,0.26634,0.30885
2009,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.57390,1033,1743,0.55068,0.59713
2009,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.13850,207,1743,0.12228,0.15472
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.37651,88,271,0.31872,0.43431
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.48800,149,271,0.42837,0.54762
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.13549,34,271,0.09467,0.17631
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.32302,83,229,0.26232,0.38372
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.58014,146,229,0.51607,0.64420
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.30911,224,738,0.27575,0.34247
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.56850,417,738,0.53274,0.60426
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.12239,97,738,0.09873,0.14605
2009,Hesse,Lower Secondary Level,Very concerned,0.30369,34,98,0.21218,0.39521
2009,Hesse,Lower Secondary Level,Somewhat concerned,0.57280,64,98,0.47435,0.67124
2009,Hesse,Upper Secondary Level,Very concerned,0.31198,166,570,0.27391,0.35005
2009,Hesse,Upper Secondary Level,Somewhat concerned,0.55579,329,570,0.51496,0.59662
2009,Hesse,Upper Secondary Level,Not concerned at all,0.13223,75,570,0.10440,0.16006
2009,Hesse,Post-secondary Non-tertiary Level,Very concerned,0.51270,42,78,0.40106,0.62435
2009,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.34466,36,78,0.23851,0.45082
2009,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.43602,33,33,0.26421,0.60784
2009,Hesse,Second Stage of Tertiary Education,Very concerned,0.27365,84,316,0.22442,0.32289
2009,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.56231,178,316,0.50752,0.61710
2009,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.16404,54,316,0.12314,0.20493
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.22960,43,132,0.15758,0.30162
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.59268,89,132,0.50855,0.67682
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.29852,163,515,0.25896,0.33808
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.51570,271,515,0.47249,0.55890
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.18579,81,515,0.15216,0.21941
2009,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.57284,48,48,0.43142,0.71426
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very concerned,0.32028,55,136,0.24157,0.39898
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.43659,81,136,0.35292,0.52025
2009,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.27554,69,273,0.22244,0.32864
2009,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.56466,156,273,0.50574,0.62358
2009,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.15980,48,273,0.11625,0.20335
2009,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.27466,279,1001,0.24699,0.30232
2009,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.58055,571,1001,0.54996,0.61113
2009,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.14479,151,1001,0.12298,0.16660
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very concerned,0.38571,40,103,0.29124,0.48018
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.55731,63,103,0.46091,0.65370
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.32060,47,130,0.24006,0.40114
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.57060,83,130,0.48518,0.65602
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.30256,155,442,0.25969,0.34544
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.56163,227,442,0.51532,0.60794
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.13580,60,442,0.10383,0.16778
2009,Bavaria,Lower Secondary Level,Very concerned,0.23141,62,269,0.18092,0.28190
2009,Bavaria,Lower Secondary Level,Somewhat concerned,0.59103,158,269,0.53217,0.64990
2009,Bavaria,Lower Secondary Level,Not concerned at all,0.17755,49,269,0.13180,0.22330
2009,Bavaria,Upper Secondary Level,Very concerned,0.24853,351,1360,0.22555,0.27150
2009,Bavaria,Upper Secondary Level,Somewhat concerned,0.60564,810,1360,0.57966,0.63163
2009,Bavaria,Upper Secondary Level,Not concerned at all,0.14583,199,1360,0.12706,0.16459
2009,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.23592,32,110,0.15621,0.31563
2009,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.59927,78,110,0.50727,0.69127
2009,Bavaria,First Stage of Tertiary Education,Very concerned,0.32884,60,202,0.26389,0.39379
2009,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.51938,109,202,0.45030,0.58845
2009,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.15178,33,202,0.10218,0.20139
2009,Bavaria,Second Stage of Tertiary Education,Very concerned,0.31258,154,528,0.27300,0.35216
2009,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.52683,301,528,0.48420,0.56945
2009,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.16059,73,528,0.12925,0.19194
2009,Berlin,Upper Secondary Level,Very concerned,0.37858,105,268,0.32040,0.43676
2009,Berlin,Upper Secondary Level,Somewhat concerned,0.48206,125,268,0.42213,0.54200
2009,Berlin,Upper Secondary Level,Not concerned at all,0.13935,38,268,0.09781,0.18089
2009,Berlin,Second Stage of Tertiary Education,Very concerned,0.42093,98,247,0.35923,0.48263
2009,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.45358,114,247,0.39137,0.51579
2009,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.12549,35,247,0.08409,0.16689
2009,Brandenburg,Upper Secondary Level,Very concerned,0.20261,86,383,0.16231,0.24292
2009,Brandenburg,Upper Secondary Level,Somewhat concerned,0.57393,220,383,0.52434,0.62352
2009,Brandenburg,Upper Secondary Level,Not concerned at all,0.22346,77,383,0.18169,0.26523
2009,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,0.48140,32,32,0.30551,0.65729
2009,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.21733,66,238,0.16482,0.26984
2009,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.63156,140,238,0.57015,0.69298
2009,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.15111,32,238,0.10551,0.19670
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.26772,62,239,0.21147,0.32397
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.53338,125,239,0.46999,0.59676
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.19890,52,239,0.14819,0.24962
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.24640,35,112,0.16624,0.32657
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.55344,77,112,0.46096,0.64593
2009,Saxony,Upper Secondary Level,Very concerned,0.26546,160,748,0.23379,0.29713
2009,Saxony,Upper Secondary Level,Somewhat concerned,0.48691,412,748,0.45107,0.52276
2009,Saxony,Upper Secondary Level,Not concerned at all,0.24763,176,748,0.21667,0.27858
2009,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.66972,74,74,0.56183,0.77761
2009,Saxony,Second Stage of Tertiary Education,Very concerned,0.20608,74,344,0.16327,0.24888
2009,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.53738,193,344,0.48461,0.59014
2009,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.25655,77,344,0.21033,0.30276
2009,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.21814,83,396,0.17741,0.25887
2009,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.59803,239,396,0.54968,0.64639
2009,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.18383,74,396,0.14563,0.22203
2009,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.55880,38,38,0.39880,0.71879
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.27781,49,168,0.20988,0.34575
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.59984,119,168,0.52554,0.67415
