year,age_gr,quintil_oecd,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,1st Quintile,Yes,0.05374,49,715,0.03720,0.07029
2009,17-29 y.,1st Quintile,No,0.88074,666,715,0.85697,0.90451
2009,17-29 y.,2nd Quintile,No,0.85860,462,462,0.82679,0.89040
2009,17-29 y.,3rd Quintile,No,0.90335,534,534,0.87827,0.92844
2009,17-29 y.,4th Quintile,No,0.88132,561,561,0.85453,0.90810
2009,17-29 y.,5th Quintile,No,0.89881,482,482,0.87186,0.92576
2009,30-45 y.,1st Quintile,Yes,0.07819,52,655,0.05762,0.09877
2009,30-45 y.,1st Quintile,No,0.92181,603,655,0.90123,0.94238
2009,30-45 y.,2nd Quintile,Yes,0.06018,51,839,0.04407,0.07628
2009,30-45 y.,2nd Quintile,No,0.93982,788,839,0.92372,0.95593
2009,30-45 y.,3rd Quintile,Yes,0.06207,63,973,0.04690,0.07724
2009,30-45 y.,3rd Quintile,No,0.93793,910,973,0.92276,0.95310
2009,30-45 y.,4th Quintile,Yes,0.05776,68,1044,0.04360,0.07192
2009,30-45 y.,4th Quintile,No,0.94224,976,1044,0.92808,0.95640
2009,30-45 y.,5th Quintile,Yes,0.05550,68,1163,0.04234,0.06866
2009,30-45 y.,5th Quintile,No,0.94450,1095,1163,0.93134,0.95766
2009,46-65 y.,1st Quintile,Yes,0.08317,56,786,0.06385,0.10249
2009,46-65 y.,1st Quintile,No,0.91683,730,786,0.89751,0.93615
2009,46-65 y.,2nd Quintile,Yes,0.06232,42,787,0.04542,0.07922
2009,46-65 y.,2nd Quintile,No,0.93768,745,787,0.92078,0.95458
2009,46-65 y.,3rd Quintile,Yes,0.04278,48,1051,0.03054,0.05502
2009,46-65 y.,3rd Quintile,No,0.95722,1003,1051,0.94498,0.96946
2009,46-65 y.,4th Quintile,Yes,0.05493,66,1407,0.04302,0.06684
2009,46-65 y.,4th Quintile,No,0.94507,1341,1407,0.93316,0.95698
2009,46-65 y.,5th Quintile,Yes,0.05389,129,2293,0.04465,0.06314
2009,46-65 y.,5th Quintile,No,0.94611,2164,2293,0.93686,0.95535
2009,66 and older,1st Quintile,No,0.97683,701,701,0.96569,0.98798
2009,66 and older,2nd Quintile,Yes,0.03720,39,1048,0.02574,0.04866
2009,66 and older,2nd Quintile,No,0.96280,1009,1048,0.95134,0.97426
2009,66 and older,3rd Quintile,No,0.97464,833,833,0.96396,0.98533
2009,66 and older,4th Quintile,No,0.96787,673,673,0.95454,0.98121
2009,66 and older,5th Quintile,No,0.96624,812,812,0.95382,0.97867
2011,17-29 y.,1st Quintile,Yes,0.04410,39,531,0.02662,0.06158
2011,17-29 y.,1st Quintile,No,0.67772,492,531,0.63793,0.71750
2011,17-29 y.,2nd Quintile,Yes,0.03622,35,424,0.01841,0.05402
2011,17-29 y.,2nd Quintile,No,0.70170,389,424,0.65810,0.74530
2011,17-29 y.,3rd Quintile,No,0.81971,458,458,0.78447,0.85496
2011,17-29 y.,4th Quintile,No,0.85435,431,431,0.82100,0.88769
2011,17-29 y.,5th Quintile,No,0.88280,372,372,0.85007,0.91553
2011,30-45 y.,1st Quintile,Yes,0.06058,44,507,0.03979,0.08136
2011,30-45 y.,1st Quintile,No,0.45073,463,507,0.40738,0.49409
2011,30-45 y.,2nd Quintile,Yes,0.04377,54,661,0.02816,0.05938
2011,30-45 y.,2nd Quintile,No,0.63609,607,661,0.59939,0.67280
2011,30-45 y.,3rd Quintile,Yes,0.06979,53,786,0.05197,0.08762
2011,30-45 y.,3rd Quintile,No,0.73587,733,786,0.70503,0.76671
2011,30-45 y.,4th Quintile,Yes,0.05397,61,846,0.03874,0.06921
2011,30-45 y.,4th Quintile,No,0.79373,785,846,0.76645,0.82101
2011,30-45 y.,5th Quintile,Yes,0.05755,64,904,0.04236,0.07275
2011,30-45 y.,5th Quintile,No,0.81534,840,904,0.79004,0.84065
2011,46-65 y.,1st Quintile,Yes,0.06860,53,738,0.05035,0.08685
2011,46-65 y.,1st Quintile,No,0.83112,685,738,0.80408,0.85817
2011,46-65 y.,2nd Quintile,Yes,0.03851,39,738,0.02462,0.05240
2011,46-65 y.,2nd Quintile,No,0.88266,699,738,0.85942,0.90589
2011,46-65 y.,3rd Quintile,Yes,0.06985,74,1022,0.05422,0.08549
2011,46-65 y.,3rd Quintile,No,0.89141,948,1022,0.87233,0.91050
2011,46-65 y.,4th Quintile,Yes,0.05214,64,1306,0.04008,0.06421
2011,46-65 y.,4th Quintile,No,0.92533,1242,1306,0.91106,0.93959
2011,46-65 y.,5th Quintile,Yes,0.05264,110,2070,0.04302,0.06226
2011,46-65 y.,5th Quintile,No,0.93478,1960,2070,0.92414,0.94542
2011,66 and older,1st Quintile,No,0.97286,666,666,0.96051,0.98521
2011,66 and older,2nd Quintile,Yes,0.03920,33,939,0.02678,0.05161
2011,66 and older,2nd Quintile,No,0.95985,906,939,0.94729,0.97242
2011,66 and older,3rd Quintile,No,0.96397,756,756,0.95068,0.97726
2011,66 and older,4th Quintile,No,0.96741,587,587,0.95304,0.98179
2011,66 and older,5th Quintile,Yes,0.04910,31,783,0.03395,0.06424
2011,66 and older,5th Quintile,No,0.95079,752,783,0.93563,0.96595
2013,17-29 y.,1st Quintile,Yes,0.07090,53,668,0.05142,0.09038
2013,17-29 y.,1st Quintile,No,0.69422,615,668,0.65925,0.72919
2013,17-29 y.,2nd Quintile,No,0.72035,437,437,0.67822,0.76248
2013,17-29 y.,3rd Quintile,Yes,0.05643,37,485,0.03588,0.07699
2013,17-29 y.,3rd Quintile,No,0.78823,448,485,0.75183,0.82463
2013,17-29 y.,4th Quintile,No,0.84649,477,477,0.81410,0.87887
2013,17-29 y.,5th Quintile,Yes,0.07008,31,414,0.04546,0.09470
2013,17-29 y.,5th Quintile,No,0.82933,383,414,0.79305,0.86562
2013,30-45 y.,1st Quintile,Yes,0.04690,62,647,0.03060,0.06321
2013,30-45 y.,1st Quintile,No,0.61560,585,647,0.57809,0.65312
2013,30-45 y.,2nd Quintile,Yes,0.06541,71,788,0.04814,0.08268
2013,30-45 y.,2nd Quintile,No,0.67940,717,788,0.64680,0.71201
2013,30-45 y.,3rd Quintile,Yes,0.07499,67,793,0.05665,0.09333
2013,30-45 y.,3rd Quintile,No,0.73505,726,793,0.70432,0.76579
2013,30-45 y.,4th Quintile,Yes,0.07274,70,907,0.05583,0.08965
2013,30-45 y.,4th Quintile,No,0.78442,837,907,0.75764,0.81120
2013,30-45 y.,5th Quintile,Yes,0.06558,73,937,0.04972,0.08144
2013,30-45 y.,5th Quintile,No,0.82782,864,937,0.80363,0.85201
2013,46-65 y.,1st Quintile,Yes,0.07259,81,968,0.05623,0.08894
2013,46-65 y.,1st Quintile,No,0.83194,887,968,0.80837,0.85550
2013,46-65 y.,2nd Quintile,Yes,0.07085,77,965,0.05466,0.08705
2013,46-65 y.,2nd Quintile,No,0.83942,888,965,0.81624,0.86260
2013,46-65 y.,3rd Quintile,Yes,0.07166,92,1264,0.05744,0.08589
2013,46-65 y.,3rd Quintile,No,0.87446,1172,1264,0.85619,0.89274
2013,46-65 y.,4th Quintile,Yes,0.06093,100,1662,0.04943,0.07243
2013,46-65 y.,4th Quintile,No,0.90818,1562,1662,0.89430,0.92207
2013,46-65 y.,5th Quintile,Yes,0.05795,160,2461,0.04872,0.06719
2013,46-65 y.,5th Quintile,No,0.92306,2301,2461,0.91253,0.93359
2013,66 and older,1st Quintile,Yes,0.04683,37,820,0.03236,0.06130
2013,66 and older,1st Quintile,No,0.95191,783,820,0.93725,0.96656
2013,66 and older,2nd Quintile,Yes,0.03092,38,1216,0.02118,0.04065
2013,66 and older,2nd Quintile,No,0.96769,1178,1216,0.95775,0.97763
2013,66 and older,3rd Quintile,Yes,0.04278,41,1050,0.03053,0.05502
2013,66 and older,3rd Quintile,No,0.95599,1009,1050,0.94358,0.96841
2013,66 and older,4th Quintile,Yes,0.04956,33,869,0.03512,0.06400
2013,66 and older,4th Quintile,No,0.94992,836,869,0.93541,0.96443
2013,66 and older,5th Quintile,Yes,0.03646,39,981,0.02472,0.04819
2013,66 and older,5th Quintile,No,0.96338,942,981,0.95162,0.97514
2015,17-29 y.,1st Quintile,Yes,0.06142,82,1239,0.04805,0.07480
2015,17-29 y.,1st Quintile,No,0.86930,1157,1239,0.85052,0.88808
2015,17-29 y.,2nd Quintile,Yes,0.06017,60,864,0.04430,0.07604
2015,17-29 y.,2nd Quintile,No,0.85273,804,864,0.82909,0.87637
2015,17-29 y.,3rd Quintile,Yes,0.06216,44,746,0.04483,0.07950
2015,17-29 y.,3rd Quintile,No,0.85053,702,746,0.82492,0.87613
2015,17-29 y.,4th Quintile,Yes,0.06888,41,623,0.04898,0.08878
2015,17-29 y.,4th Quintile,No,0.86361,582,623,0.83664,0.89058
2015,17-29 y.,5th Quintile,No,0.88394,417,417,0.85316,0.91472
2015,30-45 y.,1st Quintile,Yes,0.09415,155,1568,0.07969,0.10861
2015,30-45 y.,1st Quintile,No,0.89291,1413,1568,0.87760,0.90822
2015,30-45 y.,2nd Quintile,Yes,0.09219,145,1653,0.07824,0.10614
2015,30-45 y.,2nd Quintile,No,0.90463,1508,1653,0.89046,0.91879
2015,30-45 y.,3rd Quintile,Yes,0.06880,129,1531,0.05612,0.08148
2015,30-45 y.,3rd Quintile,No,0.92758,1402,1531,0.91459,0.94056
2015,30-45 y.,4th Quintile,Yes,0.07638,104,1359,0.06225,0.09050
2015,30-45 y.,4th Quintile,No,0.91808,1255,1359,0.90349,0.93267
2015,30-45 y.,5th Quintile,Yes,0.07844,100,1245,0.06350,0.09338
2015,30-45 y.,5th Quintile,No,0.92146,1145,1245,0.90651,0.93641
2015,46-65 y.,1st Quintile,Yes,0.07396,115,1471,0.06058,0.08734
2015,46-65 y.,1st Quintile,No,0.91786,1356,1471,0.90383,0.93190
2015,46-65 y.,2nd Quintile,Yes,0.07765,124,1476,0.06399,0.09130
2015,46-65 y.,2nd Quintile,No,0.91996,1352,1476,0.90611,0.93381
2015,46-65 y.,3rd Quintile,Yes,0.06867,108,1555,0.05610,0.08125
2015,46-65 y.,3rd Quintile,No,0.93106,1447,1555,0.91846,0.94365
2015,46-65 y.,4th Quintile,Yes,0.06871,125,1899,0.05733,0.08009
2015,46-65 y.,4th Quintile,No,0.93129,1774,1899,0.91991,0.94267
2015,46-65 y.,5th Quintile,Yes,0.06909,169,2477,0.05910,0.07908
2015,46-65 y.,5th Quintile,No,0.93046,2308,2477,0.92044,0.94048
2015,66 and older,1st Quintile,No,0.94428,699,699,0.92727,0.96130
2015,66 and older,2nd Quintile,Yes,0.03258,41,1288,0.02288,0.04228
2015,66 and older,2nd Quintile,No,0.96666,1247,1288,0.95685,0.97646
2015,66 and older,3rd Quintile,Yes,0.03592,34,1048,0.02464,0.04719
2015,66 and older,3rd Quintile,No,0.96371,1014,1048,0.95238,0.97504
2015,66 and older,4th Quintile,Yes,0.05420,41,886,0.03928,0.06911
2015,66 and older,4th Quintile,No,0.94580,845,886,0.93089,0.96072
2015,66 and older,5th Quintile,Yes,0.03724,36,932,0.02508,0.04941
2015,66 and older,5th Quintile,No,0.96276,896,932,0.95059,0.97492
2017,17-29 y.,1st Quintile,Yes,0.07742,89,1206,0.06233,0.09251
2017,17-29 y.,1st Quintile,No,0.81659,1117,1206,0.79474,0.83844
2017,17-29 y.,2nd Quintile,Yes,0.05785,61,788,0.04154,0.07417
2017,17-29 y.,2nd Quintile,No,0.85306,727,788,0.82833,0.87780
2017,17-29 y.,3rd Quintile,Yes,0.07485,50,675,0.05498,0.09472
2017,17-29 y.,3rd Quintile,No,0.84873,625,675,0.82168,0.87578
2017,17-29 y.,4th Quintile,Yes,0.06960,35,593,0.04910,0.09010
2017,17-29 y.,4th Quintile,No,0.86686,558,593,0.83949,0.89422
2017,17-29 y.,5th Quintile,No,0.87030,386,386,0.83674,0.90386
2017,30-45 y.,1st Quintile,Yes,0.10833,162,1451,0.09233,0.12432
2017,30-45 y.,1st Quintile,No,0.86157,1289,1451,0.84379,0.87934
2017,30-45 y.,2nd Quintile,Yes,0.09211,135,1483,0.07739,0.10684
2017,30-45 y.,2nd Quintile,No,0.90595,1348,1483,0.89109,0.92081
2017,30-45 y.,3rd Quintile,Yes,0.08109,109,1232,0.06584,0.09634
2017,30-45 y.,3rd Quintile,No,0.91871,1123,1232,0.90344,0.93398
2017,30-45 y.,4th Quintile,Yes,0.06400,84,1146,0.04983,0.07818
2017,30-45 y.,4th Quintile,No,0.93598,1062,1146,0.92181,0.95016
2017,30-45 y.,5th Quintile,Yes,0.07399,83,991,0.05769,0.09030
2017,30-45 y.,5th Quintile,No,0.92597,908,991,0.90966,0.94228
2017,46-65 y.,1st Quintile,Yes,0.09958,131,1339,0.08353,0.11562
2017,46-65 y.,1st Quintile,No,0.89237,1208,1339,0.87577,0.90898
2017,46-65 y.,2nd Quintile,Yes,0.08613,107,1418,0.07153,0.10074
2017,46-65 y.,2nd Quintile,No,0.91354,1311,1418,0.89890,0.92817
2017,46-65 y.,3rd Quintile,Yes,0.05680,102,1479,0.04500,0.06861
2017,46-65 y.,3rd Quintile,No,0.94316,1377,1479,0.93135,0.95496
2017,46-65 y.,4th Quintile,Yes,0.07686,131,1776,0.06447,0.08925
2017,46-65 y.,4th Quintile,No,0.92314,1645,1776,0.91075,0.93553
2017,46-65 y.,5th Quintile,Yes,0.06908,150,2239,0.05857,0.07958
2017,46-65 y.,5th Quintile,No,0.93092,2089,2239,0.92042,0.94143
2017,66 and older,1st Quintile,No,0.94912,655,655,0.93228,0.96596
2017,66 and older,2nd Quintile,Yes,0.04128,40,1162,0.02983,0.05272
2017,66 and older,2nd Quintile,No,0.95872,1122,1162,0.94728,0.97017
2017,66 and older,3rd Quintile,Yes,0.05555,39,1029,0.04154,0.06955
2017,66 and older,3rd Quintile,No,0.94445,990,1029,0.93045,0.95846
2017,66 and older,4th Quintile,No,0.96414,796,796,0.95121,0.97706
2017,66 and older,5th Quintile,Yes,0.05069,42,909,0.03642,0.06496
2017,66 and older,5th Quintile,No,0.94931,867,909,0.93504,0.96358
2019,17-29 y.,1st Quintile,Yes,0.08286,107,1110,0.06663,0.09908
2019,17-29 y.,1st Quintile,No,0.79710,1003,1110,0.77343,0.82077
2019,17-29 y.,2nd Quintile,Yes,0.07156,68,850,0.05422,0.08889
2019,17-29 y.,2nd Quintile,No,0.83648,782,850,0.81160,0.86136
2019,17-29 y.,3rd Quintile,Yes,0.06559,49,705,0.04730,0.08388
2019,17-29 y.,3rd Quintile,No,0.85704,656,705,0.83118,0.88289
2019,17-29 y.,4th Quintile,Yes,0.05930,41,561,0.03973,0.07886
2019,17-29 y.,4th Quintile,No,0.86514,520,561,0.83685,0.89343
2019,17-29 y.,5th Quintile,No,0.89333,411,411,0.86345,0.92321
2019,30-45 y.,1st Quintile,Yes,0.09473,117,1224,0.07832,0.11114
2019,30-45 y.,1st Quintile,No,0.84206,1107,1224,0.82163,0.86250
2019,30-45 y.,2nd Quintile,Yes,0.09276,124,1243,0.07663,0.10890
2019,30-45 y.,2nd Quintile,No,0.90354,1119,1243,0.88712,0.91996
2019,30-45 y.,3rd Quintile,Yes,0.09755,116,1228,0.08095,0.11415
2019,30-45 y.,3rd Quintile,No,0.90207,1112,1228,0.88544,0.91870
2019,30-45 y.,4th Quintile,Yes,0.05615,96,1035,0.04212,0.07018
2019,30-45 y.,4th Quintile,No,0.94383,939,1035,0.92979,0.95786
2019,30-45 y.,5th Quintile,Yes,0.06325,77,932,0.04761,0.07888
2019,30-45 y.,5th Quintile,No,0.93665,855,932,0.92100,0.95229
2019,46-65 y.,1st Quintile,Yes,0.06638,117,1326,0.05297,0.07978
