year,pgisced97,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Pre-primary Level,No,0.61564,306,306,0.56105,0.67023
2009,Primary Level,No,0.93959,154,154,0.90184,0.97734
2009,Lower Secondary Level,Yes,0.05306,102,1788,0.04267,0.06345
2009,Lower Secondary Level,No,0.92425,1686,1788,0.91198,0.93652
2009,Upper Secondary Level,Yes,0.05051,437,9060,0.04600,0.05502
2009,Upper Secondary Level,No,0.94940,8623,9060,0.94488,0.95391
2009,Post-secondary Non-tertiary Level,Yes,0.06551,65,997,0.05014,0.08088
2009,Post-secondary Non-tertiary Level,No,0.93449,932,997,0.91912,0.94986
2009,First Stage of Tertiary Education,Yes,0.04947,71,1332,0.03782,0.06113
2009,First Stage of Tertiary Education,No,0.95053,1261,1332,0.93887,0.96218
2009,Second Stage of Tertiary Education,Yes,0.05385,213,4035,0.04688,0.06081
2009,Second Stage of Tertiary Education,No,0.94615,3822,4035,0.93919,0.95312
2011,Pre-primary Level,No,0.46078,302,302,0.40447,0.51709
2011,Primary Level,No,0.77620,215,215,0.72035,0.83204
2011,Lower Secondary Level,Yes,0.04836,136,2164,0.03932,0.05741
2011,Lower Secondary Level,No,0.84541,2028,2164,0.83017,0.86064
2011,Upper Secondary Level,Yes,0.05055,563,10489,0.04636,0.05474
2011,Upper Secondary Level,No,0.87599,9926,10489,0.86968,0.88230
2011,Post-secondary Non-tertiary Level,Yes,0.05475,89,1201,0.04188,0.06763
2011,Post-secondary Non-tertiary Level,No,0.81864,1112,1201,0.79684,0.84045
2011,First Stage of Tertiary Education,Yes,0.05881,85,1447,0.04668,0.07094
2011,First Stage of Tertiary Education,No,0.88187,1362,1447,0.86523,0.89850
2011,Second Stage of Tertiary Education,Yes,0.04799,247,4588,0.04181,0.05418
2011,Second Stage of Tertiary Education,No,0.86361,4341,4588,0.85368,0.87354
2013,Pre-primary Level,No,0.35204,245,245,0.29212,0.41197
2013,Primary Level,No,0.53621,170,170,0.46103,0.61140
2013,Lower Secondary Level,Yes,0.04216,122,1849,0.03300,0.05132
2013,Lower Secondary Level,No,0.72037,1727,1849,0.69991,0.74083
2013,Upper Secondary Level,Yes,0.05600,595,9406,0.05135,0.06065
