year,age_gr,pgisced97,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Pre-primary Level,No,0.61564,306,306,0.56105,0.67023
2009,17-29 y.,Lower Secondary Level,No,0.87259,456,456,0.84195,0.90322
2009,17-29 y.,Upper Secondary Level,Yes,0.06712,74,1262,0.05331,0.08093
2009,17-29 y.,Upper Secondary Level,No,0.93223,1188,1262,0.91836,0.94611
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.95254,177,177,0.92113,0.98395
2009,17-29 y.,First Stage of Tertiary Education,No,0.93281,35,35,0.84866,1.01696
2009,17-29 y.,Second Stage of Tertiary Education,No,0.93155,229,229,0.89877,0.96432
2009,30-45 y.,Primary Level,No,0.91217,44,44,0.82757,0.99677
2009,30-45 y.,Lower Secondary Level,No,0.92804,247,247,0.89575,0.96034
2009,30-45 y.,Upper Secondary Level,Yes,0.05699,140,2331,0.04758,0.06640
2009,30-45 y.,Upper Secondary Level,No,0.94301,2191,2331,0.93360,0.95242
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07106,32,437,0.04694,0.09517
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.92894,405,437,0.90483,0.95306
2009,30-45 y.,First Stage of Tertiary Education,Yes,0.08326,36,434,0.05724,0.10928
2009,30-45 y.,First Stage of Tertiary Education,No,0.91674,398,434,0.89072,0.94276
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.05342,63,1149,0.04041,0.06642
2009,30-45 y.,Second Stage of Tertiary Education,No,0.94658,1086,1149,0.93358,0.95959
2009,46-65 y.,Primary Level,No,0.93546,49,49,0.86595,1.00497
2009,46-65 y.,Lower Secondary Level,Yes,0.08520,34,389,0.05742,0.11298
2009,46-65 y.,Lower Secondary Level,No,0.91480,355,389,0.88702,0.94258
2009,46-65 y.,Upper Secondary Level,Yes,0.05237,154,3294,0.04476,0.05998
2009,46-65 y.,Upper Secondary Level,No,0.94763,3140,3294,0.94002,0.95524
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.91707,259,259,0.88342,0.95072
2009,46-65 y.,First Stage of Tertiary Education,No,0.95721,517,517,0.93974,0.97467
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.06296,103,1759,0.05161,0.07432
2009,46-65 y.,Second Stage of Tertiary Education,No,0.93704,1656,1759,0.92568,0.94839
2009,66 and older,Primary Level,No,0.96144,40,40,0.90101,1.02187
