year,migback,sex,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,kein Migrationshintergrund,maennlich,middle vocational,0.20803722504230118,16099,0.2017670519265126,0.21430739815808977
1984,kein Migrationshintergrund,weiblich,middle vocational,0.18350253807106598,16099,0.17752317288584302,0.18948190325628894
1984,kein Migrationshintergrund,weiblich,general elemantary,0.14204737732656514,16099,0.13665469442222875,0.14744006023090153
1984,direkter Migrationshintergrund,maennlich,middle vocational,0.05642978003384095,16099,0.052865285831414,0.0599942742362679
1984,kein Migrationshintergrund,maennlich,general elemantary,0.047800338409475465,16099,0.04450472608579461,0.05109595073315632
1984,direkter Migrationshintergrund,weiblich,inadequately,0.045516074450084605,16099,0.042296315714622036,0.048735833185547174
1984,direkter Migrationshintergrund,weiblich,general elemantary,0.045346869712351946,16099,0.04213281638546469,0.0485609230392392
1984,direkter Migrationshintergrund,maennlich,general elemantary,0.04120135363790186,16099,0.03813108716890547,0.04427162010689825
1984,kein Migrationshintergrund,maennlich,higher education,0.03849407783417936,16099,0.03552220951045783,0.04146594615790089
1984,direkter Migrationshintergrund,maennlich,inadequately,0.030964467005076143,16099,0.02828863849490801,0.03364029551524428
1984,kein Migrationshintergrund,maennlich,higher vocational,0.03003384094754653,16099,0.027397264606481907,0.032670417288611156
1984,direkter Migrationshintergrund,weiblich,middle vocational,0.029272419627749575,16099,0.026668457780218837,0.03187638147528031
1984,kein Migrationshintergrund,weiblich,higher vocational,0.021065989847715735,16099,0.01884766948907691,0.02328431020635456
1984,kein Migrationshintergrund,weiblich,higher education,0.01785109983079526,16099,0.015805702061996947,0.019896497599593575
1984,kein Migrationshintergrund,maennlich,vocational + Abi,0.009052453468697123,16099,0.007589383469244452,0.010515523468149794
1984,direkter Migrationshintergrund,maennlich,vocational + Abi,0.00727580372250423,16099,0.005962964896238678,0.008588642548769782
1984,direkter Migrationshintergrund,maennlich,higher education,0.006683587140439933,16099,0.005424936403890459,0.007942237876989406
1984,kein Migrationshintergrund,weiblich,vocational + Abi,0.006598984771573604,16099,0.0053482722898661825,0.007849697253281026
1984,kein Migrationshintergrund,maennlich,in school,0.0038071065989847717,16099,0.0028557882808224492,0.004758424917147094
1984,direkter Migrationshintergrund,weiblich,higher education,0.003553299492385787,16099,0.0026341216117623622,0.004472477373009212
1984,direkter Migrationshintergrund,weiblich,vocational + Abi,0.0031302876480541453,16099,0.00226737279285255,0.00399320250325574
1984,kein Migrationshintergrund,maennlich,inadequately,0.002961082910321489,16099,0.0021217428336571,0.003800422986985878
1984,kein Migrationshintergrund,weiblich,inadequately,0.002961082910321489,16099,0.0021217428336571,0.003800422986985878
1984,kein Migrationshintergrund,weiblich,in school,0.002622673434856176,16099,0.0018326163437964746,0.003412730525915878
1984,direkter Migrationshintergrund,maennlich,higher vocational,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,indirekter Migrationshintergrund,weiblich,middle vocational,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
