year,age_gr,bula_h,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,30-45 J.,Nordrhein-Westfalen,middle vocational,0.04560067681895093,16099,0.04237806996207919,0.048823283675822664
1984,18-29 J.,Nordrhein-Westfalen,middle vocational,0.03654822335025381,16099,0.03364951349367251,0.03944693320683511
1984,46-65 J.,Nordrhein-Westfalen,middle vocational,0.03451776649746193,16099,0.0316977600084594,0.037337772986464464
1984,30-45 J.,Bayern,middle vocational,0.029357021996615905,16099,0.026749413552025016,0.031964630441206794
1984,30-45 J.,Baden-Wuerttemberg,middle vocational,0.02673434856175973,16099,0.02424258332577878,0.02922611379774068
1984,18-29 J.,Baden-Wuerttemberg,middle vocational,0.02521150592216582,16099,0.022789856830225805,0.027633155014105838
1984,18-29 J.,Bayern,middle vocational,0.024703891708967852,16099,0.022306121531837753,0.02710166188609795
1984,46-65 J.,Bayern,middle vocational,0.024365482233502538,16099,0.02198377867601793,0.026747185790987144
1984,46-65 J.,Nordrhein-Westfalen,general elemantary,0.022588832487309644,16099,0.020293518189471452,0.024884146785147835
1984,18-29 J.,Nordrhein-Westfalen,general elemantary,0.02148900169204738,16099,0.01924900386564213,0.023728999518452625
1984,46-65 J.,Baden-Wuerttemberg,middle vocational,0.02038917089678511,16099,0.01820602282405375,0.022572318969516468
1984,30-45 J.,Niedersachsen,middle vocational,0.01785109983079526,16099,0.015805702061996947,0.019896497599593575
1984,30-45 J.,Nordrhein-Westfalen,general elemantary,0.017597292724196276,16099,0.015566225370106965,0.019628360078285587
1984,46-65 J.,Baden-Wuerttemberg,general elemantary,0.016582064297800337,16099,0.014609437262449773,0.0185546913331509
1984,30-45 J.,Hessen,middle vocational,0.016074450084602367,16099,0.014131749805985507,0.018017150363219228
1984,30-45 J.,Baden-Wuerttemberg,general elemantary,0.015905245346869712,16099,0.013972630702804661,0.017837859990934762
1984,18-29 J.,Baden-Wuerttemberg,general elemantary,0.015736040609137057,16099,0.01381356806351445,0.01765851315475966
1984,46-65 J.,Bayern,general elemantary,0.015651438240270727,16099,0.01373405819763582,0.017568818282905636
1984,46-65 J.,Hessen,middle vocational,0.014720812182741117,16099,0.012860430042344106,0.016581194323138128
1984,18-29 J.,Hessen,middle vocational,0.014382402707275803,16099,0.01254321282983958,0.016221592584712025
1984,46-65 J.,Niedersachsen,middle vocational,0.014382402707275803,16099,0.01254321282983958,0.016221592584712025
1984,18-29 J.,Niedersachsen,middle vocational,0.012859560067681896,16099,0.011119119695684134,0.014600000439679657
1984,30-45 J.,Bayern,general elemantary,0.012690355329949238,16099,0.010961254966141115,0.014419455693757362
1984,66 und älter,Nordrhein-Westfalen,middle vocational,0.012182741116751269,16099,0.010488140212451287,0.01387734202105125
1984,18-29 J.,Bayern,general elemantary,0.011505922165820644,16099,0.009858502018423511,0.013153342313217777
1984,46-65 J.,"Rheinland-Pfalz,Saarland",middle vocational,0.011082910321489002,16099,0.009465711293000088,0.012700109349977916
1984,30-45 J.,Nordrhein-Westfalen,inadequately,0.010829103214890017,16099,0.009230323855482742,0.012427882574297291
1984,46-65 J.,Niedersachsen,general elemantary,0.010406091370558375,16099,0.008838514144781155,0.011973668596335595
1984,46-65 J.,Hessen,general elemantary,0.010321489001692047,16099,0.008760230312447012,0.011882747690937083
1984,18-29 J.,"Rheinland-Pfalz,Saarland",middle vocational,0.010067681895093062,16099,0.008525540783813599,0.011609823006372526
1984,46-65 J.,Baden-Wuerttemberg,inadequately,0.009983079526226735,16099,0.008447366050552546,0.011518793001900923
1984,30-45 J.,Nordrhein-Westfalen,higher education,0.009898477157360405,16099,0.008369219449937727,0.011427734864783084
1984,30-45 J.,Baden-Wuerttemberg,inadequately,0.00972927241962775,16099,0.008213012085573474,0.011245532753682026
1984,46-65 J.,Nordrhein-Westfalen,inadequately,0.008967851099830795,16099,0.007511571763827079,0.010424130435834511
1984,66 und älter,Bayern,middle vocational,0.008883248730964468,16099,0.007433793050469289,0.010332704411459646
1984,18-29 J.,Hessen,general elemantary,0.008798646362098138,16099,0.007356047797339602,0.010241244926856675
1984,66 und älter,Nordrhein-Westfalen,general elemantary,0.008798646362098138,16099,0.007356047797339602,0.010241244926856675
1984,46-65 J.,"Rheinland-Pfalz,Saarland",general elemantary,0.00871404399323181,16099,0.007278336483868443,0.010149751502595178
1984,30-45 J.,"Rheinland-Pfalz,Saarland",middle vocational,0.008375634517766498,16099,0.0069678406312932125,0.009783428404239783
1984,66 und älter,Baden-Wuerttemberg,general elemantary,0.008037225042301184,16099,0.0066579293719150195,0.009416520712687348
1984,30-45 J.,Schleswig-Holstein,middle vocational,0.0077834179357022,16099,0.006425901685780004,0.009140934185624394
1984,18-29 J.,Niedersachsen,general elemantary,0.007529610829103215,16099,0.006194240675199218,0.008864980983007212
1984,66 und älter,Bayern,general elemantary,0.007360406091370559,16099,0.006040012808643499,0.008680799374097619
1984,66 und älter,Baden-Wuerttemberg,middle vocational,0.00676818950930626,16099,0.0055016516198573675,0.008034727398755152
1984,30-45 J.,Berlin,middle vocational,0.0065143824027072755,16099,0.00527166025707042,0.007757104548344131
1984,30-45 J.,Hessen,general elemantary,0.006345177664974619,16099,0.005118596513074213,0.007571758816875026
1984,66 und älter,Niedersachsen,general elemantary,0.006260575296108291,16099,0.005042146925714344,0.007479003666502238
1984,18-29 J.,"Rheinland-Pfalz,Saarland",general elemantary,0.005668358714043993,16099,0.004508644676457692,0.006828072751630295
1984,30-45 J.,Bayern,higher education,0.005583756345177665,16099,0.004432680460120178,0.006734832230235152
1984,30-45 J.,Niedersachsen,general elemantary,0.0054145516074450084,16099,0.004280954000814165,0.006548149214075852
1984,30-45 J.,Nordrhein-Westfalen,higher vocational,0.00532994923857868,16099,0.004205194896434885,0.0064547035807224745
1984,18-29 J.,Nordrhein-Westfalen,inadequately,0.005160744500846024,16099,0.004053893257353208,0.00626759574433884
1984,46-65 J.,Nordrhein-Westfalen,higher education,0.005160744500846024,16099,0.004053893257353208,0.00626759574433884
1984,30-45 J.,Baden-Wuerttemberg,higher education,0.004991539763113367,16099,0.00390289227353137,0.0060801872526953646
1984,30-45 J.,Hamburg,middle vocational,0.004906937394247039,16099,0.0038275092709512014,0.005986365517542876
1984,66 und älter,"Rheinland-Pfalz,Saarland",general elemantary,0.0047377326565143825,16099,0.003676988455886569,0.005798476857142196
1984,66 und älter,Niedersachsen,middle vocational,0.0047377326565143825,16099,0.003676988455886569,0.005798476857142196
1984,30-45 J.,"Rheinland-Pfalz,Saarland",general elemantary,0.004653130287648054,16099,0.003601855001064984,0.005704405574231124
1984,46-65 J.,Schleswig-Holstein,middle vocational,0.004568527918781726,16099,0.003526809251736529,0.005610246585826924
1984,18-29 J.,Schleswig-Holstein,middle vocational,0.004399323181049069,16099,0.003376990730387044,0.005421655631711094
1984,46-65 J.,Berlin,middle vocational,0.004399323181049069,16099,0.003376990730387044,0.005421655631711094
1984,46-65 J.,Nordrhein-Westfalen,higher vocational,0.0040609137055837565,16099,0.0030785215408180907,0.005043305870349422
1984,30-45 J.,Bayern,higher vocational,0.0040609137055837565,16099,0.0030785215408180907,0.005043305870349422
1984,66 und älter,Hessen,middle vocational,0.0040609137055837565,16099,0.0030785215408180907,0.005043305870349422
1984,30-45 J.,Niedersachsen,higher education,0.003976311336717428,16099,0.0030041649963908385,0.004948457677044018
1984,46-65 J.,Bayern,higher education,0.0038071065989847717,16099,0.0028557882808224492,0.004758424917147094
1984,18-29 J.,Baden-Wuerttemberg,inadequately,0.003722504230118443,16099,0.002781775557059847,0.00466323290317704
1984,46-65 J.,Hessen,inadequately,0.003722504230118443,16099,0.002781775557059847,0.00466323290317704
1984,66 und älter,"Rheinland-Pfalz,Saarland",middle vocational,0.003637901861252115,16099,0.0027078852408450845,0.0045679184816591455
1984,30-45 J.,Bayern,inadequately,0.0034686971235194587,16099,0.002560489205531096,0.004376905041507822
1984,18-29 J.,Nordrhein-Westfalen,vocational + Abi,0.0034686971235194587,16099,0.002560489205531096,0.004376905041507822
1984,46-65 J.,Hamburg,middle vocational,0.00338409475465313,16099,0.002486992836005382,0.004281196673300879
1984,30-45 J.,Baden-Wuerttemberg,higher vocational,0.00338409475465313,16099,0.002486992836005382,0.004281196673300879
1984,46-65 J.,Bayern,inadequately,0.00338409475465313,16099,0.002486992836005382,0.004281196673300879
1984,46-65 J.,Bayern,higher vocational,0.003299492385786802,16099,0.0024136376196645473,0.004185347151909057
1984,30-45 J.,Niedersachsen,higher vocational,0.003214890016920474,16099,0.0023404290029485028,0.0040893510308924455
1984,46-65 J.,Baden-Wuerttemberg,higher education,0.003214890016920474,16099,0.0023404290029485028,0.0040893510308924455
1984,66 und älter,Hessen,general elemantary,0.003214890016920474,16099,0.0023404290029485028,0.0040893510308924455
1984,30-45 J.,Hessen,inadequately,0.0031302876480541453,16099,0.00226737279285255,0.00399320250325574
1984,46-65 J.,Baden-Wuerttemberg,higher vocational,0.0031302876480541453,16099,0.00226737279285255,0.00399320250325574
1984,18-29 J.,Nordrhein-Westfalen,higher vocational,0.003045685279187817,16099,0.002194475191269669,0.0038968953671059655
1984,18-29 J.,Nordrhein-Westfalen,higher education,0.002961082910321489,16099,0.0021217428336571,0.003800422986985878
1984,30-45 J.,Hessen,higher education,0.002961082910321489,16099,0.0021217428336571,0.003800422986985878
1984,46-65 J.,Berlin,general elemantary,0.0027072758037225042,16099,0.001904611041626248,0.0035099405658187604
1984,18-29 J.,Hamburg,middle vocational,0.002622673434856176,16099,0.0018326163437964746,0.003412730525915878
1984,18-29 J.,Berlin,middle vocational,0.0025380710659898475,16099,0.0017608283252506856,0.0033153138067290094
1984,18-29 J.,Bayern,higher education,0.0024534686971235194,16099,0.0016892573827574863,0.0032176800114895525
1984,66 und älter,Hamburg,middle vocational,0.0023688663282571912,16099,0.0016179148171369825,0.0031198178393774
1984,46-65 J.,Hessen,higher education,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,18-29 J.,Berlin,general elemantary,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,66 und älter,Berlin,middle vocational,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,46-65 J.,Schleswig-Holstein,general elemantary,0.002284263959390863,16099,0.0015468129473380494,0.003021714971443677
1984,18-29 J.,Nordrhein-Westfalen,in school,0.0021996615905245345,16099,0.0014759652437208197,0.0029233579373282494
1984,18-29 J.,Bayern,higher vocational,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
1984,46-65 J.,Bremen,middle vocational,0.0021150592216582064,16099,0.0014053864846507213,0.0028247319586656916
1984,30-45 J.,"Rheinland-Pfalz,Saarland",inadequately,0.0020304568527918783,16099,0.0013350929415902133,0.0027258207639935432
1984,30-45 J.,Berlin,general elemantary,0.0020304568527918783,16099,0.0013350929415902133,0.0027258207639935432
1984,18-29 J.,Hessen,higher education,0.00194585448392555,16099,0.0012651025992957768,0.002626606368555323
1984,46-65 J.,"Rheinland-Pfalz,Saarland",inadequately,0.00194585448392555,16099,0.0012651025992957768,0.002626606368555323
1984,30-45 J.,Nordrhein-Westfalen,vocational + Abi,0.00194585448392555,16099,0.0012651025992957768,0.002626606368555323
