year,pgisced97,proportion,n,lower_confidence,upper_confidence
1988,higher vocational,0.05617393113492146,12817,0.0521875733758966,0.06016028889394632
1988,vocational + Abi,0.027878913970664724,12817,0.025028808139041226,0.030729019802288222
1988,in school,0.008530115468636221,12817,0.0069379797050913355,0.010122251232181106
1989,middle vocational,0.4945384450631827,12393,0.48573582534078785,0.5033410647855775
1989,general elemantary,0.2663311201542086,12393,0.25854844590028686,0.2741137944081304
1989,higher education,0.07474834011565645,12393,0.07011815281520341,0.0793785274161095
1989,inadequately,0.0688584279288927,12393,0.06440028224259155,0.07331657361519385
1989,higher vocational,0.05525808524309274,12393,0.05123534162567396,0.05928082886051152
1989,vocational + Abi,0.030841721996144784,12393,0.0277977930511738,0.03388565094111577
1989,in school,0.009423859498822018,12393,0.007722773855160557,0.01112494514248348
1990,middle vocational,0.5235128319240469,18165,0.5162496379863539,0.5307760258617398
1990,general elemantary,0.21309894674380656,18165,0.20714384638099037,0.21905404710662274
1990,higher education,0.12542649458537308,18165,0.12060999895150132,0.13024299021924485
1990,higher vocational,0.05711318795430945,18165,0.053738478780070695,0.0604878971285482
1990,inadequately,0.04672897196261682,18165,0.043659669550995275,0.049798274374238366
1990,vocational + Abi,0.027518172377985463,18165,0.025139202676222366,0.02989714207974856
1990,in school,0.006601394451861742,18165,0.005423739709793722,0.007779049193929761
1991,middle vocational,0.5229392583605066,17756,0.5155924964453048,0.5302860202757084
1991,general elemantary,0.2095245317358004,17756,0.20353841556512872,0.2155106479064721
1991,higher education,0.1272465306741488,17756,0.1223447681147496,0.132148293233548
1991,higher vocational,0.057329187836505646,17756,0.053909775864007296,0.060748599809003996
1991,inadequately,0.04701600060665807,17756,0.0439024986048741,0.050129502608442046
1991,vocational + Abi,0.028664593918252823,17756,0.02621021840328777,0.031118969433217875
1991,in school,0.007279896868127702,17756,0.006029466464108586,0.008530327272146818
1992,middle vocational,0.5204682896573112,17350,0.5130344680527763,0.527902111261846
1992,general elemantary,0.2073964955807102,17350,0.20136347186161233,0.21342951929980805
1992,higher education,0.1283144673592805,17350,0.1233379667270499,0.13329096799151113
1992,higher vocational,0.05931152116607226,17350,0.05579673607488593,0.06282630625725859
1992,inadequately,0.04744921693285781,17350,0.04428573815202605,0.050612695713689565
1992,vocational + Abi,0.029694526283144673,17350,0.02716872736352997,0.03222032520275938
1992,in school,0.007365483020623353,17350,0.006093147550537841,0.008637818490708864
1993,middle vocational,0.5247142294048088,16993,0.5172056138347306,0.532222844974887
1993,general elemantary,0.20346866377611353,16993,0.19741565585642945,0.2095216716957976
1993,higher education,0.12897122585731177,16993,0.12393176927872028,0.13401068243590325
1993,higher vocational,0.05857311785573512,16993,0.055042395955558154,0.06210383975591209
1993,inadequately,0.046984627512810406,16993,0.04380300325096114,0.05016625177465967
1993,vocational + Abi,0.030271974773354356,16993,0.027695852974850135,0.03284809657185858
1993,in school,0.007016160819865984,16993,0.005761166094849678,0.008271155544882289
1994,middle vocational,0.5264972340254951,16642,0.5189112378461878,0.5340832302048024
1994,general elemantary,0.19514150565220878,16642,0.18912023839211514,0.20116277291230242
1994,higher education,0.13252625671450333,16642,0.12737477162252903,0.13767774180647763
1994,higher vocational,0.06021005371602662,16642,0.05659592831672874,0.0638241791153245
1994,inadequately,0.044496111601058284,16642,0.04136332673388278,0.04762889646823379
1994,vocational + Abi,0.03126753788182474,16642,0.028623290509631118,0.03391178525401837
1994,in school,0.009861300408883188,16642,0.008359997159095408,0.011362603658670967
1995,middle vocational,0.5251523199500078,17246,0.5176993102761879,0.5326053296238277
1995,general elemantary,0.1895797531635682,17246,0.18372965708860683,0.19542984923852957
1995,higher education,0.13693172941727855,17246,0.13180091268396735,0.14206254615058975
1995,higher vocational,0.059053272926105294,17246,0.05553510645975529,0.0625714393924553
1995,inadequately,0.041321668489298545,17246,0.038351115794594826,0.044292221184002264
1995,vocational + Abi,0.036713013591626306,17246,0.03390628935672982,0.039519737826522794
1995,in school,0.011248242462115294,17246,0.009674267392146732,0.012822217532083856
1996,middle vocational,0.5263367281985997,16862,0.5188002539008051,0.5338732024963943
1996,general elemantary,0.18403882877148314,16862,0.1781897023851838,0.18988795515778248
1996,higher education,0.14035646085295989,16862,0.13511349613719817,0.1455994255687216
1996,higher vocational,0.06070973901973265,16862,0.05710535860212844,0.06431411943733686
1996,inadequately,0.03898790579248886,16862,0.036066237485805605,0.04190957409917212
1996,vocational + Abi,0.037476129853596434,16862,0.03460941398319972,0.040342845723993145
1996,in school,0.0120942075111394,16862,0.010444344056568786,0.013744070965710016
1997,middle vocational,0.5257690122554988,16487,0.5181468584190404,0.5333911660919571
1997,general elemantary,0.18310202093985878,16487,0.17719843714321284,0.1890056047365047
1997,higher education,0.1434136839542245,16487,0.1380635320305033,0.14876383587794567
1997,higher vocational,0.06127749370992614,16487,0.05761645463160024,0.06493853278825204
1997,inadequately,0.03749695641587533,16487,0.03459704776777106,0.0403968650639796
1997,vocational + Abi,0.03660417173930688,16487,0.03373766527675757,0.03947067820185619
1997,in school,0.012336660985309634,16487,0.010651705102065106,0.014021616868554162
1998,middle vocational,0.5240370259779038,18147,0.5167705938206553,0.5313034581351523
1998,general elemantary,0.18326366079426695,18147,0.17763464107419177,0.18889268051434213
1998,higher education,0.14698417438041206,18147,0.1418322736687281,0.152136075092096
1998,higher vocational,0.06121230217975515,18147,0.05772446098010669,0.06470014337940361
1998,vocational + Abi,0.03769782024484921,18147,0.034926622568787064,0.04046901792091136
1998,inadequately,0.03306957300686772,18147,0.03046782303373126,0.03567132298000418
1998,in school,0.013735443415945058,18147,0.01204199603436212,0.015428890797527996
1999,middle vocational,0.5260479951397327,17396,0.5186278698390047,0.5334681204404607
1999,general elemantary,0.1798298906439854,17396,0.17412280643399683,0.185536974853974
1999,higher education,0.14876974483596597,17396,0.14348149205357025,0.1540579976183617
1999,higher vocational,0.06181652490886999,17396,0.058237806272368076,0.0653952435453719
1999,vocational + Abi,0.038198663426488456,17396,0.03535028201055479,0.04104704484242212
1999,inadequately,0.03235115431348724,17396,0.02972188450857691,0.03498042411839758
1999,in school,0.012986026731470231,17396,0.011303619336322247,0.014668434126618215
2000,middle vocational,0.5400304028375982,30607,0.5344467377857083,0.5456140678894881
2000,higher education,0.1611350392703319,30607,0.15701608745585507,0.16525399108480873
2000,general elemantary,0.14487796638797398,30607,0.14093465649184445,0.14882127628410352
2000,higher vocational,0.07951186555189596,30607,0.07648097147835847,0.08254275962543345
2000,vocational + Abi,0.04725107676716494,30607,0.04487401329831586,0.049628140236014015
2000,inadequately,0.016806013005658305,30607,0.015365896446463991,0.01824612956485262
2000,in school,0.010387636179376741,30607,0.009251745303567802,0.011523527055185681
2001,middle vocational,0.5384830153559795,27798,0.5326225899147957,0.5443434407971633
2001,higher education,0.16519311307584922,27798,0.16082757001417872,0.16955865613751972
2001,general elemantary,0.14039087947882736,27798,0.1363070344746227,0.14447472448303203
2001,higher vocational,0.07798976268031643,27798,0.07483740152692638,0.08114212383370649
2001,vocational + Abi,0.04969753373662168,27798,0.047142788236622615,0.05225227923662075
2001,inadequately,0.014564913913448115,27798,0.013156542285001821,0.015973285541894408
2001,in school,0.013680781758957655,27798,0.01231521322441819,0.015046350293497119
2002,middle vocational,0.5151299394802421,28961,0.5093739449218436,0.5208859340386406
2002,higher education,0.202874688501246,28961,0.19824313668235533,0.20750624032013665
2002,general elemantary,0.12504449982200072,28961,0.12123494196100192,0.12885405768299954
2002,higher vocational,0.07756318974724101,28961,0.07448251791498464,0.08064386157949738
2002,vocational + Abi,0.0519312922748309,28961,0.049375745904404106,0.05448683864525769
2002,in school,0.01472944108223567,28961,0.01334198200937732,0.01611690015509402
2002,inadequately,0.012726949092203631,28961,0.011435937656487776,0.014017960527919487
2003,middle vocational,0.5147202002874496,27727,0.5088373696805025,0.5206030308943966
2003,higher education,0.20186378598915108,27727,0.19713910657377073,0.20658846540453144
2003,general elemantary,0.12281515137465808,27727,0.11895169364571037,0.1266786091036058
2003,higher vocational,0.07826046641012564,27727,0.07509906273734007,0.08142187008291121
2003,vocational + Abi,0.05350271222587973,27727,0.050853893632765414,0.05615153081899405
2003,in school,0.016226992442857805,27727,0.01473978654768607,0.01771419833802954
2003,inadequately,0.012610691269878066,27727,0.011297226927475243,0.01392415561228089
2004,middle vocational,0.513464563176207,26790,0.5074793146084415,0.5194498117439725
2004,higher education,0.2047090224488823,26790,0.19987730828218986,0.20954073661557476
2004,general elemantary,0.11958438587293266,26790,0.11569885090820312,0.1234699208376622
2004,higher vocational,0.07826128401887422,26790,0.07504505390561962,0.08147751413212882
2004,vocational + Abi,0.055240455650350316,26790,0.0525048154022385,0.05797609589846213
2004,in school,0.016538773175730423,26790,0.01501155887790603,0.018065987473554816
2004,inadequately,0.01220151565702302,26790,0.010886863727860902,0.01351616758618514
2005,middle vocational,0.5111288551751672,25520,0.5049957821179489,0.5172619282323854
2005,higher education,0.20790498053697973,25520,0.20292604132179048,0.21288391975216897
2005,general elemantary,0.11573011278570716,25520,0.1118051879658171,0.11965503760559723
2005,higher vocational,0.07790198622617028,25520,0.07461363237257058,0.08119034007976998
2005,vocational + Abi,0.05639285357820142,25520,0.05356261280901938,0.05922309434738345
2005,in school,0.01866453737897994,25520,0.01700405948598006,0.02032501527197982
2005,inadequately,0.012276674318794291,25520,0.010925617048717149,0.013627731588871433
2006,middle vocational,0.5127504975239505,27321,0.5068234757445675,0.5186775193033335
2006,higher education,0.21182949969917156,27321,0.20698430666726375,0.21667469273107937
2006,general elemantary,0.11431480538714306,27321,0.11054170197102246,0.11808790880326366
2006,higher vocational,0.07641042254824826,27321,0.07326032800753673,0.07956051708895978
2006,vocational + Abi,0.05618549544129217,27321,0.053454863243919716,0.05891612763866463
2006,in school,0.017355486647845607,27321,0.015806939650620425,0.01890403364507079
2006,inadequately,0.011153792752348776,27321,0.009908465657919707,0.012399119846777846
2007,middle vocational,0.5114503816793893,25385,0.5053011114265199,0.5175996519322587
2007,higher education,0.21755725190839695,25385,0.2124817317788385,0.2226327720379554
2007,general elemantary,0.10929909784871616,25385,0.10546077304715085,0.11313742265028148
2007,higher vocational,0.07608803410330128,25385,0.07282635699890735,0.07934971120769521
2007,vocational + Abi,0.05794587092297016,25385,0.05507167305071453,0.06082006879522579
2007,in school,0.016952513135719244,25385,0.015364435313105535,0.01854059095833295
2007,inadequately,0.01070685040150689,25385,0.009440771254712217,0.011972929548301564
2008,middle vocational,0.5125395152792414,23673,0.5061721053954545,0.5189069251630282
2008,higher education,0.2208640674394099,23673,0.21557963229553503,0.22614850258328476
2008,general elemantary,0.10600632244467861,23673,0.10208472934117307,0.10992791554818415
2008,higher vocational,0.07460484720758694,23673,0.07125768657382386,0.07795200784135001
2008,vocational + Abi,0.05758693361433088,23673,0.054619287925647235,0.06055457930301452
2008,in school,0.018703898840885143,23673,0.01697807870631541,0.020429718975454876
2008,inadequately,0.00969441517386723,23673,0.00844624200131114,0.010942588346423318
2009,middle vocational,0.5121537591859808,21983,0.5055459992685685,0.5187615191033932
2009,higher education,0.22809496890898812,21983,0.22254804280494483,0.2336418950130314
2009,general elemantary,0.10107405313736574,21983,0.0970893645101278,0.10505874176460368
2009,higher vocational,0.0752967778405879,21983,0.07180857306092786,0.07878498262024794
2009,vocational + Abi,0.05635952515545506,21983,0.05331093155002806,0.05940811876088206
2009,in school,0.017693612210288298,21983,0.015950825145718897,0.0194363992748577
2009,inadequately,0.009327303561334087,21983,0.008056566360965734,0.01059804076170244
2010,middle vocational,0.4966596194503171,35837,0.4914829485011189,0.5018362903995153
2010,higher education,0.2273150105708245,35837,0.22297585178110793,0.2316541693605411
2010,general elemantary,0.10338266384778012,35837,0.10023043547993327,0.10653489221562698
2010,vocational + Abi,0.07230443974630021,35837,0.06962295414212899,0.07498592535047144
2010,higher vocational,0.0682875264270613,35837,0.06567595508836148,0.07089909776576113
2010,in school,0.01754756871035941,35837,0.01618814609772842,0.0189069913229904
2010,inadequately,0.014503171247357293,35837,0.013265374460360742,0.015740968034353844
2011,middle vocational,0.5000179901414025,41903,0.49523054823585766,0.5048054320469473
2011,higher education,0.22350951678480194,41903,0.21952064945953148,0.2274983841100724
2011,general elemantary,0.10603389342640233,41903,0.1030859686730067,0.10898181817979796
2011,vocational + Abi,0.07203252617565574,41903,0.06955701886758069,0.07450803348373079
2011,higher vocational,0.06674342460331738,41903,0.06435375265576039,0.06913309655087437
2011,in school,0.017018673766775808,41903,0.01578025078327981,0.018257096750271803
2011,inadequately,0.014643975101644299,41903,0.013493811573347676,0.01579413862994092
2012,middle vocational,0.4977220956719818,40229,0.4928361126887,0.5026080786552636
2012,higher education,0.22580645161290322,40229,0.22172063001494738,0.22989227321085906
2012,general elemantary,0.10636343596149607,40229,0.10335068594863533,0.1093761859743568
2012,vocational + Abi,0.07215813064883533,40229,0.06962961251375795,0.07468664878391272
2012,higher vocational,0.06646336982878977,40229,0.06402924238381145,0.06889749727376808
2012,in school,0.01730472481446102,40229,0.016030405588510988,0.018579044040411052
2012,inadequately,0.01418179146153281,40229,0.013026343427411761,0.015337239495653857
2013,middle vocational,0.47108153078202997,44486,0.46644293212854687,0.47572012943551306
2013,higher education,0.22835274542429285,44486,0.22445191636736506,0.23225357448122064
2013,general elemantary,0.12296173044925125,44486,0.11991005286314689,0.12601340803535563
2013,vocational + Abi,0.07866888519134775,44486,0.07616707844300159,0.08117069193969391
2013,higher vocational,0.05750415973377704,44486,0.055340775080527795,0.05966754438702628
2013,inadequately,0.020998336106489185,44486,0.019665954744256326,0.022330717468722044
2013,in school,0.02043261231281198,44486,0.019117921890786288,0.021747302734837673
2014,middle vocational,0.4735887553842666,38694,0.46861370449325346,0.4785638062752797
2014,higher education,0.2352830046096879,38694,0.23105651400791374,0.23950949521146206
2014,general elemantary,0.1174336885060077,38694,0.11422591067499123,0.12064146633702418
2014,vocational + Abi,0.0774200861482657,38694,0.07475713573004777,0.08008303656648363
2014,higher vocational,0.06030378598957153,38694,0.05793186463183182,0.06267570734731123
2014,inadequately,0.01904330083881206,38694,0.017681447654761137,0.020405154022862984
2014,in school,0.0169273785233885,38694,0.0156420270159812,0.0182127300307958
2015,middle vocational,0.4652257077276205,38036,0.46021296096213615,0.47023845449310486
2015,higher education,0.24567712318286153,38036,0.24135079310911026,0.2500034532566128
2015,general elemantary,0.11319816373374139,38036,0.11001402754403102,0.11638229992345177
2015,vocational + Abi,0.08251721499617444,38036,0.07975199368655589,0.08528243630579299
2015,higher vocational,0.05868400918133129,38036,0.05632197456309738,0.06104604379956521
2015,inadequately,0.020390206579954093,38036,0.018969854459399305,0.02181055870050888
2015,in school,0.014307574598316756,38036,0.013114102222983247,0.015501046973650264
2016,middle vocational,0.4356727355140893,41132,0.43088079006401764,0.44046468096416097
2016,higher education,0.2450706353403339,41132,0.2409137795769424,0.2492274911037254
2016,general elemantary,0.11898466419883659,41132,0.11585567988081204,0.12211364851686114
2016,vocational + Abi,0.07905869910100476,41132,0.07645100307790867,0.08166639512410084
2016,inadequately,0.05446853516657853,41132,0.05227534142195903,0.05666172891119802
2016,higher vocational,0.05314648334214701,41132,0.05097855550221261,0.05531441118208142
2016,in school,0.013598247337009896,41132,0.012478978161466885,0.014717516512552908
2017,middle vocational,0.42914897917930056,45410,0.42459652321774444,0.4337014351408567
2017,higher education,0.24428946836466545,45410,0.24033752756772317,0.24824140916160772
2017,general elemantary,0.11936527188194866,45410,0.11638320609453764,0.12234733766935968
2017,vocational + Abi,0.07795970621925746,45410,0.07549372157699852,0.08042569086151641
2017,inadequately,0.06313590728387575,45410,0.060898954433418515,0.06537286013433298
2017,higher vocational,0.05174853446533252,45410,0.049711064998626445,0.0537860039320386
2017,in school,0.014352132605619567,45410,0.013258177667894572,0.015446087543344561
2018,middle vocational,0.42819336626676074,43121,0.4235229432111525,0.43286378932236896
2018,higher education,0.24622441778405083,43121,0.24215812869228398,0.25029070687581767
2018,general elemantary,0.1208892025405787,43121,0.1178122044772396,0.12396620060391779
2018,vocational + Abi,0.07815808045165844,43121,0.07562454591800677,0.0806916149853101
2018,inadequately,0.06256175017642908,43121,0.060275954330014654,0.06484754602284351
2018,higher vocational,0.0513408609738885,43121,0.0492578175159698,0.0534239044318072
2018,in school,0.012632321806633734,43121,0.01157819537543682,0.013686448237830648
2019,middle vocational,0.4130819300976369,42417,0.40839603096477356,0.4177678292305002
2019,higher education,0.2683599830196689,42417,0.26414307915556184,0.27257688688377596
2019,general elemantary,0.10927550587236451,42417,0.10630644427882013,0.11224456746590888
2019,vocational + Abi,0.07994905900665063,42417,0.07736799537215672,0.08253012264114454
2019,higher vocational,0.058971274939861325,42417,0.0567294185151112,0.06121313136461145
2019,inadequately,0.058476015282298004,42417,0.05624300524016233,0.060709025324433674
2019,in school,0.01188623178151974,42417,0.010854868490853693,0.012917595072185787
2020,middle vocational,0.4007898727035509,42741,0.39614384629776866,0.4054358991093331
2020,higher education,0.2737402588243591,42741,0.26951309524732825,0.27796742240138994
2020,general elemantary,0.11368524983250468,42741,0.11067585077528228,0.11669464888972708
2020,vocational + Abi,0.08332451778976692,42741,0.08070435699408109,0.08594467858545275
2020,inadequately,0.06382453542085405,42741,0.06150710773858985,0.06614196310311825
2020,higher vocational,0.05180013399626221,42741,0.04969902240699563,0.05390124558552879
2020,in school,0.012835431432702141,42741,0.011768261091145054,0.013902601774259228
2021,middle vocational,0.3943722020891068,27598,0.3886062196639205,0.40013818451429306
2021,higher education,0.30414623747601793,27598,0.2987185169178961,0.3095739580341398
2021,general elemantary,0.0972607120017054,27598,0.09376474632306712,0.10075667768034367
2021,vocational + Abi,0.08526966531656363,27598,0.08197462231872216,0.0885647083144051
2021,inadequately,0.05467917288424643,27598,0.051996808045494204,0.05736153772299866
2021,higher vocational,0.05356000852696653,27598,0.050903665686740374,0.05621635136719269
2021,in school,0.010712001705393307,27598,0.009497455747486082,0.011926547663300532
