year,sex,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,maennlich,middle vocational,0.26641285956006766,16099,0.2595838130892238,0.27324190603091153
1984,weiblich,middle vocational,0.21489001692047377,16099,0.2085450408133296,0.22123499302761793
1984,weiblich,general elemantary,0.18900169204737732,16099,0.18295386390828758,0.19504952018646707
1984,maennlich,general elemantary,0.09094754653130288,16099,0.08650587348604867,0.09538921957655709
1984,weiblich,inadequately,0.048730964467005075,16099,0.045405052078565704,0.052056876855444446
1984,maennlich,higher education,0.04526226734348562,16099,0.04205107132004952,0.04847346336692172
1984,maennlich,inadequately,0.03392554991539763,16099,0.03112898202151581,0.036722117809279455
1984,maennlich,higher vocational,0.03248730964467005,16099,0.029748626240042778,0.03522599304929733
1984,weiblich,higher vocational,0.023350253807106598,16099,0.021017484219863273,0.025683023394349924
1984,weiblich,higher education,0.021573604060913704,16099,0.01932929814943997,0.02381790997238744
1984,maennlich,vocational + Abi,0.016328257191201352,16099,0.014370532422949183,0.01828598195945352
1984,weiblich,vocational + Abi,0.009813874788494078,16099,0.008291101339772514,0.01133664823721564
1984,maennlich,in school,0.0040609137055837565,16099,0.0030785215408180907,0.005043305870349422
1984,weiblich,in school,0.003214890016920474,16099,0.0023404290029485028,0.0040893510308924455
1985,maennlich,middle vocational,0.2663599662003568,14443,0.25915049597785045,0.27356943642286313
1985,weiblich,middle vocational,0.21913435358182332,14443,0.21238797423717634,0.2258807329264703
1985,weiblich,general elemantary,0.18477138296873533,14443,0.1784416639960693,0.19110110194140134
1985,maennlich,general elemantary,0.08966294244671862,14443,0.08500348907232119,0.09432239582111604
1985,maennlich,higher education,0.047788940005633274,14443,0.04430991399822372,0.05126796601304283
1985,weiblich,inadequately,0.045441742559384095,14443,0.042045051300217635,0.048838433818550554
1985,maennlich,higher vocational,0.03379964322598817,14443,0.030852392926300463,0.036746893525675874
1985,maennlich,inadequately,0.03135855788188902,14443,0.028516146524930158,0.034200969238847884
1985,weiblich,higher vocational,0.024410853440991455,14443,0.021894032449928595,0.026927674432054315
1985,weiblich,higher education,0.023096422871091916,14443,0.020646651376702314,0.025546194365481518
1985,maennlich,vocational + Abi,0.015960942634494414,14443,0.01391702776941025,0.01800485749957858
1985,weiblich,vocational + Abi,0.00985822927424655,14443,0.008246932587466851,0.01146952596102625
1985,maennlich,in school,0.004788282790348324,14443,0.0036624471271467134,0.005914118453549934
1985,weiblich,in school,0.0035677401182987512,14443,0.0025953335997788325,0.00454014663681867
1986,maennlich,middle vocational,0.2674635054374449,13742,0.2600627168484333,0.2748642940264565
1986,weiblich,middle vocational,0.22092681493092975,13742,0.2139902502018213,0.2278633796600382
1986,weiblich,general elemantary,0.17948466738512786,13742,0.1730683161866134,0.18590101858364233
1986,maennlich,general elemantary,0.09150582933281082,13742,0.0866850577699214,0.09632660089570023
1986,maennlich,higher education,0.04947584990692662,13742,0.045850004288809594,0.053101695525043645
1986,weiblich,inadequately,0.043695503086117374,13742,0.04027769580827229,0.047113310363962456
1986,maennlich,higher vocational,0.03262466934456745,13742,0.02965436012886848,0.03559497856026642
1986,maennlich,inadequately,0.0304692857842657,13742,0.027595575234673757,0.03334299633385764
1986,weiblich,higher vocational,0.024395023023415303,13742,0.021815622883841854,0.026974423162988752
1986,weiblich,higher education,0.023905163123346722,13742,0.021351150950738577,0.026459175295954866
1986,maennlich,vocational + Abi,0.01596943274223572,13742,0.013873486503718023,0.018065378980753416
1986,weiblich,vocational + Abi,0.010874889781522484,13742,0.009140809719656395,0.012608969843388574
1986,maennlich,in school,0.006074262760850397,13742,0.004775126050807563,0.007373399470893231
1986,weiblich,in school,0.0031351033604389146,13742,0.0022003970330832334,0.004069809687794596
1987,maennlich,middle vocational,0.27004261222871867,13496,0.2625519805840992,0.27753324387333816
1987,weiblich,middle vocational,0.22148449113071053,13496,0.21447867344258417,0.2284903088188369
1987,weiblich,general elemantary,0.17530472698444158,13496,0.16888972045761924,0.18171973351126391
1987,maennlich,general elemantary,0.09245862649886037,13496,0.08757142245066434,0.09734583054705641
1987,maennlich,higher education,0.04895451392329799,13496,0.045314101797728476,0.05259492604886751
1987,weiblich,inadequately,0.043008621543950055,13496,0.03958579169317367,0.04643145139472644
1987,maennlich,higher vocational,0.03171142602318898,13496,0.028755021716930278,0.03466783032944768
1987,maennlich,inadequately,0.03012585472202953,13496,0.027241949945406404,0.033009759498652654
1987,weiblich,higher education,0.02457635516797146,13496,0.02196414020163446,0.027188570134308462
1987,weiblich,higher vocational,0.024378158755326527,13496,0.021776233933671348,0.026980083576981707
1987,maennlich,vocational + Abi,0.01565751659894956,13496,0.013562979333560283,0.017752053864338837
1987,weiblich,vocational + Abi,0.011495391933406006,13496,0.009696915393020441,0.01329386847379157
1987,maennlich,in school,0.00624318699831533,13496,0.00491427333166913,0.00757210066496153
1987,weiblich,in school,0.004558517490833416,13496,0.003422007607552624,0.0056950273741142084
1988,maennlich,middle vocational,0.268490585665245,12817,0.26081807730740286,0.2761630940230871
1988,weiblich,middle vocational,0.2234474149589098,12817,0.21623574270257823,0.23065908721524137
1988,weiblich,general elemantary,0.17653177988141058,12817,0.1699309619967552,0.18313259776606597
1988,maennlich,general elemantary,0.09507957973577447,12817,0.09000135753036757,0.10015780194118136
1988,maennlich,higher education,0.04910017684385728,12817,0.04535931395442837,0.05284103973328619
1988,weiblich,inadequately,0.04285862893997711,12817,0.03935215948368589,0.04636509839626834
1988,maennlich,higher vocational,0.03235202330177884,12817,0.029288844844899135,0.035415201758658546
1988,maennlich,inadequately,0.02798293976906273,12817,0.02512767430875529,0.030838205229370166
1988,weiblich,higher education,0.023925933631540622,12817,0.02128024511036047,0.026571622152720773
1988,weiblich,higher vocational,0.02382190783314262,12817,0.02118183640148668,0.02646197926479856
1988,maennlich,vocational + Abi,0.015811921356496412,12817,0.013652217259740394,0.01797162545325243
1988,weiblich,vocational + Abi,0.012066992614168314,12817,0.010176712565547197,0.01395727266278943
1988,maennlich,in school,0.004577135129512119,12817,0.0034085413978605693,0.005745728861163669
1988,weiblich,in school,0.003952980339124103,12817,0.0028666419510763796,0.005039318727171826
1989,maennlich,middle vocational,0.26943671021632043,12393,0.2616253772072914,0.27724804322534946
1989,weiblich,middle vocational,0.22510173484686227,12393,0.21774848010200576,0.23245498959171879
1989,weiblich,general elemantary,0.17294923966588135,12393,0.16629048126569526,0.17960799806606745
1989,maennlich,general elemantary,0.09338188048832727,12393,0.08825903388812256,0.09850472708853197
1989,maennlich,higher education,0.05054615549368173,12393,0.04668916259101638,0.05440314839634708
1989,weiblich,inadequately,0.04187192118226601,12393,0.038345444031226104,0.04539839833330591
1989,maennlich,higher vocational,0.031484257871064465,12393,0.028409804441337325,0.034558711300791606
1989,maennlich,inadequately,0.026986506746626688,12393,0.024133514354582497,0.02983949913867088
1989,weiblich,higher education,0.024202184621974727,12393,0.021496513215652414,0.02690785602829704
1989,weiblich,higher vocational,0.02377382737202827,12393,0.021091618329014704,0.026456036415041836
1989,maennlich,vocational + Abi,0.01670593274791176,12393,0.01444938295903107,0.01896248253679245
1989,weiblich,vocational + Abi,0.014135789248233027,12393,0.012057354340777869,0.016214224155688187
