year,bula_h,sex,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,Nordrhein-Westfalen,maennlich,middle vocational,0.06759729272419628,16099,0.06371915672015067,0.07147542872824188
1984,Nordrhein-Westfalen,weiblich,middle vocational,0.06125211505922166,16099,0.0575479387333292,0.06495629138511412
1984,Bayern,maennlich,middle vocational,0.047800338409475465,16099,0.04450472608579461,0.05109595073315632
1984,Baden-Wuerttemberg,maennlich,middle vocational,0.045769881556683586,16099,0.042541587582318616,0.04899817553104856
1984,Nordrhein-Westfalen,weiblich,general elemantary,0.04365482233502538,16099,0.040498509292958285,0.04681113537709247
1984,Bayern,weiblich,middle vocational,0.0395093062605753,16099,0.036500093437275165,0.04251851908387543
1984,Baden-Wuerttemberg,weiblich,general elemantary,0.03739424703891709,16099,0.03446346687147452,0.04032502720635966
1984,Bayern,weiblich,general elemantary,0.03468697123519458,16099,0.03186030913985234,0.037513633330536825
1984,Baden-Wuerttemberg,weiblich,middle vocational,0.03333333333333333,16099,0.03056043232683203,0.03610623433983464
1984,Niedersachsen,maennlich,middle vocational,0.028934010152284265,16099,0.02634469264442145,0.03152332766014708
1984,Hessen,maennlich,middle vocational,0.02715736040609137,16099,0.02464650503287148,0.029668215779311263
1984,Nordrhein-Westfalen,maennlich,general elemantary,0.026818950930626057,16099,0.024323354615937053,0.02931454724531506
1984,Hessen,weiblich,middle vocational,0.022081218274111674,16099,0.019811251344459994,0.024351185203763354
1984,Niedersachsen,weiblich,general elemantary,0.021658206429780034,16099,0.019409601446612242,0.023906811412947825
1984,Niedersachsen,weiblich,middle vocational,0.02089678510998308,16099,0.018687200695985888,0.02310636952398027
1984,"Rheinland-Pfalz,Saarland",maennlich,middle vocational,0.02038917089678511,16099,0.01820602282405375,0.022572318969516468
1984,Baden-Wuerttemberg,maennlich,general elemantary,0.0188663282571912,16099,0.01676465883922467,0.02096799767515773
1984,Hessen,weiblich,general elemantary,0.018104906937394246,16099,0.01604528592248863,0.020164527952299862
1984,"Rheinland-Pfalz,Saarland",weiblich,general elemantary,0.01734348561759729,16099,0.015326858131479054,0.019360113103715527
1984,Nordrhein-Westfalen,weiblich,inadequately,0.015397631133671742,16099,0.013495615794613574,0.017299646472729913
1984,Baden-Wuerttemberg,weiblich,inadequately,0.013705583756345178,16099,0.01190957405848966,0.015501593454200695
1984,Nordrhein-Westfalen,maennlich,higher education,0.012859560067681896,16099,0.011119119695684134,0.014600000439679657
1984,"Rheinland-Pfalz,Saarland",weiblich,middle vocational,0.012774957698815566,16099,0.011040177572614301,0.014509737825016831
1984,Bayern,maennlich,general elemantary,0.012521150592216581,16099,0.010803469078063165,0.014238832106369998
1984,Hessen,maennlich,general elemantary,0.010575296108291032,16099,0.008995160848553452,0.012155431368028612
1984,Baden-Wuerttemberg,maennlich,inadequately,0.009983079526226735,16099,0.008447366050552546,0.011518793001900923
1984,Nordrhein-Westfalen,maennlich,inadequately,0.009813874788494078,16099,0.008291101339772514,0.01133664823721564
1984,Schleswig-Holstein,maennlich,middle vocational,0.00972927241962775,16099,0.008213012085573474,0.011245532753682026
1984,Schleswig-Holstein,weiblich,middle vocational,0.008798646362098138,16099,0.007356047797339602,0.010241244926856675
1984,Bayern,maennlich,higher education,0.00820642978003384,16099,0.006812809703248877,0.009600049856818805
1984,Niedersachsen,maennlich,general elemantary,0.007952622673434856,16099,0.006580547152035631,0.009324698194834082
1984,Berlin,maennlich,middle vocational,0.007868020304568528,16099,0.006503204379040392,0.009232836230096665
1984,Berlin,weiblich,middle vocational,0.007868020304568528,16099,0.006503204379040392,0.009232836230096665
1984,Baden-Wuerttemberg,maennlich,higher education,0.0077834179357022,16099,0.006425901685780004,0.009140934185624394
1984,Nordrhein-Westfalen,maennlich,higher vocational,0.007614213197969543,16099,0.0062714191566199395,0.008957007239319147
1984,Hamburg,maennlich,middle vocational,0.007021996615905245,16099,0.005732094535807301,0.008311898696003189
1984,Bayern,maennlich,higher vocational,0.0069373942470389175,16099,0.005655231591514319,0.008219556902563516
1984,"Rheinland-Pfalz,Saarland",maennlich,general elemantary,0.006429780033840948,16099,0.005195101316648036,0.00766445875103386
1984,Hamburg,weiblich,middle vocational,0.006260575296108291,16099,0.005042146925714344,0.007479003666502238
1984,Nordrhein-Westfalen,weiblich,higher education,0.006175972927241963,16099,0.004965753670479082,0.007386192184004844
1984,Baden-Wuerttemberg,maennlich,higher vocational,0.005922165820642978,16099,0.004736923642491934,0.007107407998794022
1984,Nordrhein-Westfalen,weiblich,higher vocational,0.005752961082910322,16099,0.004584674222219038,0.006921247943601606
1984,Hessen,maennlich,higher education,0.005499153976311337,16099,0.004356783055190547,0.006641524897432127
1984,Nordrhein-Westfalen,maennlich,vocational + Abi,0.005245346869712352,16099,0.004129507405157172,0.0063611863342675325
1984,Hessen,weiblich,inadequately,0.005245346869712352,16099,0.004129507405157172,0.0063611863342675325
1984,Berlin,weiblich,general elemantary,0.005160744500846024,16099,0.004053893257353208,0.00626759574433884
1984,Bayern,weiblich,higher education,0.005076142131979695,16099,0.003978354254537188,0.006173930009422202
1984,Schleswig-Holstein,weiblich,general elemantary,0.004991539763113367,16099,0.00390289227353137,0.0060801872526953646
1984,Bayern,weiblich,inadequately,0.0047377326565143825,16099,0.003676988455886569,0.005798476857142196
1984,Niedersachsen,maennlich,higher education,0.004483925549915398,16099,0.00345185364426354,0.005515997455567256
1984,Bremen,maennlich,middle vocational,0.004145516074450084,16099,0.0031529855671855018,0.005138046581714666
1984,Niedersachsen,maennlich,higher vocational,0.004145516074450084,16099,0.0031529855671855018,0.005138046581714666
1984,Bayern,weiblich,higher vocational,0.0040609137055837565,16099,0.0030785215408180907,0.005043305870349422
1984,Baden-Wuerttemberg,weiblich,higher vocational,0.003976311336717428,16099,0.0030041649963908385,0.004948457677044018
1984,Bayern,maennlich,inadequately,0.003722504230118443,16099,0.002781775557059847,0.00466323290317704
1984,Hessen,maennlich,inadequately,0.00338409475465313,16099,0.002486992836005382,0.004281196673300879
1984,Niedersachsen,weiblich,inadequately,0.003214890016920474,16099,0.0023404290029485028,0.0040893510308924455
1984,Hamburg,weiblich,general elemantary,0.003214890016920474,16099,0.0023404290029485028,0.0040893510308924455
