year,bula_h,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,Nordrhein-Westfalen,kein Migrationshintergrund,middle vocational,0.10634517766497462,16099,0.10158305669537425,0.11110729863457498
1984,Bayern,kein Migrationshintergrund,middle vocational,0.0739424703891709,16099,0.0699002258515193,0.0779847149268225
1984,Baden-Wuerttemberg,kein Migrationshintergrund,middle vocational,0.05752961082910321,16099,0.053932645958112944,0.06112657570009348
1984,Nordrhein-Westfalen,kein Migrationshintergrund,general elemantary,0.04526226734348562,16099,0.04205107132004952,0.04847346336692172
1984,Niedersachsen,kein Migrationshintergrund,middle vocational,0.04416243654822335,16099,0.040988668516541656,0.04733620457990504
1984,Hessen,kein Migrationshintergrund,middle vocational,0.03519458544839255,16099,0.032348064303426814,0.03804110659335829
1984,Bayern,kein Migrationshintergrund,general elemantary,0.03434856175972927,16099,0.031535229050807426,0.03716189446865112
1984,Baden-Wuerttemberg,kein Migrationshintergrund,general elemantary,0.03248730964467005,16099,0.029748626240042778,0.03522599304929733
1984,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,middle vocational,0.029272419627749575,16099,0.026668457780218837,0.03187638147528031
1984,Niedersachsen,kein Migrationshintergrund,general elemantary,0.024534686971235193,16099,0.02214493517222258,0.026924438770247805
1984,Nordrhein-Westfalen,direkter Migrationshintergrund,general elemantary,0.024111675126903553,16099,0.021742100591554216,0.02648124966225289
1984,Nordrhein-Westfalen,direkter Migrationshintergrund,inadequately,0.023604060913705583,16099,0.0212589522735159,0.025949169553895268
1984,Baden-Wuerttemberg,direkter Migrationshintergrund,general elemantary,0.02284263959390863,16099,0.020534765996210638,0.02515051319160662
1984,Baden-Wuerttemberg,direkter Migrationshintergrund,inadequately,0.022758037225042303,16099,0.020454341711341372,0.025061732738743233
1984,Nordrhein-Westfalen,direkter Migrationshintergrund,middle vocational,0.021235194585448394,16099,0.019008175618123464,0.023462213552773323
1984,Baden-Wuerttemberg,direkter Migrationshintergrund,middle vocational,0.020727580372250424,16099,0.018526769683456762,0.022928391061044086
1984,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,general elemantary,0.020219966159052454,16099,0.018045707912729417,0.02239422440537549
1984,Schleswig-Holstein,kein Migrationshintergrund,middle vocational,0.017258883248730966,16099,0.015247093781724468,0.019270672715737465
1984,Nordrhein-Westfalen,kein Migrationshintergrund,higher education,0.016243654822335026,16099,0.014290924498167686,0.018196385146502368
1984,Hessen,kein Migrationshintergrund,general elemantary,0.015397631133671742,16099,0.013495615794613574,0.017299646472729913
1984,Hessen,direkter Migrationshintergrund,middle vocational,0.013705583756345178,16099,0.01190957405848966,0.015501593454200695
1984,Hessen,direkter Migrationshintergrund,general elemantary,0.012774957698815566,16099,0.011040177572614301,0.014509737825016831
1984,Berlin,kein Migrationshintergrund,middle vocational,0.012690355329949238,16099,0.010961254966141115,0.014419455693757362
1984,Bayern,direkter Migrationshintergrund,general elemantary,0.01260575296108291,16099,0.010882352069225415,0.014329153852940407
1984,Bayern,direkter Migrationshintergrund,middle vocational,0.012098138747884941,16099,0.010409359811718304,0.013786917684051578
1984,Nordrhein-Westfalen,kein Migrationshintergrund,higher vocational,0.011505922165820644,16099,0.009858502018423511,0.013153342313217777
1984,Bayern,kein Migrationshintergrund,higher education,0.010829103214890017,16099,0.009230323855482742,0.012427882574297291
1984,Hamburg,kein Migrationshintergrund,middle vocational,0.01074450084602369,16099,0.009151910862488124,0.012337090829559255
1984,Bayern,kein Migrationshintergrund,higher vocational,0.010490693739424704,16099,0.008916824428813747,0.012064563050035662
1984,Baden-Wuerttemberg,kein Migrationshintergrund,higher vocational,0.009137055837563452,16099,0.007667227709447522,0.010606883965679383
1984,Baden-Wuerttemberg,kein Migrationshintergrund,higher education,0.008460236886632826,16099,0.007045411152808598,0.009875062620457054
1984,Hessen,direkter Migrationshintergrund,inadequately,0.00820642978003384,16099,0.006812809703248877,0.009600049856818805
1984,Bayern,direkter Migrationshintergrund,inadequately,0.007698815566835871,16099,0.006348639722323111,0.009048991411348632
1984,Niedersachsen,kein Migrationshintergrund,higher vocational,0.006260575296108291,16099,0.005042146925714344,0.007479003666502238
1984,Niedersachsen,kein Migrationshintergrund,higher education,0.006006768189509307,16099,0.004813140813405947,0.007200395565612666
1984,Hessen,kein Migrationshintergrund,higher education,0.006006768189509307,16099,0.004813140813405947,0.007200395565612666
1984,Schleswig-Holstein,kein Migrationshintergrund,general elemantary,0.005922165820642978,16099,0.004736923642491934,0.007107407998794022
1984,Niedersachsen,direkter Migrationshintergrund,middle vocational,0.005499153976311337,16099,0.004356783055190547,0.006641524897432127
1984,Berlin,kein Migrationshintergrund,general elemantary,0.0054145516074450084,16099,0.004280954000814165,0.006548149214075852
1984,Nordrhein-Westfalen,kein Migrationshintergrund,vocational + Abi,0.004991539763113367,16099,0.00390289227353137,0.0060801872526953646
1984,Niedersachsen,direkter Migrationshintergrund,general elemantary,0.0047377326565143825,16099,0.003676988455886569,0.005798476857142196
1984,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,inadequately,0.004568527918781726,16099,0.003526809251736529,0.005610246585826924
1984,Niedersachsen,direkter Migrationshintergrund,inadequately,0.004399323181049069,16099,0.003376990730387044,0.005421655631711094
1984,Bremen,kein Migrationshintergrund,middle vocational,0.004399323181049069,16099,0.003376990730387044,0.005421655631711094
1984,Hessen,kein Migrationshintergrund,higher vocational,0.0040609137055837565,16099,0.0030785215408180907,0.005043305870349422
1984,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,middle vocational,0.0038071065989847717,16099,0.0028557882808224492,0.004758424917147094
