year,migback,regtyp,pgisced97,proportion,n,lower_confidence,upper_confidence
1984,kein Migrationshintergrund,-1,middle vocational,0.3915397631133672,16099,0.3839999486489504,0.399079577577784
1984,kein Migrationshintergrund,-1,general elemantary,0.18984771573604062,16099,0.18378952922565395,0.1959059022464273
1984,direkter Migrationshintergrund,-1,general elemantary,0.0865482233502538,16099,0.08220483650010457,0.09089161020040304
1984,direkter Migrationshintergrund,-1,middle vocational,0.08570219966159053,16099,0.08137809255200669,0.09002630677117436
1984,direkter Migrationshintergrund,-1,inadequately,0.07648054145516074,16099,0.07237514480741312,0.08058593810290836
1984,kein Migrationshintergrund,-1,higher education,0.05634517766497462,16099,0.05278319682306601,0.05990715850688323
1984,kein Migrationshintergrund,-1,higher vocational,0.051099830795262265,16099,0.04769828271320647,0.05450137887731806
1984,kein Migrationshintergrund,-1,vocational + Abi,0.015651438240270727,16099,0.01373405819763582,0.017568818282905636
1984,direkter Migrationshintergrund,-1,vocational + Abi,0.010406091370558375,16099,0.008838514144781155,0.011973668596335595
1984,direkter Migrationshintergrund,-1,higher education,0.01023688663282572,16099,0.008681973254278164,0.011791800011373275
1984,kein Migrationshintergrund,-1,in school,0.006429780033840948,16099,0.005195101316648036,0.00766445875103386
1984,kein Migrationshintergrund,-1,inadequately,0.005922165820642978,16099,0.004736923642491934,0.007107407998794022
1984,direkter Migrationshintergrund,-1,higher vocational,0.004399323181049069,16099,0.003376990730387044,0.005421655631711094
1984,indirekter Migrationshintergrund,-1,middle vocational,0.0040609137055837565,16099,0.0030785215408180907,0.005043305870349422
1984,indirekter Migrationshintergrund,-1,general elemantary,0.003553299492385787,16099,0.0026341216117623622,0.004472477373009212
1984,indirekter Migrationshintergrund,-1,in school,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,direkter Migrationshintergrund,-1,in school,0.00042301184433164127,16099,0.00010536758582241015,0.0007406561028408724
1984,indirekter Migrationshintergrund,-1,higher vocational,0.00033840947546531303,16099,5.428779058285811e-05,0.000622531160347768
1984,indirekter Migrationshintergrund,-1,higher education,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,indirekter Migrationshintergrund,-1,inadequately,0.0002538071065989848,16099,7.740097936019216e-06,0.0004998741152619504
1984,indirekter Migrationshintergrund,-1,vocational + Abi,8.460236886632826e-05,16099,-5.747650655897015e-05,0.00022668124429162665
1985,kein Migrationshintergrund,Staedtischer Raum,middle vocational,0.3004412731198948,14443,0.29296441306646287,0.3079181331733268
1985,kein Migrationshintergrund,Staedtischer Raum,general elemantary,0.13247582386630363,14443,0.12694695265667005,0.1380046950759372
1985,kein Migrationshintergrund,Laendlicher Raum,middle vocational,0.09576565580696648,14443,0.09096641260536392,0.10056489900856905
1985,direkter Migrationshintergrund,Staedtischer Raum,middle vocational,0.0731386724251244,14443,0.06889239579788521,0.07738494905236358
1985,direkter Migrationshintergrund,Staedtischer Raum,general elemantary,0.071448690263825,14443,0.06724793427483615,0.07564944625281385
