year,plb0219_v1,age_gr,proportion,n,lower_confidence,upper_confidence
2005,"No, never",30-45 y.,0.4143638244421457,25520,0.40831987809132286,0.42040777079296854
2005,"No, never",46-65 y.,0.3814097827693217,25520,0.37545023679944084,0.38736932873920255
2005,"No, never",18-29 y.,0.19063100339884734,25520,0.1858116831624071,0.19545032363528758
2005,"No, never",66 and older,0.013595389389685237,25520,0.012174569236679327,0.015016209542691146
2005,"Yes, every week",46-65 y.,0.458528951486698,25520,0.45241549623397376,0.4646424067394222
2005,"Yes, every week",30-45 y.,0.37402190923317685,25520,0.3680852267155656,0.3799585917507881
2005,"Yes, every week",18-29 y.,0.14553990610328638,25520,0.14121324704739746,0.1498665651591753
2005,"Yes, every week",66 and older,0.02190923317683881,25520,0.02011318118383762,0.023705285169840003
2005,"Yes, every 2 weeks",30-45 y.,0.45125958378970427,25520,0.4451542075846266,0.45736495999478194
2005,"Yes, every 2 weeks",46-65 y.,0.348302300109529,25520,0.3424568628746731,0.3541477373443849
2005,"Yes, every 2 weeks",18-29 y.,0.1949616648411829,25520,0.19010096694494094,0.19982236273742487
2005,"Yes, every 2 weeks",66 and older,0.00547645125958379,25520,0.004570983721107556,0.006381918798060023
2005,"Yes, every 3-4 weeks",30-45 y.,0.4612676056338028,25520,0.4551514467407256,0.46738376452688
2005,"Yes, every 3-4 weeks",46-65 y.,0.3591549295774648,25520,0.3532687544916515,0.3650411046632781
2005,"Yes, every 3-4 weeks",18-29 y.,0.1795774647887324,25520,0.17486812046716702,0.1842868091102978
2005,"Yes, less frequently",30-45 y.,0.46568378240976105,25520,0.45956365488992496,0.47180390992959714
2005,"Yes, less frequently",46-65 y.,0.4107778342653787,25520,0.4047417016220308,0.41681396690872663
2005,"Yes, less frequently",18-29 y.,0.11489578037620743,25520,0.1109831846018863,0.11880837615052856
2005,"Yes, less frequently",66 and older,0.00864260294865277,25520,0.007506930361851152,0.009778275535454389
2007,"No, never",30-45 y.,0.4027777777777778,25385,0.39674429304959524,0.40881126250596034
2007,"No, never",46-65 y.,0.39302600472813237,25385,0.3870175447428628,0.3990344647134019
2007,"No, never",18-29 y.,0.18897754137115838,25385,0.18416151312857978,0.19379356961373698
2007,"No, never",66 and older,0.015218676122931441,25385,0.013712673158681861,0.016724679087181022
2007,"Yes, every week",46-65 y.,0.4703448275862069,25385,0.4642047722863198,0.476484882886094
2007,"Yes, every week",30-45 y.,0.3696551724137931,25385,0.36371697026278005,0.3755933745648061
2007,"Yes, every week",18-29 y.,0.13793103448275862,25385,0.13368904595566097,0.14217302300985626
2007,"Yes, every week",66 and older,0.022068965517241378,25385,0.020261739002001043,0.023876192032481713
2007,"Yes, every 2 weeks",30-45 y.,0.43829787234042555,25385,0.4321940033564016,0.4444017413244495
2007,"Yes, every 2 weeks",46-65 y.,0.3648936170212766,25385,0.3589715426175732,0.37081569142498
2007,"Yes, every 2 weeks",18-29 y.,0.19042553191489361,25385,0.18559540571763009,0.19525565811215714
2007,"Yes, every 2 weeks",66 and older,0.006382978723404255,25385,0.005403288673549655,0.007362668773258855
2007,"Yes, every 3-4 weeks",30-45 y.,0.433389544688027,25385,0.4272934880340942,0.43948560134195974
2007,"Yes, every 3-4 weeks",46-65 y.,0.41652613827993257,25385,0.4104615779584032,0.4225906986014619
2007,"Yes, every 3-4 weeks",18-29 y.,0.13490725126475547,25385,0.1307046666122823,0.13910983591722864
2007,"Yes, every 3-4 weeks",66 and older,0.01517706576728499,25385,0.013673091268756429,0.016681040265813553
