year,plb0219_v1,age_gr,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2005,"No, never",46-65 y.,5th Quintile,0.1505837150879267,25520,0.14619573112577056,0.15497169905008285
2005,"No, never",30-45 y.,4th Quintile,0.1188118811881188,25520,0.11484197733354637,0.12278178504269124
2005,"No, never",46-65 y.,4th Quintile,0.10935421900398995,25520,0.10552521328112993,0.11318322472684997
2005,"No, never",30-45 y.,5th Quintile,0.10610314762819566,25520,0.10232461154198087,0.10988168371441044
2005,"No, never",30-45 y.,3rd Quintile,0.09738436530220186,25520,0.09374679176871999,0.10102193883568374
2005,"No, never",46-65 y.,3rd Quintile,0.07388798581350672,25520,0.07067850776699991,0.07709746386001354
2005,"No, never",30-45 y.,2nd Quintile,0.062361460026599674,25520,0.05939463729051505,0.06532828276268429
2005,"No, never",18-29 y.,4th Quintile,0.05009605438155756,25520,0.04741961542237683,0.05277249334073828
2005,"No, never",18-29 y.,3rd Quintile,0.046844983005763265,25520,0.04425242161988639,0.04943754439164014
2005,"No, never",46-65 y.,2nd Quintile,0.035614009162110244,25520,0.03334021254581302,0.03788780577840747
2005,"No, never",18-29 y.,2nd Quintile,0.03428402541746712,25520,0.03205155173322552,0.03651649910170872
2005,"No, never",18-29 y.,5th Quintile,0.032362937786315944,25520,0.03019175717218317,0.03453411840044872
2005,"No, never",30-45 y.,1st Quintile,0.0297029702970297,25520,0.027620072178141497,0.031785868415917906
2005,"No, never",18-29 y.,1st Quintile,0.027043002807743462,25520,0.02505283353885467,0.029033172076632256
2005,"No, never",46-65 y.,1st Quintile,0.011969853701788088,25520,0.010635578988771124,0.013304128414805053
2005,"No, never",66 and older,5th Quintile,0.005615486921826511,25520,0.004698661552022445,0.0065323122916305775
2005,"No, never",66 and older,4th Quintile,0.0035466233190483225,25520,0.0028172468291192618,0.004275999808977383
2005,"No, never",66 and older,3rd Quintile,0.0022166395744052016,25520,0.0016396321435055428,0.0027936470053048605
2005,"No, never",66 and older,2nd Quintile,0.0013299837446431211,25520,0.0008828371699071458,0.0017771303193790965
2005,"No, never",66 and older,1st Quintile,0.0008866558297620806,25520,0.0005214811534283701,0.0012518305060957911
2005,"Yes, every week",46-65 y.,5th Quintile,0.25508607198748046,25520,0.2497378163608919,0.26043432761406904
2005,"Yes, every week",30-45 y.,5th Quintile,0.10954616588419405,25520,0.1057142141398949,0.1133781176284932
2005,"Yes, every week",46-65 y.,4th Quintile,0.10954616588419405,25520,0.1057142141398949,0.1133781176284932
2005,"Yes, every week",30-45 y.,4th Quintile,0.10328638497652583,25520,0.09955247230118593,0.10702029765186573
