year,age_gr,regtyp,plb0219_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2005,17-29 y.,Urban regions,"No, never",0.09041064627302689,894,10835,0.09031340511708219,0.09050788742897159
2005,17-29 y.,Urban regions,"Yes, every week",0.006014490946194917,63,10835,0.00598827249059354,0.006040709401796293
2005,17-29 y.,Urban regions,"Yes, every 2 weeks",0.012792564576217282,121,10835,0.012754457936005126,0.012830671216429437
2005,17-29 y.,Urban regions,"Yes, every 3-4 weeks",0.007345380521934175,66,10835,0.007316425501534995,0.007374335542333355
2005,17-29 y.,Urban regions,"Yes, less frequently",0.014770982762894302,141,10835,0.014730076393617926,0.014811889132170677
2005,17-29 y.,Rural regions,"No, never",0.038928761185640745,431,10835,0.03886317222878011,0.03899435014250138
2005,17-29 y.,Rural regions,"Yes, every week",0.0034858891688539545,32,10835,0.0034659036165024457,0.0035058747212054634
2005,17-29 y.,Rural regions,"Yes, every 2 weeks",0.005792088867867629,58,10835,0.005766356849226863,0.005817820886508396
2005,17-29 y.,Rural regions,"Yes, every 3-4 weeks",0.004132911045728675,38,10835,0.004111156683241718,0.0041546654082156315
2005,17-29 y.,Rural regions,"Yes, less frequently",0.008779520230959532,89,10835,0.008747887392250615,0.008811153069668448
2005,30-45 y.,Urban regions,"No, never",0.19137429819049567,1978,10835,0.1912409051358573,0.19150769124513406
2005,30-45 y.,Urban regions,"Yes, every week",0.015036474596636774,151,10835,0.01499520780279949,0.015077741390474058
2005,30-45 y.,Urban regions,"Yes, every 2 weeks",0.029627073202785684,273,10835,0.029569578034077594,0.029684568371493775
2005,30-45 y.,Urban regions,"Yes, every 3-4 weeks",0.01833671262746514,172,10835,0.018291218047906364,0.018382207207023916
2005,30-45 y.,Urban regions,"Yes, less frequently",0.06254138444788222,624,10835,0.0624592779668095,0.06262349092895494
2005,30-45 y.,Rural regions,"No, never",0.07132148354693267,826,10835,0.07123421444126489,0.07140875265260045
2005,30-45 y.,Rural regions,"Yes, every week",0.009953406353635992,88,10835,0.009919745019405991,0.009987067687865992
2005,30-45 y.,Rural regions,"Yes, every 2 weeks",0.013339013360242914,139,10835,0.013300112117675386,0.013377914602810442
2005,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.0073874089194122345,90,10835,0.007358371795266559,0.00741644604355791
2005,30-45 y.,Rural regions,"Yes, less frequently",0.025911966337559815,292,10835,0.025858093862192056,0.025965838812927574
2005,46-65 y.,Urban regions,"No, never",0.15500424381397082,1754,10835,0.15488152343153302,0.15512696419640862
2005,46-65 y.,Urban regions,"Yes, every week",0.014683560810778823,193,10835,0.014642773863721745,0.0147243477578359
2005,46-65 y.,Urban regions,"Yes, every 2 weeks",0.020354975735548217,200,10835,0.020307092079261464,0.02040285939183497
2005,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.011809389449413867,131,10835,0.011772758200507842,0.011846020698319892
2005,46-65 y.,Urban regions,"Yes, less frequently",0.04469707545613,543,10835,0.04462700616088406,0.044767144751375935
2005,46-65 y.,Rural regions,"No, never",0.06765643350669402,827,10835,0.06757126869684474,0.0677415983165433
2005,46-65 y.,Rural regions,"Yes, every week",0.0073176732731356385,100,10835,0.007288772511099121,0.007346574035172156
2005,46-65 y.,Rural regions,"Yes, every 2 weeks",0.009320436245253708,118,10835,0.009287852397797492,0.009353020092709923
2005,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.006720954853774986,73,10835,0.006693249176728732,0.0067486605308212395
2005,46-65 y.,Rural regions,"Yes, less frequently",0.01883148052328673,265,10835,0.0187853878733373,0.018877573173236163
2005,66 and older,Urban regions,"No, never",0.006321319169645953,65,10835,0.00629444441628503,0.006348193923006877
2007,17-29 y.,Urban regions,"No, never",0.08533518983348387,842,10990,0.08524229747419555,0.08542808219277219
2007,17-29 y.,Urban regions,"Yes, every week",0.006176532631581645,58,10990,0.006150482379974701,0.006202582883188589
2007,17-29 y.,Urban regions,"Yes, every 2 weeks",0.01368958898144044,109,10990,0.013650953445452326,0.013728224517428554
2007,17-29 y.,Urban regions,"Yes, every 3-4 weeks",0.005812295941831846,58,10990,0.005787020836064315,0.005837571047599377
2007,17-29 y.,Urban regions,"Yes, less frequently",0.015462336213395945,153,10990,0.015421312152139165,0.015503360274652725
2007,17-29 y.,Rural regions,"No, never",0.040618979010738375,437,10990,0.04055334257474031,0.04068461544673644
2007,17-29 y.,Rural regions,"Yes, every week",0.0037687941401270885,42,10990,0.0037484206136950255,0.0037891676665591516
2007,17-29 y.,Rural regions,"Yes, every 2 weeks",0.007726647832471787,70,10990,0.007697534216321996,0.007755761448621579
2007,17-29 y.,Rural regions,"Yes, less frequently",0.009322266791497776,90,10990,0.009290313772829899,0.009354219810165654
2007,30-45 y.,Urban regions,"No, never",0.17988850791608108,1867,10990,0.17976079845066242,0.18001621738149973
2007,30-45 y.,Urban regions,"Yes, every week",0.017055079406046492,178,10990,0.01701202908518652,0.017098129726906466
2007,30-45 y.,Urban regions,"Yes, every 2 weeks",0.025938367784284995,256,10990,0.025885517239443035,0.025991218329126955
2007,30-45 y.,Urban regions,"Yes, every 3-4 weeks",0.017597047551586104,169,10990,0.0175533306210367,0.01764076448213551
2007,30-45 y.,Urban regions,"Yes, less frequently",0.05928318395232092,585,10990,0.059204663979184405,0.059361703925457435
2007,30-45 y.,Rural regions,"No, never",0.07285281983464754,859,10990,0.07276640616418943,0.07293923350510566
2007,30-45 y.,Rural regions,"Yes, every week",0.007979952114872478,90,10990,0.007950368904934247,0.00800953532481071
2007,30-45 y.,Rural regions,"Yes, every 2 weeks",0.013886494227513119,156,10990,0.013847585709360729,0.013925402745665508
2007,30-45 y.,Rural regions,"Yes, every 3-4 weeks",0.0078087218537376876,88,10990,0.007779455231109408,0.007837988476365966
2007,30-45 y.,Rural regions,"Yes, less frequently",0.027209605015721488,303,10990,0.027155510195220226,0.02726369983622275
2007,46-65 y.,Urban regions,"No, never",0.15507406002183835,1787,10990,0.1549537051072957,0.155194414936381
2007,46-65 y.,Urban regions,"Yes, every week",0.017339642431514035,224,10990,0.017296240734066638,0.017383044128961432
2007,46-65 y.,Urban regions,"Yes, every 2 weeks",0.01797865596526802,209,10990,0.017934476139078212,0.01802283579145783
2007,46-65 y.,Urban regions,"Yes, every 3-4 weeks",0.011816824764793742,147,10990,0.011780895026515394,0.011852754503072091
2007,46-65 y.,Urban regions,"Yes, less frequently",0.0484690056526145,597,10990,0.048397600680631994,0.048540410624597005
2007,46-65 y.,Rural regions,"No, never",0.07101006597974711,873,10990,0.07092466745062366,0.07109546450887057
2007,46-65 y.,Rural regions,"Yes, every week",0.00887282246494498,117,10990,0.008841642148618087,0.008904002781271875
2007,46-65 y.,Rural regions,"Yes, every 2 weeks",0.010818215250643548,134,10990,0.010783819816716715,0.010852610684570382
2007,46-65 y.,Rural regions,"Yes, every 3-4 weeks",0.009072256417025968,100,10990,0.009040730801079798,0.009103782032972138
2007,46-65 y.,Rural regions,"Yes, less frequently",0.022069876668694123,289,10990,0.022021029567764167,0.02211872376962408
2007,66 and older,Urban regions,"No, never",0.005424513824952453,62,10990,0.005400091656979348,0.005448935992925559
2007,66 and older,Rural regions,"No, never",0.00464164952458245,41,10990,0.004619049400002375,0.004664249649162525
2009,17-29 y.,Urban regions,"No, never",0.08631703834684154,703,9709,0.08622450877752005,0.08640956791616303
2009,17-29 y.,Urban regions,"Yes, every week",0.008259245840083002,68,9709,0.00822942610443918,0.008289065575726824
