year,bula_h,quintil_oecd,plb0219_v1,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2005,Schleswig-Holstein,1st Quintile,"No, never",0.5263157894736842,25520,0.5201896992304031,0.5324418797169652
2005,Schleswig-Holstein,1st Quintile,"Yes, less frequently",0.21052631578947367,25520,0.20552438405138002,0.21552824752756733
2005,Schleswig-Holstein,1st Quintile,"Yes, every 2 weeks",0.15789473684210525,25520,0.15342087308802882,0.1623686005961817
2005,Schleswig-Holstein,1st Quintile,"Yes, every 3-4 weeks",0.05263157894736842,25520,0.049891908103313495,0.05537124979142334
2005,Schleswig-Holstein,1st Quintile,"Yes, every week",0.05263157894736842,25520,0.049891908103313495,0.05537124979142334
2005,Schleswig-Holstein,2nd Quintile,"No, never",0.4782608695652174,25520,0.4721320777984042,0.4843896613320306
2005,Schleswig-Holstein,2nd Quintile,"Yes, less frequently",0.2826086956521739,25520,0.2770842774092023,0.2881331138951455
2005,Schleswig-Holstein,2nd Quintile,"Yes, every 2 weeks",0.13043478260869565,25520,0.12630275204244434,0.13456681317494695
2005,Schleswig-Holstein,2nd Quintile,"Yes, every week",0.08695652173913043,25520,0.08349941693593102,0.09041362654232984
2005,Schleswig-Holstein,2nd Quintile,"Yes, every 3-4 weeks",0.021739130434782608,25520,0.0199499087149889,0.023528352154576316
2005,Schleswig-Holstein,3rd Quintile,"No, never",0.6129032258064516,25520,0.6069270761317325,0.6188793754811708
2005,Schleswig-Holstein,3rd Quintile,"Yes, less frequently",0.25806451612903225,25520,0.25269589255589314,0.26343313970217136
2005,Schleswig-Holstein,3rd Quintile,"Yes, every 2 weeks",0.06451612903225806,25520,0.06150195697593329,0.06753030108858284
2005,Schleswig-Holstein,3rd Quintile,"Yes, every 3-4 weeks",0.03225806451612903,25520,0.03009028718807333,0.03442584184418473
2005,Schleswig-Holstein,3rd Quintile,"Yes, every week",0.03225806451612903,25520,0.03009028718807333,0.03442584184418473
2005,Schleswig-Holstein,4th Quintile,"No, never",0.5671641791044776,25520,0.561085184878345,0.5732431733306101
2005,Schleswig-Holstein,4th Quintile,"Yes, less frequently",0.2537313432835821,25520,0.24839246037015406,0.25907022619701014
2005,Schleswig-Holstein,4th Quintile,"Yes, every week",0.05970149253731343,25520,0.05679451815867524,0.06260846691595162
2005,Schleswig-Holstein,4th Quintile,"Yes, every 3-4 weeks",0.05970149253731343,25520,0.05679451815867524,0.06260846691595162
2005,Schleswig-Holstein,4th Quintile,"Yes, every 2 weeks",0.05970149253731343,25520,0.05679451815867524,0.06260846691595162
2005,Schleswig-Holstein,5th Quintile,"No, never",0.5902777777777778,25520,0.5842440083121168,0.5963115472434388
2005,Schleswig-Holstein,5th Quintile,"Yes, less frequently",0.2638888888888889,25520,0.25848137087110484,0.26929640690667295
2005,Schleswig-Holstein,5th Quintile,"Yes, every 3-4 weeks",0.0625,25520,0.05953010303050688,0.06546989696949311
2005,Schleswig-Holstein,5th Quintile,"Yes, every 2 weeks",0.05555555555555555,25520,0.05274515843436578,0.058365952676745325
2005,Schleswig-Holstein,5th Quintile,"Yes, every week",0.027777777777777776,25520,0.02576151441941894,0.029794041136136613
2005,Hamburg,1st Quintile,"No, never",0.6,25520,0.5939893511426368,0.6060106488573631
2005,Hamburg,1st Quintile,"Yes, every 2 weeks",0.2,25520,0.1950923257588059,0.20490767424119413
2005,Hamburg,1st Quintile,"Yes, less frequently",0.13333333333333333,25520,0.12916261221296577,0.1375040544537009
2005,Hamburg,1st Quintile,"Yes, every 3-4 weeks",0.06666666666666667,25520,0.06360619407059263,0.0697271392627407
2005,Hamburg,2nd Quintile,"No, never",0.5833333333333334,25520,0.5772845432582568,0.5893821234084099
2005,Hamburg,2nd Quintile,"Yes, less frequently",0.25,25520,0.24468728679203422,0.2553127132079658
2005,Hamburg,2nd Quintile,"Yes, every week",0.08333333333333333,25520,0.07994230957263895,0.0867243570940277
2005,Hamburg,2nd Quintile,"Yes, every 3-4 weeks",0.08333333333333333,25520,0.07994230957263895,0.0867243570940277
2005,Hamburg,3rd Quintile,"No, never",0.7878787878787878,25520,0.7828630193004709,0.7928945564571048
2005,Hamburg,3rd Quintile,"Yes, every week",0.09090909090909091,25520,0.08738194804174729,0.09443623377643454
2005,Hamburg,3rd Quintile,"Yes, less frequently",0.09090909090909091,25520,0.08738194804174729,0.09443623377643454
2005,Hamburg,3rd Quintile,"Yes, every 2 weeks",0.030303030303030304,25520,0.028199848644967936,0.03240621196109267
2005,Hamburg,4th Quintile,"No, never",0.6896551724137931,25520,0.6839790207509994,0.6953313240765869
2005,Hamburg,4th Quintile,"Yes, less frequently",0.2413793103448276,25520,0.23612908312982286,0.24662953755983233
2005,Hamburg,4th Quintile,"Yes, every 2 weeks",0.034482758620689655,25520,0.0322440542141522,0.03672146302722711
2005,Hamburg,4th Quintile,"Yes, every 3-4 weeks",0.034482758620689655,25520,0.0322440542141522,0.03672146302722711
2005,Hamburg,5th Quintile,"No, never",0.6363636363636364,25520,0.6304615974736739,0.6422656752535988
2005,Hamburg,5th Quintile,"Yes, less frequently",0.19696969696969696,25520,0.19209012855191201,0.2018492653874819
2005,Hamburg,5th Quintile,"Yes, every week",0.07575757575757576,25520,0.07251102856349181,0.0790041229516597
2005,Hamburg,5th Quintile,"Yes, every 3-4 weeks",0.06060606060606061,25520,0.057678555634981254,0.06353356557713996
2005,Hamburg,5th Quintile,"Yes, every 2 weeks",0.030303030303030304,25520,0.028199848644967936,0.03240621196109267
2005,Lower Saxony,1st Quintile,"No, never",0.5909090909090909,25520,0.5848767484818526,0.5969414333363293
2005,Lower Saxony,1st Quintile,"Yes, less frequently",0.19318181818181818,25520,0.1883380126457446,0.19802562371789176
2005,Lower Saxony,1st Quintile,"Yes, every 2 weeks",0.09090909090909091,25520,0.08738194804174729,0.09443623377643454
2005,Lower Saxony,1st Quintile,"Yes, every 3-4 weeks",0.06818181818181818,25520,0.06508927611741315,0.0712743602462232
2005,Lower Saxony,1st Quintile,"Yes, every week",0.056818181818181816,25520,0.05397792826029934,0.059658435376064294
2005,Lower Saxony,2nd Quintile,"No, never",0.6568627450980392,25520,0.6510378650265684,0.6626876251695101
2005,Lower Saxony,2nd Quintile,"Yes, less frequently",0.13725490196078433,25520,0.13303287581456863,0.14147692810700002
2005,Lower Saxony,2nd Quintile,"Yes, every 2 weeks",0.10784313725490197,25520,0.1040374543157694,0.11164882019403453
2005,Lower Saxony,2nd Quintile,"Yes, every week",0.058823529411764705,25520,0.055936662211062284,0.061710396612467126
