year,bula_h,migback,plb0219_v1,proportion,n,lower_confidence,upper_confidence
2005,Nordrhein-Westfalen,kein Migrationshintergrund,"Nein, nie",0.10807075732448866,25520,0.1042615462769513,0.11187996837202602
2005,Bayern,kein Migrationshintergrund,"Nein, nie",0.0814446287083103,25520,0.07808880119199607,0.08480045622462454
2005,Baden-Württemberg,kein Migrationshintergrund,"Nein, nie",0.0619126589275843,25520,0.058955823848198655,0.06486949400696995
2005,Niedersachsen,kein Migrationshintergrund,"Nein, nie",0.04256495301271421,25520,0.0400881214353571,0.04504178459007131
2005,Sachsen,kein Migrationshintergrund,"Nein, nie",0.03943246729316381,25520,0.037044619370975286,0.04182031521535234
2005,Hessen,kein Migrationshintergrund,"Nein, nie",0.03390455131748664,25520,0.0316840309803391,0.03612507165463418
2005,Nordrhein-Westfalen,kein Migrationshintergrund,Seltener,0.03160125299428782,25520,0.029454930401225633,0.03374757558735001
2005,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,"Nein, nie",0.030864197530864196,25520,0.02874224555762685,0.032986149504101545
2005,Bayern,kein Migrationshintergrund,Seltener,0.02248019163442049,25520,0.020661418526355085,0.02429896474248589
2005,Thüringen,kein Migrationshintergrund,"Nein, nie",0.02248019163442049,25520,0.020661418526355085,0.02429896474248589
2005,Sachsen-Anhalt,kein Migrationshintergrund,"Nein, nie",0.02211166390270868,25520,0.02030752038772462,0.02391580741769274
2005,Brandenburg,kein Migrationshintergrund,"Nein, nie",0.021651004238068913,25520,0.019865332353828157,0.02343667612230967
2005,Nordrhein-Westfalen,direkter Migrationshintergrund,"Nein, nie",0.021282476506357104,25520,0.019511733644464114,0.023053219368250093
2005,Baden-Württemberg,direkter Migrationshintergrund,"Nein, nie",0.017412935323383085,25520,0.015808074959896248,0.019017795686869923
2005,Berlin,kein Migrationshintergrund,"Nein, nie",0.01722867145752718,25520,0.01563217532833383,0.01882516758672053
2005,Baden-Württemberg,kein Migrationshintergrund,Seltener,0.015846692463607887,25520,0.014314489036642862,0.017378895890572912
2005,Niedersachsen,kein Migrationshintergrund,Seltener,0.015478164731896076,25520,0.01396359893551757,0.01699273052827458
2005,Schleswig-Holstein,kein Migrationshintergrund,"Nein, nie",0.015386032798968122,25520,0.013875910712774022,0.01689615488516222
2005,Nordrhein-Westfalen,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.01529390086604017,25520,0.013788236453454224,0.016799565278626114
2005,Sachsen,kein Migrationshintergrund,Seltener,0.014464713469688594,25520,0.012999817638135477,0.015929609301241713
2005,Mecklenburg-Vorpommern,kein Migrationshintergrund,"Nein, nie",0.012898470609913396,25520,0.011514057325676237,0.014282883894150555
2005,Hessen,kein Migrationshintergrund,Seltener,0.012069283213561821,25520,0.010729545694360569,0.013409020732763073
2005,Bayern,direkter Migrationshintergrund,"Nein, nie",0.011885019347705915,25520,0.010555424190324004,0.013214614505087825
2005,Nordrhein-Westfalen,kein Migrationshintergrund,"Ja, alle 3-4 Wochen",0.009028929426939378,25520,0.007868378096692904,0.010189480757185851
2005,Bayern,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.008936797494011424,25520,0.007782128854817386,0.010091466133205461
2005,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Seltener,0.008844665561083471,25520,0.007695910849665685,0.009993420272501257
2005,Hamburg,kein Migrationshintergrund,"Nein, nie",0.008660401695227566,25520,0.007523570502071674,0.009797232888383458
2005,Nordrhein-Westfalen,kein Migrationshintergrund,"Ja, jede Woche",0.008199742030587803,25520,0.00709330184843202,0.009306182212743585
2005,Bayern,kein Migrationshintergrund,"Ja, jede Woche",0.008107610097659848,25520,0.007007352331009121,0.009207867864310576
2005,Schleswig-Holstein,kein Migrationshintergrund,Seltener,0.007831214298875991,25520,0.0067497228985291344,0.008912705699222848
2005,Baden-Württemberg,indirekter Migrationshintergrund,"Nein, nie",0.007462686567164179,25520,0.0064067526048353605,0.008518620529492997
2005,Nordrhein-Westfalen,indirekter Migrationshintergrund,"Nein, nie",0.007462686567164179,25520,0.0064067526048353605,0.008518620529492997
2005,Sachsen-Anhalt,kein Migrationshintergrund,Seltener,0.007094158835452368,25520,0.0060644362864059635,0.00812388138449877
2005,Hessen,direkter Migrationshintergrund,"Nein, nie",0.007002026902524415,25520,0.005978965253364936,0.008025088551683894
2005,Bayern,kein Migrationshintergrund,"Ja, alle 3-4 Wochen",0.007002026902524415,25520,0.005978965253364936,0.008025088551683894
2005,Berlin,kein Migrationshintergrund,Seltener,0.006725631103740556,25520,0.005722825222889352,0.0077284369845917605
2005,Brandenburg,kein Migrationshintergrund,Seltener,0.006725631103740556,25520,0.005722825222889352,0.0077284369845917605
2005,Thüringen,kein Migrationshintergrund,Seltener,0.0065413672378846505,25520,0.005552302096052571,0.00753043237971673
2005,Niedersachsen,kein Migrationshintergrund,"Ja, jede Woche",0.006449235304956698,25520,0.005467114573303211,0.0074313560366101854
2005,Niedersachsen,direkter Migrationshintergrund,"Nein, nie",0.006080707573244887,25520,0.005126883331983094,0.007034531814506679
2005,Baden-Württemberg,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.005712179841533075,25520,0.004787539724334152,0.006636819958731999
2005,Niedersachsen,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.005712179841533075,25520,0.004787539724334152,0.006636819958731999
2005,Sachsen,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.005620047908605122,25520,0.004702852387860019,0.006537243429350225
2005,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,"Nein, nie",0.005343652109821264,25520,0.004449170628241799,0.006238133591400729
2005,Sachsen-Anhalt,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.005251520176893312,25520,0.004364742202601085,0.006138298151185538
2005,Baden-Württemberg,kein Migrationshintergrund,"Ja, jede Woche",0.0048829924451815,25520,0.00402773702161219,0.00573824786875081
2005,Bayern,indirekter Migrationshintergrund,"Nein, nie",0.004790860512253547,25520,0.003943672742824044,0.00563804828168305
2005,Hessen,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.0046987285793255945,25520,0.0038596875563343767,0.005537769602316812
2005,Hessen,kein Migrationshintergrund,"Ja, jede Woche",0.004330200847613783,25520,0.0035245860703927026,0.005135815624834864
2005,Brandenburg,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.00423806891468583,25520,0.0034410337127071663,0.0050351041166644935
2005,Niedersachsen,kein Migrationshintergrund,"Ja, alle 3-4 Wochen",0.0041459369817578775,25520,0.003357576339935644,0.004934297623580111
2005,Baden-Württemberg,kein Migrationshintergrund,"Ja, alle 3-4 Wochen",0.0041459369817578775,25520,0.003357576339935644,0.004934297623580111
2005,Thüringen,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.003961673115901972,25520,0.003190959413070794,0.00473238681873315
2005,Mecklenburg-Vorpommern,kein Migrationshintergrund,Seltener,0.003961673115901972,25520,0.003190959413070794,0.00473238681873315
2005,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,"Ja, alle 2 Wochen",0.0036852773171181133,25520,0.0029418318850551453,0.004428722749181081
2005,Berlin,kein Migrationshintergrund,"Ja, alle 2 Wochen",0.0035010134512622076,25520,0.0027763254733968066,0.0042257014291276086
2005,Sachsen,kein Migrationshintergrund,"Ja, jede Woche",0.0034088815183342547,25520,0.002693759424308476,0.0041240036123600336
2005,Nordrhein-Westfalen,direkter Migrationshintergrund,Seltener,0.003316749585406302,25520,0.002611324892097383,0.004022174278715221
2005,Sachsen,kein Migrationshintergrund,"Ja, alle 3-4 Wochen",0.003224617652478349,25520,0.002529027377272358,0.00392020792768434
2005,Hessen,kein Migrationshintergrund,"Ja, alle 3-4 Wochen",0.0029482218536944905,25520,0.0022830181278746314,0.0036134255795143497
2005,Hessen,indirekter Migrationshintergrund,"Nein, nie",0.0029482218536944905,25520,0.0022830181278746314,0.0036134255795143497
2005,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,"Ja, jede Woche",0.0028560899207665377,25520,0.0022013322497646814,0.003510847591768394
