"plh0182","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","103","0.0153940700672974","0.0125624960293325","0.0182256441052624"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","37","0.00574965183525165","0.00401069573591745","0.00748860793458584"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","95","0.0145412913284873","0.0117880728712861","0.0172945097856885"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","42","0.0398008509313226","0.0291984715698658","0.0504032302927793"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","150","0.0212470329201412","0.0179303369740895","0.0245637288661928"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
