year,bula_h,sex,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,male,No,0.98178,243,243,0.96492,0.99863
2009,Schleswig-Holstein,female,No,0.96159,250,250,0.93772,0.98546
2009,Hamburg,male,No,0.94906,121,121,0.90972,0.98840
2009,Hamburg,female,No,0.90202,128,128,0.85031,0.95372
2009,Lower Saxony,male,No,0.97976,770,770,0.96980,0.98971
2009,Lower Saxony,female,Yes,0.06589,59,844,0.04915,0.08264
2009,Lower Saxony,female,No,0.93411,785,844,0.91736,0.95085
2009,Bremen,male,No,0.91746,54,54,0.84337,0.99155
2009,Bremen,female,No,0.94472,62,62,0.88738,1.00207
2009,North Rhine-Westphalia,male,Yes,0.04599,64,1736,0.03613,0.05585
2009,North Rhine-Westphalia,male,No,0.95401,1672,1736,0.94415,0.96387
2009,North Rhine-Westphalia,female,Yes,0.07623,117,1892,0.06427,0.08819
2009,North Rhine-Westphalia,female,No,0.92377,1775,1892,0.91181,0.93573
2009,Hesse,male,No,0.94580,560,560,0.92703,0.96457
2009,Hesse,female,Yes,0.10503,52,634,0.08115,0.12892
2009,Hesse,female,No,0.89497,582,634,0.87108,0.91885
2009,"Rhineland-Palatinate, Saarland",male,No,0.96426,444,444,0.94697,0.98155
2009,"Rhineland-Palatinate, Saarland",female,Yes,0.08355,46,561,0.06063,0.10647
2009,"Rhineland-Palatinate, Saarland",female,No,0.91645,515,561,0.89353,0.93937
2009,Baden-Wuerttemberg,male,Yes,0.03512,34,1007,0.02375,0.04650
2009,Baden-Wuerttemberg,male,No,0.96488,973,1007,0.95350,0.97625
2009,Baden-Wuerttemberg,female,Yes,0.06676,70,1100,0.05200,0.08151
2009,Baden-Wuerttemberg,female,No,0.93324,1030,1100,0.91849,0.94800
2009,Bavaria,male,Yes,0.04053,42,1235,0.02953,0.05154
2009,Bavaria,male,No,0.95947,1193,1235,0.94846,0.97047
2009,Bavaria,female,Yes,0.06609,87,1374,0.05295,0.07923
2009,Bavaria,female,No,0.93391,1287,1374,0.92077,0.94705
2009,Berlin,male,No,0.93575,299,299,0.90791,0.96359
2009,Berlin,female,No,0.92965,342,342,0.90251,0.95680
2009,Brandenburg,male,No,0.97285,372,372,0.95631,0.98939
2009,Brandenburg,female,No,0.94331,386,386,0.92021,0.96641
2009,Mecklenburg-Western Pomerania,male,No,0.95528,216,216,0.92765,0.98291
2009,Mecklenburg-Western Pomerania,female,No,0.92381,234,234,0.88974,0.95787
2009,Saxony,male,No,0.98126,661,661,0.97091,0.99160
2009,Saxony,female,Yes,0.07643,33,694,0.05665,0.09622
2009,Saxony,female,No,0.92357,661,694,0.90378,0.94335
2009,Saxony-Anhalt,male,No,0.97505,357,357,0.95884,0.99125
2009,Saxony-Anhalt,female,No,0.94701,380,380,0.92446,0.96957
2009,Thuringa,male,No,0.93381,378,378,0.90872,0.95891
2009,Thuringa,female,No,0.94206,404,404,0.91924,0.96487
2011,Schleswig-Holstein,male,No,0.96447,297,297,0.94338,0.98556
2011,Schleswig-Holstein,female,No,0.93260,324,324,0.90526,0.95994
2011,Hamburg,male,No,0.97716,148,148,0.95301,1.00131
2011,Hamburg,female,No,0.90349,142,142,0.85475,0.95223
2011,Lower Saxony,male,No,0.96756,870,870,0.95578,0.97934
2011,Lower Saxony,female,Yes,0.06504,72,1009,0.04982,0.08026
2011,Lower Saxony,female,No,0.93496,937,1009,0.91974,0.95018
2011,Bremen,male,No,0.92611,57,57,0.85760,0.99463
2011,Bremen,female,No,0.91652,63,63,0.84767,0.98538
2011,North Rhine-Westphalia,male,Yes,0.05215,94,1967,0.04232,0.06198
2011,North Rhine-Westphalia,male,No,0.94785,1873,1967,0.93802,0.95768
2011,North Rhine-Westphalia,female,Yes,0.07722,161,2164,0.06597,0.08847
2011,North Rhine-Westphalia,female,No,0.92278,2003,2164,0.91153,0.93403
2011,Hesse,male,Yes,0.06478,39,656,0.04593,0.08363
2011,Hesse,male,No,0.93522,617,656,0.91637,0.95407
2011,Hesse,female,Yes,0.09348,57,753,0.07267,0.11429
2011,Hesse,female,No,0.90652,696,753,0.88571,0.92733
2011,"Rhineland-Palatinate, Saarland",male,No,0.94502,523,523,0.92547,0.96457
2011,"Rhineland-Palatinate, Saarland",female,Yes,0.09226,50,659,0.07015,0.11438
2011,"Rhineland-Palatinate, Saarland",female,No,0.90774,609,659,0.88562,0.92985
2011,Baden-Wuerttemberg,male,Yes,0.03191,37,1167,0.02182,0.04200
2011,Baden-Wuerttemberg,male,No,0.96809,1130,1167,0.95800,0.97818
2011,Baden-Wuerttemberg,female,Yes,0.07011,88,1319,0.05633,0.08390
2011,Baden-Wuerttemberg,female,No,0.92989,1231,1319,0.91610,0.94367
2011,Bavaria,male,Yes,0.05849,73,1505,0.04663,0.07035
2011,Bavaria,male,No,0.94151,1432,1505,0.92965,0.95337
2011,Bavaria,female,Yes,0.08448,147,1679,0.07117,0.09778
2011,Bavaria,female,No,0.91552,1532,1679,0.90222,0.92883
2011,Berlin,male,No,0.94673,337,337,0.92272,0.97074
2011,Berlin,female,Yes,0.08002,32,423,0.05413,0.10591
2011,Berlin,female,No,0.91998,391,423,0.89409,0.94587
2011,Brandenburg,male,No,0.96016,405,405,0.94109,0.97923
2011,Brandenburg,female,Yes,0.09379,40,462,0.06718,0.12040
2011,Brandenburg,female,No,0.90621,422,462,0.87960,0.93282
2011,Mecklenburg-Western Pomerania,male,No,0.98868,240,240,0.97526,1.00209
2011,Mecklenburg-Western Pomerania,female,No,0.87749,243,243,0.83618,0.91880
2011,Saxony,male,No,0.94884,658,658,0.93199,0.96568
2011,Saxony,female,Yes,0.07904,49,721,0.05933,0.09875
2011,Saxony,female,No,0.92096,672,721,0.90125,0.94067
2011,Saxony-Anhalt,male,No,0.97338,396,396,0.95750,0.98925
2011,Saxony-Anhalt,female,Yes,0.06177,32,458,0.03970,0.08385
2011,Saxony-Anhalt,female,No,0.93823,426,458,0.91615,0.96030
2011,Thuringa,male,No,0.95139,399,399,0.93027,0.97252
2011,Thuringa,female,Yes,0.08293,34,468,0.05792,0.10795
2011,Thuringa,female,No,0.91707,434,468,0.89205,0.94208
2013,Schleswig-Holstein,male,No,0.96751,252,252,0.94558,0.98945
2013,Schleswig-Holstein,female,No,0.93337,307,307,0.90543,0.96131
2013,Hamburg,male,No,0.89641,140,140,0.84576,0.94707
2013,Hamburg,female,No,0.90727,149,149,0.86054,0.95400
2013,Lower Saxony,male,Yes,0.04644,38,833,0.03214,0.06074
2013,Lower Saxony,male,No,0.95356,795,833,0.93926,0.96786
2013,Lower Saxony,female,Yes,0.09107,89,942,0.07269,0.10945
2013,Lower Saxony,female,No,0.90893,853,942,0.89055,0.92731
2013,Bremen,male,No,0.95258,53,53,0.89481,1.01035
2013,Bremen,female,No,0.88602,58,58,0.80352,0.96852
2013,North Rhine-Westphalia,male,Yes,0.06806,107,1762,0.05629,0.07982
2013,North Rhine-Westphalia,male,No,0.93194,1655,1762,0.92018,0.94371
2013,North Rhine-Westphalia,female,Yes,0.09677,182,1956,0.08366,0.10987
2013,North Rhine-Westphalia,female,No,0.90323,1774,1956,0.89013,0.91634
2013,Hesse,male,Yes,0.06875,36,597,0.04844,0.08907
2013,Hesse,male,No,0.93125,561,597,0.91093,0.95156
2013,Hesse,female,Yes,0.09780,60,693,0.07567,0.11994
2013,Hesse,female,No,0.90220,633,693,0.88006,0.92433
2013,"Rhineland-Palatinate, Saarland",male,No,0.95850,469,469,0.94043,0.97657
2013,"Rhineland-Palatinate, Saarland",female,Yes,0.10419,58,602,0.07976,0.12861
2013,"Rhineland-Palatinate, Saarland",female,No,0.89581,544,602,0.87139,0.92024
2013,Baden-Wuerttemberg,male,Yes,0.05815,45,991,0.04357,0.07273
2013,Baden-Wuerttemberg,male,No,0.94185,946,991,0.92727,0.95643
2013,Baden-Wuerttemberg,female,Yes,0.08244,96,1132,0.06641,0.09847
2013,Baden-Wuerttemberg,female,No,0.91756,1036,1132,0.90153,0.93359
2013,Bavaria,male,Yes,0.06725,84,1375,0.05401,0.08050
2013,Bavaria,male,No,0.93275,1291,1375,0.91950,0.94599
2013,Bavaria,female,Yes,0.09778,135,1572,0.08310,0.11247
2013,Bavaria,female,No,0.90222,1437,1572,0.88753,0.91690
2013,Berlin,male,Yes,0.07081,31,362,0.04435,0.09727
2013,Berlin,male,No,0.92919,331,362,0.90273,0.95565
2013,Berlin,female,Yes,0.10715,42,406,0.07703,0.13728
2013,Berlin,female,No,0.89285,364,406,0.86272,0.92297
2013,Brandenburg,male,No,0.94795,356,356,0.92485,0.97106
2013,Brandenburg,female,No,0.90806,381,381,0.87901,0.93711
2013,Mecklenburg-Western Pomerania,male,No,0.94797,203,203,0.91734,0.97859
2013,Mecklenburg-Western Pomerania,female,Yes,0.10243,31,243,0.06423,0.14064
2013,Mecklenburg-Western Pomerania,female,No,0.89757,212,243,0.85936,0.93577
2013,Saxony,male,No,0.95961,624,624,0.94415,0.97507
2013,Saxony,female,Yes,0.10428,65,685,0.08138,0.12719
2013,Saxony,female,No,0.89572,620,685,0.87281,0.91862
2013,Saxony-Anhalt,male,No,0.98351,349,349,0.97012,0.99689
2013,Saxony-Anhalt,female,No,0.92818,375,375,0.90201,0.95434
2013,Thuringa,male,No,0.93794,350,350,0.91263,0.96325
2013,Thuringa,female,Yes,0.07401,33,432,0.04929,0.09873
2013,Thuringa,female,No,0.92599,399,432,0.90127,0.95071
2015,Schleswig-Holstein,male,No,0.96359,376,376,0.94463,0.98255
2015,Schleswig-Holstein,female,Yes,0.07537,51,481,0.05175,0.09898
2015,Schleswig-Holstein,female,No,0.92463,430,481,0.90102,0.94825
2015,Hamburg,male,No,0.93328,188,188,0.89752,0.96905
2015,Hamburg,female,No,0.91625,213,213,0.87896,0.95354
2015,Lower Saxony,male,Yes,0.04458,46,1113,0.03245,0.05671
2015,Lower Saxony,male,No,0.95542,1067,1113,0.94329,0.96755
2015,Lower Saxony,female,Yes,0.09427,116,1308,0.07843,0.11011
2015,Lower Saxony,female,No,0.90573,1192,1308,0.88989,0.92157
2015,Bremen,male,No,0.83911,64,64,0.74838,0.92984
2015,Bremen,female,No,0.91155,89,89,0.85223,0.97088
2015,North Rhine-Westphalia,male,Yes,0.07341,142,2356,0.06288,0.08394
2015,North Rhine-Westphalia,male,No,0.92659,2214,2356,0.91606,0.93712
2015,North Rhine-Westphalia,female,Yes,0.09993,254,2809,0.08883,0.11102
2015,North Rhine-Westphalia,female,No,0.90007,2555,2809,0.88898,0.91117
2015,Hesse,male,Yes,0.06262,44,786,0.04568,0.07957
2015,Hesse,male,No,0.93738,742,786,0.92043,0.95432
2015,Hesse,female,Yes,0.11200,100,919,0.09160,0.13240
2015,Hesse,female,No,0.88800,819,919,0.86760,0.90840
2015,"Rhineland-Palatinate, Saarland",male,No,0.95831,662,662,0.94307,0.97354
2015,"Rhineland-Palatinate, Saarland",female,Yes,0.11765,82,810,0.09545,0.13985
2015,"Rhineland-Palatinate, Saarland",female,No,0.88235,728,810,0.86015,0.90455
2015,Baden-Wuerttemberg,male,Yes,0.05193,56,1382,0.04023,0.06364
2015,Baden-Wuerttemberg,male,No,0.94807,1326,1382,0.93636,0.95977
2015,Baden-Wuerttemberg,female,Yes,0.09154,141,1603,0.07741,0.10566
2015,Baden-Wuerttemberg,female,No,0.90846,1462,1603,0.89434,0.92259
2015,Bavaria,male,Yes,0.08134,109,1833,0.06882,0.09385
2015,Bavaria,male,No,0.91866,1724,1833,0.90615,0.93118
2015,Bavaria,female,Yes,0.10828,211,2194,0.09528,0.12129
2015,Bavaria,female,No,0.89172,1983,2194,0.87871,0.90472
2015,Berlin,male,Yes,0.10417,42,417,0.07481,0.13352
2015,Berlin,male,No,0.89583,375,417,0.86648,0.92519
2015,Berlin,female,Yes,0.11283,51,495,0.08493,0.14073
2015,Berlin,female,No,0.88717,444,495,0.85927,0.91507
2015,Brandenburg,male,No,0.95135,424,424,0.93085,0.97185
2015,Brandenburg,female,Yes,0.08093,51,543,0.05797,0.10389
2015,Brandenburg,female,No,0.91907,492,543,0.89611,0.94203
2015,Mecklenburg-Western Pomerania,male,No,0.95361,237,237,0.92677,0.98044
2015,Mecklenburg-Western Pomerania,female,Yes,0.13664,39,310,0.09834,0.17493
2015,Mecklenburg-Western Pomerania,female,No,0.86336,271,310,0.82507,0.90166
2015,Saxony,male,Yes,0.04001,32,721,0.02570,0.05433
2015,Saxony,male,No,0.95999,689,721,0.94567,0.97430
2015,Saxony,female,Yes,0.09843,75,790,0.07764,0.11922
2015,Saxony,female,No,0.90157,715,790,0.88078,0.92236
2015,Saxony-Anhalt,male,No,0.96706,381,381,0.94911,0.98500
2015,Saxony-Anhalt,female,Yes,0.09476,44,490,0.06880,0.12072
2015,Saxony-Anhalt,female,No,0.90524,446,490,0.87928,0.93120
2015,Thuringa,male,No,0.91162,397,397,0.88366,0.93958
2015,Thuringa,female,Yes,0.12163,47,498,0.09289,0.15037
2015,Thuringa,female,No,0.87837,451,498,0.84963,0.90711
2017,Schleswig-Holstein,male,No,0.96443,427,427,0.94684,0.98202
2017,Schleswig-Holstein,female,Yes,0.08324,47,509,0.05921,0.10726
2017,Schleswig-Holstein,female,No,0.91676,462,509,0.89274,0.94079
2017,Hamburg,male,No,0.89081,193,193,0.84670,0.93493
2017,Hamburg,female,No,0.91830,235,235,0.88321,0.95340
2017,Lower Saxony,male,Yes,0.05676,57,1260,0.04398,0.06954
2017,Lower Saxony,male,No,0.94324,1203,1260,0.93046,0.95602
2017,Lower Saxony,female,Yes,0.11110,142,1437,0.09484,0.12735
2017,Lower Saxony,female,No,0.88890,1295,1437,0.87265,0.90516
2017,Bremen,male,No,0.86892,89,89,0.79841,0.93944
2017,Bremen,female,No,0.85798,110,110,0.79244,0.92351
2017,North Rhine-Westphalia,male,Yes,0.05919,149,2536,0.05001,0.06838
2017,North Rhine-Westphalia,male,No,0.94081,2387,2536,0.93162,0.94999
2017,North Rhine-Westphalia,female,Yes,0.10741,304,2988,0.09630,0.11851
2017,North Rhine-Westphalia,female,No,0.89259,2684,2988,0.88149,0.90370
2017,Hesse,male,Yes,0.06027,50,837,0.04414,0.07640
2017,Hesse,male,No,0.93973,787,837,0.92360,0.95586
2017,Hesse,female,Yes,0.11719,101,952,0.09675,0.13763
2017,Hesse,female,No,0.88281,851,952,0.86237,0.90325
2017,"Rhineland-Palatinate, Saarland",male,Yes,0.05874,33,707,0.04139,0.07608
2017,"Rhineland-Palatinate, Saarland",male,No,0.94126,674,707,0.92392,0.95861
2017,"Rhineland-Palatinate, Saarland",female,Yes,0.10420,71,817,0.08323,0.12516
2017,"Rhineland-Palatinate, Saarland",female,No,0.89580,746,817,0.87484,0.91677
2017,Baden-Wuerttemberg,male,Yes,0.06229,74,1385,0.04955,0.07502
2017,Baden-Wuerttemberg,male,No,0.93771,1311,1385,0.92498,0.95045
2017,Baden-Wuerttemberg,female,Yes,0.09865,163,1633,0.08419,0.11312
2017,Baden-Wuerttemberg,female,No,0.90135,1470,1633,0.88688,0.91581
2017,Bavaria,male,Yes,0.07272,112,1937,0.06115,0.08429
2017,Bavaria,male,No,0.92728,1825,1937,0.91571,0.93885
2017,Bavaria,female,Yes,0.10969,210,2274,0.09684,0.12253
2017,Bavaria,female,No,0.89031,2064,2274,0.87747,0.90316
2017,Berlin,male,Yes,0.12630,46,473,0.09633,0.15627
2017,Berlin,male,No,0.87370,427,473,0.84373,0.90367
2017,Berlin,female,Yes,0.12796,71,516,0.09911,0.15681
2017,Berlin,female,No,0.87204,445,516,0.84319,0.90089
2017,Brandenburg,male,No,0.95305,456,456,0.93362,0.97249
2017,Brandenburg,female,Yes,0.08449,45,556,0.06135,0.10763
2017,Brandenburg,female,No,0.91551,511,556,0.89237,0.93865
2017,Mecklenburg-Western Pomerania,male,No,0.97481,249,249,0.95530,0.99431
2017,Mecklenburg-Western Pomerania,female,Yes,0.12582,34,315,0.08914,0.16250
2017,Mecklenburg-Western Pomerania,female,No,0.87418,281,315,0.83750,0.91086
2017,Saxony,male,Yes,0.03153,32,785,0.01930,0.04376
2017,Saxony,male,No,0.96847,753,785,0.95624,0.98070
2017,Saxony,female,Yes,0.11452,84,868,0.09333,0.13572
2017,Saxony,female,No,0.88548,784,868,0.86428,0.90667
2017,Saxony-Anhalt,male,No,0.96878,397,397,0.95165,0.98591
2017,Saxony-Anhalt,female,Yes,0.07964,44,511,0.05614,0.10313
2017,Saxony-Anhalt,female,No,0.92036,467,511,0.89687,0.94386
2017,Thuringa,male,No,0.93305,422,422,0.90917,0.95692
2017,Thuringa,female,Yes,0.10880,55,534,0.08236,0.13523
2017,Thuringa,female,No,0.89120,479,534,0.86477,0.91764
2019,Schleswig-Holstein,male,No,0.96177,444,444,0.94392,0.97963
2019,Schleswig-Holstein,female,Yes,0.10886,47,494,0.08136,0.13635
2019,Schleswig-Holstein,female,No,0.89114,447,494,0.86365,0.91864
2019,Hamburg,male,No,0.89558,229,229,0.85588,0.93527
2019,Hamburg,female,Yes,0.10139,31,280,0.06597,0.13680
2019,Hamburg,female,No,0.89861,249,280,0.86320,0.93403
2019,Lower Saxony,male,Yes,0.08114,81,1180,0.06555,0.09672
2019,Lower Saxony,male,No,0.91886,1099,1180,0.90328,0.93445
