"ple0019","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","Westdeutschland","21","","",""
"Ja","2009","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja","2009","Hauptschule","Westdeutschland","276","0.0563816234152534","0.0500456473826839","0.062717599447823"
"Ja","2009","Hauptschule","Ostdeutschland","44","0.0445136748141562","0.0324409793097332","0.0565863703185792"
"Ja","2009","Realschule","Westdeutschland","178","0.0585893066557313","0.0503800172713407","0.0667985960401218"
"Ja","2009","Realschule","Ostdeutschland","77","0.0648089826978305","0.0529944150473476","0.0766235503483135"
"Ja","2009","(Fach-)Abitur","Westdeutschland","83","0.0658376633985389","0.0538968140759818","0.0777785127210959"
"Ja","2009","(Fach-)Abitur","Ostdeutschland","13","","",""
"Ja","2009","AkademikerIn","Westdeutschland","128","0.0561688767330495","0.047682869353995","0.0646548841121041"
"Ja","2009","AkademikerIn","Ostdeutschland","53","0.0468948314656612","0.0349679375065275","0.0588217254247949"
"Nein","2009","(noch) kein Abschluss","Westdeutschland","391","0.933314971174446","0.909225472012705","0.957404470336188"
"Nein","2009","(noch) kein Abschluss","Ostdeutschland","71","0.998107162569433","0.988067315752118","1.00814700938675"
"Nein","2009","Hauptschule","Westdeutschland","4815","0.943618376584747","0.937282400552177","0.949954352617316"
"Nein","2009","Hauptschule","Ostdeutschland","1077","0.955486325185844","0.943413629681421","0.967559020690267"
"Nein","2009","Realschule","Westdeutschland","2966","0.941410693344269","0.933201403959878","0.949619982728659"
"Nein","2009","Realschule","Ostdeutschland","1591","0.935191017302169","0.923376449651687","0.947005584952652"
"Nein","2009","(Fach-)Abitur","Westdeutschland","1574","0.934162336601461","0.922221487278904","0.946103185924018"
"Nein","2009","(Fach-)Abitur","Ostdeutschland","334","0.971300220288914","0.953733148386693","0.988867292191135"
"Nein","2009","AkademikerIn","Westdeutschland","2700","0.943831123266951","0.935345115887896","0.952317130646005"
"Nein","2009","AkademikerIn","Ostdeutschland","1154","0.953105168534339","0.941178274575205","0.965032062493473"
"Ja","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2010","Hauptschule","Westdeutschland","","","",""
"Ja","2010","Hauptschule","Ostdeutschland","","","",""
"Ja","2010","Realschule","Westdeutschland","","","",""
"Ja","2010","Realschule","Ostdeutschland","","","",""
"Ja","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2010","AkademikerIn","Westdeutschland","","","",""
"Ja","2010","AkademikerIn","Ostdeutschland","","","",""
"Nein","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2010","Hauptschule","Westdeutschland","","","",""
"Nein","2010","Hauptschule","Ostdeutschland","","","",""
