year,age_gr,quintil_oecd,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,1st Quintile,Very concerned,0.25874,177,709,0.22648,0.29100
2009,17-29 y.,1st Quintile,Somewhat concerned,0.42325,359,709,0.38685,0.45964
2009,17-29 y.,1st Quintile,Not concerned at all,0.24054,173,709,0.20906,0.27203
2009,17-29 y.,2nd Quintile,Very concerned,0.22531,99,489,0.18824,0.26238
2009,17-29 y.,2nd Quintile,Somewhat concerned,0.47255,271,489,0.42826,0.51685
2009,17-29 y.,2nd Quintile,Not concerned at all,0.20588,119,489,0.17001,0.24176
2009,17-29 y.,3rd Quintile,Very concerned,0.23137,145,549,0.19606,0.26667
2009,17-29 y.,3rd Quintile,Somewhat concerned,0.49348,269,549,0.45162,0.53534
2009,17-29 y.,3rd Quintile,Not concerned at all,0.19900,135,549,0.16557,0.23243
2009,17-29 y.,4th Quintile,Very concerned,0.22851,149,584,0.19442,0.26259
2009,17-29 y.,4th Quintile,Somewhat concerned,0.50105,314,584,0.46046,0.54164
2009,17-29 y.,4th Quintile,Not concerned at all,0.21208,121,584,0.17890,0.24526
2009,17-29 y.,5th Quintile,Very concerned,0.28266,143,506,0.24339,0.32194
2009,17-29 y.,5th Quintile,Somewhat concerned,0.45646,259,506,0.41302,0.49991
2009,17-29 y.,5th Quintile,Not concerned at all,0.20470,104,506,0.16951,0.23989
2009,30-45 y.,1st Quintile,Very concerned,0.31646,206,651,0.28071,0.35222
2009,30-45 y.,1st Quintile,Somewhat concerned,0.53406,343,651,0.49571,0.57241
2009,30-45 y.,1st Quintile,Not concerned at all,0.14009,102,651,0.11341,0.16678
2009,30-45 y.,2nd Quintile,Very concerned,0.28317,225,835,0.25259,0.31374
2009,30-45 y.,2nd Quintile,Somewhat concerned,0.54637,465,835,0.51258,0.58016
2009,30-45 y.,2nd Quintile,Not concerned at all,0.16734,145,835,0.14201,0.19267
2009,30-45 y.,3rd Quintile,Very concerned,0.25815,258,968,0.23056,0.28573
2009,30-45 y.,3rd Quintile,Somewhat concerned,0.59002,576,968,0.55902,0.62102
2009,30-45 y.,3rd Quintile,Not concerned at all,0.14641,134,968,0.12413,0.16870
2009,30-45 y.,4th Quintile,Very concerned,0.27157,312,1041,0.24453,0.29860
2009,30-45 y.,4th Quintile,Somewhat concerned,0.58911,583,1041,0.55921,0.61901
2009,30-45 y.,4th Quintile,Not concerned at all,0.13490,146,1041,0.11414,0.15566
2009,30-45 y.,5th Quintile,Very concerned,0.28563,315,1159,0.25961,0.31165
2009,30-45 y.,5th Quintile,Somewhat concerned,0.56089,658,1159,0.53230,0.58947
2009,30-45 y.,5th Quintile,Not concerned at all,0.14607,186,1159,0.12573,0.16641
2009,46-65 y.,1st Quintile,Very concerned,0.27228,214,780,0.24102,0.30354
2009,46-65 y.,1st Quintile,Somewhat concerned,0.55582,434,780,0.52093,0.59072
2009,46-65 y.,1st Quintile,Not concerned at all,0.16229,132,780,0.13640,0.18818
2009,46-65 y.,2nd Quintile,Very concerned,0.27154,203,783,0.24037,0.30271
2009,46-65 y.,2nd Quintile,Somewhat concerned,0.57046,448,783,0.53577,0.60516
2009,46-65 y.,2nd Quintile,Not concerned at all,0.15093,132,783,0.12584,0.17602
2009,46-65 y.,3rd Quintile,Very concerned,0.27982,279,1048,0.25263,0.30701
2009,46-65 y.,3rd Quintile,Somewhat concerned,0.56829,622,1048,0.53829,0.59829
2009,46-65 y.,3rd Quintile,Not concerned at all,0.14671,147,1048,0.12528,0.16814
2009,46-65 y.,4th Quintile,Very concerned,0.29373,384,1405,0.26991,0.31756
2009,46-65 y.,4th Quintile,Somewhat concerned,0.58749,845,1405,0.56174,0.61324
2009,46-65 y.,4th Quintile,Not concerned at all,0.11784,176,1405,0.10098,0.13471
2009,46-65 y.,5th Quintile,Very concerned,0.27446,669,2287,0.25617,0.29276
2009,46-65 y.,5th Quintile,Somewhat concerned,0.56245,1281,2287,0.54212,0.58279
2009,46-65 y.,5th Quintile,Not concerned at all,0.16004,337,2287,0.14501,0.17507
2009,66 and older,1st Quintile,Very concerned,0.25884,186,713,0.22667,0.29102
2009,66 and older,1st Quintile,Somewhat concerned,0.52846,389,713,0.49179,0.56512
2009,66 and older,1st Quintile,Not concerned at all,0.18869,138,713,0.15995,0.21743
2009,66 and older,2nd Quintile,Very concerned,0.30215,326,1039,0.27422,0.33009
2009,66 and older,2nd Quintile,Somewhat concerned,0.50822,539,1039,0.47781,0.53863
2009,66 and older,2nd Quintile,Not concerned at all,0.17491,174,1039,0.15180,0.19803
2009,66 and older,3rd Quintile,Very concerned,0.31568,259,852,0.28445,0.34691
2009,66 and older,3rd Quintile,Somewhat concerned,0.53717,471,852,0.50367,0.57067
2009,66 and older,3rd Quintile,Not concerned at all,0.13898,122,852,0.11574,0.16222
2009,66 and older,4th Quintile,Very concerned,0.30980,227,692,0.27532,0.34428
2009,66 and older,4th Quintile,Somewhat concerned,0.55877,372,692,0.52175,0.59580
2009,66 and older,4th Quintile,Not concerned at all,0.12885,93,692,0.10387,0.15383
2009,66 and older,5th Quintile,Very concerned,0.31140,236,834,0.27995,0.34285
2009,66 and older,5th Quintile,Somewhat concerned,0.52955,468,834,0.49565,0.56344
2009,66 and older,5th Quintile,Not concerned at all,0.14435,130,834,0.12049,0.16822
2010,17-29 y.,1st Quintile,Very concerned,0.28877,152,608,0.25272,0.32483
2010,17-29 y.,1st Quintile,Somewhat concerned,0.46606,317,608,0.42637,0.50574
2010,17-29 y.,1st Quintile,Not concerned at all,0.21653,139,608,0.18377,0.24930
