year,age_gr,regtyp,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Urban regions,Very concerned,0.26890,512,1867,0.24879,0.28902
2009,17-29 y.,Urban regions,Somewhat concerned,0.46409,976,1867,0.44147,0.48672
2009,17-29 y.,Urban regions,Not concerned at all,0.18746,379,1867,0.16975,0.20516
2009,17-29 y.,Rural regions,Very concerned,0.19719,203,972,0.17217,0.22222
2009,17-29 y.,Rural regions,Somewhat concerned,0.46554,496,972,0.43416,0.49691
2009,17-29 y.,Rural regions,Not concerned at all,0.27373,273,972,0.24568,0.30177
2009,30-45 y.,Urban regions,Very concerned,0.29415,905,3059,0.27800,0.31030
2009,30-45 y.,Urban regions,Somewhat concerned,0.55705,1702,3059,0.53945,0.57466
2009,30-45 y.,Urban regions,Not concerned at all,0.14279,452,3059,0.13039,0.15519
2009,30-45 y.,Rural regions,Very concerned,0.25588,413,1597,0.23447,0.27729
2009,30-45 y.,Rural regions,Somewhat concerned,0.58427,923,1597,0.56009,0.60845
2009,30-45 y.,Rural regions,Not concerned at all,0.15440,261,1597,0.13668,0.17213
2009,46-65 y.,Urban regions,Very concerned,0.28942,1177,4023,0.27540,0.30343
2009,46-65 y.,Urban regions,Somewhat concerned,0.56268,2273,4023,0.54735,0.57801
2009,46-65 y.,Urban regions,Not concerned at all,0.14354,573,4023,0.13270,0.15437
2009,46-65 y.,Rural regions,Very concerned,0.25808,572,2281,0.24012,0.27604
2009,46-65 y.,Rural regions,Somewhat concerned,0.58197,1358,2281,0.56172,0.60221
2009,46-65 y.,Rural regions,Not concerned at all,0.15480,351,2281,0.13996,0.16965
2009,66 and older,Urban regions,Very concerned,0.30883,808,2677,0.29132,0.32633
2009,66 and older,Urban regions,Somewhat concerned,0.53094,1471,2677,0.51203,0.54985
2009,66 and older,Urban regions,Not concerned at all,0.14700,398,2677,0.13358,0.16042
2009,66 and older,Rural regions,Very concerned,0.27695,426,1453,0.25394,0.29997
2009,66 and older,Rural regions,Somewhat concerned,0.52876,768,1453,0.50308,0.55444
2009,66 and older,Rural regions,Not concerned at all,0.18089,259,1453,0.16109,0.20069
2010,17-29 y.,Urban regions,Very concerned,0.27982,751,2564,0.26244,0.29720
2010,17-29 y.,Urban regions,Somewhat concerned,0.45843,1267,2564,0.43914,0.47772
2010,17-29 y.,Urban regions,Not concerned at all,0.20106,546,2564,0.18554,0.21657
2010,17-29 y.,Rural regions,Very concerned,0.20580,276,1342,0.18416,0.22744
2010,17-29 y.,Rural regions,Somewhat concerned,0.49048,703,1342,0.46372,0.51723
2010,17-29 y.,Rural regions,Not concerned at all,0.24542,363,1342,0.22239,0.26845
2010,30-45 y.,Urban regions,Very concerned,0.30044,1834,5939,0.28878,0.31210
2010,30-45 y.,Urban regions,Somewhat concerned,0.52433,3154,5939,0.51163,0.53704
2010,30-45 y.,Urban regions,Not concerned at all,0.17238,951,5939,0.16278,0.18199
2010,30-45 y.,Rural regions,Very concerned,0.25429,776,3096,0.23895,0.26963
2010,30-45 y.,Rural regions,Somewhat concerned,0.54993,1758,3096,0.53240,0.56746
2010,30-45 y.,Rural regions,Not concerned at all,0.19355,562,3096,0.17963,0.20747
2010,46-65 y.,Urban regions,Very concerned,0.30975,1349,4448,0.29616,0.32334
2010,46-65 y.,Urban regions,Somewhat concerned,0.53688,2389,4448,0.52223,0.55154
2010,46-65 y.,Urban regions,Not concerned at all,0.15076,710,4448,0.14025,0.16128
2010,46-65 y.,Rural regions,Very concerned,0.26893,658,2483,0.25148,0.28637
2010,46-65 y.,Rural regions,Somewhat concerned,0.54884,1373,2483,0.52926,0.56842
2010,46-65 y.,Rural regions,Not concerned at all,0.17917,452,2483,0.16408,0.19425
2010,66 and older,Urban regions,Very concerned,0.31452,790,2595,0.29665,0.33239
2010,66 and older,Urban regions,Somewhat concerned,0.51328,1367,2595,0.49405,0.53252
2010,66 and older,Urban regions,Not concerned at all,0.16232,438,2595,0.14813,0.17651
2010,66 and older,Rural regions,Very concerned,0.29992,401,1393,0.27584,0.32399
2010,66 and older,Rural regions,Somewhat concerned,0.48613,712,1393,0.45987,0.51239
2010,66 and older,Rural regions,Not concerned at all,0.20121,280,1393,0.18015,0.22227
2011,17-29 y.,Urban regions,Very concerned,0.21384,528,1985,0.19580,0.23188
2011,17-29 y.,Urban regions,Somewhat concerned,0.44063,1040,1985,0.41879,0.46248
2011,17-29 y.,Urban regions,Not concerned at all,0.17801,417,1985,0.16118,0.19485
2011,17-29 y.,Rural regions,Very concerned,0.19364,218,975,0.16882,0.21845
2011,17-29 y.,Rural regions,Somewhat concerned,0.42305,506,975,0.39203,0.45408
2011,17-29 y.,Rural regions,Not concerned at all,0.19411,251,975,0.16927,0.21894
2011,30-45 y.,Urban regions,Very concerned,0.23365,977,3157,0.21889,0.24842
2011,30-45 y.,Urban regions,Somewhat concerned,0.43263,1727,3157,0.41534,0.44991
2011,30-45 y.,Urban regions,Not concerned at all,0.11413,453,3157,0.10304,0.12523
2011,30-45 y.,Rural regions,Very concerned,0.22003,468,1648,0.20002,0.24004
2011,30-45 y.,Rural regions,Somewhat concerned,0.39867,895,1648,0.37503,0.42232
2011,30-45 y.,Rural regions,Not concerned at all,0.14342,285,1648,0.12649,0.16035
2011,46-65 y.,Urban regions,Very concerned,0.30549,1575,4826,0.29249,0.31848
2011,46-65 y.,Urban regions,Somewhat concerned,0.50671,2589,4826,0.49260,0.52081
2011,46-65 y.,Urban regions,Not concerned at all,0.13696,662,4826,0.12726,0.14666
2011,46-65 y.,Rural regions,Very concerned,0.28225,866,2882,0.26582,0.29869
2011,46-65 y.,Rural regions,Somewhat concerned,0.53507,1595,2882,0.51685,0.55328
2011,46-65 y.,Rural regions,Not concerned at all,0.13198,421,2882,0.11962,0.14434
2011,66 and older,Urban regions,Very concerned,0.29619,987,3253,0.28050,0.31189
2011,66 and older,Urban regions,Somewhat concerned,0.53139,1730,3253,0.51424,0.54855
2011,66 and older,Urban regions,Not concerned at all,0.15173,536,3253,0.13940,0.16406
2011,66 and older,Rural regions,Very concerned,0.26163,470,1748,0.24102,0.28224
2011,66 and older,Rural regions,Somewhat concerned,0.52690,944,1748,0.50348,0.55031
2011,66 and older,Rural regions,Not concerned at all,0.17691,334,1748,0.15901,0.19480
2012,17-29 y.,Urban regions,Very concerned,0.21190,485,1910,0.19357,0.23023
2012,17-29 y.,Urban regions,Somewhat concerned,0.41725,958,1910,0.39513,0.43937
2012,17-29 y.,Urban regions,Not concerned at all,0.21014,467,1910,0.19187,0.22842
2012,17-29 y.,Rural regions,Very concerned,0.17794,196,955,0.15367,0.20221
2012,17-29 y.,Rural regions,Somewhat concerned,0.41174,478,955,0.38051,0.44297
2012,17-29 y.,Rural regions,Not concerned at all,0.23015,281,955,0.20343,0.25686
2012,30-45 y.,Urban regions,Very concerned,0.22374,861,3010,0.20885,0.23863
2012,30-45 y.,Urban regions,Somewhat concerned,0.43147,1636,3010,0.41377,0.44916
2012,30-45 y.,Urban regions,Not concerned at all,0.14315,513,3010,0.13064,0.15567
2012,30-45 y.,Rural regions,Very concerned,0.22168,408,1557,0.20104,0.24232
2012,30-45 y.,Rural regions,Somewhat concerned,0.39331,875,1557,0.36904,0.41758
2012,30-45 y.,Rural regions,Not concerned at all,0.15336,274,1557,0.13546,0.17126
2012,46-65 y.,Urban regions,Very concerned,0.27016,1391,4782,0.25757,0.28274
2012,46-65 y.,Urban regions,Somewhat concerned,0.52957,2664,4782,0.51542,0.54372
2012,46-65 y.,Urban regions,Not concerned at all,0.14646,727,4782,0.13644,0.15648
2012,46-65 y.,Rural regions,Very concerned,0.26206,814,3020,0.24637,0.27775
2012,46-65 y.,Rural regions,Somewhat concerned,0.51986,1672,3020,0.50203,0.53768
2012,46-65 y.,Rural regions,Not concerned at all,0.16900,534,3020,0.15563,0.18236
2012,66 and older,Urban regions,Very concerned,0.29316,950,3271,0.27756,0.30876
2012,66 and older,Urban regions,Somewhat concerned,0.53742,1785,3271,0.52033,0.55451
2012,66 and older,Urban regions,Not concerned at all,0.15910,536,3271,0.14657,0.17164
2012,66 and older,Rural regions,Very concerned,0.27644,494,1869,0.25616,0.29672
2012,66 and older,Rural regions,Somewhat concerned,0.51051,986,1869,0.48784,0.53318
2012,66 and older,Rural regions,Not concerned at all,0.20190,389,1869,0.18370,0.22010
2013,17-29 y.,Urban regions,Very concerned,0.16848,426,1698,0.15067,0.18629
2013,17-29 y.,Urban regions,Somewhat concerned,0.32540,846,1698,0.30311,0.34769
2013,17-29 y.,Urban regions,Not concerned at all,0.18209,426,1698,0.16373,0.20045
2013,17-29 y.,Rural regions,Very concerned,0.14144,179,822,0.11760,0.16527
2013,17-29 y.,Rural regions,Somewhat concerned,0.35000,404,822,0.31738,0.38263
