year,age_gr,migback,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No migration background,Very concerned,0.25270,572,2285,0.23488,0.27053
2009,17-29 y.,No migration background,Somewhat concerned,0.44802,1167,2285,0.42762,0.46841
2009,17-29 y.,No migration background,Not concerned at all,0.23108,546,2285,0.21379,0.24837
2009,17-29 y.,Direct migration background,Very concerned,0.20126,39,172,0.14117,0.26136
2009,17-29 y.,Direct migration background,Somewhat concerned,0.53055,98,172,0.45574,0.60535
2009,17-29 y.,Direct migration background,Not concerned at all,0.18820,35,172,0.12962,0.24679
2009,17-29 y.,Indirect migration background,Very concerned,0.23994,104,382,0.19705,0.28282
2009,17-29 y.,Indirect migration background,Somewhat concerned,0.50226,207,382,0.45205,0.55246
2009,17-29 y.,Indirect migration background,Not concerned at all,0.15883,71,382,0.12213,0.19553
2009,30-45 y.,No migration background,Very concerned,0.28303,1075,3860,0.26881,0.29724
2009,30-45 y.,No migration background,Somewhat concerned,0.56406,2197,3860,0.54841,0.57970
2009,30-45 y.,No migration background,Not concerned at all,0.14687,588,3860,0.13570,0.15804
2009,30-45 y.,Direct migration background,Very concerned,0.30026,162,528,0.26113,0.33940
2009,30-45 y.,Direct migration background,Somewhat concerned,0.56100,280,528,0.51863,0.60337
2009,30-45 y.,Direct migration background,Not concerned at all,0.13564,86,528,0.10640,0.16487
2009,30-45 y.,Indirect migration background,Very concerned,0.23821,81,268,0.18712,0.28931
2009,30-45 y.,Indirect migration background,Somewhat concerned,0.59033,148,268,0.53134,0.64931
2009,30-45 y.,Indirect migration background,Not concerned at all,0.16244,39,268,0.11820,0.20669
2009,46-65 y.,No migration background,Very concerned,0.27772,1561,5642,0.26604,0.28941
2009,46-65 y.,No migration background,Somewhat concerned,0.57190,3268,5642,0.55899,0.58481
2009,46-65 y.,No migration background,Not concerned at all,0.14573,813,5642,0.13652,0.15494
2009,46-65 y.,Direct migration background,Very concerned,0.28697,175,616,0.25121,0.32272
2009,46-65 y.,Direct migration background,Somewhat concerned,0.54412,336,616,0.50476,0.58349
2009,46-65 y.,Direct migration background,Not concerned at all,0.16407,105,616,0.13480,0.19334
2009,66 and older,No migration background,Very concerned,0.29482,1131,3794,0.28031,0.30933
2009,66 and older,No migration background,Somewhat concerned,0.53419,2061,3794,0.51831,0.55006
2009,66 and older,No migration background,Not concerned at all,0.15774,602,3794,0.14614,0.16934
2009,66 and older,Direct migration background,Very concerned,0.33047,100,330,0.27964,0.38130
2009,66 and older,Direct migration background,Somewhat concerned,0.49451,176,330,0.44049,0.54854
2009,66 and older,Direct migration background,Not concerned at all,0.16131,54,330,0.12157,0.20106
2010,17-29 y.,No migration background,Very concerned,0.25313,750,2952,0.23744,0.26881
2010,17-29 y.,No migration background,Somewhat concerned,0.46612,1497,2952,0.44812,0.48412
