year,age_gr,quintil_oecd,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,1st Quintile,Seldom,0.07500,52,830,0.05707,0.09293
2007,17-29 y.,1st Quintile,Sometimes,0.32498,255,830,0.29310,0.35686
2007,17-29 y.,1st Quintile,Often,0.42778,389,830,0.39410,0.46146
2007,17-29 y.,1st Quintile,Very often,0.15710,134,830,0.13233,0.18187
2007,17-29 y.,2nd Quintile,Seldom,0.05689,35,646,0.03901,0.07476
2007,17-29 y.,2nd Quintile,Sometimes,0.26210,169,646,0.22816,0.29603
2007,17-29 y.,2nd Quintile,Often,0.49817,334,646,0.45958,0.53675
2007,17-29 y.,2nd Quintile,Very often,0.16902,108,646,0.14010,0.19794
2007,17-29 y.,3rd Quintile,Seldom,0.05787,33,639,0.03975,0.07599
2007,17-29 y.,3rd Quintile,Sometimes,0.24624,156,639,0.21281,0.27967
2007,17-29 y.,3rd Quintile,Often,0.53251,344,639,0.49379,0.57123
2007,17-29 y.,3rd Quintile,Very often,0.15648,106,639,0.12829,0.18467
2007,17-29 y.,4th Quintile,Sometimes,0.27032,163,626,0.23550,0.30514
2007,17-29 y.,4th Quintile,Often,0.54282,371,626,0.50377,0.58188
2007,17-29 y.,4th Quintile,Very often,0.13152,92,626,0.10503,0.15802
2007,17-29 y.,5th Quintile,Sometimes,0.21016,127,566,0.17656,0.24375
2007,17-29 y.,5th Quintile,Often,0.55742,338,566,0.51646,0.59838
2007,17-29 y.,5th Quintile,Very often,0.18683,101,566,0.15469,0.21897
2007,30-45 y.,1st Quintile,Very seldom,0.05101,35,798,0.03573,0.06628
2007,30-45 y.,1st Quintile,Seldom,0.15685,116,798,0.13160,0.18210
2007,30-45 y.,1st Quintile,Sometimes,0.33717,268,798,0.30435,0.36999
2007,30-45 y.,1st Quintile,Often,0.34430,308,798,0.31131,0.37729
2007,30-45 y.,1st Quintile,Very often,0.11067,71,798,0.08889,0.13245
2007,30-45 y.,2nd Quintile,Very seldom,0.03421,31,1008,0.02298,0.04544
2007,30-45 y.,2nd Quintile,Seldom,0.09144,77,1008,0.07364,0.10924
2007,30-45 y.,2nd Quintile,Sometimes,0.29845,326,1008,0.27019,0.32671
2007,30-45 y.,2nd Quintile,Often,0.46345,480,1008,0.43265,0.49425
2007,30-45 y.,2nd Quintile,Very often,0.11245,94,1008,0.09294,0.13196
2007,30-45 y.,3rd Quintile,Seldom,0.07474,85,1100,0.05920,0.09029
2007,30-45 y.,3rd Quintile,Sometimes,0.31985,348,1100,0.29228,0.34743
2007,30-45 y.,3rd Quintile,Often,0.50076,574,1100,0.47119,0.53032
2007,30-45 y.,3rd Quintile,Very often,0.08238,93,1100,0.06612,0.09863
2007,30-45 y.,4th Quintile,Seldom,0.06448,84,1275,0.05100,0.07797
2007,30-45 y.,4th Quintile,Sometimes,0.31660,376,1275,0.29105,0.34214
2007,30-45 y.,4th Quintile,Often,0.51295,702,1275,0.48550,0.54039
2007,30-45 y.,4th Quintile,Very often,0.08855,113,1275,0.07295,0.10415
2007,30-45 y.,5th Quintile,Seldom,0.06793,78,1463,0.05503,0.08083
2007,30-45 y.,5th Quintile,Sometimes,0.28987,422,1463,0.26661,0.31312
2007,30-45 y.,5th Quintile,Often,0.52209,787,1463,0.49648,0.54769
2007,30-45 y.,5th Quintile,Very often,0.11203,176,1463,0.09586,0.12819
2007,46-65 y.,1st Quintile,Very seldom,0.06663,47,836,0.04971,0.08354
2007,46-65 y.,1st Quintile,Seldom,0.22637,181,836,0.19799,0.25476
2007,46-65 y.,1st Quintile,Sometimes,0.39439,332,836,0.36124,0.42754
2007,46-65 y.,1st Quintile,Often,0.26159,231,836,0.23178,0.29140
2007,46-65 y.,1st Quintile,Very often,0.05102,45,836,0.03609,0.06594
2007,46-65 y.,2nd Quintile,Very seldom,0.05339,41,874,0.03847,0.06830
2007,46-65 y.,2nd Quintile,Seldom,0.13040,98,874,0.10806,0.15274
2007,46-65 y.,2nd Quintile,Sometimes,0.39163,364,874,0.35925,0.42401
2007,46-65 y.,2nd Quintile,Often,0.36149,325,874,0.32962,0.39336
2007,46-65 y.,2nd Quintile,Very often,0.06309,46,874,0.04696,0.07922
2007,46-65 y.,3rd Quintile,Very seldom,0.03338,34,1116,0.02283,0.04392
2007,46-65 y.,3rd Quintile,Seldom,0.11738,123,1116,0.09849,0.13627
2007,46-65 y.,3rd Quintile,Sometimes,0.41441,459,1116,0.38549,0.44332
2007,46-65 y.,3rd Quintile,Often,0.40256,466,1116,0.37378,0.43135
2007,46-65 y.,3rd Quintile,Very often,0.03227,34,1116,0.02190,0.04264
2007,46-65 y.,4th Quintile,Very seldom,0.02481,31,1561,0.01709,0.03253
2007,46-65 y.,4th Quintile,Seldom,0.09844,146,1561,0.08365,0.11322
2007,46-65 y.,4th Quintile,Sometimes,0.41244,630,1561,0.38801,0.43686
2007,46-65 y.,4th Quintile,Often,0.41192,668,1561,0.38749,0.43634
2007,46-65 y.,4th Quintile,Very often,0.05239,86,1561,0.04134,0.06345
2007,46-65 y.,5th Quintile,Very seldom,0.01635,39,2654,0.01153,0.02118
2007,46-65 y.,5th Quintile,Seldom,0.07414,178,2654,0.06417,0.08412
2007,46-65 y.,5th Quintile,Sometimes,0.39815,963,2654,0.37953,0.41678
2007,46-65 y.,5th Quintile,Often,0.46140,1324,2654,0.44243,0.48037
2007,46-65 y.,5th Quintile,Very often,0.04995,150,2654,0.04166,0.05823
2007,66 and older,1st Quintile,Very seldom,0.07269,46,703,0.05349,0.09190
2007,66 and older,1st Quintile,Seldom,0.21430,143,703,0.18395,0.24466
2007,66 and older,1st Quintile,Sometimes,0.43682,303,703,0.40013,0.47351
2007,66 and older,1st Quintile,Often,0.23037,178,703,0.19923,0.26152
2007,66 and older,1st Quintile,Very often,0.04581,33,703,0.03035,0.06128
2007,66 and older,2nd Quintile,Very seldom,0.04679,46,971,0.03350,0.06008
2007,66 and older,2nd Quintile,Seldom,0.16281,140,971,0.13958,0.18604
2007,66 and older,2nd Quintile,Sometimes,0.39247,398,971,0.36174,0.42320
2007,66 and older,2nd Quintile,Often,0.35928,348,971,0.32909,0.38948
2007,66 and older,2nd Quintile,Very often,0.03865,39,971,0.02652,0.05078
2007,66 and older,3rd Quintile,Very seldom,0.03762,36,983,0.02571,0.04952
2007,66 and older,3rd Quintile,Seldom,0.12558,118,983,0.10486,0.14631
2007,66 and older,3rd Quintile,Sometimes,0.42535,400,983,0.39442,0.45627
2007,66 and older,3rd Quintile,Often,0.36307,386,983,0.33299,0.39315
2007,66 and older,3rd Quintile,Very often,0.04838,43,983,0.03496,0.06180
2007,66 and older,4th Quintile,Very seldom,0.04595,34,798,0.03141,0.06049
2007,66 and older,4th Quintile,Seldom,0.13128,98,798,0.10783,0.15473
2007,66 and older,4th Quintile,Sometimes,0.37197,309,798,0.33841,0.40552
2007,66 and older,4th Quintile,Often,0.38736,307,798,0.35354,0.42118
2007,66 and older,4th Quintile,Very often,0.06345,50,798,0.04652,0.08037
2007,66 and older,5th Quintile,Seldom,0.09184,76,841,0.07231,0.11137
2007,66 and older,5th Quintile,Sometimes,0.38081,311,841,0.34797,0.41365
2007,66 and older,5th Quintile,Often,0.44703,391,841,0.41340,0.48065
2007,66 and older,5th Quintile,Very often,0.05770,63,841,0.04193,0.07347
2008,17-29 y.,1st Quintile,Seldom,0.08253,53,751,0.06283,0.10222
2008,17-29 y.,1st Quintile,Sometimes,0.33456,242,751,0.30079,0.36833
2008,17-29 y.,1st Quintile,Often,0.42183,346,751,0.38649,0.45718
2008,17-29 y.,1st Quintile,Very often,0.13145,110,751,0.10727,0.15563
2008,17-29 y.,2nd Quintile,Seldom,0.05937,33,584,0.04018,0.07855
2008,17-29 y.,2nd Quintile,Sometimes,0.30535,178,584,0.26797,0.34274
2008,17-29 y.,2nd Quintile,Often,0.48459,275,584,0.44403,0.52516
2008,17-29 y.,2nd Quintile,Very often,0.14470,98,584,0.11614,0.17325
2008,17-29 y.,3rd Quintile,Sometimes,0.26069,153,601,0.22556,0.29582
