year,quintil_oecd,sampreg,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,1st Quintile,West,Very seldom,0.05264,104,2170,0.04324,0.06204
2007,1st Quintile,West,Seldom,0.16885,340,2170,0.15308,0.18461
2007,1st Quintile,West,Sometimes,0.36308,797,2170,0.34284,0.38332
2007,1st Quintile,West,Often,0.31721,737,2170,0.29763,0.33680
2007,1st Quintile,West,Very often,0.09822,192,2170,0.08570,0.11075
2007,1st Quintile,East,Very seldom,0.04449,38,1011,0.03177,0.05720
2007,1st Quintile,East,Seldom,0.15933,152,1011,0.13676,0.18190
2007,1st Quintile,East,Sometimes,0.39952,361,1011,0.36931,0.42973
2007,1st Quintile,East,Often,0.32167,369,1011,0.29286,0.35048
2007,1st Quintile,East,Very often,0.07499,91,1011,0.05875,0.09124
2007,2nd Quintile,West,Very seldom,0.04286,93,2419,0.03479,0.05093
2007,2nd Quintile,West,Seldom,0.11958,255,2419,0.10665,0.13252
2007,2nd Quintile,West,Sometimes,0.33621,846,2419,0.31738,0.35504
2007,2nd Quintile,West,Often,0.41056,1013,2419,0.39095,0.43017
2007,2nd Quintile,West,Very often,0.09079,212,2419,0.07933,0.10224
2007,2nd Quintile,East,Seldom,0.10478,95,1055,0.08629,0.12327
2007,2nd Quintile,East,Sometimes,0.36705,411,1055,0.33795,0.39615
2007,2nd Quintile,East,Often,0.42190,474,1055,0.39209,0.45172
2007,2nd Quintile,East,Very often,0.07976,75,1055,0.06340,0.09611
2007,3rd Quintile,West,Very seldom,0.02474,62,2699,0.01888,0.03061
2007,3rd Quintile,West,Seldom,0.08731,234,2699,0.07666,0.09797
2007,3rd Quintile,West,Sometimes,0.36502,953,2699,0.34685,0.38318
2007,3rd Quintile,West,Often,0.44591,1239,2699,0.42716,0.46467
2007,3rd Quintile,West,Very often,0.07701,211,2699,0.06695,0.08707
2007,3rd Quintile,East,Very seldom,0.03369,31,1162,0.02331,0.04406
2007,3rd Quintile,East,Seldom,0.13054,125,1162,0.11116,0.14992
2007,3rd Quintile,East,Sometimes,0.34838,410,1162,0.32098,0.37579
2007,3rd Quintile,East,Often,0.43198,531,1162,0.40348,0.46047
2007,3rd Quintile,East,Very often,0.05541,65,1162,0.04225,0.06857
2007,4th Quintile,West,Very seldom,0.02442,68,3297,0.01915,0.02969
2007,4th Quintile,West,Seldom,0.08633,269,3297,0.07674,0.09591
2007,4th Quintile,West,Sometimes,0.35539,1114,3297,0.33905,0.37173
2007,4th Quintile,West,Often,0.45528,1575,3297,0.43828,0.47228
2007,4th Quintile,West,Very often,0.07858,271,3297,0.06939,0.08777
2007,4th Quintile,East,Seldom,0.09712,88,995,0.07871,0.11552
2007,4th Quintile,East,Sometimes,0.35085,364,995,0.32119,0.38052
2007,4th Quintile,East,Often,0.46268,473,995,0.43169,0.49368
2007,4th Quintile,East,Very often,0.06881,70,995,0.05308,0.08455
2007,5th Quintile,West,Very seldom,0.01538,69,4853,0.01192,0.01885
2007,5th Quintile,West,Seldom,0.07113,304,4853,0.06390,0.07837
2007,5th Quintile,West,Sometimes,0.34649,1595,4853,0.33310,0.35988
2007,5th Quintile,West,Often,0.47984,2455,4853,0.46578,0.49390
2007,5th Quintile,West,Very often,0.08716,430,4853,0.07922,0.09510
2007,5th Quintile,East,Seldom,0.06797,49,722,0.04960,0.08634
2007,5th Quintile,East,Sometimes,0.31986,228,722,0.28582,0.35391
2007,5th Quintile,East,Often,0.55737,385,722,0.52111,0.59362
2007,5th Quintile,East,Very often,0.04608,60,722,0.03078,0.06138
2008,1st Quintile,West,Very seldom,0.05400,95,2023,0.04415,0.06385
2008,1st Quintile,West,Seldom,0.16955,305,2023,0.15319,0.18591
2008,1st Quintile,West,Sometimes,0.39699,790,2023,0.37566,0.41831
2008,1st Quintile,West,Often,0.30641,675,2023,0.28632,0.32650
2008,1st Quintile,West,Very often,0.07306,158,2023,0.06171,0.08440
2008,1st Quintile,East,Very seldom,0.05226,37,934,0.03798,0.06654
2008,1st Quintile,East,Seldom,0.16256,134,934,0.13889,0.18624
2008,1st Quintile,East,Sometimes,0.37650,337,934,0.34541,0.40759
2008,1st Quintile,East,Often,0.34350,352,934,0.31303,0.37398
2008,1st Quintile,East,Very often,0.06518,74,934,0.04934,0.08102
2008,2nd Quintile,West,Very seldom,0.04052,80,2278,0.03243,0.04862
2008,2nd Quintile,West,Seldom,0.10596,228,2278,0.09331,0.11860
2008,2nd Quintile,West,Sometimes,0.34794,804,2278,0.32837,0.36750
2008,2nd Quintile,West,Often,0.42215,959,2278,0.40186,0.44244
2008,2nd Quintile,West,Very often,0.08343,207,2278,0.07207,0.09479
2008,2nd Quintile,East,Seldom,0.10511,102,1066,0.08669,0.12353
2008,2nd Quintile,East,Sometimes,0.39368,426,1066,0.36434,0.42302
2008,2nd Quintile,East,Often,0.41314,468,1066,0.38357,0.44271
2008,2nd Quintile,East,Very often,0.06121,70,1066,0.04681,0.07561
2008,3rd Quintile,West,Very seldom,0.02726,61,2595,0.02100,0.03353
2008,3rd Quintile,West,Seldom,0.10066,243,2595,0.08908,0.11224
2008,3rd Quintile,West,Sometimes,0.33375,861,2595,0.31560,0.35190
2008,3rd Quintile,West,Often,0.45966,1228,2595,0.44048,0.47883
2008,3rd Quintile,West,Very often,0.07867,202,2595,0.06831,0.08903
2008,3rd Quintile,East,Seldom,0.08730,100,1173,0.07114,0.10346
2008,3rd Quintile,East,Sometimes,0.34908,438,1173,0.32179,0.37637
2008,3rd Quintile,East,Often,0.46662,561,1173,0.43806,0.49518
2008,3rd Quintile,East,Very often,0.06420,74,1173,0.05017,0.07823
2008,4th Quintile,West,Very seldom,0.02116,62,3051,0.01606,0.02627
2008,4th Quintile,West,Seldom,0.09399,251,3051,0.08363,0.10434
2008,4th Quintile,West,Sometimes,0.34907,1042,3051,0.33216,0.36599
2008,4th Quintile,West,Often,0.44450,1416,3051,0.42687,0.46214
2008,4th Quintile,West,Very often,0.09127,280,3051,0.08105,0.10149
2008,4th Quintile,East,Seldom,0.09814,80,795,0.07745,0.11884
2008,4th Quintile,East,Sometimes,0.35731,273,795,0.32398,0.39065
2008,4th Quintile,East,Often,0.46408,381,795,0.42940,0.49877
2008,4th Quintile,East,Very often,0.06527,61,795,0.04809,0.08245
2008,5th Quintile,West,Very seldom,0.01813,71,4532,0.01424,0.02201
2008,5th Quintile,West,Seldom,0.06060,264,4532,0.05365,0.06755
2008,5th Quintile,West,Sometimes,0.35454,1485,4532,0.34062,0.36847
2008,5th Quintile,West,Often,0.49142,2346,4532,0.47686,0.50597
2008,5th Quintile,West,Very often,0.07531,366,4532,0.06762,0.08299
2008,5th Quintile,East,Seldom,0.05593,47,713,0.03905,0.07281
2008,5th Quintile,East,Sometimes,0.33041,230,713,0.29586,0.36496
2008,5th Quintile,East,Often,0.54817,385,713,0.51162,0.58473
2008,5th Quintile,East,Very often,0.04814,51,713,0.03242,0.06386
2009,1st Quintile,West,Very seldom,0.05642,100,1927,0.04612,0.06673
2009,1st Quintile,West,Seldom,0.17765,326,1927,0.16058,0.19472
2009,1st Quintile,West,Sometimes,0.37381,709,1927,0.35220,0.39541
2009,1st Quintile,West,Often,0.32822,646,1927,0.30725,0.34919
2009,1st Quintile,West,Very often,0.06390,146,1927,0.05298,0.07482
2009,1st Quintile,East,Very seldom,0.05815,40,922,0.04303,0.07326
2009,1st Quintile,East,Seldom,0.18754,140,922,0.16233,0.21275
2009,1st Quintile,East,Sometimes,0.33104,336,922,0.30065,0.36143
2009,1st Quintile,East,Often,0.35048,348,922,0.31967,0.38129
2009,1st Quintile,East,Very often,0.07279,58,922,0.05601,0.08957
2009,2nd Quintile,West,Very seldom,0.03909,75,2077,0.03076,0.04743
2009,2nd Quintile,West,Seldom,0.12679,243,2077,0.11248,0.14111
2009,2nd Quintile,West,Sometimes,0.36510,739,2077,0.34439,0.38581
2009,2nd Quintile,West,Often,0.40157,890,2077,0.38048,0.42266
2009,2nd Quintile,West,Very often,0.06745,130,2077,0.05666,0.07823
2009,2nd Quintile,East,Seldom,0.11129,106,1037,0.09214,0.13044
2009,2nd Quintile,East,Sometimes,0.38754,417,1037,0.35787,0.41721
2009,2nd Quintile,East,Often,0.42002,452,1037,0.38996,0.45007
2009,2nd Quintile,East,Very often,0.05643,62,1037,0.04237,0.07048
2009,3rd Quintile,West,Very seldom,0.03306,71,2323,0.02579,0.04033
2009,3rd Quintile,West,Seldom,0.10433,221,2323,0.09189,0.11676
2009,3rd Quintile,West,Sometimes,0.37529,870,2323,0.35559,0.39498
2009,3rd Quintile,West,Often,0.40682,994,2323,0.38684,0.42680
2009,3rd Quintile,West,Very often,0.08050,167,2323,0.06944,0.09157
2009,3rd Quintile,East,Seldom,0.10500,91,1054,0.08649,0.12352
2009,3rd Quintile,East,Sometimes,0.34693,400,1054,0.31818,0.37568
2009,3rd Quintile,East,Often,0.46532,499,1054,0.43519,0.49544
2009,3rd Quintile,East,Very often,0.06111,64,1054,0.04664,0.07557
2009,4th Quintile,West,Very seldom,0.02266,52,2948,0.01729,0.02804
2009,4th Quintile,West,Seldom,0.07766,239,2948,0.06800,0.08732
2009,4th Quintile,West,Sometimes,0.34300,994,2948,0.32586,0.36014
2009,4th Quintile,West,Often,0.47331,1401,2948,0.45528,0.49134
2009,4th Quintile,West,Very often,0.08337,262,2948,0.07339,0.09335
2009,4th Quintile,East,Seldom,0.07430,59,780,0.05588,0.09271
2009,4th Quintile,East,Sometimes,0.37531,287,780,0.34131,0.40932
2009,4th Quintile,East,Often,0.45273,372,780,0.41777,0.48768
2009,4th Quintile,East,Very often,0.07783,62,780,0.05902,0.09664
2009,5th Quintile,West,Very seldom,0.02156,84,4123,0.01713,0.02599
2009,5th Quintile,West,Seldom,0.08971,335,4123,0.08099,0.09844
2009,5th Quintile,West,Sometimes,0.31113,1272,4123,0.29700,0.32526
2009,5th Quintile,West,Often,0.49821,2072,4123,0.48295,0.51348
2009,5th Quintile,West,Very often,0.07938,360,4123,0.07113,0.08764
