year,age_gr,sampreg,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,West,Seldom,0.05624,125,2466,0.04715,0.06534
2007,17-29 y.,West,Sometimes,0.26625,631,2466,0.24881,0.28370
2007,17-29 y.,West,Often,0.49964,1309,2466,0.47991,0.51938
2007,17-29 y.,West,Very often,0.16625,401,2466,0.15155,0.18095
2007,17-29 y.,East,Seldom,0.06824,46,894,0.05170,0.08478
2007,17-29 y.,East,Sometimes,0.29582,240,894,0.26589,0.32576
2007,17-29 y.,East,Often,0.49623,468,894,0.46344,0.52902
2007,17-29 y.,East,Very often,0.13044,140,894,0.10835,0.15253
2007,30-45 y.,West,Very seldom,0.02496,90,4474,0.02039,0.02953
2007,30-45 y.,West,Seldom,0.08500,331,4474,0.07683,0.09317
2007,30-45 y.,West,Sometimes,0.30976,1371,4474,0.29621,0.32332
2007,30-45 y.,West,Often,0.47759,2238,4474,0.46295,0.49223
2007,30-45 y.,West,Very often,0.10269,444,4474,0.09379,0.11158
2007,30-45 y.,East,Seldom,0.09959,109,1194,0.08259,0.11658
2007,30-45 y.,East,Sometimes,0.31878,369,1194,0.29234,0.34523
2007,30-45 y.,East,Often,0.46730,613,1194,0.43899,0.49561
2007,30-45 y.,East,Very often,0.08987,103,1194,0.07364,0.10610
2007,46-65 y.,West,Very seldom,0.03534,144,5276,0.03036,0.04032
2007,46-65 y.,West,Seldom,0.11530,524,5276,0.10668,0.12392
2007,46-65 y.,West,Sometimes,0.40000,2022,5276,0.38678,0.41322
2007,46-65 y.,West,Often,0.39629,2294,5276,0.38310,0.40949
2007,46-65 y.,West,Very often,0.05307,292,5276,0.04702,0.05912
2007,46-65 y.,East,Very seldom,0.03154,48,1765,0.02339,0.03970
2007,46-65 y.,East,Seldom,0.13536,202,1765,0.11939,0.15132
2007,46-65 y.,East,Sometimes,0.41358,726,1765,0.39060,0.43656
2007,46-65 y.,East,Often,0.38467,720,1765,0.36197,0.40737
2007,46-65 y.,East,Very often,0.03485,69,1765,0.02629,0.04341
2007,66 and older,West,Very seldom,0.04528,136,3198,0.03808,0.05249
