year,bula_h,migback,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Schleswig-Holstein,No migration background,Seldom,0.07271,44,540,0.05079,0.09463
2007,Schleswig-Holstein,No migration background,Sometimes,0.36501,191,540,0.32437,0.40565
2007,Schleswig-Holstein,No migration background,Often,0.45365,252,540,0.41162,0.49568
2007,Schleswig-Holstein,No migration background,Very often,0.09200,53,540,0.06760,0.11640
2007,Hamburg,No migration background,Sometimes,0.36461,94,210,0.29935,0.42987
2007,Hamburg,No migration background,Often,0.42220,116,210,0.35523,0.48916
2007,Lower Saxony,No migration background,Very seldom,0.02394,31,1596,0.01643,0.03144
2007,Lower Saxony,No migration background,Seldom,0.09381,135,1596,0.07951,0.10812
2007,Lower Saxony,No migration background,Sometimes,0.32876,500,1596,0.30570,0.35181
2007,Lower Saxony,No migration background,Often,0.46399,778,1596,0.43952,0.48847
2007,Lower Saxony,No migration background,Very often,0.08950,152,1596,0.07549,0.10351
2007,Lower Saxony,Direct migration background,Sometimes,0.24585,48,138,0.17375,0.31796
2007,Lower Saxony,Direct migration background,Often,0.47688,90,138,0.39324,0.56052
2007,Bremen,No migration background,Sometimes,0.33975,38,103,0.24783,0.43167
2007,Bremen,No migration background,Often,0.48117,65,103,0.38421,0.57814
2007,North Rhine-Westphalia,No migration background,Very seldom,0.03438,81,3407,0.02826,0.04049
2007,North Rhine-Westphalia,No migration background,Seldom,0.10461,326,3407,0.09433,0.11489
2007,North Rhine-Westphalia,No migration background,Sometimes,0.35041,1206,3407,0.33439,0.36643
2007,North Rhine-Westphalia,No migration background,Often,0.42625,1519,3407,0.40964,0.44286
2007,North Rhine-Westphalia,No migration background,Very often,0.08435,275,3407,0.07502,0.09368
2007,North Rhine-Westphalia,Direct migration background,Seldom,0.16358,79,547,0.13255,0.19461
2007,North Rhine-Westphalia,Direct migration background,Sometimes,0.37720,226,547,0.33655,0.41786
2007,North Rhine-Westphalia,Direct migration background,Often,0.34178,206,547,0.30200,0.38157
2007,North Rhine-Westphalia,Direct migration background,Very often,0.07616,36,547,0.05391,0.09841
2007,North Rhine-Westphalia,Indirect migration background,Sometimes,0.38896,75,168,0.31502,0.46290
