year,quintil_oecd,regtyp,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,1st Quintile,Urban regions,Very seldom,0.05759,100,2017,0.04742,0.06776
2007,1st Quintile,Urban regions,Seldom,0.16177,288,2017,0.14570,0.17785
2007,1st Quintile,Urban regions,Sometimes,0.36445,725,2017,0.34344,0.38546
2007,1st Quintile,Urban regions,Often,0.31789,717,2017,0.29756,0.33821
2007,1st Quintile,Urban regions,Very often,0.09830,187,2017,0.08531,0.11130
2007,1st Quintile,Rural regions,Very seldom,0.03723,42,1164,0.02635,0.04811
2007,1st Quintile,Rural regions,Seldom,0.17539,204,1164,0.15354,0.19725
2007,1st Quintile,Rural regions,Sometimes,0.38710,433,1164,0.35911,0.41510
2007,1st Quintile,Rural regions,Often,0.31919,389,1164,0.29240,0.34598
2007,1st Quintile,Rural regions,Very often,0.08109,96,1164,0.06540,0.09678
2007,2nd Quintile,Urban regions,Very seldom,0.04803,93,2124,0.03894,0.05713
2007,2nd Quintile,Urban regions,Seldom,0.12816,232,2124,0.11394,0.14238
2007,2nd Quintile,Urban regions,Sometimes,0.33042,750,2124,0.31041,0.35043
2007,2nd Quintile,Urban regions,Often,0.40193,863,2124,0.38107,0.42278
2007,2nd Quintile,Urban regions,Very often,0.09146,186,2124,0.07920,0.10372
2007,2nd Quintile,Rural regions,Seldom,0.09352,118,1350,0.07798,0.10906
2007,2nd Quintile,Rural regions,Sometimes,0.36758,507,1350,0.34185,0.39331
2007,2nd Quintile,Rural regions,Often,0.43445,624,1350,0.40800,0.46090
2007,2nd Quintile,Rural regions,Very often,0.08222,101,1350,0.06756,0.09688
2007,3rd Quintile,Urban regions,Very seldom,0.02512,51,2350,0.01879,0.03145
2007,3rd Quintile,Urban regions,Seldom,0.09871,212,2350,0.08665,0.11078
2007,3rd Quintile,Urban regions,Sometimes,0.36321,834,2350,0.34376,0.38266
2007,3rd Quintile,Urban regions,Often,0.44425,1082,2350,0.42415,0.46434
2007,3rd Quintile,Urban regions,Very often,0.06871,171,2350,0.05848,0.07894
2007,3rd Quintile,Rural regions,Very seldom,0.02988,42,1511,0.02129,0.03847
2007,3rd Quintile,Rural regions,Seldom,0.09391,147,1511,0.07920,0.10863
2007,3rd Quintile,Rural regions,Sometimes,0.35758,529,1511,0.33340,0.38175
2007,3rd Quintile,Rural regions,Often,0.43997,688,1511,0.41493,0.46500
2007,3rd Quintile,Rural regions,Very often,0.07866,105,1511,0.06508,0.09224
2007,4th Quintile,Urban regions,Very seldom,0.02616,61,2806,0.02025,0.03206
2007,4th Quintile,Urban regions,Seldom,0.08896,233,2806,0.07842,0.09950
2007,4th Quintile,Urban regions,Sometimes,0.34697,953,2806,0.32935,0.36459
2007,4th Quintile,Urban regions,Often,0.46105,1341,2806,0.44261,0.47950
2007,4th Quintile,Urban regions,Very often,0.07686,218,2806,0.06700,0.08672
2007,4th Quintile,Rural regions,Seldom,0.08641,124,1479,0.07208,0.10073
2007,4th Quintile,Rural regions,Sometimes,0.37104,525,1479,0.34641,0.39567
2007,4th Quintile,Rural regions,Often,0.44683,707,1479,0.42148,0.47218
2007,4th Quintile,Rural regions,Very often,0.07709,123,1479,0.06349,0.09069
2007,5th Quintile,Urban regions,Very seldom,0.01754,62,4144,0.01354,0.02154
2007,5th Quintile,Urban regions,Seldom,0.07188,267,4144,0.06402,0.07975
2007,5th Quintile,Urban regions,Sometimes,0.34316,1360,4144,0.32870,0.35761
2007,5th Quintile,Urban regions,Often,0.47985,2085,4144,0.46463,0.49506
2007,5th Quintile,Urban regions,Very often,0.08757,370,4144,0.07896,0.09618
2007,5th Quintile,Rural regions,Seldom,0.06791,86,1424,0.05484,0.08098
2007,5th Quintile,Rural regions,Sometimes,0.34686,463,1424,0.32213,0.37159
