year,migback,quintil_oecd,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,1st Quintile,Very seldom,0.04985,98,2375,0.04109,0.05860
2007,No migration background,1st Quintile,Seldom,0.17311,377,2375,0.15790,0.18833
2007,No migration background,1st Quintile,Sometimes,0.36390,836,2375,0.34454,0.38325
2007,No migration background,1st Quintile,Often,0.31916,843,2375,0.30040,0.33791
2007,No migration background,1st Quintile,Very often,0.09399,221,2375,0.08225,0.10573
2007,No migration background,2nd Quintile,Very seldom,0.03976,94,2853,0.03259,0.04693
2007,No migration background,2nd Quintile,Seldom,0.11055,279,2853,0.09905,0.12206
2007,No migration background,2nd Quintile,Sometimes,0.34853,1020,2853,0.33104,0.36602
2007,No migration background,2nd Quintile,Often,0.41588,1236,2853,0.39779,0.43397
2007,No migration background,2nd Quintile,Very often,0.08527,224,2853,0.07502,0.09552
2007,No migration background,3rd Quintile,Very seldom,0.02748,79,3313,0.02191,0.03305
2007,No migration background,3rd Quintile,Seldom,0.09575,308,3313,0.08573,0.10577
2007,No migration background,3rd Quintile,Sometimes,0.35624,1166,3313,0.33993,0.37255
2007,No migration background,3rd Quintile,Often,0.44895,1532,3313,0.43201,0.46589
2007,No migration background,3rd Quintile,Very often,0.07158,228,3313,0.06280,0.08036
2007,No migration background,4th Quintile,Very seldom,0.02216,73,3850,0.01751,0.02681
2007,No migration background,4th Quintile,Seldom,0.08618,319,3850,0.07731,0.09504
2007,No migration background,4th Quintile,Sometimes,0.35863,1324,3850,0.34348,0.37378
2007,No migration background,4th Quintile,Often,0.45833,1830,3850,0.44259,0.47408
2007,No migration background,4th Quintile,Very often,0.07469,304,3850,0.06639,0.08300
2007,No migration background,5th Quintile,Very seldom,0.01534,71,5159,0.01198,0.01869
2007,No migration background,5th Quintile,Seldom,0.07089,328,5159,0.06388,0.07789
2007,No migration background,5th Quintile,Sometimes,0.34202,1664,5159,0.32908,0.35497
2007,No migration background,5th Quintile,Often,0.49154,2650,5159,0.47790,0.50518
2007,No migration background,5th Quintile,Very often,0.08021,446,5159,0.07280,0.08762
2007,Direct migration background,1st Quintile,Very seldom,0.05874,37,622,0.04025,0.07724
2007,Direct migration background,1st Quintile,Seldom,0.15883,98,622,0.13008,0.18757
2007,Direct migration background,1st Quintile,Sometimes,0.42268,266,622,0.38383,0.46153
2007,Direct migration background,1st Quintile,Often,0.28212,183,622,0.24673,0.31752
2007,Direct migration background,1st Quintile,Very often,0.07762,38,622,0.05658,0.09867
2007,Direct migration background,2nd Quintile,Seldom,0.14954,57,470,0.11726,0.18182
2007,Direct migration background,2nd Quintile,Sometimes,0.33410,185,470,0.29141,0.37679
2007,Direct migration background,2nd Quintile,Often,0.38016,185,470,0.33622,0.42409
2007,Direct migration background,2nd Quintile,Very often,0.09409,43,470,0.06767,0.12051
2007,Direct migration background,3rd Quintile,Seldom,0.12500,41,343,0.08995,0.16005
2007,Direct migration background,3rd Quintile,Sometimes,0.39034,146,343,0.33864,0.44205
2007,Direct migration background,3rd Quintile,Often,0.38953,156,343,0.33784,0.44121
2007,Direct migration background,4th Quintile,Sometimes,0.34419,111,262,0.28655,0.40183
2007,Direct migration background,4th Quintile,Often,0.44105,151,262,0.38081,0.50129
2007,Direct migration background,5th Quintile,Sometimes,0.37178,108,244,0.31102,0.43255
2007,Direct migration background,5th Quintile,Often,0.45186,136,244,0.38929,0.51444
2007,Indirect migration background,1st Quintile,Sometimes,0.28377,56,136,0.20772,0.35982
2007,Indirect migration background,1st Quintile,Often,0.44248,80,136,0.35869,0.52626
2007,Indirect migration background,2nd Quintile,Sometimes,0.29404,52,118,0.21148,0.37659
2007,Indirect migration background,2nd Quintile,Often,0.47454,66,118,0.38406,0.56503
2007,Indirect migration background,3rd Quintile,Sometimes,0.38173,51,133,0.29885,0.46461
2007,Indirect migration background,3rd Quintile,Often,0.46293,82,133,0.37787,0.54800
2007,Indirect migration background,4th Quintile,Sometimes,0.28008,43,110,0.19578,0.36438
2007,Indirect migration background,4th Quintile,Often,0.44820,67,110,0.35483,0.54156
2007,Indirect migration background,5th Quintile,Sometimes,0.34715,51,105,0.25566,0.43865
2007,Indirect migration background,5th Quintile,Often,0.40193,54,105,0.30770,0.49616
2008,No migration background,1st Quintile,Very seldom,0.05968,99,2173,0.04972,0.06964
2008,No migration background,1st Quintile,Seldom,0.16205,317,2173,0.14655,0.17755
2008,No migration background,1st Quintile,Sometimes,0.38518,827,2173,0.36471,0.40564
2008,No migration background,1st Quintile,Often,0.32113,762,2173,0.30150,0.34077
2008,No migration background,1st Quintile,Very often,0.07196,168,2173,0.06110,0.08283
2008,No migration background,2nd Quintile,Very seldom,0.03701,82,2818,0.03004,0.04398
2008,No migration background,2nd Quintile,Seldom,0.10271,272,2818,0.09150,0.11392
2008,No migration background,2nd Quintile,Sometimes,0.36800,1043,2818,0.35019,0.38581
2008,No migration background,2nd Quintile,Often,0.42047,1198,2818,0.40224,0.43870
2008,No migration background,2nd Quintile,Very often,0.07180,223,2818,0.06227,0.08134
2008,No migration background,3rd Quintile,Very seldom,0.02745,77,3263,0.02184,0.03305
