year,pgisced97,sex,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No answer / don't know,male,Sometimes,0.34758,56,142,0.26898,0.42618
2007,No answer / don't know,male,Often,0.45543,86,142,0.37323,0.53763
2007,No answer / don't know,female,Sometimes,0.40521,63,118,0.31625,0.49417
2007,No answer / don't know,female,Often,0.26535,55,118,0.18535,0.34536
2007,Pre-primary Level,male,Sometimes,0.28120,38,132,0.20421,0.35819
2007,Pre-primary Level,male,Often,0.55476,94,132,0.46965,0.63987
2007,Pre-primary Level,female,Sometimes,0.24898,39,176,0.18491,0.31305
2007,Pre-primary Level,female,Often,0.54169,104,176,0.46787,0.61552
2007,Pre-primary Level,female,Very often,0.17293,33,176,0.11689,0.22896
2007,Primary Level,female,Sometimes,0.41965,57,96,0.32041,0.51889
2007,Primary Level,female,Often,0.26203,39,96,0.17360,0.35046
2007,Lower Secondary Level,male,Seldom,0.09882,60,661,0.07606,0.12159
2007,Lower Secondary Level,male,Sometimes,0.39419,271,661,0.35691,0.43147
2007,Lower Secondary Level,male,Often,0.39442,273,661,0.35713,0.43171
2007,Lower Secondary Level,male,Very often,0.06988,57,661,0.05043,0.08933
2007,Lower Secondary Level,female,Very seldom,0.04142,60,1507,0.03136,0.05148
2007,Lower Secondary Level,female,Seldom,0.17284,245,1507,0.15375,0.19194
2007,Lower Secondary Level,female,Sometimes,0.38895,593,1507,0.36432,0.41357
2007,Lower Secondary Level,female,Often,0.32154,497,1507,0.29795,0.34513
2007,Lower Secondary Level,female,Very often,0.07526,112,1507,0.06193,0.08858
2007,Upper Secondary Level,male,Very seldom,0.02948,131,4882,0.02474,0.03423
2007,Upper Secondary Level,male,Seldom,0.11233,496,4882,0.10347,0.12119
2007,Upper Secondary Level,male,Sometimes,0.37142,1806,4882,0.35786,0.38497
2007,Upper Secondary Level,male,Often,0.41516,2100,4882,0.40133,0.42898
2007,Upper Secondary Level,male,Very often,0.07161,349,4882,0.06438,0.07885
2007,Upper Secondary Level,female,Very seldom,0.02862,139,5398,0.02417,0.03306
2007,Upper Secondary Level,female,Seldom,0.10727,519,5398,0.09902,0.11553
2007,Upper Secondary Level,female,Sometimes,0.34852,1778,5398,0.33580,0.36123
2007,Upper Secondary Level,female,Often,0.42225,2489,5398,0.40907,0.43542
2007,Upper Secondary Level,female,Very often,0.09335,473,5398,0.08559,0.10111
2007,Post-secondary Non-tertiary Level,male,Sometimes,0.34299,163,424,0.29775,0.38823
2007,Post-secondary Non-tertiary Level,male,Often,0.49447,226,424,0.44682,0.54212
2007,Post-secondary Non-tertiary Level,male,Very often,0.06383,35,424,0.04054,0.08713
