"plh0186","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr selten","2007","(noch) kein Abschluss","kein Migrationshintergrund","4","0.0283593591670819","0.0110916407982451","0.0456270775359188"
"Sehr selten","2007","(noch) kein Abschluss","direkter Migrationshintergrund","5","0.0239780498841738","-0.000836613324232693","0.0487927130925804"
"Sehr selten","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr selten","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2007","Hauptschule","kein Migrationshintergrund","218","","",""
"Sehr selten","2007","Hauptschule","direkter Migrationshintergrund","48","0.0413405300527984","0.0291234277982026","0.0535576323073942"
"Sehr selten","2007","Hauptschule","indirekter Migrationshintergrund","8","0.0350492166024572","0.0116357533952766","0.0584626798096378"
"Sehr selten","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2007","Realschule","kein Migrationshintergrund","98","0.0232733454077764","0.0191026146018477","0.0274440762137051"
"Sehr selten","2007","Realschule","direkter Migrationshintergrund","5","0.0439183119083584","0.013730490133031","0.0741061336836857"
"Sehr selten","2007","Realschule","indirekter Migrationshintergrund","3","","",""
"Sehr selten","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2007","(Fach-)Abitur","kein Migrationshintergrund","32","0.0236768310810342","0.016739243297414","0.0306144188646543"
"Sehr selten","2007","(Fach-)Abitur","direkter Migrationshintergrund","11","","",""
"Sehr selten","2007","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Sehr selten","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2007","AkademikerIn","kein Migrationshintergrund","60","0.0240454704582916","0.0192693963780067","0.0288215445385765"
"Sehr selten","2007","AkademikerIn","direkter Migrationshintergrund","13","","",""
"Sehr selten","2007","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr selten","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2007","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Selten","2007","(noch) kein Abschluss","direkter Migrationshintergrund","21","","",""
"Selten","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.10151760286873","0.0202091645323865","0.182826041205074"
"Selten","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2007","Hauptschule","kein Migrationshintergrund","750","0.133108121054258","0.124547072828187","0.14166916928033"
"Selten","2007","Hauptschule","direkter Migrationshintergrund","143","","",""
"Selten","2007","Hauptschule","indirekter Migrationshintergrund","26","","",""
"Selten","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2007","Realschule","kein Migrationshintergrund","417","0.0903016916043755","0.0823731580413297","0.0982302251674213"
"Selten","2007","Realschule","direkter Migrationshintergrund","7","0.0582186134748854","0.0237227168043289","0.092714510145442"
"Selten","2007","Realschule","indirekter Migrationshintergrund","14","","",""
"Selten","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2007","(Fach-)Abitur","kein Migrationshintergrund","116","","",""
"Selten","2007","(Fach-)Abitur","direkter Migrationshintergrund","41","0.148519013712574","0.112333091795061","0.184704935630088"
"Selten","2007","(Fach-)Abitur","indirekter Migrationshintergrund","7","0.0472939949025256","0.0116192325877695","0.0829687572172817"
"Selten","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2007","AkademikerIn","kein Migrationshintergrund","282","","",""
"Selten","2007","AkademikerIn","direkter Migrationshintergrund","29","","",""
"Selten","2007","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Selten","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","(noch) kein Abschluss","kein Migrationshintergrund","94","0.290793196160471","0.243552914141696","0.338033478179245"
"Manchmal","2007","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.466191831870434","0.385273559741992","0.547110103998875"
"Manchmal","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","14","","",""
"Manchmal","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","Hauptschule","kein Migrationshintergrund","2331","","",""
"Manchmal","2007","Hauptschule","direkter Migrationshintergrund","434","0.416290915873923","0.386039570196984","0.446542261550863"
"Manchmal","2007","Hauptschule","indirekter Migrationshintergrund","80","0.303810967677042","0.245259305207432","0.362362630146651"
"Manchmal","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","Realschule","kein Migrationshintergrund","1638","","",""
"Manchmal","2007","Realschule","direkter Migrationshintergrund","55","0.298199739217145","0.230805643541754","0.365593834892535"
"Manchmal","2007","Realschule","indirekter Migrationshintergrund","64","0.286942783407084","0.222960855839423","0.350924710974744"
"Manchmal","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","(Fach-)Abitur","kein Migrationshintergrund","544","0.301046406859688","0.280115367194316","0.32197744652506"
"Manchmal","2007","(Fach-)Abitur","direkter Migrationshintergrund","111","","",""
"Manchmal","2007","(Fach-)Abitur","indirekter Migrationshintergrund","39","0.322099061476317","0.243565284617486","0.400632838335149"
"Manchmal","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2007","AkademikerIn","kein Migrationshintergrund","1304","","",""
"Manchmal","2007","AkademikerIn","direkter Migrationshintergrund","136","","",""
"Manchmal","2007","AkademikerIn","indirekter Migrationshintergrund","26","","",""
"Manchmal","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","(noch) kein Abschluss","kein Migrationshintergrund","183","","",""
"Oft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","48","0.294216799674891","0.220300357455445","0.368133241894337"
"Oft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","26","","",""
"Oft","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","Hauptschule","kein Migrationshintergrund","2350","","",""
"Oft","2007","Hauptschule","direkter Migrationshintergrund","346","0.322735536607655","0.294044215661754","0.351426857553556"
"Oft","2007","Hauptschule","indirekter Migrationshintergrund","102","","",""
"Oft","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","Realschule","kein Migrationshintergrund","2439","","",""
"Oft","2007","Realschule","direkter Migrationshintergrund","91","0.499946122996348","0.426286166223572","0.573606079769124"
"Oft","2007","Realschule","indirekter Migrationshintergrund","82","0.449151423663175","0.378793991173638","0.519508856152713"
"Oft","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","(Fach-)Abitur","kein Migrationshintergrund","972","0.515192478016406","0.49238804193474","0.537996914098071"
"Oft","2007","(Fach-)Abitur","direkter Migrationshintergrund","164","","",""
"Oft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","66","0.435705344692251","0.352370227795073","0.519040461589429"
"Oft","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2007","AkademikerIn","kein Migrationshintergrund","1992","","",""
"Oft","2007","AkademikerIn","direkter Migrationshintergrund","143","","",""
"Oft","2007","AkademikerIn","indirekter Migrationshintergrund","43","0.469577596975628","0.363480563242306","0.57567463070895"
"Oft","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2007","(noch) kein Abschluss","kein Migrationshintergrund","50","0.132314682988732","0.0970679345437278","0.167561431433735"
"Sehr oft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","9","0.0473975847067798","0.0129304161527646","0.0818647532607951"
"Sehr oft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","9","0.102970703397012","0.0211486622067519","0.184792744587272"
"Sehr oft","2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2007","Hauptschule","kein Migrationshintergrund","399","0.0658973255180316","0.0596445418698789","0.0721501091661843"
"Sehr oft","2007","Hauptschule","direkter Migrationshintergrund","49","0.0692920004167706","0.0537073782332683","0.0848766226002728"
"Sehr oft","2007","Hauptschule","indirekter Migrationshintergrund","21","","",""
"Sehr oft","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2007","Realschule","kein Migrationshintergrund","428","0.0846809544402532","0.076979453830513","0.0923824550499934"
"Sehr oft","2007","Realschule","direkter Migrationshintergrund","19","","",""
"Sehr oft","2007","Realschule","indirekter Migrationshintergrund","29","","",""
"Sehr oft","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2007","(Fach-)Abitur","kein Migrationshintergrund","181","","",""
