year,age_gr,sex,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,17-29 y.,male,Seldom,0.07104,96,1607,0.05847,0.08360
2007,17-29 y.,male,Sometimes,0.29428,460,1607,0.27199,0.31656
2007,17-29 y.,male,Often,0.50426,850,1607,0.47981,0.52871
2007,17-29 y.,male,Very often,0.11751,201,1607,0.10176,0.13326
2007,17-29 y.,female,Seldom,0.04642,75,1753,0.03657,0.05627
2007,17-29 y.,female,Sometimes,0.25053,411,1753,0.23024,0.27082
2007,17-29 y.,female,Often,0.49359,927,1753,0.47018,0.51700
2007,17-29 y.,female,Very often,0.20014,340,1753,0.18140,0.21887
2007,30-45 y.,male,Very seldom,0.02593,54,2699,0.01993,0.03192
2007,30-45 y.,male,Seldom,0.08401,194,2699,0.07354,0.09448
2007,30-45 y.,male,Sometimes,0.32866,882,2699,0.31093,0.34638
2007,30-45 y.,male,Often,0.47166,1333,2699,0.45282,0.49050
2007,30-45 y.,male,Very often,0.08975,236,2699,0.07896,0.10053
2007,30-45 y.,female,Very seldom,0.02379,58,2991,0.01833,0.02926
2007,30-45 y.,female,Seldom,0.09086,246,2991,0.08056,0.10117
2007,30-45 y.,female,Sometimes,0.29315,858,2991,0.27683,0.30946
2007,30-45 y.,female,Often,0.48034,1518,2991,0.46243,0.49824
2007,30-45 y.,female,Very often,0.11186,311,2991,0.10057,0.12316
2007,46-65 y.,male,Very seldom,0.03585,92,3386,0.02958,0.04211
2007,46-65 y.,male,Seldom,0.11676,340,3386,0.10594,0.12758
2007,46-65 y.,male,Sometimes,0.41664,1381,3386,0.40003,0.43325
2007,46-65 y.,male,Often,0.39065,1423,3386,0.37421,0.40709
2007,46-65 y.,male,Very often,0.04010,150,3386,0.03349,0.04671
2007,46-65 y.,female,Very seldom,0.03336,100,3655,0.02754,0.03919
2007,46-65 y.,female,Seldom,0.12161,386,3655,0.11101,0.13221
2007,46-65 y.,female,Sometimes,0.38870,1367,3655,0.37290,0.40451
2007,46-65 y.,female,Often,0.39741,1591,3655,0.38154,0.41328
2007,46-65 y.,female,Very often,0.05892,211,3655,0.05128,0.06655
2007,66 and older,male,Very seldom,0.04107,78,2033,0.03244,0.04969
2007,66 and older,male,Seldom,0.12329,226,2033,0.10900,0.13759
2007,66 and older,male,Sometimes,0.40060,808,2033,0.37929,0.42191
2007,66 and older,male,Often,0.37619,801,2033,0.35512,0.39725
2007,66 and older,male,Very often,0.05885,120,2033,0.04862,0.06908
2007,66 and older,female,Very seldom,0.04960,106,2285,0.04070,0.05851
2007,66 and older,female,Seldom,0.16649,349,2285,0.15122,0.18177
2007,66 and older,female,Sometimes,0.40505,913,2285,0.38491,0.42518
2007,66 and older,female,Often,0.33615,809,2285,0.31677,0.35552
2007,66 and older,female,Very often,0.04271,108,2285,0.03442,0.05101
2008,17-29 y.,male,Seldom,0.06454,86,1488,0.05205,0.07702
2008,17-29 y.,male,Sometimes,0.32326,472,1488,0.29949,0.34704
2008,17-29 y.,male,Often,0.48303,764,1488,0.45763,0.50843
2008,17-29 y.,male,Very often,0.10960,166,1488,0.09372,0.12548
2008,17-29 y.,female,Seldom,0.05591,85,1625,0.04474,0.06708
2008,17-29 y.,female,Sometimes,0.25755,399,1625,0.23628,0.27881
2008,17-29 y.,female,Often,0.51630,852,1625,0.49200,0.54061
2008,17-29 y.,female,Very often,0.16043,289,1625,0.14258,0.17828
2008,30-45 y.,male,Very seldom,0.01885,33,2456,0.01347,0.02422
2008,30-45 y.,male,Seldom,0.08749,179,2456,0.07632,0.09867
2008,30-45 y.,male,Sometimes,0.35846,834,2456,0.33949,0.37743
2008,30-45 y.,male,Often,0.46195,1212,2456,0.44223,0.48167
2008,30-45 y.,male,Very often,0.07325,198,2456,0.06295,0.08356
2008,30-45 y.,female,Very seldom,0.02562,59,2700,0.01966,0.03158
2008,30-45 y.,female,Seldom,0.07689,193,2700,0.06684,0.08694
2008,30-45 y.,female,Sometimes,0.31035,794,2700,0.29289,0.32780
2008,30-45 y.,female,Often,0.47768,1364,2700,0.45884,0.49653
2008,30-45 y.,female,Very often,0.10946,290,2700,0.09768,0.12124
2008,46-65 y.,male,Very seldom,0.03604,81,3183,0.02956,0.04251
2008,46-65 y.,male,Seldom,0.12040,333,3183,0.10909,0.13170
