year,pgisced97,ple0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Pre-primary Level,No,0.54523,411,411,0.49703,0.59343
2017,Primary Level,No,0.87151,445,445,0.84038,0.90264
2017,Lower Secondary Level,Yes,0.01352,42,2739,0.00920,0.01785
2017,Lower Secondary Level,No,0.95353,2697,2739,0.94565,0.96142
2017,Upper Secondary Level,Yes,0.02898,367,12068,0.02599,0.03197
2017,Upper Secondary Level,No,0.96800,11701,12068,0.96486,0.97114
2017,Post-secondary Non-tertiary Level,Yes,0.03251,79,2213,0.02512,0.03990
2017,Post-secondary Non-tertiary Level,No,0.96472,2134,2213,0.95703,0.97240
2017,First Stage of Tertiary Education,Yes,0.03908,68,1536,0.02938,0.04877
2017,First Stage of Tertiary Education,No,0.96092,1468,1536,0.95123,0.97062
2017,Second Stage of Tertiary Education,Yes,0.03113,215,6515,0.02691,0.03534
2017,Second Stage of Tertiary Education,No,0.96290,6300,6515,0.95831,0.96749
2019,Pre-primary Level,No,0.59517,330,330,0.54213,0.64822
2019,Primary Level,No,0.84044,381,381,0.80362,0.87726
2019,Lower Secondary Level,Yes,0.01542,48,2418,0.01051,0.02033
2019,Lower Secondary Level,No,0.93960,2370,2418,0.93010,0.94909
2019,Upper Secondary Level,Yes,0.03754,396,11140,0.03401,0.04107
2019,Upper Secondary Level,No,0.95909,10744,11140,0.95541,0.96277
2019,Post-secondary Non-tertiary Level,Yes,0.04151,102,2177,0.03313,0.04989
2019,Post-secondary Non-tertiary Level,No,0.95537,2075,2177,0.94669,0.96405
2019,First Stage of Tertiary Education,Yes,0.04866,68,1667,0.03833,0.05900
2019,First Stage of Tertiary Education,No,0.95134,1599,1667,0.94100,0.96167
2019,Second Stage of Tertiary Education,Yes,0.04010,288,7025,0.03552,0.04469
2019,Second Stage of Tertiary Education,No,0.95384,6737,7025,0.94893,0.95874
2021,Pre-primary Level,No,0.49714,189,189,0.42567,0.56861
2021,Primary Level,No,0.88859,912,912,0.86816,0.90903
2021,Lower Secondary Level,Yes,0.03486,50,1743,0.02625,0.04348
2021,Lower Secondary Level,No,0.93085,1693,1743,0.91893,0.94276
2021,Upper Secondary Level,Yes,0.04927,351,7296,0.04431,0.05424
2021,Upper Secondary Level,No,0.93728,6945,7296,0.93172,0.94285
2021,Post-secondary Non-tertiary Level,Yes,0.06849,84,1589,0.05606,0.08091
2021,Post-secondary Non-tertiary Level,No,0.92711,1505,1589,0.91432,0.93989
2021,First Stage of Tertiary Education,Yes,0.05181,65,994,0.03803,0.06560
2021,First Stage of Tertiary Education,No,0.94080,929,994,0.92612,0.95548
2021,Second Stage of Tertiary Education,Yes,0.04835,245,5636,0.04275,0.05395
2021,Second Stage of Tertiary Education,No,0.94102,5391,5636,0.93486,0.94717
