year,bula_h,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,People usually try to be helpful,0.34386,301,641,0.30706,0.38066
2003,Schleswig-Holstein,People usually only pursue their own interests,0.45755,340,641,0.41895,0.49615
2003,Hamburg,People usually try to be helpful,0.30089,117,290,0.24801,0.35377
2003,Hamburg,People usually only pursue their own interests,0.55288,173,290,0.49556,0.61020
2003,Lower Saxony,People usually try to be helpful,0.29646,669,1881,0.27581,0.31710
2003,Lower Saxony,People usually only pursue their own interests,0.51699,1212,1881,0.49440,0.53958
2003,Bremen,People usually try to be helpful,0.35733,74,173,0.28572,0.42895
2003,Bremen,People usually only pursue their own interests,0.50610,99,173,0.43138,0.58082
2003,North Rhine-Westphalia,People usually try to be helpful,0.30207,1696,4584,0.28878,0.31537
2003,North Rhine-Westphalia,People usually only pursue their own interests,0.51122,2888,4584,0.49675,0.52569
2003,Hesse,People usually try to be helpful,0.24119,453,1472,0.21933,0.26306
2003,Hesse,People usually only pursue their own interests,0.55734,1019,1472,0.53196,0.58273
2003,"Rhineland-Palatinate, Saarland",People usually try to be helpful,0.34424,555,1331,0.31870,0.36977
2003,"Rhineland-Palatinate, Saarland",People usually only pursue their own interests,0.45684,776,1331,0.43007,0.48361
2003,Baden-Wuerttemberg,People usually try to be helpful,0.30964,1097,2661,0.29207,0.32721
2003,Baden-Wuerttemberg,People usually only pursue their own interests,0.48650,1564,2661,0.46751,0.50550
2003,Bavaria,People usually try to be helpful,0.30393,1125,3079,0.28768,0.32018
2003,Bavaria,People usually only pursue their own interests,0.51587,1954,3079,0.49821,0.53352
2003,Berlin,People usually try to be helpful,0.27727,263,814,0.24649,0.30804
2003,Berlin,People usually only pursue their own interests,0.55589,551,814,0.52174,0.59005
2003,Brandenburg,People usually try to be helpful,0.24963,275,923,0.22169,0.27757
2003,Brandenburg,People usually only pursue their own interests,0.60073,648,923,0.56912,0.63234
2003,Mecklenburg-Western Pomerania,People usually try to be helpful,0.26664,162,522,0.22867,0.30462
2003,Mecklenburg-Western Pomerania,People usually only pursue their own interests,0.59137,360,522,0.54916,0.63358
2003,Saxony,People usually try to be helpful,0.28387,553,1592,0.26171,0.30602
2003,Saxony,People usually only pursue their own interests,0.56670,1039,1592,0.54235,0.59105
2003,Saxony-Anhalt,People usually try to be helpful,0.23361,244,925,0.20633,0.26090
2003,Saxony-Anhalt,People usually only pursue their own interests,0.63239,681,925,0.60130,0.66348
2003,Thuringa,People usually try to be helpful,0.23227,247,947,0.20536,0.25918
2003,Thuringa,People usually only pursue their own interests,0.62624,700,947,0.59541,0.65707
2008,Schleswig-Holstein,People usually try to be helpful,0.33448,241,538,0.29457,0.37438
2008,Schleswig-Holstein,People usually only pursue their own interests,0.48574,297,538,0.44347,0.52802
2008,Hamburg,People usually try to be helpful,0.33257,121,277,0.27699,0.38816
