year,age_gr,quintil_oecd,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,1st Quintile,People usually try to be helpful,0.28585,262,847,0.25540,0.31629
2003,17-29 y.,1st Quintile,People usually only pursue their own interests,0.69359,585,847,0.66253,0.72466
2003,17-29 y.,2nd Quintile,People usually try to be helpful,0.29315,248,761,0.26078,0.32551
2003,17-29 y.,2nd Quintile,People usually only pursue their own interests,0.70009,513,761,0.66752,0.73267
2003,17-29 y.,3rd Quintile,People usually try to be helpful,0.32294,238,749,0.28942,0.35645
2003,17-29 y.,3rd Quintile,People usually only pursue their own interests,0.66620,511,749,0.63240,0.69999
2003,17-29 y.,4th Quintile,People usually try to be helpful,0.30122,235,786,0.26913,0.33332
2003,17-29 y.,4th Quintile,People usually only pursue their own interests,0.68411,551,786,0.65159,0.71663
2003,17-29 y.,5th Quintile,People usually try to be helpful,0.29305,270,811,0.26170,0.32439
2003,17-29 y.,5th Quintile,People usually only pursue their own interests,0.69238,541,811,0.66059,0.72416
2003,30-45 y.,1st Quintile,People usually try to be helpful,0.25940,248,937,0.23132,0.28748
2003,30-45 y.,1st Quintile,People usually only pursue their own interests,0.71135,689,937,0.68232,0.74038
2003,30-45 y.,2nd Quintile,People usually try to be helpful,0.28969,368,1233,0.26436,0.31502
2003,30-45 y.,2nd Quintile,People usually only pursue their own interests,0.69147,865,1233,0.66568,0.71726
2003,30-45 y.,3rd Quintile,People usually try to be helpful,0.30612,442,1359,0.28160,0.33063
2003,30-45 y.,3rd Quintile,People usually only pursue their own interests,0.68521,917,1359,0.66051,0.70991
2003,30-45 y.,4th Quintile,People usually try to be helpful,0.31377,458,1472,0.29006,0.33748
2003,30-45 y.,4th Quintile,People usually only pursue their own interests,0.67129,1014,1472,0.64729,0.69530
2003,30-45 y.,5th Quintile,People usually try to be helpful,0.28237,587,1826,0.26172,0.30303
2003,30-45 y.,5th Quintile,People usually only pursue their own interests,0.69529,1239,1826,0.67417,0.71640
2003,46-65 y.,1st Quintile,People usually try to be helpful,0.30406,261,866,0.27341,0.33472
2003,46-65 y.,1st Quintile,People usually only pursue their own interests,0.67245,605,866,0.64118,0.70373
2003,46-65 y.,2nd Quintile,People usually try to be helpful,0.31839,320,954,0.28882,0.34797
2003,46-65 y.,2nd Quintile,People usually only pursue their own interests,0.66019,634,954,0.63012,0.69027
2003,46-65 y.,3rd Quintile,People usually try to be helpful,0.34265,417,1221,0.31602,0.36928
2003,46-65 y.,3rd Quintile,People usually only pursue their own interests,0.65105,804,1221,0.62431,0.67780
2003,46-65 y.,4th Quintile,People usually try to be helpful,0.30784,488,1553,0.28487,0.33080
2003,46-65 y.,4th Quintile,People usually only pursue their own interests,0.68071,1065,1553,0.65752,0.70391
2003,46-65 y.,5th Quintile,People usually try to be helpful,0.38020,1162,2873,0.36245,0.39795
2003,46-65 y.,5th Quintile,People usually only pursue their own interests,0.60081,1711,2873,0.58290,0.61873
2003,66 and older,1st Quintile,People usually try to be helpful,0.48262,327,684,0.44515,0.52010
2003,66 and older,1st Quintile,People usually only pursue their own interests,0.49944,357,684,0.46194,0.53694
