year,age_gr,regtyp,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Urban regions,People usually try to be helpful,0.30279,866,2582,0.28507,0.32052
2003,17-29 y.,Urban regions,People usually only pursue their own interests,0.68297,1716,2582,0.66502,0.70092
2003,17-29 y.,Rural regions,People usually try to be helpful,0.28899,389,1375,0.26502,0.31296
2003,17-29 y.,Rural regions,People usually only pursue their own interests,0.69806,986,1375,0.67379,0.72234
2003,30-45 y.,Urban regions,People usually try to be helpful,0.30526,1496,4601,0.29195,0.31857
2003,30-45 y.,Urban regions,People usually only pursue their own interests,0.67731,3105,4601,0.66380,0.69082
2003,30-45 y.,Rural regions,People usually try to be helpful,0.26355,607,2226,0.24525,0.28186
2003,30-45 y.,Rural regions,People usually only pursue their own interests,0.71652,1619,2226,0.69779,0.73525
2003,46-65 y.,Urban regions,People usually try to be helpful,0.34389,1826,4980,0.33070,0.35709
2003,46-65 y.,Urban regions,People usually only pursue their own interests,0.64097,3154,4980,0.62765,0.65430
2003,46-65 y.,Rural regions,People usually try to be helpful,0.32019,822,2488,0.30186,0.33853
2003,46-65 y.,Rural regions,People usually only pursue their own interests,0.66174,1666,2488,0.64315,0.68034
2003,66 and older,Urban regions,People usually try to be helpful,0.50878,1201,2351,0.48857,0.52899
2003,66 and older,Urban regions,People usually only pursue their own interests,0.46879,1150,2351,0.44862,0.48897
2003,66 and older,Rural regions,People usually try to be helpful,0.50783,624,1232,0.47990,0.53576
2003,66 and older,Rural regions,People usually only pursue their own interests,0.47753,608,1232,0.44963,0.50544
2008,17-29 y.,Urban regions,People usually try to be helpful,0.30408,734,2063,0.28422,0.32393
2008,17-29 y.,Urban regions,People usually only pursue their own interests,0.61068,1329,2063,0.58963,0.63172
2008,17-29 y.,Rural regions,People usually try to be helpful,0.27625,332,1055,0.24926,0.30325
2008,17-29 y.,Rural regions,People usually only pursue their own interests,0.64131,723,1055,0.61236,0.67027
2008,30-45 y.,Urban regions,People usually try to be helpful,0.31944,1163,3386,0.30374,0.33515
2008,30-45 y.,Urban regions,People usually only pursue their own interests,0.66630,2223,3386,0.65041,0.68218
2008,30-45 y.,Rural regions,People usually try to be helpful,0.28046,505,1702,0.25911,0.30180
2008,30-45 y.,Rural regions,People usually only pursue their own interests,0.70219,1197,1702,0.68046,0.72392
2008,46-65 y.,Urban regions,People usually try to be helpful,0.34093,1591,4261,0.32669,0.35516
2008,46-65 y.,Urban regions,People usually only pursue their own interests,0.64359,2670,4261,0.62921,0.65797
2008,46-65 y.,Rural regions,People usually try to be helpful,0.32851,779,2337,0.30946,0.34755
2008,46-65 y.,Rural regions,People usually only pursue their own interests,0.65729,1558,2337,0.63804,0.67654
2008,66 and older,Urban regions,People usually try to be helpful,0.50357,1416,2755,0.48489,0.52224
