year,age_gr,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,People usually try to be helpful,0.29837,1255,3957,0.28412,0.31263
2003,17-29 y.,People usually only pursue their own interests,0.68780,2702,3957,0.67336,0.70224
2003,30-45 y.,People usually try to be helpful,0.29224,2103,6827,0.28145,0.30303
2003,30-45 y.,People usually only pursue their own interests,0.68954,4724,6827,0.67857,0.70052
2003,46-65 y.,People usually try to be helpful,0.33633,2648,7468,0.32562,0.34705
2003,46-65 y.,People usually only pursue their own interests,0.64760,4820,7468,0.63676,0.65843
2003,66 and older,People usually try to be helpful,0.50847,1825,3583,0.49210,0.52485
2003,66 and older,People usually only pursue their own interests,0.47161,1758,3583,0.45526,0.48796
2008,17-29 y.,People usually try to be helpful,0.29494,1066,3118,0.27893,0.31095
2008,17-29 y.,People usually only pursue their own interests,0.62073,2052,3118,0.60370,0.63777
2008,30-45 y.,People usually try to be helpful,0.30772,1668,5088,0.29504,0.32040
2008,30-45 y.,People usually only pursue their own interests,0.67709,3420,5088,0.66424,0.68994
2008,46-65 y.,People usually try to be helpful,0.33679,2370,6598,0.32539,0.34820
2008,46-65 y.,People usually only pursue their own interests,0.64815,4228,6598,0.63663,0.65967
2008,66 and older,People usually try to be helpful,0.49361,2112,4225,0.47853,0.50868
2008,66 and older,People usually only pursue their own interests,0.48824,2113,4225,0.47317,0.50332
2013,17-29 y.,People usually try to be helpful,0.28530,1371,3514,0.27036,0.30023
2013,17-29 y.,People usually only pursue their own interests,0.45519,2143,3514,0.43872,0.47165
2013,30-45 y.,People usually try to be helpful,0.30671,3196,7842,0.29651,0.31692
2013,30-45 y.,People usually only pursue their own interests,0.51350,4646,7842,0.50244,0.52457
2013,46-65 y.,People usually try to be helpful,0.36023,3700,8828,0.35022,0.37025
2013,46-65 y.,People usually only pursue their own interests,0.56725,5128,8828,0.55691,0.57758
2013,66 and older,People usually try to be helpful,0.54765,2730,4829,0.53361,0.56169
2013,66 and older,People usually only pursue their own interests,0.41838,2099,4829,0.40446,0.43229
2018,17-29 y.,People usually try to be helpful,0.35556,2175,5185,0.34253,0.36859
2018,17-29 y.,People usually only pursue their own interests,0.56679,3010,5185,0.55330,0.58028
2018,30-45 y.,People usually try to be helpful,0.42218,3658,8079,0.41141,0.43295
2018,30-45 y.,People usually only pursue their own interests,0.55670,4421,8079,0.54587,0.56753
2018,46-65 y.,People usually try to be helpful,0.42890,4546,9943,0.41918,0.43863
2018,46-65 y.,People usually only pursue their own interests,0.54935,5397,9943,0.53957,0.55913
2018,66 and older,People usually try to be helpful,0.57017,2836,4897,0.55630,0.58403
2018,66 and older,People usually only pursue their own interests,0.40628,2061,4897,0.39252,0.42004
