year,quintil_oecd_hh,hlc0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,1st Quintile,Yes,0.01129,33,3090,0.00756,0.01502
2016,1st Quintile,No,0.98871,3057,3090,0.98498,0.99244
2016,2nd Quintile,Yes,0.01471,56,3034,0.01042,0.01899
2016,2nd Quintile,No,0.98529,2978,3034,0.98101,0.98958
2016,3rd Quintile,Yes,0.01664,73,2741,0.01185,0.02144
2016,3rd Quintile,No,0.98336,2668,2741,0.97856,0.98815
2016,4th Quintile,Yes,0.01957,80,2656,0.01430,0.02484
2016,4th Quintile,No,0.98043,2576,2656,0.97516,0.98570
2016,5th Quintile,Yes,0.03761,113,2751,0.03050,0.04473
2016,5th Quintile,No,0.96239,2638,2751,0.95527,0.96950
2017,1st Quintile,Yes,0.01256,47,3198,0.00870,0.01642
2017,1st Quintile,No,0.98744,3151,3198,0.98358,0.99130
2017,2nd Quintile,Yes,0.01604,61,3231,0.01171,0.02037
2017,2nd Quintile,No,0.98396,3170,3231,0.97963,0.98829
2017,3rd Quintile,Yes,0.01671,76,3087,0.01218,0.02123
2017,3rd Quintile,No,0.98329,3011,3087,0.97877,0.98782
2017,4th Quintile,Yes,0.02381,108,3042,0.01839,0.02923
2017,4th Quintile,No,0.97619,2934,3042,0.97077,0.98161
2017,5th Quintile,Yes,0.03019,120,3090,0.02416,0.03623
2017,5th Quintile,No,0.96981,2970,3090,0.96377,0.97584
2018,1st Quintile,Yes,0.01519,54,3306,0.01102,0.01937
2018,1st Quintile,No,0.98481,3252,3306,0.98063,0.98898
2018,2nd Quintile,Yes,0.01233,55,3292,0.00856,0.01610
2018,2nd Quintile,No,0.98767,3237,3292,0.98390,0.99144
2018,3rd Quintile,Yes,0.02320,86,2942,0.01776,0.02864
2018,3rd Quintile,No,0.97680,2856,2942,0.97136,0.98224
2018,4th Quintile,Yes,0.02369,91,2879,0.01813,0.02924
2018,4th Quintile,No,0.97631,2788,2879,0.97076,0.98187
2018,5th Quintile,Yes,0.02859,120,3011,0.02264,0.03454
2018,5th Quintile,No,0.97141,2891,3011,0.96546,0.97736
2019,1st Quintile,Yes,0.01415,67,2942,0.00988,0.01841
2019,1st Quintile,No,0.98585,2875,2942,0.98159,0.99012
2019,2nd Quintile,Yes,0.01915,76,3031,0.01427,0.02404
2019,2nd Quintile,No,0.98085,2955,3031,0.97596,0.98573
2019,3rd Quintile,Yes,0.02365,89,2873,0.01809,0.02921
2019,3rd Quintile,No,0.97635,2784,2873,0.97079,0.98191
2019,4th Quintile,Yes,0.02769,104,2925,0.02174,0.03364
2019,4th Quintile,No,0.97231,2821,2925,0.96636,0.97826
2019,5th Quintile,Yes,0.02405,147,4343,0.01949,0.02861
2019,5th Quintile,No,0.97595,4196,4343,0.97139,0.98051
2020,1st Quintile,Yes,0.02320,71,3440,0.01817,0.02823
2020,1st Quintile,No,0.97680,3369,3440,0.97177,0.98183
2020,2nd Quintile,Yes,0.01278,64,3326,0.00896,0.01660
2020,2nd Quintile,No,0.98722,3262,3326,0.98340,0.99104
2020,3rd Quintile,Yes,0.02183,85,2878,0.01649,0.02717
2020,3rd Quintile,No,0.97817,2793,2878,0.97283,0.98351
2020,4th Quintile,Yes,0.03009,104,2861,0.02383,0.03635
2020,4th Quintile,No,0.96991,2757,2861,0.96365,0.97617
2020,5th Quintile,Yes,0.03468,155,3743,0.02882,0.04054
2020,5th Quintile,No,0.96532,3588,3743,0.95946,0.97118
2021,1st Quintile,Yes,0.02839,53,2041,0.02118,0.03560
2021,1st Quintile,No,0.97161,1988,2041,0.96440,0.97882
2021,2nd Quintile,Yes,0.01867,55,2179,0.01298,0.02435
2021,2nd Quintile,No,0.98133,2124,2179,0.97565,0.98702
2021,3rd Quintile,Yes,0.02925,74,2033,0.02193,0.03658
2021,3rd Quintile,No,0.97075,1959,2033,0.96342,0.97807
2021,4th Quintile,Yes,0.02305,79,2086,0.01661,0.02949
2021,4th Quintile,No,0.97695,2007,2086,0.97051,0.98339
2021,5th Quintile,Yes,0.02926,111,2713,0.02291,0.03560
2021,5th Quintile,No,0.97074,2602,2713,0.96440,0.97709
2022,Not included in this version of the questionnaire,No,0.98755,195,195,0.97194,1.00315
2022,1st Quintile,Yes,0.02382,129,4466,0.01934,0.02829
2022,1st Quintile,No,0.97618,4337,4466,0.97171,0.98066
2022,2nd Quintile,Yes,0.02349,102,3862,0.01872,0.02827
2022,2nd Quintile,No,0.97651,3760,3862,0.97173,0.98128
2022,3rd Quintile,Yes,0.02589,129,3386,0.02054,0.03124
2022,3rd Quintile,No,0.97411,3257,3386,0.96876,0.97946
2022,4th Quintile,Yes,0.02847,118,3415,0.02289,0.03405
2022,4th Quintile,No,0.97153,3297,3415,0.96595,0.97711
2022,5th Quintile,Yes,0.02941,135,3824,0.02406,0.03477
2022,5th Quintile,No,0.97059,3689,3824,0.96523,0.97594
