year,quintil_oecd_hh,hlc0182,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2016,,No,1.0,16419,1.0,1.0
2016,,No,0.9979602243753187,16419,0.997270094966263,0.9986503537843745
2016,,Yes,0.002039775624681285,16419,0.0013496462156255072,0.002729905033737063
2016,,No,0.997738409347908,16419,0.9970118048770493,0.9984650138187667
2016,,Yes,0.0022615906520919715,16419,0.0015349861812332696,0.0029881951229506734
2016,,No,0.997747113489158,16419,0.9970219054373993,0.9984723215409167
2016,,Yes,0.002252886510842016,16419,0.0015276784590833397,0.0029780945626006927
2016,,No,0.9960852544584602,16419,0.9951300799038455,0.9970404290130749
2016,,Yes,0.0039147455415398,16419,0.0029595709869251526,0.004869920096154447
2017,,No,0.9992486851990984,18279,0.9988514683885276,0.9996459020096692
2017,,Yes,0.0007513148009015778,18279,0.0003540979903307987,0.0011485316114723569
2017,,No,0.9979392065945389,18279,0.9972817771886339,0.998596636000444
2017,,Yes,0.0020607934054611026,18279,0.0014033639995560533,0.002718222811366152
2017,,No,0.9985754985754985,18279,0.9980287322593149,0.9991222648916822
2017,,Yes,0.0014245014245014246,18279,0.0008777351083177918,0.001971267740685057
2017,,No,0.9972285210380448,18279,0.9964663841303448,0.9979906579457448
2017,,Yes,0.002771478961955152,18279,0.002009342054255143,0.0035336158696551616
2017,,No,0.9980381665774924,18279,0.997396684548311,0.9986796486066739
2017,,Yes,0.0019618334225075798,18279,0.0013203513933260891,0.0026033154516890704
2018,,No,1.0,17878,1.0,1.0
2018,,No,0.9989270386266095,17878,0.9984471333412154,0.9994069439120036
2018,,Yes,0.001072961373390558,17878,0.000593056087996459,0.001552866658784657
2018,,No,0.9984779299847792,17878,0.9979064735136276,0.9990493864559309
2018,,Yes,0.0015220700152207,17878,0.0009506135440690438,0.0020935264863723565
2018,,No,0.9967246157722348,17878,0.9958870569383037,0.9975621746061659
2018,,Yes,0.00327538422776518,17878,0.0024378253938340867,0.004112943061696274
2018,,No,0.9973219068023568,17878,0.9965643291981175,0.998079484406596
2018,,Yes,0.002678093197643278,17878,0.0019205155934040748,0.003435670801882481
2019,,No,0.997131931166348,18428,0.996359805362278,0.9979040569704181
2019,,Yes,0.0028680688336520078,18428,0.0020959430295819977,0.003640194637722018
2019,,No,0.9987228607918263,18428,0.9982072065626031,0.9992385150210494
2019,,Yes,0.001277139208173691,18428,0.0007614849789504797,0.0017927934373969023
2019,,No,0.9970187393526405,18428,0.9962315692264979,0.9978059094787831
2019,,Yes,0.002981260647359455,18428,0.0021940905212168927,0.0037684307735020173
2019,,No,0.9991659716430359,18428,0.998749173096811,0.9995827701892608
2019,,Yes,0.0008340283569641367,18428,0.0004172298107392356,0.001250826903189038
2019,,No,0.9962992334126355,18428,0.9954225198706786,0.9971759469545923
2019,,Yes,0.0037007665873645254,18428,0.0028240530454077,0.004577480129321351
2020,,No,0.9984939759036144,19329,0.997947287246418,0.9990406645608109
2020,,Yes,0.0015060240963855422,19329,0.0009593354391891567,0.0020527127535819277
2020,,No,0.9969400244798041,19329,0.9961613698495791,0.9977186791100291
2020,,Yes,0.0030599755201958386,19329,0.0022813208899709145,0.0038386301504207626
2020,,No,0.9982608695652174,19329,0.9976734620752903,0.9988482770551446
2020,,Yes,0.0017391304347826088,19329,0.0011517229448554708,0.0023265379247097468
2020,,No,0.9958802526778358,19329,0.9949772475244728,0.9967832578311987
2020,,Yes,0.004119747322164241,19329,0.00321674216880131,0.005022752475527172
2020,,No,0.9951179820992677,19329,0.9941353558777845,0.996100608320751
2020,,Yes,0.004882017900732303,19329,0.0038993916792490935,0.0058646441222155125
2021,,No,0.9985507246376811,12568,0.9978856299093332,0.9992158193660291
2021,,Yes,0.0014492753623188406,12568,0.0007841806339709223,0.002114370090666759
2021,,No,0.9988888888888889,12568,0.9983064366462747,0.9994713411315032
2021,,Yes,0.0011111111111111111,12568,0.0005286588684968301,0.0016935633537253922
2021,,No,0.9961568024596464,12568,0.9950750367976379,0.997238568121655
2021,,Yes,0.003843197540353574,12568,0.0027614318783449766,0.004924963202362171
2021,,No,0.9966457023060796,12568,0.9956348349169081,0.9976565696952512
2021,,Yes,0.0033542976939203353,12568,0.002343430304748777,0.0043651650830918935
2021,,No,0.9953440248318676,12568,0.9941538386058525,0.9965342110578826
2021,,Yes,0.0046559751681324365,12568,0.003465788942117333,0.00584616139414754
