year,bula_h,hhtyp,hlc0182,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2016,Schleswig-Holstein,Single-person household,No,1.0,16419,1.0,1.0
2016,Schleswig-Holstein,Couple without children,No,1.0,16419,1.0,1.0
2016,Schleswig-Holstein,Single parent,No,1.0,16419,1.0,1.0
2016,Schleswig-Holstein,Couple with children,No,0.9943181818181818,16419,0.9931684697859742,0.9954678938503894
2016,Schleswig-Holstein,Couple with children,Yes,0.005681818181818182,16419,0.004532106149610574,0.00683153021402579
2016,Schleswig-Holstein,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Schleswig-Holstein,Other Combinations,No,1.0,16419,1.0,1.0
2016,Hamburg,Single-person household,No,1.0,16419,1.0,1.0
2016,Hamburg,Couple without children,No,1.0,16419,1.0,1.0
2016,Hamburg,Single parent,No,1.0,16419,1.0,1.0
2016,Hamburg,Couple with children,No,1.0,16419,1.0,1.0
2016,Hamburg,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Hamburg,Other Combinations,No,1.0,16419,1.0,1.0
2016,Lower Saxony,Single-person household,No,1.0,16419,1.0,1.0
2016,Lower Saxony,Couple without children,No,1.0,16419,1.0,1.0
2016,Lower Saxony,Single parent,No,1.0,16419,1.0,1.0
2016,Lower Saxony,Couple with children,No,0.9937238493723849,16419,0.9925158623865025,0.9949318363582673
2016,Lower Saxony,Couple with children,Yes,0.006276150627615063,16419,0.005068163641732619,0.007484137613497506
2016,Lower Saxony,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Lower Saxony,Other Combinations,No,1.0,16419,1.0,1.0
2016,Bremen,Single-person household,No,1.0,16419,1.0,1.0
2016,Bremen,Couple without children,No,1.0,16419,1.0,1.0
2016,Bremen,Single parent,No,1.0,16419,1.0,1.0
2016,Bremen,Couple with children,No,1.0,16419,1.0,1.0
2016,Bremen,Other Combinations,No,1.0,16419,1.0,1.0
2016,North Rhine-Westphalia,Single-person household,No,0.9983498349834984,16419,0.9977289834143701,0.9989706865526267
2016,North Rhine-Westphalia,Single-person household,Yes,0.0016501650165016502,16419,0.0010293134473733474,0.0022710165856299532
2016,North Rhine-Westphalia,Couple without children,No,0.998719590268886,16419,0.9981726007717974,0.9992665797659747
2016,North Rhine-Westphalia,Couple without children,Yes,0.0012804097311139564,16419,0.0007334202340253042,0.0018273992282026087
2016,North Rhine-Westphalia,Single parent,No,0.9968152866242038,16419,0.9959534494147713,0.9976771238336364
2016,North Rhine-Westphalia,Single parent,Yes,0.0031847133757961785,16419,0.0023228761663635876,0.004046550585228769
2016,North Rhine-Westphalia,Couple with children,No,0.9964850615114236,16419,0.9955797939035311,0.997390329119316
2016,North Rhine-Westphalia,Couple with children,Yes,0.0035149384885764497,16419,0.0026096708806839695,0.00442020609646893
2016,North Rhine-Westphalia,Multi-generational household,No,1.0,16419,1.0,1.0
2016,North Rhine-Westphalia,Other Combinations,No,0.9772727272727273,16419,0.9749930977579433,0.9795523567875113
2016,North Rhine-Westphalia,Other Combinations,Yes,0.022727272727272728,16419,0.0204476432124887,0.025006902242056754
2016,Hesse,Single-person household,No,1.0,16419,1.0,1.0
2016,Hesse,Couple without children,No,0.9893238434163701,16419,0.9877518184997256,0.9908958683330147
2016,Hesse,Couple without children,Yes,0.010676156583629894,16419,0.00910413166698537,0.012248181500274418
2016,Hesse,Single parent,No,1.0,16419,1.0,1.0
2016,Hesse,Couple with children,No,1.0,16419,1.0,1.0
2016,Hesse,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Hesse,Other Combinations,No,1.0,16419,1.0,1.0
2016,"Rhineland-Palatinate, Saarland",Single-person household,No,1.0,16419,1.0,1.0
2016,"Rhineland-Palatinate, Saarland",Couple without children,No,0.9916317991631799,16419,0.990238404990895,0.9930251933354648
2016,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.008368200836820083,16419,0.0069748066645352194,0.009761595009104946
2016,"Rhineland-Palatinate, Saarland",Single parent,No,0.9876543209876543,16419,0.9859652702541335,0.989343371721175
2016,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.012345679012345678,16419,0.010656628278824909,0.014034729745866448
2016,"Rhineland-Palatinate, Saarland",Couple with children,No,1.0,16419,1.0,1.0
2016,"Rhineland-Palatinate, Saarland",Multi-generational household,No,1.0,16419,1.0,1.0
2016,"Rhineland-Palatinate, Saarland",Other Combinations,No,1.0,16419,1.0,1.0
2016,Baden-Wuerttemberg,Single-person household,No,0.9971181556195965,16419,0.9962981982104183,0.9979381130287747
2016,Baden-Wuerttemberg,Single-person household,Yes,0.002881844380403458,16419,0.0020618869712253356,0.0037018017895815805
2016,Baden-Wuerttemberg,Couple without children,No,1.0,16419,1.0,1.0
2016,Baden-Wuerttemberg,Single parent,No,1.0,16419,1.0,1.0
2016,Baden-Wuerttemberg,Couple with children,No,1.0,16419,1.0,1.0
2016,Baden-Wuerttemberg,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Baden-Wuerttemberg,Other Combinations,No,1.0,16419,1.0,1.0
2016,Bavaria,Single-person household,No,0.9961389961389961,16419,0.9951903749768046,0.9970876173011877
2016,Bavaria,Single-person household,Yes,0.003861003861003861,16419,0.0029123826988123264,0.004809625023195396
2016,Bavaria,Couple without children,No,0.9968652037617555,16419,0.9960101260293435,0.9977202814941675
2016,Bavaria,Couple without children,Yes,0.003134796238244514,16419,0.002279718505832563,0.003989873970656465
2016,Bavaria,Single parent,No,1.0,16419,1.0,1.0
2016,Bavaria,Couple with children,No,0.9988412514484357,16419,0.9983208655048167,0.9993616373920547
2016,Bavaria,Couple with children,Yes,0.0011587485515643105,16419,0.000638362607945314,0.0016791344951833072
2016,Bavaria,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Bavaria,Other Combinations,No,1.0,16419,1.0,1.0
2016,Berlin,Single-person household,No,0.9955947136563876,16419,0.994581709838174,0.9966077174746013
2016,Berlin,Single-person household,Yes,0.004405286343612335,16419,0.003392282525398709,0.005418290161825962
2016,Berlin,Couple without children,No,0.9939759036144579,16419,0.9927922718706278,0.9951595353582879
2016,Berlin,Couple without children,Yes,0.006024096385542169,16419,0.004840464641712084,0.007207728129372254
2016,Berlin,Single parent,No,0.9852941176470589,16419,0.9834528742239126,0.9871353610702052
2016,Berlin,Single parent,Yes,0.014705882352941176,16419,0.012864638929794846,0.016547125776087506
2016,Berlin,Couple with children,No,1.0,16419,1.0,1.0
2016,Berlin,Other Combinations,No,1.0,16419,1.0,1.0
2016,Brandenburg,Single-person household,No,1.0,16419,1.0,1.0
2016,Brandenburg,Couple without children,No,0.9952830188679245,16419,0.9942349541849553,0.9963310835508936
2016,Brandenburg,Couple without children,Yes,0.0047169811320754715,16419,0.0036689164491063905,0.005765045815044553
2016,Brandenburg,Single parent,No,1.0,16419,1.0,1.0
2016,Brandenburg,Couple with children,No,0.9933333333333333,16419,0.9920885762822341,0.9945780903844325
2016,Brandenburg,Couple with children,Yes,0.006666666666666667,16419,0.005421909615567549,0.007911423717765785
2016,Brandenburg,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Brandenburg,Other Combinations,No,1.0,16419,1.0,1.0
2016,Mecklenburg-Western Pomerania,Single-person household,No,1.0,16419,1.0,1.0
2016,Mecklenburg-Western Pomerania,Couple without children,No,1.0,16419,1.0,1.0
2016,Mecklenburg-Western Pomerania,Single parent,No,1.0,16419,1.0,1.0
2016,Mecklenburg-Western Pomerania,Couple with children,No,1.0,16419,1.0,1.0
2016,Mecklenburg-Western Pomerania,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Mecklenburg-Western Pomerania,Other Combinations,No,1.0,16419,1.0,1.0
2016,Saxony,Single-person household,No,0.9911894273127754,16419,0.9897599965654567,0.9926188580600941
2016,Saxony,Single-person household,Yes,0.00881057268722467,16419,0.007381141939905937,0.010240003434543404
2016,Saxony,Couple without children,No,0.9965034965034965,16419,0.9956005976183049,0.997406395388688
2016,Saxony,Couple without children,Yes,0.0034965034965034965,16419,0.0025936046113118807,0.004399402381695112
2016,Saxony,Single parent,No,1.0,16419,1.0,1.0
2016,Saxony,Couple with children,No,0.9959183673469387,16419,0.9949431272505368,0.9968936074433407
2016,Saxony,Couple with children,Yes,0.004081632653061225,16419,0.003106392556659286,0.005056872749463164
2016,Saxony,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Saxony,Other Combinations,No,1.0,16419,1.0,1.0
2016,Saxony-Anhalt,Single-person household,No,0.9931972789115646,16419,0.9919399705231114,0.9944545873000178
2016,Saxony-Anhalt,Single-person household,Yes,0.006802721088435374,16419,0.005545412699982191,0.008060029476888556
2016,Saxony-Anhalt,Couple without children,No,1.0,16419,1.0,1.0
2016,Saxony-Anhalt,Single parent,No,1.0,16419,1.0,1.0
2016,Saxony-Anhalt,Couple with children,No,1.0,16419,1.0,1.0
2016,Saxony-Anhalt,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Saxony-Anhalt,Other Combinations,No,1.0,16419,1.0,1.0
2016,Thuringa,Single-person household,No,0.9933333333333333,16419,0.9920885762822341,0.9945780903844325
2016,Thuringa,Single-person household,Yes,0.006666666666666667,16419,0.005421909615567549,0.007911423717765785
2016,Thuringa,Couple without children,No,1.0,16419,1.0,1.0
2016,Thuringa,Single parent,No,0.9811320754716981,16419,0.9790509008463182,0.983213250097078
2016,Thuringa,Single parent,Yes,0.018867924528301886,16419,0.016786749902921942,0.02094909915368183
2016,Thuringa,Couple with children,No,1.0,16419,1.0,1.0
2016,Thuringa,Multi-generational household,No,1.0,16419,1.0,1.0
2016,Thuringa,Other Combinations,No,1.0,16419,1.0,1.0
2017,Schleswig-Holstein,Single-person household,No,1.0,18279,1.0,1.0
2017,Schleswig-Holstein,Couple without children,No,1.0,18279,1.0,1.0
2017,Schleswig-Holstein,Single parent,No,1.0,18279,1.0,1.0
2017,Schleswig-Holstein,Couple with children,No,0.9899497487437185,18279,0.988503726780324,0.991395770707113
2017,Schleswig-Holstein,Couple with children,Yes,0.010050251256281407,18279,0.008604229292886888,0.011496273219675926
2017,Schleswig-Holstein,Multi-generational household,No,1.0,18279,1.0,1.0
2017,Schleswig-Holstein,Other Combinations,No,1.0,18279,1.0,1.0
2017,Hamburg,Single-person household,No,1.0,18279,1.0,1.0
2017,Hamburg,Couple without children,No,1.0,18279,1.0,1.0
2017,Hamburg,Single parent,No,1.0,18279,1.0,1.0
2017,Hamburg,Couple with children,No,1.0,18279,1.0,1.0
2017,Hamburg,Other Combinations,No,1.0,18279,1.0,1.0
2017,Lower Saxony,Single-person household,No,0.994269340974212,18279,0.9931750466083379,0.9953636353400862
2017,Lower Saxony,Single-person household,Yes,0.0057306590257879654,18279,0.004636364659913825,0.0068249533916621054
2017,Lower Saxony,Couple without children,No,0.9978354978354979,18279,0.997161764025555,0.9985092316454407
2017,Lower Saxony,Couple without children,Yes,0.0021645021645021645,18279,0.001490768354559368,0.002838235974444961
2017,Lower Saxony,Single parent,No,1.0,18279,1.0,1.0
2017,Lower Saxony,Couple with children,No,0.9962406015037594,18279,0.9953534022756908,0.9971278007318279
2017,Lower Saxony,Couple with children,Yes,0.0037593984962406013,18279,0.002872199268172001,0.004646597724309202
2017,Lower Saxony,Multi-generational household,No,1.0,18279,1.0,1.0
2017,Lower Saxony,Other Combinations,No,1.0,18279,1.0,1.0
2017,Bremen,Single-person household,No,1.0,18279,1.0,1.0
2017,Bremen,Couple without children,No,1.0,18279,1.0,1.0
2017,Bremen,Single parent,No,1.0,18279,1.0,1.0
2017,Bremen,Couple with children,No,1.0,18279,1.0,1.0
2017,Bremen,Other Combinations,No,1.0,18279,1.0,1.0
2017,North Rhine-Westphalia,Single-person household,No,0.9985507246376811,18279,0.9979992311668673,0.999102218108495
2017,North Rhine-Westphalia,Single-person household,Yes,0.0014492753623188406,18279,0.0008977818915050346,0.0020007688331326466
2017,North Rhine-Westphalia,Couple without children,No,0.9988888888888889,18279,0.9984059221847917,0.9993718555929861
2017,North Rhine-Westphalia,Couple without children,Yes,0.0011111111111111111,18279,0.0006281444070138837,0.0015940778152083385
2017,North Rhine-Westphalia,Single parent,No,0.9968652037617555,18279,0.9960547976047835,0.9976756099187274
2017,North Rhine-Westphalia,Single parent,Yes,0.003134796238244514,18279,0.002324390081272632,0.003945202395216396
2017,North Rhine-Westphalia,Couple with children,No,0.9983108108108109,18279,0.9977154888703821,0.9989061327512396
2017,North Rhine-Westphalia,Couple with children,Yes,0.0016891891891891893,18279,0.0010938672487604399,0.0022845111296179387
2017,North Rhine-Westphalia,Multi-generational household,No,1.0,18279,1.0,1.0
2017,North Rhine-Westphalia,Other Combinations,No,1.0,18279,1.0,1.0
2017,Hesse,Single-person household,No,1.0,18279,1.0,1.0
2017,Hesse,Couple without children,No,0.9893617021276596,18279,0.9878744196011657,0.9908489846541535
2017,Hesse,Couple without children,Yes,0.010638297872340425,18279,0.009151015345846574,0.012125580398834277
2017,Hesse,Single parent,No,1.0,18279,1.0,1.0
2017,Hesse,Couple with children,No,1.0,18279,1.0,1.0
2017,Hesse,Multi-generational household,No,1.0,18279,1.0,1.0
2017,Hesse,Other Combinations,No,1.0,18279,1.0,1.0
2017,"Rhineland-Palatinate, Saarland",Single-person household,No,1.0,18279,1.0,1.0
2017,"Rhineland-Palatinate, Saarland",Couple without children,No,1.0,18279,1.0,1.0
2017,"Rhineland-Palatinate, Saarland",Single parent,No,0.9876543209876543,18279,0.9860535108367198,0.9892551311385888
2017,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.012345679012345678,18279,0.010744868861411178,0.013946489163280179
2017,"Rhineland-Palatinate, Saarland",Couple with children,No,1.0,18279,1.0,1.0
2017,"Rhineland-Palatinate, Saarland",Multi-generational household,No,1.0,18279,1.0,1.0
2017,"Rhineland-Palatinate, Saarland",Other Combinations,No,1.0,18279,1.0,1.0
2017,Baden-Wuerttemberg,Single-person household,No,1.0,18279,1.0,1.0
2017,Baden-Wuerttemberg,Couple without children,No,0.9959514170040485,18279,0.9950308604905972,0.9968719735174999
2017,Baden-Wuerttemberg,Couple without children,Yes,0.004048582995951417,18279,0.0031280264825000875,0.004969139509402747
2017,Baden-Wuerttemberg,Single parent,No,0.9925925925925926,18279,0.9913495142913504,0.9938356708938347
2017,Baden-Wuerttemberg,Single parent,Yes,0.007407407407407408,18279,0.006164329106165298,0.008650485708649517
2017,Baden-Wuerttemberg,Couple with children,No,1.0,18279,1.0,1.0
2017,Baden-Wuerttemberg,Multi-generational household,No,1.0,18279,1.0,1.0
2017,Baden-Wuerttemberg,Other Combinations,No,1.0,18279,1.0,1.0
2017,Bavaria,Single-person household,No,0.9966159052453468,18279,0.9957739965029239,0.9974578139877698
2017,Bavaria,Single-person household,Yes,0.00338409475465313,18279,0.002542186012230205,0.0042260034970760555
2017,Bavaria,Couple without children,No,1.0,18279,1.0,1.0
2017,Bavaria,Single parent,No,1.0,18279,1.0,1.0
2017,Bavaria,Couple with children,No,0.9988974641675854,18279,0.9984163627166099,0.9993785656185609
2017,Bavaria,Couple with children,Yes,0.0011025358324145535,18279,0.0006214343814391365,0.0015836372833899705
2017,Bavaria,Multi-generational household,No,1.0,18279,1.0,1.0
2017,Bavaria,Other Combinations,No,1.0,18279,1.0,1.0
2017,Berlin,Single-person household,No,0.996,18279,0.9950849611786151,0.9969150388213849
2017,Berlin,Single-person household,Yes,0.004,18279,0.003084961178615141,0.004915038821384859
2017,Berlin,Couple without children,No,1.0,18279,1.0,1.0
2017,Berlin,Single parent,No,1.0,18279,1.0,1.0
2017,Berlin,Couple with children,No,1.0,18279,1.0,1.0
2017,Berlin,Other Combinations,No,1.0,18279,1.0,1.0
2017,Brandenburg,Single-person household,No,0.9870967741935484,18279,0.9854606778652532,0.9887328705218436
2017,Brandenburg,Single-person household,Yes,0.012903225806451613,18279,0.011267129478156427,0.0145393221347468
2017,Brandenburg,Couple without children,No,1.0,18279,1.0,1.0
2017,Brandenburg,Single parent,No,0.9818181818181818,18279,0.9798812512847467,0.983755112351617
2017,Brandenburg,Single parent,Yes,0.01818181818181818,18279,0.016244887648383013,0.02011874871525335
2017,Brandenburg,Couple with children,No,1.0,18279,1.0,1.0
2017,Brandenburg,Multi-generational household,No,1.0,18279,1.0,1.0
