year,age_gr,pgisced97,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No answer / don't know,No,0.98487,305,305,0.97115,0.99859
2009,17-29 y.,Pre-primary Level,No,0.98862,311,311,0.97681,1.00043
2009,17-29 y.,Lower Secondary Level,No,0.97222,463,463,0.95724,0.98721
2009,17-29 y.,Upper Secondary Level,Yes,0.02507,33,1262,0.01644,0.03370
2009,17-29 y.,Upper Secondary Level,No,0.97493,1229,1262,0.96630,0.98356
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.97518,182,182,0.95252,0.99785
2009,17-29 y.,First Stage of Tertiary Education,No,0.85885,32,32,0.73628,0.98142
2009,17-29 y.,Second Stage of Tertiary Education,No,0.98745,242,242,0.97339,1.00150
2009,30-45 y.,Primary Level,No,0.98895,45,45,0.95805,1.01984
2009,30-45 y.,Lower Secondary Level,No,0.87780,247,247,0.83688,0.91873
2009,30-45 y.,Upper Secondary Level,Yes,0.10470,219,2331,0.09227,0.11713
2009,30-45 y.,Upper Secondary Level,No,0.89530,2112,2331,0.88287,0.90773
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07274,39,437,0.04836,0.09712
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.92726,398,437,0.90288,0.95164
2009,30-45 y.,First Stage of Tertiary Education,Yes,0.07894,38,434,0.05354,0.10434
2009,30-45 y.,First Stage of Tertiary Education,No,0.92106,396,434,0.89566,0.94646
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.05081,67,1149,0.03811,0.06352
2009,30-45 y.,Second Stage of Tertiary Education,No,0.94919,1082,1149,0.93648,0.96189
2009,46-65 y.,Primary Level,No,0.70756,38,38,0.56098,0.85413
2009,46-65 y.,Lower Secondary Level,Yes,0.32007,124,389,0.27365,0.36649
2009,46-65 y.,Lower Secondary Level,No,0.67993,265,389,0.63351,0.72635
2009,46-65 y.,Upper Secondary Level,Yes,0.31044,983,3295,0.29464,0.32624
2009,46-65 y.,Upper Secondary Level,No,0.68956,2312,3295,0.67376,0.70536
2009,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.22436,62,276,0.17505,0.27366
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.77564,214,276,0.72634,0.82495
2009,46-65 y.,First Stage of Tertiary Education,Yes,0.29689,159,545,0.25850,0.33528
2009,46-65 y.,First Stage of Tertiary Education,No,0.70311,386,545,0.66472,0.74150
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.25153,465,1759,0.23125,0.27181
2009,46-65 y.,Second Stage of Tertiary Education,No,0.74847,1294,1759,0.72819,0.76875
2009,66 and older,Lower Secondary Level,Yes,0.52492,320,653,0.48658,0.56325
2009,66 and older,Lower Secondary Level,No,0.47508,333,653,0.43675,0.51342
2009,66 and older,Upper Secondary Level,Yes,0.46615,1018,2175,0.44518,0.48712
2009,66 and older,Upper Secondary Level,No,0.53385,1157,2175,0.51288,0.55482
2009,66 and older,Post-secondary Non-tertiary Level,Yes,0.43392,42,94,0.33319,0.53465
2009,66 and older,Post-secondary Non-tertiary Level,No,0.56608,52,94,0.46535,0.66681
2009,66 and older,First Stage of Tertiary Education,Yes,0.46109,147,315,0.40595,0.51622
2009,66 and older,First Stage of Tertiary Education,No,0.53891,168,315,0.48378,0.59405
2009,66 and older,Second Stage of Tertiary Education,Yes,0.46295,406,881,0.43001,0.49590
2009,66 and older,Second Stage of Tertiary Education,No,0.53705,475,881,0.50410,0.56999
2011,17-29 y.,No answer / don't know,No,0.99200,262,262,0.98118,1.00281
2011,17-29 y.,Pre-primary Level,No,0.99319,311,311,0.98404,1.00235
2011,17-29 y.,Lower Secondary Level,No,0.96885,462,462,0.95299,0.98471
2011,17-29 y.,Upper Secondary Level,Yes,0.02893,39,1352,0.01999,0.03786
2011,17-29 y.,Upper Secondary Level,No,0.97107,1313,1352,0.96214,0.98001
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.95708,207,207,0.92940,0.98476
2011,17-29 y.,First Stage of Tertiary Education,No,0.96897,48,48,0.91939,1.01854
2011,17-29 y.,Second Stage of Tertiary Education,No,0.99012,284,284,0.97859,1.00164
2011,30-45 y.,Primary Level,No,0.97678,57,57,0.93733,1.01622
2011,30-45 y.,Lower Secondary Level,No,0.94543,306,306,0.91994,0.97092
2011,30-45 y.,Upper Secondary Level,Yes,0.12111,249,2376,0.10799,0.13424
2011,30-45 y.,Upper Secondary Level,No,0.87889,2127,2376,0.86576,0.89201
2011,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09390,40,472,0.06755,0.12024
