year,age_gr,migback,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No migration background,Yes,0.02893,62,2293,0.02207,0.03579
2009,17-29 y.,No migration background,No,0.97107,2231,2293,0.96421,0.97793
2009,17-29 y.,Direct migration background,No,0.99469,173,173,0.98383,1.00555
2009,17-29 y.,Indirect migration background,No,0.98866,382,382,0.97803,0.99929
2009,30-45 y.,No migration background,Yes,0.09113,349,3876,0.08207,0.10019
2009,30-45 y.,No migration background,No,0.90887,3527,3876,0.89981,0.91793
2009,30-45 y.,Direct migration background,No,0.93226,503,503,0.91027,0.95424
2009,30-45 y.,Indirect migration background,No,0.93260,256,256,0.90182,0.96337
2009,46-65 y.,No migration background,Yes,0.29830,1635,5660,0.28638,0.31022
2009,46-65 y.,No migration background,No,0.70170,4025,5660,0.68978,0.71362
2009,46-65 y.,Direct migration background,Yes,0.26772,163,619,0.23281,0.30263
2009,46-65 y.,Direct migration background,No,0.73228,456,619,0.69737,0.76719
2009,46-65 y.,Indirect migration background,No,0.78284,35,35,0.64424,0.92143
2009,66 and older,No migration background,Yes,0.47030,1790,3821,0.45447,0.48613
2009,66 and older,No migration background,No,0.52970,2031,3821,0.51387,0.54553
2009,66 and older,Direct migration background,Yes,0.51569,161,336,0.46217,0.56920
2009,66 and older,Direct migration background,No,0.48431,175,336,0.43080,0.53783
2011,17-29 y.,No migration background,Yes,0.02478,60,2390,0.01855,0.03102
2011,17-29 y.,No migration background,No,0.97522,2330,2390,0.96898,0.98145
2011,17-29 y.,Direct migration background,No,0.97040,213,213,0.94759,0.99322
2011,17-29 y.,Indirect migration background,No,0.97931,381,381,0.96500,0.99362
2011,30-45 y.,No migration background,Yes,0.10200,374,3955,0.09257,0.11144
2011,30-45 y.,No migration background,No,0.89800,3581,3955,0.88856,0.90743
2011,30-45 y.,Direct migration background,Yes,0.08103,40,588,0.05896,0.10311
2011,30-45 y.,Direct migration background,No,0.91897,548,588,0.89689,0.94104
2011,30-45 y.,Indirect migration background,No,0.94960,294,294,0.92455,0.97465
2011,46-65 y.,No migration background,Yes,0.30193,2028,6892,0.29109,0.31277
2011,46-65 y.,No migration background,No,0.69807,4864,6892,0.68723,0.70891
2011,46-65 y.,Direct migration background,Yes,0.26964,208,793,0.23873,0.30055
2011,46-65 y.,Direct migration background,No,0.73036,585,793,0.69945,0.76127
2011,46-65 y.,Indirect migration background,No,0.79579,72,72,0.70202,0.88956
2011,66 and older,No migration background,Yes,0.47728,2199,4696,0.46299,0.49157
2011,66 and older,No migration background,No,0.52272,2497,4696,0.50843,0.53701
2011,66 and older,Direct migration background,Yes,0.48952,211,420,0.44165,0.53738
2011,66 and older,Direct migration background,No,0.51048,209,420,0.46262,0.55835
2013,17-29 y.,No migration background,Yes,0.03509,68,2046,0.02712,0.04307
2013,17-29 y.,No migration background,No,0.96491,1978,2046,0.95693,0.97288
2013,17-29 y.,Direct migration background,No,0.95083,164,164,0.91764,0.98403
2013,17-29 y.,Indirect migration background,No,0.95942,306,306,0.93728,0.98157
2013,30-45 y.,No migration background,Yes,0.11433,348,3303,0.10348,0.12519
2013,30-45 y.,No migration background,No,0.88567,2955,3303,0.87481,0.89652
2013,30-45 y.,Direct migration background,No,0.93527,463,463,0.91284,0.95771
2013,30-45 y.,Indirect migration background,No,0.89497,254,254,0.85719,0.93275
2013,46-65 y.,No migration background,Yes,0.34199,2169,6522,0.33048,0.35351
2013,46-65 y.,No migration background,No,0.65801,4353,6522,0.64649,0.66952
2013,46-65 y.,Direct migration background,Yes,0.27152,199,694,0.23841,0.30464
2013,46-65 y.,Direct migration background,No,0.72848,495,694,0.69536,0.76159
2013,46-65 y.,Indirect migration background,No,0.66207,74,74,0.55356,0.77057
2013,66 and older,No migration background,Yes,0.51733,2349,4550,0.50281,0.53185
2013,66 and older,No migration background,No,0.48267,2201,4550,0.46815,0.49719
2013,66 and older,Direct migration background,Yes,0.46358,183,384,0.41364,0.51353
2013,66 and older,Direct migration background,No,0.53642,201,384,0.48647,0.58636
2015,17-29 y.,No migration background,Yes,0.03410,90,2550,0.02705,0.04114
2015,17-29 y.,No migration background,No,0.96590,2460,2550,0.95886,0.97295
2015,17-29 y.,Direct migration background,No,0.97997,574,574,0.96850,0.99145
2015,17-29 y.,Indirect migration background,No,0.98324,763,763,0.97412,0.99235
2015,30-45 y.,No migration background,Yes,0.11285,487,4770,0.10387,0.12183
2015,30-45 y.,No migration background,No,0.88715,4283,4770,0.87817,0.89613
2015,30-45 y.,Direct migration background,Yes,0.06802,130,1996,0.05697,0.07906
2015,30-45 y.,Direct migration background,No,0.93198,1866,1996,0.92094,0.94303
2015,30-45 y.,Indirect migration background,Yes,0.06139,51,590,0.04201,0.08078
2015,30-45 y.,Indirect migration background,No,0.93861,539,590,0.91922,0.95799
2015,46-65 y.,No migration background,Yes,0.33251,2192,7257,0.32167,0.34335
2015,46-65 y.,No migration background,No,0.66749,5065,7257,0.65665,0.67833
2015,46-65 y.,Direct migration background,Yes,0.27013,376,1449,0.24726,0.29300
2015,46-65 y.,Direct migration background,No,0.72987,1073,1449,0.70700,0.75274
2015,46-65 y.,Indirect migration background,Yes,0.29241,40,171,0.22403,0.36079
2015,46-65 y.,Indirect migration background,No,0.70759,131,171,0.63921,0.77597
2015,66 and older,No migration background,Yes,0.52046,2331,4446,0.50577,0.53515
2015,66 and older,No migration background,No,0.47954,2115,4446,0.46485,0.49423
2015,66 and older,Direct migration background,Yes,0.45141,208,434,0.40454,0.49828
2015,66 and older,Direct migration background,No,0.54859,226,434,0.50172,0.59546
2017,17-29 y.,No migration background,Yes,0.03639,100,2924,0.02960,0.04318
2017,17-29 y.,No migration background,No,0.96361,2824,2924,0.95682,0.97040
2017,17-29 y.,Direct migration background,No,0.98547,609,609,0.97596,0.99498
2017,17-29 y.,Indirect migration background,No,0.99209,799,799,0.98594,0.99824
2017,30-45 y.,No migration background,Yes,0.11004,501,4558,0.10096,0.11913
2017,30-45 y.,No migration background,No,0.88996,4057,4558,0.88087,0.89904
2017,30-45 y.,Direct migration background,Yes,0.07422,160,2122,0.06307,0.08538
2017,30-45 y.,Direct migration background,No,0.92578,1962,2122,0.91462,0.93693
2017,30-45 y.,Indirect migration background,Yes,0.08742,54,577,0.06436,0.11049
2017,30-45 y.,Indirect migration background,No,0.91258,523,577,0.88951,0.93564
2017,46-65 y.,No migration background,Yes,0.33524,2520,8130,0.32498,0.34550
2017,46-65 y.,No migration background,No,0.66476,5610,8130,0.65450,0.67502
2017,46-65 y.,Direct migration background,Yes,0.27677,412,1626,0.25502,0.29853
2017,46-65 y.,Direct migration background,No,0.72323,1214,1626,0.70147,0.74498
2017,46-65 y.,Indirect migration background,Yes,0.25686,53,217,0.19860,0.31513
