year,pgisced97,quintil_oecd,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,1st Quintile,No,0.99389,107,107,0.97905,1.00873
2009,No answer / don't know,2nd Quintile,No,0.99939,57,57,0.99294,1.00584
2009,No answer / don't know,3rd Quintile,No,0.92467,50,50,0.85077,0.99857
2009,No answer / don't know,4th Quintile,No,0.99446,58,58,0.97518,1.01373
2009,Pre-primary Level,3rd Quintile,No,0.93673,57,57,0.87297,1.00049
2009,Pre-primary Level,5th Quintile,No,0.99595,77,77,0.98168,1.01023
2009,Primary Level,1st Quintile,No,0.75977,73,73,0.66109,0.85846
2009,Primary Level,2nd Quintile,No,0.77349,35,35,0.63279,0.91419
2009,Lower Secondary Level,1st Quintile,Yes,0.31473,176,594,0.27735,0.35211
2009,Lower Secondary Level,1st Quintile,No,0.68527,418,594,0.64789,0.72265
2009,Lower Secondary Level,2nd Quintile,Yes,0.34748,146,460,0.30392,0.39104
2009,Lower Secondary Level,2nd Quintile,No,0.65252,314,460,0.60896,0.69608
2009,Lower Secondary Level,3rd Quintile,Yes,0.20044,76,361,0.15909,0.24180
2009,Lower Secondary Level,3rd Quintile,No,0.79956,285,361,0.75820,0.84091
2009,Lower Secondary Level,4th Quintile,Yes,0.27179,56,249,0.21642,0.32716
2009,Lower Secondary Level,4th Quintile,No,0.72821,193,249,0.67284,0.78358
2009,Lower Secondary Level,5th Quintile,No,0.74278,96,96,0.65488,0.83068
2009,Upper Secondary Level,1st Quintile,Yes,0.24875,390,1560,0.22729,0.27021
2009,Upper Secondary Level,1st Quintile,No,0.75125,1170,1560,0.72979,0.77271
2009,Upper Secondary Level,2nd Quintile,Yes,0.28208,542,1881,0.26174,0.30242
2009,Upper Secondary Level,2nd Quintile,No,0.71792,1339,1881,0.69758,0.73826
2009,Upper Secondary Level,3rd Quintile,Yes,0.24391,459,1901,0.22460,0.26322
2009,Upper Secondary Level,3rd Quintile,No,0.75609,1442,1901,0.73678,0.77540
2009,Upper Secondary Level,4th Quintile,Yes,0.25709,490,1985,0.23786,0.27632
2009,Upper Secondary Level,4th Quintile,No,0.74291,1495,1985,0.72368,0.76214
2009,Upper Secondary Level,5th Quintile,Yes,0.22836,372,1734,0.20859,0.24812
2009,Upper Secondary Level,5th Quintile,No,0.77164,1362,1734,0.75188,0.79141
2009,Post-secondary Non-tertiary Level,1st Quintile,No,0.80950,95,95,0.73011,0.88889
2009,Post-secondary Non-tertiary Level,2nd Quintile,No,0.87429,125,125,0.81594,0.93264
2009,Post-secondary Non-tertiary Level,3rd Quintile,No,0.88037,170,170,0.83144,0.92930
2009,Post-secondary Non-tertiary Level,4th Quintile,No,0.88095,199,199,0.83584,0.92606
2009,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.17671,53,310,0.13418,0.21924
2009,Post-secondary Non-tertiary Level,5th Quintile,No,0.82329,257,310,0.78076,0.86582
2009,First Stage of Tertiary Education,1st Quintile,Yes,0.31950,33,120,0.23572,0.40328
2009,First Stage of Tertiary Education,1st Quintile,No,0.68050,87,120,0.59672,0.76428
2009,First Stage of Tertiary Education,2nd Quintile,Yes,0.31083,67,209,0.24793,0.37373
2009,First Stage of Tertiary Education,2nd Quintile,No,0.68917,142,209,0.62627,0.75207
2009,First Stage of Tertiary Education,3rd Quintile,Yes,0.27187,78,287,0.22031,0.32344
2009,First Stage of Tertiary Education,3rd Quintile,No,0.72813,209,287,0.67656,0.77969
2009,First Stage of Tertiary Education,4th Quintile,Yes,0.24206,88,345,0.19679,0.28732
2009,First Stage of Tertiary Education,4th Quintile,No,0.75794,257,345,0.71268,0.80321
2009,First Stage of Tertiary Education,5th Quintile,Yes,0.20490,83,370,0.16371,0.24608
2009,First Stage of Tertiary Education,5th Quintile,No,0.79510,287,370,0.75392,0.83629
2009,Second Stage of Tertiary Education,1st Quintile,Yes,0.17113,44,217,0.12090,0.22136
2009,Second Stage of Tertiary Education,1st Quintile,No,0.82887,173,217,0.77864,0.87910
2009,Second Stage of Tertiary Education,2nd Quintile,Yes,0.22768,87,318,0.18152,0.27384
2009,Second Stage of Tertiary Education,2nd Quintile,No,0.77232,231,318,0.72616,0.81848
2009,Second Stage of Tertiary Education,3rd Quintile,Yes,0.23764,137,546,0.20191,0.27338
2009,Second Stage of Tertiary Education,3rd Quintile,No,0.76236,409,546,0.72662,0.79809
2009,Second Stage of Tertiary Education,4th Quintile,Yes,0.22464,192,816,0.19599,0.25329
2009,Second Stage of Tertiary Education,4th Quintile,No,0.77536,624,816,0.74671,0.80401
2009,Second Stage of Tertiary Education,5th Quintile,Yes,0.19356,482,2138,0.17681,0.21031
2009,Second Stage of Tertiary Education,5th Quintile,No,0.80644,1656,2138,0.78969,0.82319
2011,No answer / don't know,1st Quintile,No,0.98660,81,81,0.96140,1.01180
2011,No answer / don't know,2nd Quintile,No,0.98335,55,55,0.94922,1.01748
2011,No answer / don't know,4th Quintile,No,0.96977,39,39,0.91532,1.02421
