syear,quintil_oecd,regtyp,ple0017,proportion,n,lower_confidence,upper_confidence
2009,5. Quintil,Urban regions,2.0,0.2122877122877123,18254,0.20635540981041117,0.2182200147650134
2009,4. Quintil,Urban regions,2.0,0.1696081696081696,18254,0.16416387064245624,0.17505246857388296
2009,3. Quintil,Urban regions,2.0,0.1464091464091464,18254,0.14128069755091968,0.15153759526737312
2009,3. Quintil,Rural regions,2.0,0.1018981018981019,18254,0.09750953318594686,0.10628667061025694
2009,4. Quintil,Rural regions,2.0,0.09995559995559995,18254,0.09560436454192747,0.10430683536927243
2009,2. Quintil,Urban regions,2.0,0.0853035853035853,18254,0.08125130779499133,0.08935586281217926
2009,5. Quintil,Rural regions,2.0,0.0735930735930736,18254,0.0698051918170589,0.0773809553690883
2009,2. Quintil,Rural regions,2.0,0.05955155955155955,18254,0.056118422718601145,0.06298469638451795
2009,5. Quintil,Urban regions,1.0,0.0120990120990121,18254,0.01051299190149586,0.01368503229652834
2009,4. Quintil,Urban regions,1.0,0.009102009102009102,18254,0.0077242916654684125,0.010479726538549792
2009,3. Quintil,Urban regions,1.0,0.007714507714507715,18254,0.006445250975317269,0.00898376445369816
2009,2. Quintil,Urban regions,1.0,0.005827505827505828,18254,0.0047233019238280965,0.006931709731183559
2009,4. Quintil,Rural regions,1.0,0.004828504828504829,18254,0.0038228884287905404,0.0058341212282191175
2009,3. Quintil,Rural regions,1.0,0.004273504273504274,18254,0.003327181805634808,0.0052198267413737405
2009,5. Quintil,Rural regions,1.0,0.004218004218004218,18254,0.003277820581977323,0.005158187854031113
2009,2. Quintil,Rural regions,1.0,0.00333000333000333,18254,0.0024942558524533847,0.004165750807553275
2011,5. Quintil,Urban regions,2.0,0.2259821643769583,28898,0.22116008068162132,0.2308042480722953
2011,4. Quintil,Urban regions,2.0,0.16505181971559413,28898,0.16077163908164535,0.1693320003495429
2011,3. Quintil,Urban regions,2.0,0.13453844299831286,28898,0.130604126740624,0.13847275925600172
2011,4. Quintil,Rural regions,2.0,0.10190407327066762,28898,0.09841605048572379,0.10539209605561146
2011,3. Quintil,Rural regions,2.0,0.09525186791998072,28898,0.09186714769796714,0.0986365881419943
2011,5. Quintil,Rural regions,2.0,0.08146541335261509,28898,0.07831145054514438,0.0846193761600858
2011,2. Quintil,Urban regions,2.0,0.08122439141961918,28898,0.07807468453603278,0.08437409830320558
2011,2. Quintil,Rural regions,2.0,0.05885755603759942,28898,0.05614392392297305,0.06157118815222579
2011,5. Quintil,Urban regions,1.0,0.012918775608580381,28898,0.011616780654895862,0.0142207705622649
2011,4. Quintil,Urban regions,1.0,0.010363943118823812,28898,0.009196266878180813,0.011531619359466812
2011,3. Quintil,Urban regions,1.0,0.0078091106290672455,28898,0.006794216867126993,0.008824004391007497
2011,2. Quintil,Urban regions,1.0,0.006121957098095927,28898,0.005222596478916349,0.0070213177172755055
2011,4. Quintil,Rural regions,1.0,0.005736322005302483,28898,0.004865579537770609,0.006607064472834356
2011,3. Quintil,Rural regions,1.0,0.005013256206314775,28898,0.004198944317629022,0.005827568095000528
2011,5. Quintil,Rural regions,1.0,0.004820438659918052,28898,0.004021862791498133,0.005619014528337972
2011,2. Quintil,Rural regions,1.0,0.002940467582550012,28898,0.0023161710527493965,0.0035647641123506277
2013,5. Quintil,Urban regions,2.0,0.24870136753948902,31177,0.24390310180958719,0.25349963326939084
2013,4. Quintil,Urban regions,2.0,0.16733806848298527,31177,0.16319453702331402,0.17148159994265652
2013,3. Quintil,Urban regions,2.0,0.1170359376656419,31177,0.11346756632094422,0.12060430901033957
2013,4. Quintil,Rural regions,2.0,0.10998621859429662,31177,0.10651320557699948,0.11345923161159377
2013,5. Quintil,Rural regions,2.0,0.09821901833987066,31177,0.0949154199906326,0.10152261668910872
2013,3. Quintil,Rural regions,2.0,0.08502067210855507,31177,0.08192463029165231,0.08811671392545783
2013,2. Quintil,Urban regions,2.0,0.0622813526979752,31177,0.05959876329711515,0.06496394209883524
2013,2. Quintil,Rural regions,2.0,0.047015795611152336,31177,0.04466614301100719,0.049365448211297486
2013,5. Quintil,Urban regions,1.0,0.016855719283366905,31177,0.015426755626686314,0.018284682940047495
2013,4. Quintil,Urban regions,1.0,0.011926216474080356,31177,0.010721222314244525,0.013131210633916188
2013,3. Quintil,Urban regions,1.0,0.008745892080992261,31177,0.007712337379211395,0.009779446782773128
2013,4. Quintil,Rural regions,1.0,0.006625675818933531,31177,0.00572512035283435,0.007526231285032713
2013,5. Quintil,Rural regions,1.0,0.0058836001272129755,31177,0.0050346560096358696,0.0067325442447900815
2013,2. Quintil,Urban regions,1.0,0.005671578501007103,31177,0.0048379821395660785,0.0065051748624481275
2013,3. Quintil,Rural regions,1.0,0.005035513622389484,31177,0.004249799449240416,0.005821227795538552
2013,2. Quintil,Rural regions,1.0,0.0036573730520513092,31177,0.002987291138546875,0.0043274549655557435
2015,5. Quintil,Urban regions,2.0,0.2380191693290735,27342,0.23297117425563396,0.24306716440251303
2015,4. Quintil,Urban regions,2.0,0.16505591054313098,27342,0.1606555813309577,0.16945623975530427
2015,3. Quintil,Urban regions,2.0,0.12252396166134186,27342,0.11863736851811081,0.12641055480457292
2015,4. Quintil,Rural regions,2.0,0.10690894568690096,27342,0.10324629227110403,0.11057159910269788
2015,5. Quintil,Rural regions,2.0,0.0944888178913738,27342,0.09102162464019388,0.09795601114255371
2015,3. Quintil,Rural regions,2.0,0.08186900958466453,27342,0.07861923660429006,0.085118782565039
2015,2. Quintil,Urban regions,2.0,0.07380191693290734,27342,0.07070288042845413,0.07690095343736056
2015,2. Quintil,Rural regions,2.0,0.04892172523961661,27342,0.04636490647702928,0.05147854400220394
2015,5. Quintil,Urban regions,1.0,0.016773162939297124,27342,0.015250950464175649,0.0182953754144186
2015,4. Quintil,Urban regions,1.0,0.012859424920127796,27342,0.011523933177440373,0.01419491666281522
2015,3. Quintil,Urban regions,1.0,0.010862619808306708,27342,0.009633946202691337,0.01209129341392208
2015,5. Quintil,Rural regions,1.0,0.006589456869009584,27342,0.005630431437117334,0.007548482300901835
2015,4. Quintil,Rural regions,1.0,0.006509584664536741,27342,0.005556350909861362,0.00746281841921212
2015,2. Quintil,Urban regions,1.0,0.0059105431309904154,27342,0.0050019543683512465,0.006819131893629584
2015,3. Quintil,Rural regions,1.0,0.005391373801916933,27342,0.004523379719001333,0.006259367884832532
2015,2. Quintil,Rural regions,1.0,0.003514376996805112,27342,0.0028129206900644747,0.00421583330354575
2017,5. Quintil,Urban regions,2.0,0.2684093562846058,31140,0.26348749166538915,0.2733312209038225
2017,4. Quintil,Urban regions,2.0,0.16226599871934913,31140,0.15817090729385988,0.16636109014483838
2017,5. Quintil,Rural regions,2.0,0.11676522656220573,31140,0.11319832100892992,0.12033213211548154
2017,3. Quintil,Urban regions,2.0,0.10697201401182718,31140,0.10353908843711516,0.1104049395865392
2017,4. Quintil,Rural regions,2.0,0.10407171644883047,31140,0.10068015453624785,0.10746327836141309
2017,3. Quintil,Rural regions,2.0,0.07066179517119289,31140,0.06781552582118167,0.07350806452120412
2017,2. Quintil,Urban regions,2.0,0.059813928961542806,31140,0.057179995261577035,0.06244786266150858
2017,2. Quintil,Rural regions,2.0,0.039285848807864704,31140,0.037128045116918855,0.04144365249881055
2017,5. Quintil,Urban regions,1.0,0.019699423707107613,31140,0.018155936064174087,0.021242911350041138
2017,4. Quintil,Urban regions,1.0,0.013710497570529964,31140,0.012418904873698223,0.015002090267361705
2017,3. Quintil,Urban regions,1.0,0.00866322648687333,31140,0.007633914074816961,0.009692538898929699
2017,5. Quintil,Rural regions,1.0,0.008324230667821763,31140,0.007315085439011418,0.009333375896632108
2017,4. Quintil,Rural regions,1.0,0.006516252966213417,31140,0.005622585149046507,0.007409920783380326
