year,migback,pgisced97,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,No answer / don't know,No,0.96811,225,225,0.94510,0.99112
2009,No migration background,Pre-primary Level,No,0.97410,247,247,0.95425,0.99395
2009,No migration background,Primary Level,No,0.94711,61,61,0.89048,1.00374
2009,No migration background,Lower Secondary Level,Yes,0.04740,66,1282,0.03576,0.05904
2009,No migration background,Lower Secondary Level,No,0.95260,1216,1282,0.94096,0.96424
2009,No migration background,Upper Secondary Level,Yes,0.04786,390,8160,0.04323,0.05249
2009,No migration background,Upper Secondary Level,No,0.95214,7770,8160,0.94751,0.95677
2009,No migration background,Post-secondary Non-tertiary Level,Yes,0.06463,55,790,0.04747,0.08178
2009,No migration background,Post-secondary Non-tertiary Level,No,0.93537,735,790,0.91822,0.95253
2009,No migration background,First Stage of Tertiary Education,Yes,0.04714,62,1206,0.03517,0.05910
2009,No migration background,First Stage of Tertiary Education,No,0.95286,1144,1206,0.94090,0.96483
2009,No migration background,Second Stage of Tertiary Education,Yes,0.05406,192,3656,0.04673,0.06139
2009,No migration background,Second Stage of Tertiary Education,No,0.94594,3464,3656,0.93861,0.95327
2009,Direct migration background,Primary Level,No,0.93443,85,85,0.88150,0.98737
2009,Direct migration background,Lower Secondary Level,No,0.92229,336,336,0.89362,0.95096
2009,Direct migration background,Upper Secondary Level,No,0.94481,589,589,0.92635,0.96327
2009,Direct migration background,Post-secondary Non-tertiary Level,No,0.93285,161,161,0.89407,0.97163
2009,Direct migration background,First Stage of Tertiary Education,No,0.91987,87,87,0.86249,0.97725
2009,Direct migration background,Second Stage of Tertiary Education,No,0.93728,273,273,0.90846,0.96609
2009,Indirect migration background,No answer / don't know,No,0.94862,61,61,0.89275,1.00448
2009,Indirect migration background,Pre-primary Level,No,0.98166,48,48,0.94330,1.02002
2009,Indirect migration background,Lower Secondary Level,No,0.95247,134,134,0.91631,0.98863
2009,Indirect migration background,Upper Secondary Level,No,0.90672,267,267,0.87177,0.94167
2009,Indirect migration background,Post-secondary Non-tertiary Level,No,0.91649,34,34,0.82209,1.01088
2009,Indirect migration background,Second Stage of Tertiary Education,No,0.98365,85,85,0.95653,1.01077
2011,No migration background,No answer / don't know,No,0.99196,204,204,0.97968,1.00425
2011,No migration background,Pre-primary Level,No,0.97168,232,232,0.95029,0.99307
2011,No migration background,Primary Level,No,0.93807,110,110,0.89282,0.98332
2011,No migration background,Lower Secondary Level,Yes,0.04799,94,1614,0.03756,0.05842
2011,No migration background,Lower Secondary Level,No,0.95201,1520,1614,0.94158,0.96244
2011,No migration background,Upper Secondary Level,Yes,0.05465,504,9378,0.05005,0.05925
2011,No migration background,Upper Secondary Level,No,0.94535,8874,9378,0.94075,0.94995
2011,No migration background,Post-secondary Non-tertiary Level,Yes,0.06143,70,945,0.04611,0.07675
2011,No migration background,Post-secondary Non-tertiary Level,No,0.93857,875,945,0.92325,0.95389
2011,No migration background,First Stage of Tertiary Education,Yes,0.05848,76,1316,0.04579,0.07116
2011,No migration background,First Stage of Tertiary Education,No,0.94152,1240,1316,0.92884,0.95421
2011,No migration background,Second Stage of Tertiary Education,Yes,0.05528,228,4110,0.04829,0.06226
2011,No migration background,Second Stage of Tertiary Education,No,0.94472,3882,4110,0.93774,0.95171
2011,Direct migration background,No answer / don't know,No,0.96819,39,39,0.91239,1.02399
2011,Direct migration background,Primary Level,No,0.91511,93,93,0.85815,0.97206
2011,Direct migration background,Lower Secondary Level,No,0.93726,392,392,0.91322,0.96129
2011,Direct migration background,Upper Secondary Level,Yes,0.04530,36,772,0.03062,0.05998
2011,Direct migration background,Upper Secondary Level,No,0.95470,736,772,0.94002,0.96938
2011,Direct migration background,Post-secondary Non-tertiary Level,No,0.93462,193,193,0.89965,0.96959
2011,Direct migration background,First Stage of Tertiary Education,No,0.88510,85,85,0.81690,0.95330
2011,Direct migration background,Second Stage of Tertiary Education,No,0.95688,352,352,0.93562,0.97813
2011,Indirect migration background,No answer / don't know,No,0.98196,60,60,0.94800,1.01592
2011,Indirect migration background,Lower Secondary Level,No,0.88280,117,117,0.82427,0.94134
2011,Indirect migration background,Upper Secondary Level,No,0.93210,318,318,0.90440,0.95979
2011,Indirect migration background,Post-secondary Non-tertiary Level,No,0.91048,43,43,0.82413,0.99682
2011,Indirect migration background,First Stage of Tertiary Education,No,0.97917,35,35,0.93117,1.02718
2011,Indirect migration background,Second Stage of Tertiary Education,No,0.99510,107,107,0.98181,1.00839
2013,No migration background,No answer / don't know,No,0.96832,187,187,0.94315,0.99349
2013,No migration background,Pre-primary Level,No,0.93061,186,186,0.89399,0.96723
2013,No migration background,Primary Level,No,0.86807,96,96,0.80001,0.93612
2013,No migration background,Lower Secondary Level,Yes,0.05726,87,1387,0.04503,0.06950
2013,No migration background,Lower Secondary Level,No,0.94274,1300,1387,0.93050,0.95497
2013,No migration background,Upper Secondary Level,Yes,0.06417,537,8447,0.05894,0.06939
2013,No migration background,Upper Secondary Level,No,0.93583,7910,8447,0.93061,0.94106
2013,No migration background,Post-secondary Non-tertiary Level,Yes,0.07495,65,870,0.05744,0.09245
2013,No migration background,Post-secondary Non-tertiary Level,No,0.92505,805,870,0.90755,0.94256
2013,No migration background,First Stage of Tertiary Education,Yes,0.06683,88,1221,0.05282,0.08084
2013,No migration background,First Stage of Tertiary Education,No,0.93317,1133,1221,0.91916,0.94718
2013,No migration background,Second Stage of Tertiary Education,Yes,0.06149,236,3989,0.05404,0.06895
2013,No migration background,Second Stage of Tertiary Education,No,0.93851,3753,3989,0.93105,0.94596
2013,Direct migration background,Primary Level,No,0.91767,64,64,0.84980,0.98555
2013,Direct migration background,Lower Secondary Level,No,0.95090,324,324,0.92733,0.97446
2013,Direct migration background,Upper Secondary Level,Yes,0.05873,33,660,0.04078,0.07668
2013,Direct migration background,Upper Secondary Level,No,0.94127,627,660,0.92332,0.95922
2013,Direct migration background,Post-secondary Non-tertiary Level,No,0.88575,171,171,0.83793,0.93357
2013,Direct migration background,First Stage of Tertiary Education,No,0.89319,65,65,0.81752,0.96886
2013,Direct migration background,Second Stage of Tertiary Education,No,0.94891,346,346,0.92567,0.97214
2013,Indirect migration background,No answer / don't know,No,0.89270,39,39,0.79429,0.99110
2013,Indirect migration background,Pre-primary Level,No,0.92347,49,49,0.84826,0.99868
2013,Indirect migration background,Lower Secondary Level,No,0.97907,105,105,0.95156,1.00658
2013,Indirect migration background,Upper Secondary Level,No,0.93162,275,275,0.90173,0.96150
2013,Indirect migration background,Post-secondary Non-tertiary Level,No,0.85432,31,31,0.72808,0.98056
2015,No migration background,No answer / don't know,No,0.94984,367,367,0.92748,0.97220
2015,No migration background,Pre-primary Level,No,0.98215,206,206,0.96402,1.00028
2015,No migration background,Primary Level,No,0.89088,137,137,0.83847,0.94328
2015,No migration background,Lower Secondary Level,Yes,0.06243,112,1586,0.05052,0.07435
2015,No migration background,Lower Secondary Level,No,0.93757,1474,1586,0.92565,0.94948
2015,No migration background,Upper Secondary Level,Yes,0.06346,646,9456,0.05855,0.06838
2015,No migration background,Upper Secondary Level,No,0.93654,8810,9456,0.93162,0.94145
2015,No migration background,Post-secondary Non-tertiary Level,Yes,0.07561,102,1222,0.06078,0.09044
2015,No migration background,Post-secondary Non-tertiary Level,No,0.92439,1120,1222,0.90956,0.93922
2015,No migration background,First Stage of Tertiary Education,Yes,0.05274,82,1360,0.04086,0.06462
2015,No migration background,First Stage of Tertiary Education,No,0.94726,1278,1360,0.93538,0.95914
2015,No migration background,Second Stage of Tertiary Education,Yes,0.06692,304,4630,0.05972,0.07412
2015,No migration background,Second Stage of Tertiary Education,No,0.93308,4326,4630,0.92588,0.94028
2015,Direct migration background,No answer / don't know,No,0.98623,111,111,0.96445,1.00801
2015,Direct migration background,Pre-primary Level,No,0.94305,31,31,0.86013,1.02598
2015,Direct migration background,Primary Level,No,0.89365,201,201,0.85092,0.93637
2015,Direct migration background,Lower Secondary Level,Yes,0.04973,41,785,0.03452,0.06495
2015,Direct migration background,Lower Secondary Level,No,0.95027,744,785,0.93505,0.96548
2015,Direct migration background,Upper Secondary Level,Yes,0.08441,100,1568,0.07064,0.09817
2015,Direct migration background,Upper Secondary Level,No,0.91559,1468,1568,0.90183,0.92936
2015,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.10023,58,628,0.07672,0.12373
2015,Direct migration background,Post-secondary Non-tertiary Level,No,0.89977,570,628,0.87627,0.92328
2015,Direct migration background,First Stage of Tertiary Education,No,0.93371,98,98,0.88419,0.98322
2015,Direct migration background,Second Stage of Tertiary Education,Yes,0.05003,55,1014,0.03660,0.06345
2015,Direct migration background,Second Stage of Tertiary Education,No,0.94997,959,1014,0.93655,0.96340
2015,Indirect migration background,No answer / don't know,No,0.95979,97,97,0.92050,0.99909
2015,Indirect migration background,Pre-primary Level,No,0.96978,93,93,0.93480,1.00476
2015,Indirect migration background,Lower Secondary Level,No,0.92125,279,279,0.88959,0.95291
2015,Indirect migration background,Upper Secondary Level,Yes,0.05406,42,625,0.03632,0.07181
2015,Indirect migration background,Upper Secondary Level,No,0.94594,583,625,0.92819,0.96368
2015,Indirect migration background,Post-secondary Non-tertiary Level,No,0.87378,92,92,0.80555,0.94201
2015,Indirect migration background,First Stage of Tertiary Education,No,0.87611,48,48,0.78192,0.97030
2015,Indirect migration background,Second Stage of Tertiary Education,No,0.88114,209,209,0.83716,0.92512
2017,No migration background,No answer / don't know,Yes,0.11607,38,373,0.08352,0.14862
2017,No migration background,No answer / don't know,No,0.88393,335,373,0.85138,0.91648
2017,No migration background,Pre-primary Level,No,0.90942,262,262,0.87460,0.94424
2017,No migration background,Primary Level,No,0.87042,142,142,0.81499,0.92586
2017,No migration background,Lower Secondary Level,Yes,0.07636,134,1686,0.06368,0.08904
2017,No migration background,Lower Secondary Level,No,0.92364,1552,1686,0.91096,0.93632
2017,No migration background,Upper Secondary Level,Yes,0.06879,668,9760,0.06377,0.07381
2017,No migration background,Upper Secondary Level,No,0.93121,9092,9760,0.92619,0.93623
2017,No migration background,Post-secondary Non-tertiary Level,Yes,0.07167,128,1434,0.05832,0.08503
2017,No migration background,Post-secondary Non-tertiary Level,No,0.92833,1306,1434,0.91497,0.94168
2017,No migration background,First Stage of Tertiary Education,Yes,0.06706,96,1372,0.05382,0.08030
2017,No migration background,First Stage of Tertiary Education,No,0.93294,1276,1372,0.91970,0.94618
2017,No migration background,Second Stage of Tertiary Education,Yes,0.05908,326,5038,0.05257,0.06559
2017,No migration background,Second Stage of Tertiary Education,No,0.94092,4712,5038,0.93441,0.94743
2017,Direct migration background,No answer / don't know,No,0.96332,126,126,0.93037,0.99628
2017,Direct migration background,Pre-primary Level,No,0.97145,35,35,0.91547,1.02743
2017,Direct migration background,Primary Level,No,0.92314,230,230,0.88864,0.95764
2017,Direct migration background,Lower Secondary Level,Yes,0.05484,45,785,0.03890,0.07078
2017,Direct migration background,Lower Secondary Level,No,0.94516,740,785,0.92922,0.96110
2017,Direct migration background,Upper Secondary Level,Yes,0.06654,100,1626,0.05442,0.07865
2017,Direct migration background,Upper Secondary Level,No,0.93346,1526,1626,0.92135,0.94558
2017,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.09927,54,661,0.07646,0.12209
2017,Direct migration background,Post-secondary Non-tertiary Level,No,0.90073,607,661,0.87791,0.92354
2017,Direct migration background,First Stage of Tertiary Education,No,0.93058,96,96,0.87947,0.98169
2017,Direct migration background,Second Stage of Tertiary Education,Yes,0.06330,96,1222,0.04964,0.07696
2017,Direct migration background,Second Stage of Tertiary Education,No,0.93670,1126,1222,0.92304,0.95036
2017,Indirect migration background,No answer / don't know,No,0.93754,102,102,0.89034,0.98473
2017,Indirect migration background,Pre-primary Level,No,0.90425,81,81,0.83977,0.96873
2017,Indirect migration background,Lower Secondary Level,No,0.92910,250,250,0.89722,0.96098
2017,Indirect migration background,Upper Secondary Level,Yes,0.09621,57,687,0.07414,0.11828
2017,Indirect migration background,Upper Secondary Level,No,0.90379,630,687,0.88172,0.92586
2017,Indirect migration background,Post-secondary Non-tertiary Level,No,0.93853,104,104,0.89215,0.98492
2017,Indirect migration background,First Stage of Tertiary Education,No,0.88614,45,45,0.79229,0.98000
2017,Indirect migration background,Second Stage of Tertiary Education,No,0.90211,240,240,0.86444,0.93979
2019,No migration background,No answer / don't know,No,0.93435,327,327,0.90746,0.96123
2019,No migration background,Pre-primary Level,No,0.92377,184,184,0.88532,0.96222
2019,No migration background,Primary Level,No,0.86763,130,130,0.80914,0.92611
2019,No migration background,Lower Secondary Level,Yes,0.07776,128,1577,0.06454,0.09098
2019,No migration background,Lower Secondary Level,No,0.92224,1449,1577,0.90902,0.93546
2019,No migration background,Upper Secondary Level,Yes,0.07247,678,9201,0.06717,0.07777
2019,No migration background,Upper Secondary Level,No,0.92753,8523,9201,0.92223,0.93283
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.06848,126,1509,0.05573,0.08123
2019,No migration background,Post-secondary Non-tertiary Level,No,0.93152,1383,1509,0.91877,0.94427
2019,No migration background,First Stage of Tertiary Education,Yes,0.07342,111,1512,0.06027,0.08657
2019,No migration background,First Stage of Tertiary Education,No,0.92658,1401,1512,0.91343,0.93973
2019,No migration background,Second Stage of Tertiary Education,Yes,0.06730,392,5621,0.06075,0.07385
2019,No migration background,Second Stage of Tertiary Education,No,0.93270,5229,5621,0.92615,0.93925
2019,Direct migration background,No answer / don't know,No,0.95142,111,111,0.91125,0.99160
2019,Direct migration background,Pre-primary Level,No,0.90297,44,44,0.81450,0.99144
2019,Direct migration background,Primary Level,No,0.94754,193,193,0.91601,0.97908
2019,Direct migration background,Lower Secondary Level,Yes,0.06123,39,613,0.04224,0.08023
2019,Direct migration background,Lower Secondary Level,No,0.93877,574,613,0.91977,0.95776
2019,Direct migration background,Upper Secondary Level,Yes,0.06941,93,1316,0.05567,0.08314
2019,Direct migration background,Upper Secondary Level,No,0.93059,1223,1316,0.91686,0.94433
2019,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.08535,44,534,0.06163,0.10907
