year,migback,quintil_oecd,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,1st Quintile,Yes,0.05596,124,2175,0.04630,0.06563
2009,No migration background,1st Quintile,No,0.94404,2051,2175,0.93437,0.95370
2009,No migration background,2nd Quintile,Yes,0.05044,139,2634,0.04208,0.05880
2009,No migration background,2nd Quintile,No,0.94956,2495,2634,0.94120,0.95792
2009,No migration background,3rd Quintile,Yes,0.04036,126,2998,0.03332,0.04741
2009,No migration background,3rd Quintile,No,0.95964,2872,2998,0.95259,0.96668
2009,No migration background,4th Quintile,Yes,0.05315,168,3377,0.04558,0.06072
2009,No migration background,4th Quintile,No,0.94685,3209,3377,0.93928,0.95442
2009,No migration background,5th Quintile,Yes,0.04784,230,4462,0.04158,0.05410
2009,No migration background,5th Quintile,No,0.95216,4232,4462,0.94590,0.95842
2009,Direct migration background,1st Quintile,Yes,0.06966,36,516,0.04768,0.09165
2009,Direct migration background,1st Quintile,No,0.93034,480,516,0.90835,0.95232
2009,Direct migration background,2nd Quintile,No,0.92863,358,358,0.90192,0.95533
2009,Direct migration background,3rd Quintile,No,0.96628,274,274,0.94486,0.98769
2009,Direct migration background,4th Quintile,No,0.93820,250,250,0.90829,0.96811
2009,Direct migration background,5th Quintile,No,0.91738,201,201,0.87922,0.95553
2009,Indirect migration background,1st Quintile,No,0.90708,162,162,0.86224,0.95193
2009,Indirect migration background,2nd Quintile,No,0.92321,140,140,0.87895,0.96748
2009,Indirect migration background,3rd Quintile,No,0.97897,120,120,0.95319,1.00475
2009,Indirect migration background,4th Quintile,No,0.93501,122,122,0.89108,0.97893
2009,Indirect migration background,5th Quintile,No,0.96386,122,122,0.93061,0.99712
2011,No migration background,1st Quintile,Yes,0.05604,119,1941,0.04580,0.06627
2011,No migration background,1st Quintile,No,0.94396,1822,1941,0.93373,0.95420
2011,No migration background,2nd Quintile,Yes,0.04862,131,2298,0.03982,0.05741
2011,No migration background,2nd Quintile,No,0.95138,2167,2298,0.94259,0.96018
2011,No migration background,3rd Quintile,Yes,0.05920,147,2716,0.05032,0.06808
2011,No migration background,3rd Quintile,No,0.94080,2569,2716,0.93192,0.94968
2011,No migration background,4th Quintile,Yes,0.05085,171,2997,0.04298,0.05871
2011,No migration background,4th Quintile,No,0.94915,2826,2997,0.94129,0.95702
2011,No migration background,5th Quintile,Yes,0.05486,204,3765,0.04758,0.06213
2011,No migration background,5th Quintile,No,0.94514,3561,3765,0.93787,0.95242
2011,Direct migration background,1st Quintile,No,0.92738,366,366,0.90076,0.95400
2011,Direct migration background,2nd Quintile,No,0.97299,300,300,0.95461,0.99136
2011,Direct migration background,3rd Quintile,No,0.89537,213,213,0.85416,0.93657
2011,Direct migration background,4th Quintile,No,0.96366,178,178,0.93610,0.99123
2011,Direct migration background,5th Quintile,No,0.90854,180,180,0.86631,0.95077
2011,Indirect migration background,1st Quintile,No,0.94085,146,146,0.90245,0.97925
2011,Indirect migration background,2nd Quintile,No,0.92873,104,104,0.87904,0.97841
2011,Indirect migration background,3rd Quintile,No,0.95488,111,111,0.91609,0.99367
2011,Indirect migration background,4th Quintile,No,0.95607,102,102,0.91610,0.99604
2011,Indirect migration background,5th Quintile,No,0.96484,126,126,0.93254,0.99713
2013,No migration background,1st Quintile,Yes,0.06833,171,2441,0.05832,0.07834
2013,No migration background,1st Quintile,No,0.93167,2270,2441,0.92166,0.94168
2013,No migration background,2nd Quintile,Yes,0.06476,191,2882,0.05577,0.07374
2013,No migration background,2nd Quintile,No,0.93524,2691,2882,0.92626,0.94423
2013,No migration background,3rd Quintile,Yes,0.06574,206,3158,0.05710,0.07439
2013,No migration background,3rd Quintile,No,0.93426,2952,3158,0.92561,0.94290
2013,No migration background,4th Quintile,Yes,0.06389,214,3555,0.05585,0.07193
2013,No migration background,4th Quintile,No,0.93611,3341,3555,0.92807,0.94415
2013,No migration background,5th Quintile,Yes,0.05907,269,4382,0.05209,0.06605
2013,No migration background,5th Quintile,No,0.94093,4113,4382,0.93395,0.94791
2013,Direct migration background,1st Quintile,Yes,0.06912,36,514,0.04717,0.09107
2013,Direct migration background,1st Quintile,No,0.93088,478,514,0.90893,0.95283
2013,Direct migration background,2nd Quintile,Yes,0.05431,31,416,0.03251,0.07612
2013,Direct migration background,2nd Quintile,No,0.94569,385,416,0.92388,0.96749
2013,Direct migration background,3rd Quintile,No,0.95233,302,302,0.92826,0.97640
2013,Direct migration background,4th Quintile,No,0.89785,226,226,0.85828,0.93742
2013,Direct migration background,5th Quintile,No,0.95660,244,244,0.93098,0.98222
2013,Indirect migration background,1st Quintile,No,0.95839,129,129,0.92379,0.99298
2013,Indirect migration background,2nd Quintile,No,0.96432,132,132,0.93255,0.99608
2013,Indirect migration background,3rd Quintile,No,0.91595,119,119,0.86589,0.96601
2013,Indirect migration background,4th Quintile,No,0.95654,115,115,0.91911,0.99397
2013,Indirect migration background,5th Quintile,No,0.95004,150,150,0.91506,0.98502
2015,No migration background,1st Quintile,Yes,0.07261,251,3030,0.06337,0.08185
2015,No migration background,1st Quintile,No,0.92739,2779,3030,0.91815,0.93663
2015,No migration background,2nd Quintile,Yes,0.05880,255,3779,0.05130,0.06630
2015,No migration background,2nd Quintile,No,0.94120,3524,3779,0.93370,0.94870
2015,No migration background,3rd Quintile,Yes,0.05998,250,3758,0.05238,0.06757
2015,No migration background,3rd Quintile,No,0.94002,3508,3758,0.93243,0.94762
2015,No migration background,4th Quintile,Yes,0.06708,257,3990,0.05931,0.07484
2015,No migration background,4th Quintile,No,0.93292,3733,3990,0.92516,0.94069
2015,No migration background,5th Quintile,Yes,0.06244,292,4462,0.05534,0.06954
2015,No migration background,5th Quintile,No,0.93756,4170,4462,0.93046,0.94466
2015,Direct migration background,1st Quintile,Yes,0.08633,110,1575,0.07245,0.10020
2015,Direct migration background,1st Quintile,No,0.91367,1465,1575,0.89980,0.92755
2015,Direct migration background,2nd Quintile,Yes,0.06699,75,1129,0.05240,0.08158
2015,Direct migration background,2nd Quintile,No,0.93301,1054,1129,0.91842,0.94760
2015,Direct migration background,3rd Quintile,Yes,0.05562,42,810,0.03982,0.07141
2015,Direct migration background,3rd Quintile,No,0.94438,768,810,0.92859,0.96018
2015,Direct migration background,4th Quintile,Yes,0.06672,37,508,0.04500,0.08844
2015,Direct migration background,4th Quintile,No,0.93328,471,508,0.91156,0.95500
2015,Direct migration background,5th Quintile,No,0.93117,424,424,0.90704,0.95530
2015,Indirect migration background,1st Quintile,Yes,0.09347,43,477,0.06732,0.11962
2015,Indirect migration background,1st Quintile,No,0.90653,434,477,0.88038,0.93268
2015,Indirect migration background,2nd Quintile,No,0.93980,319,319,0.91366,0.96594
2015,Indirect migration background,3rd Quintile,No,0.91838,255,255,0.88471,0.95205
2015,Indirect migration background,4th Quintile,No,0.92202,238,238,0.88788,0.95616
2015,Indirect migration background,5th Quintile,No,0.93450,181,181,0.89835,0.97064
2017,No migration background,1st Quintile,Yes,0.08667,246,2640,0.07593,0.09740
2017,No migration background,1st Quintile,No,0.91333,2394,2640,0.90260,0.92407
2017,No migration background,2nd Quintile,Yes,0.06553,223,3313,0.05710,0.07396
2017,No migration background,2nd Quintile,No,0.93447,3090,3313,0.92604,0.94290
2017,No migration background,3rd Quintile,Yes,0.07164,243,3444,0.06303,0.08025
2017,No migration background,3rd Quintile,No,0.92836,3201,3444,0.91975,0.93697
2017,No migration background,4th Quintile,Yes,0.06124,234,3635,0.05344,0.06903
2017,No migration background,4th Quintile,No,0.93876,3401,3635,0.93097,0.94656
2017,No migration background,5th Quintile,Yes,0.06779,262,3921,0.05992,0.07566
2017,No migration background,5th Quintile,No,0.93221,3659,3921,0.92434,0.94008
2017,Direct migration background,1st Quintile,Yes,0.06944,110,1630,0.05709,0.08178
2017,Direct migration background,1st Quintile,No,0.93056,1520,1630,0.91822,0.94291
2017,Direct migration background,2nd Quintile,Yes,0.05529,73,1186,0.04228,0.06830
2017,Direct migration background,2nd Quintile,No,0.94471,1113,1186,0.93170,0.95772
2017,Direct migration background,3rd Quintile,Yes,0.05648,50,721,0.03962,0.07334
2017,Direct migration background,3rd Quintile,No,0.94352,671,721,0.92666,0.96038
2017,Direct migration background,4th Quintile,Yes,0.09235,40,507,0.06713,0.11758
2017,Direct migration background,4th Quintile,No,0.90765,467,507,0.88242,0.93287
2017,Direct migration background,5th Quintile,No,0.94598,407,407,0.92400,0.96797
2017,Indirect migration background,1st Quintile,Yes,0.13561,54,447,0.10384,0.16739
2017,Indirect migration background,1st Quintile,No,0.86439,393,447,0.83261,0.89616
