year,age_gr,regtyp,ple0017,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Urban regions,Yes,0.05579,98,1881,0.04541,0.06616
2009,17-29 y.,Urban regions,No,0.94421,1783,1881,0.93384,0.95459
2009,17-29 y.,Rural regions,Yes,0.05225,51,974,0.03827,0.06623
2009,17-29 y.,Rural regions,No,0.94775,923,974,0.93377,0.96173
2009,30-45 y.,Urban regions,Yes,0.06364,206,3084,0.05503,0.07226
2009,30-45 y.,Urban regions,No,0.93636,2878,3084,0.92774,0.94497
2009,30-45 y.,Rural regions,Yes,0.05730,96,1591,0.04587,0.06872
2009,30-45 y.,Rural regions,No,0.94270,1495,1591,0.93128,0.95413
2009,46-65 y.,Urban regions,Yes,0.06100,227,4050,0.05363,0.06837
2009,46-65 y.,Urban regions,No,0.93900,3823,4050,0.93163,0.94637
2009,46-65 y.,Rural regions,Yes,0.05207,114,2275,0.04294,0.06120
2009,46-65 y.,Rural regions,No,0.94793,2161,2275,0.93880,0.95706
2009,66 and older,Urban regions,Yes,0.03152,95,2704,0.02493,0.03811
2009,66 and older,Urban regions,No,0.96848,2609,2704,0.96189,0.97507
2009,66 and older,Rural regions,Yes,0.02801,39,1459,0.01954,0.03649
2009,66 and older,Rural regions,No,0.97199,1420,1459,0.96351,0.98046
2011,17-29 y.,Urban regions,Yes,0.05255,121,2012,0.04280,0.06230
2011,17-29 y.,Urban regions,No,0.94745,1891,2012,0.93770,0.95720
2011,17-29 y.,Rural regions,Yes,0.05496,62,982,0.04070,0.06922
2011,17-29 y.,Rural regions,No,0.94504,920,982,0.93078,0.95930
2011,30-45 y.,Urban regions,Yes,0.07508,247,3197,0.06594,0.08421
2011,30-45 y.,Urban regions,No,0.92492,2950,3197,0.91579,0.93406
2011,30-45 y.,Rural regions,Yes,0.06726,111,1659,0.05520,0.07931
2011,30-45 y.,Rural regions,No,0.93274,1548,1659,0.92069,0.94480
2011,46-65 y.,Urban regions,Yes,0.05922,277,4871,0.05259,0.06585
2011,46-65 y.,Urban regions,No,0.94078,4594,4871,0.93415,0.94741
2011,46-65 y.,Rural regions,Yes,0.05276,160,2903,0.04463,0.06090
2011,46-65 y.,Rural regions,No,0.94724,2743,2903,0.93910,0.95537
2011,66 and older,Urban regions,Yes,0.04007,130,3312,0.03339,0.04675
2011,66 and older,Urban regions,No,0.95993,3182,3312,0.95325,0.96661
2011,66 and older,Rural regions,Yes,0.02774,48,1809,0.02017,0.03531
2011,66 and older,Rural regions,No,0.97226,1761,1809,0.96469,0.97983
2013,17-29 y.,Urban regions,Yes,0.07499,125,1720,0.06254,0.08744
2013,17-29 y.,Urban regions,No,0.92501,1595,1720,0.91256,0.93746
2013,17-29 y.,Rural regions,Yes,0.05917,49,816,0.04297,0.07537
2013,17-29 y.,Rural regions,No,0.94083,767,816,0.92463,0.95703
2013,30-45 y.,Urban regions,Yes,0.07718,226,2673,0.06706,0.08730
2013,30-45 y.,Urban regions,No,0.92282,2447,2673,0.91270,0.93294
2013,30-45 y.,Rural regions,Yes,0.09226,117,1400,0.07709,0.10742
2013,30-45 y.,Rural regions,No,0.90774,1283,1400,0.89258,0.92291
