"hlf0178_h","year","quintil","sampreg","n","percent","lower_confidence","upper_confidence"
"Ja","2005","1","Westdeutschland","1397","0.383377357952313","0.367329025925471","0.399425689979156"
"Ja","2005","1","Ostdeutschland","812","0.441063735830294","0.418119989673753","0.464007481986834"
"Ja","2005","2","Westdeutschland","2257","0.526443635210669","0.511016656374809","0.541870614046529"
"Ja","2005","2","Ostdeutschland","704","0.428544253036555","0.402750619439761","0.45433788663335"
"Ja","2005","3","Westdeutschland","2554","0.570264794745015","0.555198036461403","0.585331553028627"
"Ja","2005","3","Ostdeutschland","674","0.458148825664158","0.431411776505162","0.484885874823153"
"Ja","2005","4","Westdeutschland","3127","0.634179599380892","0.62006276603523","0.648296432726554"
"Ja","2005","4","Ostdeutschland","676","0.614972595393573","0.584239333989688","0.645705856797458"
"Ja","2005","5","Westdeutschland","3477","0.746472689845443","0.73338603706235","0.759559342628535"
"Ja","2005","5","Ostdeutschland","480","0.808219112705793","0.775727163994495","0.840711061417091"
"Nein","2005","1","Westdeutschland","2129","0.616622642047687","0.600574310020845","0.632670974074529"
"Nein","2005","1","Ostdeutschland","987","0.558936264169707","0.535992518013166","0.581880010326247"
"Nein","2005","2","Westdeutschland","1767","0.473556364789331","0.458129385953471","0.488983343625191"
"Nein","2005","2","Ostdeutschland","710","0.571455746963445","0.54566211336665","0.597249380560239"
"Nein","2005","3","Westdeutschland","1593","0.429735205254985","0.414668446971373","0.444801963538597"
"Nein","2005","3","Ostdeutschland","660","0.541851174335842","0.515114125176847","0.568588223494838"
"Nein","2005","4","Westdeutschland","1345","0.365820400619108","0.351703567273446","0.37993723396477"
"Nein","2005","4","Ostdeutschland","287","0.385027404606427","0.354294143202542","0.415760666010312"
"Nein","2005","5","Westdeutschland","768","0.253527310154557","0.240440657371465","0.26661396293765"
"Nein","2005","5","Ostdeutschland","84","0.191780887294207","0.159288938582909","0.224272836005505"
"Ja","2006","1","Westdeutschland","","","",""
"Ja","2006","1","Ostdeutschland","","","",""
"Ja","2006","2","Westdeutschland","","","",""
"Ja","2006","2","Ostdeutschland","","","",""
"Ja","2006","3","Westdeutschland","","","",""
"Ja","2006","3","Ostdeutschland","","","",""
"Ja","2006","4","Westdeutschland","","","",""
"Ja","2006","4","Ostdeutschland","","","",""
"Ja","2006","5","Westdeutschland","","","",""
"Ja","2006","5","Ostdeutschland","","","",""
"Nein","2006","1","Westdeutschland","","","",""
"Nein","2006","1","Ostdeutschland","","","",""
"Nein","2006","2","Westdeutschland","","","",""
"Nein","2006","2","Ostdeutschland","","","",""
"Nein","2006","3","Westdeutschland","","","",""
"Nein","2006","3","Ostdeutschland","","","",""
"Nein","2006","4","Westdeutschland","","","",""
"Nein","2006","4","Ostdeutschland","","","",""
"Nein","2006","5","Westdeutschland","","","",""
"Nein","2006","5","Ostdeutschland","","","",""
"Ja","2007","1","Westdeutschland","1838","0.522041730275455","0.504970541902039","0.53911291864887"
"Ja","2007","1","Ostdeutschland","761","0.458793265326738","0.433978367271189","0.483608163382286"
"Ja","2007","2","Westdeutschland","2464","0.604422499803474","0.589006934899977","0.61983806470697"
"Ja","2007","2","Ostdeutschland","836","0.498280484077284","0.473152889278341","0.523408078876226"
"Ja","2007","3","Westdeutschland","2975","0.67055573325689","0.656247228882308","0.684864237631471"
"Ja","2007","3","Ostdeutschland","856","0.512342847762678","0.4864358128525","0.538249882672856"
"Ja","2007","4","Westdeutschland","3622","0.726168742294366","0.713388923614698","0.738948560974034"
"Ja","2007","4","Ostdeutschland","790","0.694430333876778","0.666229911064165","0.72263075668939"
"Ja","2007","5","Westdeutschland","3808","0.827804530801197","0.816638683485765","0.83897037811663"
"Ja","2007","5","Ostdeutschland","493","0.820544811466841","0.788562143681223","0.852527479252458"
"Nein","2007","1","Westdeutschland","1451","0.477958269724546","0.46088708135113","0.495029458097961"
"Nein","2007","1","Ostdeutschland","788","0.541206734673262","0.516391836617714","0.566021632728811"
"Nein","2007","2","Westdeutschland","1401","0.395577500196526","0.38016193529303","0.410993065100023"
"Nein","2007","2","Ostdeutschland","685","0.501719515922716","0.476591921123774","0.526847110721659"
"Nein","2007","3","Westdeutschland","1170","0.329444266743111","0.315135762368529","0.343752771117692"
"Nein","2007","3","Ostdeutschland","574","0.487657152237322","0.461750117327144","0.5135641871475"
"Nein","2007","4","Westdeutschland","1055","0.273831257705634","0.261051439025966","0.286611076385302"
"Nein","2007","4","Ostdeutschland","235","0.305569666123222","0.277369243310609","0.333770088935835"
"Nein","2007","5","Westdeutschland","584","0.172195469198803","0.16102962188337","0.183361316514235"
"Nein","2007","5","Ostdeutschland","60","0.17945518853316","0.147472520747542","0.211437856318777"
"Ja","2008","1","Westdeutschland","","","",""
"Ja","2008","1","Ostdeutschland","","","",""
"Ja","2008","2","Westdeutschland","","","",""
"Ja","2008","2","Ostdeutschland","","","",""
"Ja","2008","3","Westdeutschland","","","",""
"Ja","2008","3","Ostdeutschland","","","",""
"Ja","2008","4","Westdeutschland","","","",""
"Ja","2008","4","Ostdeutschland","","","",""
"Ja","2008","5","Westdeutschland","","","",""
"Ja","2008","5","Ostdeutschland","","","",""
"Nein","2008","1","Westdeutschland","","","",""
"Nein","2008","1","Ostdeutschland","","","",""
"Nein","2008","2","Westdeutschland","","","",""
"Nein","2008","2","Ostdeutschland","","","",""
"Nein","2008","3","Westdeutschland","","","",""
"Nein","2008","3","Ostdeutschland","","","",""
"Nein","2008","4","Westdeutschland","","","",""
"Nein","2008","4","Ostdeutschland","","","",""
"Nein","2008","5","Westdeutschland","","","",""
"Nein","2008","5","Ostdeutschland","","","",""
"Ja","2009","1","Westdeutschland","","","",""
"Ja","2009","1","Ostdeutschland","","","",""
"Ja","2009","2","Westdeutschland","","","",""
"Ja","2009","2","Ostdeutschland","","","",""
"Ja","2009","3","Westdeutschland","","","",""
"Ja","2009","3","Ostdeutschland","","","",""
"Ja","2009","4","Westdeutschland","","","",""
"Ja","2009","4","Ostdeutschland","","","",""
"Ja","2009","5","Westdeutschland","","","",""
"Ja","2009","5","Ostdeutschland","","","",""
"Nein","2009","1","Westdeutschland","","","",""
"Nein","2009","1","Ostdeutschland","","","",""
"Nein","2009","2","Westdeutschland","","","",""
"Nein","2009","2","Ostdeutschland","","","",""
"Nein","2009","3","Westdeutschland","","","",""
"Nein","2009","3","Ostdeutschland","","","",""
"Nein","2009","4","Westdeutschland","","","",""
"Nein","2009","4","Ostdeutschland","","","",""
"Nein","2009","5","Westdeutschland","","","",""
"Nein","2009","5","Ostdeutschland","","","",""
"Ja","2010","1","Westdeutschland","","","",""
"Ja","2010","1","Ostdeutschland","","","",""
"Ja","2010","2","Westdeutschland","","","",""
"Ja","2010","2","Ostdeutschland","","","",""
"Ja","2010","3","Westdeutschland","","","",""
"Ja","2010","3","Ostdeutschland","","","",""
"Ja","2010","4","Westdeutschland","","","",""
"Ja","2010","4","Ostdeutschland","","","",""
"Ja","2010","5","Westdeutschland","","","",""
"Ja","2010","5","Ostdeutschland","","","",""
"Nein","2010","1","Westdeutschland","","","",""
"Nein","2010","1","Ostdeutschland","","","",""
"Nein","2010","2","Westdeutschland","","","",""
"Nein","2010","2","Ostdeutschland","","","",""
"Nein","2010","3","Westdeutschland","","","",""
"Nein","2010","3","Ostdeutschland","","","",""
"Nein","2010","4","Westdeutschland","","","",""
"Nein","2010","4","Ostdeutschland","","","",""
"Nein","2010","5","Westdeutschland","","","",""
"Nein","2010","5","Ostdeutschland","","","",""
"Ja","2011","1","Westdeutschland","2151","0.614502213227646","0.597091545903521","0.631912880551772"
"Ja","2011","1","Ostdeutschland","838","0.560580689071298","0.533601117384824","0.587560260757772"
"Ja","2011","2","Westdeutschland","2597","0.685905440644446","0.670285387758477","0.701525493530415"
"Ja","2011","2","Ostdeutschland","809","0.5373256815905","0.509978716361347","0.564672646819653"
"Ja","2011","3","Westdeutschland","2958","0.714049675241672","0.699658046452298","0.728441304031046"
"Ja","2011","3","Ostdeutschland","953","0.618553948265176","0.593055012329643","0.644052884200709"
"Ja","2011","4","Westdeutschland","4493","0.840922411293122","0.830939111801449","0.850905710784794"
"Ja","2011","4","Ostdeutschland","1150","0.797669562301696","0.776263276799129","0.819075847804263"
"Ja","2011","5","Westdeutschland","5007","0.90086291090777","0.892886999602503","0.908838822213037"
"Ja","2011","5","Ostdeutschland","712","0.935445301910653","0.917858349614456","0.95303225420685"
"Nein","2011","1","Westdeutschland","851","0.385497786772354","0.368087119448228","0.402908454096479"
"Nein","2011","1","Ostdeutschland","462","0.439419310928702","0.412439739242228","0.466398882615176"
"Nein","2011","2","Westdeutschland","795","0.314094559355554","0.298474506469585","0.329714612241523"
"Nein","2011","2","Ostdeutschland","468","0.4626743184095","0.435327353180347","0.490021283638653"
"Nein","2011","3","Westdeutschland","829","0.285950324758328","0.271558695968954","0.300341953547702"
"Nein","2011","3","Ostdeutschland","441","0.381446051734824","0.355947115799291","0.406944987670357"
"Nein","2011","4","Westdeutschland","663","0.159077588706878","0.149094289215205","0.169060888198551"
"Nein","2011","4","Ostdeutschland","203","0.202330437698304","0.180924152195737","0.22373672320087"
"Nein","2011","5","Westdeutschland","386","0.0991370890922301","0.0911611777869628","0.107113000397498"
"Nein","2011","5","Ostdeutschland","38","0.0645546980893472","0.0469677457931501","0.0821416503855442"
"Ja","2012","1","Westdeutschland","","","",""
"Ja","2012","1","Ostdeutschland","","","",""
"Ja","2012","2","Westdeutschland","","","",""
"Ja","2012","2","Ostdeutschland","","","",""
"Ja","2012","3","Westdeutschland","","","",""
"Ja","2012","3","Ostdeutschland","","","",""
"Ja","2012","4","Westdeutschland","","","",""
"Ja","2012","4","Ostdeutschland","","","",""
"Ja","2012","5","Westdeutschland","","","",""
"Ja","2012","5","Ostdeutschland","","","",""
"Nein","2012","1","Westdeutschland","","","",""
"Nein","2012","1","Ostdeutschland","","","",""
"Nein","2012","2","Westdeutschland","","","",""
"Nein","2012","2","Ostdeutschland","","","",""
"Nein","2012","3","Westdeutschland","","","",""
"Nein","2012","3","Ostdeutschland","","","",""
"Nein","2012","4","Westdeutschland","","","",""
"Nein","2012","4","Ostdeutschland","","","",""
"Nein","2012","5","Westdeutschland","","","",""
"Nein","2012","5","Ostdeutschland","","","",""
"Ja","2013","1","Westdeutschland","3829","0.705208105727205","0.692172969366407","0.718243242088003"
"Ja","2013","1","Ostdeutschland","875","0.595789465558401","0.568563015310174","0.623015915806629"
"Ja","2013","2","Westdeutschland","3950","0.759872522020356","0.747551139130156","0.772193904910556"
"Ja","2013","2","Ostdeutschland","809","0.582245020173168","0.55410523377129","0.610384806575047"
"Ja","2013","3","Westdeutschland","4217","0.778917081363951","0.767296774954537","0.790537387773364"
"Ja","2013","3","Ostdeutschland","980","0.676568432222864","0.651294826008339","0.701842038437388"
"Ja","2013","4","Westdeutschland","5649","0.865021346238145","0.856521360531583","0.873521331944706"
"Ja","2013","4","Ostdeutschland","1176","0.800227327434309","0.779290843300513","0.821163811568104"
"Ja","2013","5","Westdeutschland","6016","0.92321657446097","0.916656108116782","0.929777040805158"
"Ja","2013","5","Ostdeutschland","885","0.928409063519069","0.911830803707568","0.94498732333057"
"Nein","2013","1","Westdeutschland","871","0.294791894272795","0.281756757911997","0.307827030633593"
"Nein","2013","1","Ostdeutschland","373","0.404210534441599","0.376984084193371","0.431436984689826"
"Nein","2013","2","Westdeutschland","667","0.240127477979644","0.227806095089444","0.252448860869844"
"Nein","2013","2","Ostdeutschland","371","0.417754979826832","0.389615193424953","0.44589476622871"
"Nein","2013","3","Westdeutschland","682","0.221082918636049","0.209462612226636","0.232703225045463"
"Nein","2013","3","Ostdeutschland","336","0.323431567777136","0.298157961562612","0.348705173991661"
"Nein","2013","4","Westdeutschland","559","0.134978653761855","0.126478668055294","0.143478639468417"
"Nein","2013","4","Ostdeutschland","225","0.199772672565691","0.178836188431896","0.220709156699487"
"Nein","2013","5","Westdeutschland","311","0.0767834255390302","0.0702229591948423","0.0833438918832181"
"Nein","2013","5","Ostdeutschland","44","0.0715909364809314","0.0550126766694305","0.0881691962924323"
"Ja","2014","1","Westdeutschland","4173","0.72894147341937","0.716632917732045","0.741250029106695"
"Ja","2014","1","Ostdeutschland","1168","0.670586463200517","0.646856909129234","0.6943160172718"
"Ja","2014","2","Westdeutschland","5316","0.770597310895897","0.759964002155229","0.781230619636564"
"Ja","2014","2","Ostdeutschland","1437","0.683570445963286","0.662132704136537","0.705008187790035"
"Ja","2014","3","Westdeutschland","5800","0.795059452333237","0.785228968545061","0.804889936121413"
"Ja","2014","3","Ostdeutschland","1368","0.675664249567577","0.65367494033734","0.697653558797813"
"Ja","2014","4","Westdeutschland","7133","0.854001584092338","0.846150799770343","0.861852368414333"
"Ja","2014","4","Ostdeutschland","1597","0.783438195335694","0.764658419282042","0.802217971389347"
"Ja","2014","5","Westdeutschland","7824","0.935920614185402","0.930600251443019","0.941240976927785"
"Ja","2014","5","Ostdeutschland","1056","0.956507688571521","0.944371461344664","0.968643915798377"
"Nein","2014","1","Westdeutschland","837","0.27105852658063","0.258749970893305","0.283367082267955"
"Nein","2014","1","Ostdeutschland","339","0.329413536799483","0.3056839827282","0.353143090870766"
"Nein","2014","2","Westdeutschland","690","0.229402689104103","0.218769380363436","0.240035997844771"
"Nein","2014","2","Ostdeutschland","371","0.316429554036714","0.294991812209965","0.337867295863463"
"Nein","2014","3","Westdeutschland","677","0.204940547666763","0.195110063878587","0.214771031454939"
"Nein","2014","3","Ostdeutschland","373","0.324335750432424","0.302346441202187","0.34632505966266"
"Nein","2014","4","Westdeutschland","638","0.145998415907662","0.138147631585667","0.153849200229657"
"Nein","2014","4","Ostdeutschland","251","0.216561804664306","0.197782028610653","0.235341580717958"
"Nein","2014","5","Westdeutschland","315","0.0640793858145981","0.058759023072215","0.0693997485569812"
"Nein","2014","5","Ostdeutschland","","","",""
"Ja","2015","1","Westdeutschland","4403","0.756229555017118","0.744508921015748","0.767950189018489"
"Ja","2015","1","Ostdeutschland","1087","0.716469577110334","0.692910724208448","0.74002843001222"
"Ja","2015","2","Westdeutschland","5053","0.775610342080955","0.764759245952456","0.786461438209453"
"Ja","2015","2","Ostdeutschland","1221","0.675513604946663","0.652000313024415","0.699026896868911"
"Ja","2015","3","Westdeutschland","5623","0.8244644226217","0.814981283398527","0.833947561844874"
"Ja","2015","3","Ostdeutschland","1467","0.724420922386391","0.70367012715354","0.745171717619241"
"Ja","2015","4","Westdeutschland","7193","0.874407620175282","0.867016303594129","0.881798936756435"
"Ja","2015","4","Ostdeutschland","1572","0.819934033773725","0.802168456373939","0.83769961117351"
"Ja","2015","5","Westdeutschland","8250","0.938718640319702","0.933637414513801","0.943799866125603"
"Ja","2015","5","Ostdeutschland","1129","0.938791050175936","0.925073043198111","0.952509057153761"
"Nein","2015","1","Westdeutschland","752","0.243770444982882","0.232049810981511","0.255491078984252"
"Nein","2015","1","Ostdeutschland","319","0.283530422889666","0.25997156998778","0.307089275791552"
"Nein","2015","2","Westdeutschland","625","0.224389657919045","0.213538561790547","0.235240754047543"
"Nein","2015","2","Ostdeutschland","302","0.324486395053337","0.30097310313109","0.347999686975585"
"Nein","2015","3","Westdeutschland","559","0.1755355773783","0.166052438155126","0.185018716601473"
"Nein","2015","3","Ostdeutschland","314","0.275579077613609","0.254828282380759","0.29632987284646"
"Nein","2015","4","Westdeutschland","529","0.125592379824717","0.118201063243564","0.132983696405871"
"Nein","2015","4","Ostdeutschland","225","0.180065966226275","0.16230038882649","0.197831543626061"
"Nein","2015","5","Westdeutschland","309","0.0612813596802981","0.0562001338743973","0.0663625854861989"
"Nein","2015","5","Ostdeutschland","44","0.0612089498240638","0.0474909428462387","0.0749269568018889"
"Ja","2016","1","Westdeutschland","8428","0.753127486666302","0.744782015191997","0.761472958140606"
"Ja","2016","1","Ostdeutschland","1969","0.724787242382707","0.707750534428278","0.741823950337136"
"Ja","2016","2","Westdeutschland","4595","0.79126235034528","0.780096481790935","0.802428218899626"
"Ja","2016","2","Ostdeutschland","1071","0.746750895493077","0.723664188115692","0.769837602870461"
"Ja","2016","3","Westdeutschland","4841","0.832342682352251","0.822284639747195","0.842400724957308"
"Ja","2016","3","Ostdeutschland","1305","0.749452750941552","0.727997651036616","0.770907850846488"
"Ja","2016","4","Westdeutschland","6946","0.881455379897923","0.87410030280155","0.888810456994296"
"Ja","2016","4","Ostdeutschland","1628","0.839191724145564","0.822433922845303","0.855949525445826"
"Ja","2016","5","Westdeutschland","8103","0.952232532446157","0.947651456372225","0.956813608520088"
"Ja","2016","5","Ostdeutschland","1179","0.95333190804563","0.941500883753806","0.965162932337454"
"Nein","2016","1","Westdeutschland","1827","0.246872513333698","0.238527041859394","0.255217984808003"
"Nein","2016","1","Ostdeutschland","671","0.275212757617293","0.258176049662864","0.292249465571722"
"Nein","2016","2","Westdeutschland","494","0.208737649654719","0.197571781100374","0.219903518209065"
"Nein","2016","2","Ostdeutschland","292","0.253249104506923","0.230162397129539","0.276335811884308"
"Nein","2016","3","Westdeutschland","458","0.167657317647749","0.157599275042692","0.177715360252805"
"Nein","2016","3","Ostdeutschland","262","0.250547249058448","0.229092149153512","0.272002348963384"
"Nein","2016","4","Westdeutschland","474","0.118544620102077","0.111189543005704","0.12589969719845"
"Nein","2016","4","Ostdeutschland","218","0.160808275854436","0.144050474554174","0.177566077154697"
"Nein","2016","5","Westdeutschland","223","0.0477674675538432","0.0431863914799116","0.0523485436277748"
"Nein","2016","5","Ostdeutschland","42","0.0466680919543695","0.0348370676625456","0.0584991162461935"
"Ja","2017","1","Westdeutschland","10377","0.809939624163834","0.802799739252776","0.817079509074892"
"Ja","2017","1","Ostdeutschland","2134","0.701932651689745","0.684282714570623","0.719582588808866"
"Ja","2017","2","Westdeutschland","4674","0.818891337669822","0.808342712501019","0.829439962838626"
"Ja","2017","2","Ostdeutschland","1222","0.806690389294374","0.786172824880527","0.827207953708221"
"Ja","2017","3","Westdeutschland","5299","0.845498526771459","0.836139484260101","0.854857569282818"
"Ja","2017","3","Ostdeutschland","1371","0.779414642432042","0.759279246703637","0.799550038160446"
"Ja","2017","4","Westdeutschland","7641","0.892337861533543","0.885572842971694","0.899102880095392"
"Ja","2017","4","Ostdeutschland","1906","0.858223520437743","0.843339880202269","0.873107160673218"
"Ja","2017","5","Westdeutschland","9982","0.954893629112116","0.950869989414244","0.958917268809988"
"Ja","2017","5","Ostdeutschland","1543","0.928189907968658","0.915637340305263","0.940742475632053"
"Nein","2017","1","Westdeutschland","1223","0.190060375836166","0.182920490925108","0.197200260747224"
"Nein","2017","1","Ostdeutschland","446","0.298067348310255","0.280417411191134","0.315717285429377"
"Nein","2017","2","Westdeutschland","446","0.181108662330178","0.170560037161374","0.191657287498981"
"Nein","2017","2","Ostdeutschland","201","0.193309610705626","0.172792046291779","0.213827175119473"
"Nein","2017","3","Westdeutschland","430","0.154501473228541","0.145142430717182","0.163860515739899"
"Nein","2017","3","Ostdeutschland","258","0.220585357567958","0.200449961839554","0.240720753296363"
"Nein","2017","4","Westdeutschland","423","0.107662138466457","0.100897119904608","0.114427157028306"
"Nein","2017","4","Ostdeutschland","204","0.141776479562257","0.126892839326782","0.156660119797731"
"Nein","2017","5","Westdeutschland","238","0.0451063708878842","0.0410827311900121","0.0491300105857564"
"Nein","2017","5","Ostdeutschland","82","0.0718100920313419","0.059257524367947","0.0843626596947368"
"Ja","2018","1","Westdeutschland","9203","0.800151236458887","0.792291171333039","0.808011301584734"
"Ja","2018","1","Ostdeutschland","2039","0.713737901134683","0.695368519324375","0.732107282944992"
"Ja","2018","2","Westdeutschland","4607","0.790048012096833","0.778780546750971","0.801315477442695"
"Ja","2018","2","Ostdeutschland","1132","0.799100125083803","0.777319675133396","0.820880575034211"
"Ja","2018","3","Westdeutschland","5096","0.85333087722656","0.84397272735173","0.862689027101389"
"Ja","2018","3","Ostdeutschland","1378","0.80156568254912","0.781980927157674","0.821150437940566"
"Ja","2018","4","Westdeutschland","7697","0.899936965089647","0.893398692320646","0.906475237858649"
"Ja","2018","4","Ostdeutschland","2062","0.865418202732024","0.851385216399616","0.879451189064433"
"Ja","2018","5","Westdeutschland","10177","0.959007511173097","0.955198182360741","0.962816839985453"
"Ja","2018","5","Ostdeutschland","1596","0.947178144180911","0.93644708513402","0.957909203227801"
"Nein","2018","1","Westdeutschland","740","0.199848763541113","0.191988698415266","0.207708828666961"
"Nein","2018","1","Ostdeutschland","287","0.286262098865316","0.267892717055008","0.304631480675625"
"Nein","2018","2","Westdeutschland","412","0.209951987903167","0.198684522557305","0.221219453249029"
"Nein","2018","2","Ostdeutschland","168","0.200899874916197","0.179119424965789","0.222680324866605"
"Nein","2018","3","Westdeutschland","394","0.14666912277344","0.137310972898611","0.15602727264827"
"Nein","2018","3","Ostdeutschland","215","0.19843431745088","0.178849562059434","0.218019072842326"
"Nein","2018","4","Westdeutschland","395","0.100063034910353","0.0935247621413511","0.106601307679355"
"Nein","2018","4","Ostdeutschland","210","0.134581797267976","0.120548810935567","0.148614783600384"
"Nein","2018","5","Westdeutschland","230","0.0409924888269028","0.0371831600145472","0.0448018176392585"
"Nein","2018","5","Ostdeutschland","73","0.0528218558190896","0.0420907967721994","0.0635529148659797"
"Ja","2019","1","Westdeutschland","7716","0.850004365609671","0.842250365981619","0.857758365237722"
"Ja","2019","1","Ostdeutschland","1683","0.701658957322944","0.68107544302348","0.722242471622408"
"Ja","2019","2","Westdeutschland","4498","0.855041164910729","0.845066975737003","0.865015354084456"
"Ja","2019","2","Ostdeutschland","1014","0.814379554649909","0.791770351221014","0.836988758078803"
"Ja","2019","3","Westdeutschland","4564","0.860242342140383","0.850495060944915","0.86998962333585"
"Ja","2019","3","Ostdeutschland","1259","0.85156170407217","0.833037015640464","0.870086392503877"
"Ja","2019","4","Westdeutschland","7457","0.918248326135447","0.912158199943327","0.924338452327567"
"Ja","2019","4","Ostdeutschland","2214","0.864815195379058","0.85120926364761","0.878421127110506"
"Ja","2019","5","Westdeutschland","13264","0.960747245864358","0.957473601398609","0.964020890330106"
"Ja","2019","5","Ostdeutschland","2523","0.961270682570928","0.953838355112166","0.968703010029691"
"Nein","2019","1","Westdeutschland","430","0.149995634390329","0.142241634762277","0.157749634018381"
"Nein","2019","1","Ostdeutschland","215","0.298341042677056","0.277757528377592","0.31892455697652"
"Nein","2019","2","Westdeutschland","288","0.144958835089271","0.134984645915544","0.154933024262997"
"Nein","2019","2","Ostdeutschland","122","0.185620445350091","0.163011241921197","0.208229648778986"
"Nein","2019","3","Westdeutschland","297","0.139757657859618","0.13001037666415","0.149504939055085"
"Nein","2019","3","Ostdeutschland","156","0.14843829592783","0.129913607496123","0.166962984359536"
"Nein","2019","4","Westdeutschland","318","0.0817516738645531","0.075661547672433","0.0878418000566732"
"Nein","2019","4","Ostdeutschland","212","0.135184804620942","0.121578872889494","0.14879073635239"
"Nein","2019","5","Westdeutschland","254","0.0392527541356422","0.035979109669894","0.0425263986013905"
"Nein","2019","5","Ostdeutschland","66","0.0387293174290719","0.0312969899703094","0.0461616448878343"
