"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24.21","23.5","440","19","21","26","29","39","23.79","24.63","15","52","23","24"
"2002","(Fach-)Abitur","2","24.28","23.5","495","20","21","26","29","40","23.9","24.66","15","60","23","24"
"2002","(Fach-)Abitur","3","24.4","23.5","437","20","21","27","30","35","24.02","24.78","16","46","23","24"
"2002","(Fach-)Abitur","4","23.98","23.5","496","20","21","26","29","36","23.62","24.34","15","42","23","24"
"2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","24.36","23.5","569","20","21","26","29","37","24.03","24.69","15","49","23","24"
"2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","24.35","23.5","292","19","21","27","31","36","23.8","24.9","17","52","23","24"
"2002","(noch) kein Abschluss","2","23.7","22.5","231","19","21","26","28","36","23.16","24.24","17","38","22","24"
"2002","(noch) kein Abschluss","3","23.2","21.5","149","19","20","25","29","34","22.56","23.84","16","36","21","22"
"2002","(noch) kein Abschluss","4","22.51","21.5","124","19","20","25","28","32","21.9","23.12","16","35","21","22"
"2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","21.89","20.5","101","18","20","23","29","36","21.22","22.56","13","36","20","21"
"2002","AkademikerIn","1 Einkommensschwächstes Quintil","25.67","24.5","319","21","23","28","31","40","25.19","26.15","16","41","25","26"
"2002","AkademikerIn","2","25.59","24.5","486","21","23","28","31","40","25.21","25.97","14","42","25","25"
"2002","AkademikerIn","3","24.98","24.5","692","21","23","27","30","35","24.71","25.25","17","46","24","25"
"2002","AkademikerIn","4","25.07","24.5","1029","21","22","27","30","36","24.85","25.29","17","44","24","25"
"2002","AkademikerIn","5 Einkommensstärkstes Quintil","24.79","24.5","2008","21","22","27","29","34","24.63","24.95","14","41","24","25"
"2002","Hauptschule","1 Einkommensschwächstes Quintil","26.31","25.5","2372","21","23","29","32","39","26.12","26.5","13","59","26","26"
"2002","Hauptschule","2","26.41","25.5","2612","21","24","29","32","39","26.24","26.58","15","57","26","26"
"2002","Hauptschule","3","26.27","25.5","1774","21","24","29","31","39","26.08","26.46","12","47","26","26"
"2002","Hauptschule","4","26.25","25.5","1372","21","23","28","31","39","26.02","26.48","13","48","26","26"
"2002","Hauptschule","5 Einkommensstärkstes Quintil","25.43","24.5","703","21","23","28","31","39","25.13","25.73","16","45","25","25"
"2002","Realschule","1 Einkommensschwächstes Quintil","24.87","23.5","1090","20","22","27","31","42","24.59","25.15","15","56","24","25"
"2002","Realschule","2","24.8","23.5","1415","20","22","27","30","38","24.57","25.03","16","54","24","25"
"2002","Realschule","3","25.2","24.5","1286","20","22","27","31","36","24.98","25.42","16","50","24","25"
"2002","Realschule","4","25.13","23.5","1147","20","22","27","30","39","24.88","25.38","16","53","24","24"
"2002","Realschule","5 Einkommensstärkstes Quintil","24.66","23.5","992","20","22","27","29","37","24.39","24.93","15","66","24","25"
"2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","2","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","3","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","4","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","2","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","AkademikerIn","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","AkademikerIn","2","","","","","","","","","","","","","",""
"2003","AkademikerIn","3","","","","","","","","","","","","","",""
"2003","AkademikerIn","4","","","","","","","","","","","","","",""
"2003","AkademikerIn","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","Hauptschule","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","Hauptschule","2","","","","","","","","","","","","","",""
"2003","Hauptschule","3","","","","","","","","","","","","","",""
"2003","Hauptschule","4","","","","","","","","","","","","","",""
"2003","Hauptschule","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","Realschule","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","Realschule","2","","","","","","","","","","","","","",""
"2003","Realschule","3","","","","","","","","","","","","","",""
"2003","Realschule","4","","","","","","","","","","","","","",""
"2003","Realschule","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24.88","23.5","431","20","21","27","30","57","24.39","25.37","15","69","23","24"
"2004","(Fach-)Abitur","2","24.1","23.5","465","19","21","26","29","35","23.74","24.46","17","44","23","24"
"2004","(Fach-)Abitur","3","24.42","23.5","426","20","22","27","30","36","24.06","24.78","16","39","23","24"
"2004","(Fach-)Abitur","4","24.52","23.5","529","20","22","26","29","37","24.18","24.86","16","41","24","24"
"2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","24.84","23.5","521","20","22","27","31","38","24.43","25.25","16","67","23","24"
"2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","24.66","23.5","288","19","21","28","32","36","24.07","25.25","15","49","23","25"
"2004","(noch) kein Abschluss","2","23.44","22.5","224","19","20","26","29","34","22.87","24.01","14","39","21","23"
"2004","(noch) kein Abschluss","3","23.48","21.5","143","19","20","27","32","34","22.72","24.24","17","37","21","22"
"2004","(noch) kein Abschluss","4","21.8","20.5","133","18","19","23","27","31","21.23","22.37","16","35","21","22"
"2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","21.68","20.5","109","19","20","23","26","35","21.13","22.23","16","35","20","21"
"2004","AkademikerIn","1 Einkommensschwächstes Quintil","25.18","24.5","290","20","22","28","30","39","24.64","25.72","17","57","24","26"
"2004","AkademikerIn","2","25.35","24.5","456","21","23","27","30","39","24.97","25.73","17","43","25","25"
"2004","AkademikerIn","3","25.67","24.5","631","21","23","28","31","40","25.35","25.99","17","45","25","25"
"2004","AkademikerIn","4","25.22","24.5","1034","21","23","27","30","36","24.99","25.45","15","42","24","25"
"2004","AkademikerIn","5 Einkommensstärkstes Quintil","24.98","24.5","1855","20","22","27","30","36","24.81","25.15","16","58","25","25"
"2004","Hauptschule","1 Einkommensschwächstes Quintil","26.4","25.5","1981","21","23","29","32","40","26.18","26.62","12","73","26","26"
"2004","Hauptschule","2","26.57","25.5","2392","21","24","29","32","40","26.39","26.75","13","59","26","26"
"2004","Hauptschule","3","26.8","25.5","1646","22","24","29","33","40","26.58","27.02","15","46","26","27"
