year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,male,,,,,,,,,,,,
1985,Urban regions,female,,,,,,,,,,,,
1985,Rural regions,male,,,,,,,,,,,,
1985,Rural regions,female,,,,,,,,,,,,
1986,Urban regions,male,,,,,,,,,,,,
1986,Urban regions,female,,,,,,,,,,,,
1986,Rural regions,male,,,,,,,,,,,,
1986,Rural regions,female,,,,,,,,,,,,
1987,Urban regions,male,,,,,,,,,,,,
1987,Urban regions,female,,,,,,,,,,,,
1987,Rural regions,male,,,,,,,,,,,,
1987,Rural regions,female,,,,,,,,,,,,
1988,Urban regions,male,,,,,,,,,,,,
1988,Urban regions,female,,,,,,,,,,,,
1988,Rural regions,male,,,,,,,,,,,,
1988,Rural regions,female,,,,,,,,,,,,
1989,Urban regions,male,,,,,,,,,,,,
1989,Urban regions,female,,,,,,,,,,,,
1989,Rural regions,male,,,,,,,,,,,,
1989,Rural regions,female,,,,,,,,,,,,
1990,Urban regions,male,,,,,,,,,,,,
1990,Urban regions,female,,,,,,,,,,,,
1990,Rural regions,male,,,,,,,,,,,,
1990,Rural regions,female,,,,,,,,,,,,
1991,Urban regions,male,,,,,,,,,,,,
1991,Urban regions,female,,,,,,,,,,,,
1991,Rural regions,male,,,,,,,,,,,,
1991,Rural regions,female,,,,,,,,,,,,
1992,Urban regions,male,,,,,,,,,,,,
1992,Urban regions,female,,,,,,,,,,,,
1992,Rural regions,male,,,,,,,,,,,,
1992,Rural regions,female,,,,,,,,,,,,
1993,Urban regions,male,,,,,,,,,,,,
1993,Urban regions,female,,,,,,,,,,,,
1993,Rural regions,male,,,,,,,,,,,,
1993,Rural regions,female,,,,,,,,,,,,
1994,Urban regions,male,,,,,,,,,,,,
1994,Urban regions,female,,,,,,,,,,,,
1994,Rural regions,male,,,,,,,,,,,,
1994,Rural regions,female,,,,,,,,,,,,
1995,Urban regions,male,,,,,,,,,,,,
1995,Urban regions,female,,,,,,,,,,,,
1995,Rural regions,male,,,,,,,,,,,,
1995,Rural regions,female,,,,,,,,,,,,
1996,Urban regions,male,,,,,,,,,,,,
1996,Urban regions,female,,,,,,,,,,,,
1996,Rural regions,male,,,,,,,,,,,,
1996,Rural regions,female,,,,,,,,,,,,
1997,Urban regions,male,,,,,,,,,,,,
1997,Urban regions,female,,,,,,,,,,,,
1997,Rural regions,male,,,,,,,,,,,,
1997,Rural regions,female,,,,,,,,,,,,
1998,Urban regions,male,,,,,,,,,,,,
1998,Urban regions,female,,,,,,,,,,,,
1998,Rural regions,male,,,,,,,,,,,,
1998,Rural regions,female,,,,,,,,,,,,
1999,Urban regions,male,,,,,,,,,,,,
1999,Urban regions,female,,,,,,,,,,,,
1999,Rural regions,male,,,,,,,,,,,,
1999,Rural regions,female,,,,,,,,,,,,
2000,Urban regions,male,,,,,,,,,,,,
2000,Urban regions,female,,,,,,,,,,,,
2000,Rural regions,male,,,,,,,,,,,,
2000,Rural regions,female,,,,,,,,,,,,
2001,Urban regions,male,,,,,,,,,,,,
2001,Urban regions,female,,,,,,,,,,,,
2001,Rural regions,male,,,,,,,,,,,,
2001,Rural regions,female,,,,,,,,,,,,
2002,Urban regions,male,7217,25.99640513210897,25.95290618148761,26.039904082730327,23.509577172825903,25.56495475769043,28.049671173095703,16.6994361724212,34.8598121735004,25.564955,25.439795160293578,25.693854570388794
2002,Urban regions,female,7705,24.833745760071515,24.78399921331355,24.88349230682948,21.51040839429862,24.113308328257972,27.414453506469727,12.913223,36.27052117472639,24.111507,23.9805908203125,24.189331150054933
2002,Rural regions,male,3686,26.2218464767523,26.161770819561593,26.28192213394301,23.735307693481445,25.925926208496094,28.40550422668457,16.730012893676758,35.41079902648926,25.925926,25.81159453392029,26.139667558670045
2002,Rural regions,female,3853,25.16694243389686,25.096032650480016,25.237852217313705,21.773841857910156,24.489795684814453,27.688777923583984,14.692378,36.56118202209473,24.489796,24.178003311157227,24.75813865661621
2003,Urban regions,male,,,,,,,,,,,,
2003,Urban regions,female,,,,,,,,,,,,
2003,Rural regions,male,,,,,,,,,,,,
2003,Rural regions,female,,,,,,,,,,,,
2004,Urban regions,male,6724,26.099068213189682,26.05267549386643,26.145460932512933,23.450918197631836,25.661151885986328,28.326974868774414,16.13683319091797,35.64105987548828,25.661152,25.5846049785614,25.81915874481201
2004,Urban regions,female,7248,25.032324759855626,24.97961607628726,25.085033443423992,21.631149291992188,24.221452713012695,27.54821014404297,12.755558013916016,36.42380142211914,24.221453,23.99838991165161,24.30170407295227
2004,Rural regions,male,3418,26.394539943290088,26.329901168945984,26.45917871763419,23.760142645098128,25.951557159423828,28.719722747802734,16.320772491041218,36.159092901859644,25.951557,25.706926345825195,26.08700270652771
2004,Rural regions,female,3627,25.509964214565773,25.432881896327274,25.587046532804273,22.03856658935547,24.80158805847168,28.34467124938965,12.5794095993042,37.80382823944092,24.801588,24.628540086746217,25.035701751708984
2005,Urban regions,male,,,,,,,,,,,,
2005,Urban regions,female,,,,,,,,,,,,
2005,Rural regions,male,,,,,,,,,,,,
2005,Rural regions,female,,,,,,,,,,,,
2006,Urban regions,male,6829,26.265104625937234,26.21835054529406,26.311858706580406,23.510204315185547,25.71166229248047,28.40054702758789,16.17469024658203,35.736061096191406,25.711662,25.5755558013916,25.81778907775879
2006,Urban regions,female,7449,25.149153137808266,25.094755957319016,25.203550318297516,21.612812042236328,24.243308066638214,27.734375,12.43046760559082,36.91671943664551,24.242424,24.049430179595948,24.31789469718933
2006,Rural regions,male,3563,26.631907945756584,26.56823714129222,26.69557875022095,24.053672333405107,26.19618797302246,28.999303937904187,16.635224926656484,36.41775134465281,26.196188,26.09434370994568,26.3778076171875
2006,Rural regions,female,3874,25.754839969031547,25.6775301685433,25.832149769519795,22.206331253051758,24.94190836034114,28.577960968017578,14.128495,38.13540554046631,24.93372,24.650081634521484,25.100538301467896
2007,Urban regions,male,,,,,,,,,,,,
2007,Urban regions,female,,,,,,,,,,,,
2007,Rural regions,male,,,,,,,,,,,,
2007,Rural regions,female,,,,,,,,,,,,
2008,Urban regions,male,5972,26.493179330419448,26.439310896086628,26.547047764752268,23.66143798828125,25.880571365356445,28.680110931396484,16.1334285736084,36.208120346069336,25.880571,25.74657440185547,26.049480438232422
2008,Urban regions,female,6545,25.27840709396065,25.22080916341284,25.336005024508456,21.79930877685547,24.382559221257925,27.852008819580078,13.364964,36.93105888366699,24.382715,24.197956085205078,24.546841859817505
2008,Rural regions,male,3193,26.799950586113187,26.730812675490426,26.869088496735948,24.111507415771484,26.23571069368519,29.218406677246094,16.45115852355957,36.87875556945801,26.234568,26.045564651489258,26.3466854095459
2008,Rural regions,female,3396,25.825780157081674,25.745002471307703,25.906557842855644,22.311080560949083,24.97704315185547,28.73469352722168,14.527376,38.37011297663057,24.977043,24.646940803527833,25.299253463745117
2009,Urban regions,male,,,,,,,,,,,,
2009,Urban regions,female,,,,,,,,,,,,
2009,Rural regions,male,,,,,,,,,,,,
2009,Rural regions,female,,,,,,,,,,,,
