"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2002","(Fach-)Abitur","Ostdeutschland","23.66","22.5","353","19","21","26","29","38","23.24","24.08","15","46","22","23"
"2002","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","24.08","22.5","726","19","21","27","31","36","23.76","24.4","13","52","22","23"
"2002","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2002","AkademikerIn","Westdeutschland","24.93","24.5","3218","20","22","27","30","36","24.8","25.06","14","46","24","25"
"2002","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Hauptschule","Westdeutschland","26.17","25.5","7338","21","23","29","32","39","26.07","26.27","12","59","26","26"
"2002","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Realschule","Westdeutschland","24.81","23.5","3917","20","22","27","30","38","24.67","24.95","15","66","24","24"
"2003","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2003","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2003","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2003","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2003","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","Ostdeutschland","23.55","22.5","390","19","21","26","28","34","23.17","23.93","16","45","22","23"
"2004","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","24","22.5","711","19","21","27","31","35","23.66","24.34","14","49","22","23"
"2004","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2004","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2004","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Hauptschule","Westdeutschland","26.39","25.5","6606","21","23","29","32","40","26.28","26.5","12","73","26","26"
"2004","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Realschule","Westdeutschland","25.13","23.5","3648","20","22","28","30","40","24.99","25.27","16","63","24","25"
"2005","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2005","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2005","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","Ostdeutschland","23.73","22.5","409","19","21","26","28","37","23.35","24.11","17","44","23","24"
"2006","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Ostdeutschland","23.46","22.5","98","18","20","26","29","35","22.69","24.23","16","35","22","23"
"2006","(noch) kein Abschluss","Westdeutschland","25.06","23.5","547","19","21","28","33","39","24.63","25.49","16","58","23","23"
"2006","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2006","AkademikerIn","Westdeutschland","25.13","24.5","3231","21","22","27","30","36","25","25.26","14","48","25","25"
"2006","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Hauptschule","Westdeutschland","26.69","25.5","6627","21","24","29","33","41","26.58","26.8","13","64","26","26"
"2006","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Realschule","Westdeutschland","25.49","24.5","3747","20","22","28","31","40","25.34","25.64","12","65","25","25"
"2007","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2007","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2007","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Ostdeutschland","24.45","23.5","360","20","22","26","30","39","24.04","24.86","17","44","23","24"
"2008","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
