year,age_gr,pgisced97,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,Pre-primary Level,Yes,0.04847,44,44,-0.01572,0.11266
2012,17-29 y.,Lower Secondary Level,Yes,0.10857,97,97,0.04634,0.17081
2012,17-29 y.,Upper Secondary Level,Yes,0.10879,172,172,0.06212,0.15546
2012,30-45 y.,Primary Level,Yes,0.36784,50,50,0.23282,0.50287
2012,30-45 y.,Lower Secondary Level,Yes,0.24433,183,183,0.18190,0.30675
2012,30-45 y.,Upper Secondary Level,Yes,0.22221,922,1000,0.19643,0.24799
2012,30-45 y.,Upper Secondary Level,No,0.02209,78,1000,0.01298,0.03121
2012,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.18293,179,179,0.12613,0.23973
2012,30-45 y.,First Stage of Tertiary Education,Yes,0.15952,100,100,0.08739,0.23165
2012,30-45 y.,Second Stage of Tertiary Education,Yes,0.13153,304,336,0.09533,0.16772
2012,30-45 y.,Second Stage of Tertiary Education,No,0.01321,32,336,0.00098,0.02544
2012,46-65 y.,Primary Level,Yes,0.64619,47,47,0.50801,0.78437
2012,46-65 y.,Lower Secondary Level,Yes,0.45606,309,309,0.40044,0.51169
2012,46-65 y.,Upper Secondary Level,Yes,0.39856,1872,1991,0.37705,0.42008
2012,46-65 y.,Upper Secondary Level,No,0.02194,119,1991,0.01551,0.02838
2012,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.35232,190,190,0.28422,0.42043
2012,46-65 y.,First Stage of Tertiary Education,Yes,0.31042,262,262,0.25429,0.36655
2012,46-65 y.,Second Stage of Tertiary Education,Yes,0.28310,649,708,0.24989,0.31630
2012,46-65 y.,Second Stage of Tertiary Education,No,0.02410,59,708,0.01279,0.03540
2012,66 and older,Primary Level,Yes,0.67439,40,40,0.52732,0.82146
2012,66 and older,Lower Secondary Level,Yes,0.65642,526,526,0.61579,0.69704
2012,66 and older,Upper Secondary Level,Yes,0.57379,1511,1588,0.54946,0.59812
2012,66 and older,Upper Secondary Level,No,0.02615,77,1588,0.01829,0.03400
2012,66 and older,Post-secondary Non-tertiary Level,Yes,0.61474,62,62,0.49262,0.73687
2012,66 and older,First Stage of Tertiary Education,Yes,0.59153,214,214,0.52551,0.65754
2012,66 and older,Second Stage of Tertiary Education,Yes,0.52538,566,601,0.48542,0.56534
2012,66 and older,Second Stage of Tertiary Education,No,0.02563,35,601,0.01299,0.03828
2013,17-29 y.,Pre-primary Level,Yes,0.05642,57,57,-0.00401,0.11686
2013,17-29 y.,Lower Secondary Level,Yes,0.10644,143,143,0.05572,0.15717
2013,17-29 y.,Upper Secondary Level,Yes,0.08864,194,194,0.04854,0.12874
2013,30-45 y.,Primary Level,Yes,0.26395,79,79,0.16613,0.36177
2013,30-45 y.,Lower Secondary Level,Yes,0.24152,238,238,0.18703,0.29601
2013,30-45 y.,Upper Secondary Level,Yes,0.20330,912,1002,0.17837,0.22823
2013,30-45 y.,Upper Secondary Level,No,0.02579,90,1002,0.01597,0.03560
2013,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.14090,213,213,0.09407,0.18774
2013,30-45 y.,First Stage of Tertiary Education,Yes,0.16954,88,88,0.09069,0.24839
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.10589,299,346,0.07342,0.13836
