year,age_gr,quintil_oecd,ple0162,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,1st Quintile,Yes,0.13022,174,174,0.08007,0.18037
2012,17-29 y.,2nd Quintile,Yes,0.10507,82,82,0.03829,0.17185
2012,17-29 y.,3rd Quintile,Yes,0.06813,59,59,0.00328,0.13297
2012,17-29 y.,4th Quintile,Yes,0.09681,46,46,0.01041,0.18320
2012,30-45 y.,1st Quintile,Yes,0.30563,540,580,0.26811,0.34316
2012,30-45 y.,1st Quintile,No,0.01758,40,580,0.00688,0.02829
2012,30-45 y.,2nd Quintile,Yes,0.22392,383,383,0.18211,0.26572
2012,30-45 y.,3rd Quintile,Yes,0.17514,293,330,0.13407,0.21621
2012,30-45 y.,3rd Quintile,No,0.02014,37,330,0.00496,0.03532
2012,30-45 y.,4th Quintile,Yes,0.14418,221,221,0.09777,0.19060
2012,30-45 y.,5th Quintile,Yes,0.13955,189,189,0.09001,0.18908
2012,46-65 y.,1st Quintile,Yes,0.53144,688,729,0.49519,0.56769
2012,46-65 y.,1st Quintile,No,0.02693,41,729,0.01517,0.03869
2012,46-65 y.,2nd Quintile,Yes,0.40727,492,492,0.36381,0.45073
2012,46-65 y.,3rd Quintile,Yes,0.38252,545,580,0.34293,0.42211
2012,46-65 y.,3rd Quintile,No,0.02359,35,580,0.01123,0.03596
2012,46-65 y.,4th Quintile,Yes,0.31439,544,586,0.27676,0.35201
2012,46-65 y.,4th Quintile,No,0.02734,42,586,0.01413,0.04056
2012,46-65 y.,5th Quintile,Yes,0.29479,686,741,0.26194,0.32764
2012,46-65 y.,5th Quintile,No,0.01686,55,741,0.00758,0.02614
2012,66 and older,1st Quintile,Yes,0.65432,492,492,0.61225,0.69639
2012,66 and older,2nd Quintile,Yes,0.60720,698,698,0.57094,0.64345
2012,66 and older,3rd Quintile,Yes,0.59775,568,568,0.55739,0.63812
2012,66 and older,4th Quintile,Yes,0.54952,442,442,0.50308,0.59596
2012,66 and older,5th Quintile,Yes,0.46320,391,423,0.41563,0.51078
2012,66 and older,5th Quintile,No,0.03903,32,423,0.02056,0.05751
2013,17-29 y.,1st Quintile,Yes,0.13433,171,171,0.08307,0.18560
2013,17-29 y.,2nd Quintile,Yes,0.06514,81,81,0.01106,0.11922
2013,17-29 y.,3rd Quintile,Yes,0.09136,75,75,0.02571,0.15701
2013,17-29 y.,4th Quintile,Yes,0.09020,51,51,0.01080,0.16961
2013,17-29 y.,5th Quintile,Yes,0.06913,36,36,-0.01491,0.15317
2013,30-45 y.,1st Quintile,Yes,0.27979,472,472,0.23924,0.32033
2013,30-45 y.,2nd Quintile,Yes,0.21628,369,404,0.17608,0.25648
2013,30-45 y.,2nd Quintile,No,0.02139,35,404,0.00727,0.03552
2013,30-45 y.,3rd Quintile,Yes,0.15232,274,307,0.11206,0.19258
2013,30-45 y.,3rd Quintile,No,0.01676,33,307,0.00238,0.03114
2013,30-45 y.,4th Quintile,Yes,0.14777,210,210,0.09966,0.19588
2013,30-45 y.,5th Quintile,Yes,0.12013,175,175,0.07182,0.16844
2013,46-65 y.,1st Quintile,Yes,0.55056,715,747,0.51487,0.58626
2013,46-65 y.,1st Quintile,No,0.01809,32,747,0.00853,0.02765
2013,46-65 y.,2nd Quintile,Yes,0.40957,545,545,0.36825,0.45090
2013,46-65 y.,3rd Quintile,Yes,0.35544,582,622,0.31779,0.39308
2013,46-65 y.,3rd Quintile,No,0.02385,40,622,0.01185,0.03585
2013,46-65 y.,4th Quintile,Yes,0.34320,601,640,0.30638,0.38001
2013,46-65 y.,4th Quintile,No,0.01993,39,640,0.00909,0.03077
2013,46-65 y.,5th Quintile,Yes,0.26533,651,701,0.23262,0.29804
2013,46-65 y.,5th Quintile,No,0.01810,50,701,0.00823,0.02798
2013,66 and older,1st Quintile,Yes,0.61236,503,503,0.56973,0.65498
2013,66 and older,2nd Quintile,Yes,0.59830,717,748,0.56315,0.63346
2013,66 and older,2nd Quintile,No,0.02124,31,748,0.01090,0.03158
2013,66 and older,3rd Quintile,Yes,0.54694,586,586,0.50660,0.58728
2013,66 and older,4th Quintile,Yes,0.50945,439,439,0.46263,0.55627
2013,66 and older,5th Quintile,Yes,0.45367,422,422,0.40612,0.50123
2015,17-29 y.,1st Quintile,Yes,0.14205,190,190,0.09228,0.19182
2015,17-29 y.,2nd Quintile,Yes,0.09908,115,115,0.04424,0.15393
2015,17-29 y.,3rd Quintile,Yes,0.09456,75,75,0.02789,0.16124
2015,17-29 y.,4th Quintile,Yes,0.06937,51,51,-0.00106,0.13980
2015,17-29 y.,5th Quintile,Yes,0.10180,48,48,0.01535,0.18825
2015,30-45 y.,1st Quintile,Yes,0.33680,471,516,0.29598,0.37762
2015,30-45 y.,1st Quintile,No,0.02741,45,516,0.01331,0.04151
2015,30-45 y.,2nd Quintile,Yes,0.19221,319,355,0.15116,0.23325
2015,30-45 y.,2nd Quintile,No,0.02668,36,355,0.00989,0.04346
2015,30-45 y.,3rd Quintile,Yes,0.15908,256,297,0.11741,0.20075
2015,30-45 y.,3rd Quintile,No,0.04161,41,297,0.01886,0.06435
2015,30-45 y.,4th Quintile,Yes,0.14130,201,241,0.09723,0.18537
2015,30-45 y.,4th Quintile,No,0.02721,40,241,0.00662,0.04779
2015,30-45 y.,5th Quintile,Yes,0.09528,135,135,0.04557,0.14499
2015,46-65 y.,1st Quintile,Yes,0.58790,770,819,0.55417,0.62163
2015,46-65 y.,1st Quintile,No,0.03450,49,819,0.02199,0.04700
2015,46-65 y.,2nd Quintile,Yes,0.48352,633,670,0.44565,0.52138
2015,46-65 y.,2nd Quintile,No,0.02301,37,670,0.01165,0.03437
2015,46-65 y.,3rd Quintile,Yes,0.35468,528,591,0.31608,0.39328
2015,46-65 y.,3rd Quintile,No,0.05560,63,591,0.03711,0.07409
2015,46-65 y.,4th Quintile,Yes,0.31065,586,647,0.27497,0.34634
2015,46-65 y.,4th Quintile,No,0.03584,61,647,0.02150,0.05017
2015,46-65 y.,5th Quintile,Yes,0.25917,624,729,0.22734,0.29100
2015,46-65 y.,5th Quintile,No,0.04113,105,729,0.02670,0.05555
2015,66 and older,1st Quintile,Yes,0.61538,453,453,0.57053,0.66023
2015,66 and older,2nd Quintile,Yes,0.60739,781,821,0.57396,0.64081
2015,66 and older,2nd Quintile,No,0.03412,40,821,0.02169,0.04654
2015,66 and older,3rd Quintile,Yes,0.57857,593,633,0.54007,0.61707
2015,66 and older,3rd Quintile,No,0.04056,40,633,0.02518,0.05594
2015,66 and older,4th Quintile,Yes,0.52255,454,498,0.47864,0.56647
2015,66 and older,4th Quintile,No,0.05399,44,498,0.03412,0.07386
2015,66 and older,5th Quintile,Yes,0.44259,398,436,0.39592,0.48927
2015,66 and older,5th Quintile,No,0.04090,38,436,0.02229,0.05952
2017,17-29 y.,1st Quintile,Yes,0.12876,181,181,0.07983,0.17769
2017,17-29 y.,2nd Quintile,Yes,0.10149,99,99,0.04170,0.16127
