"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","332.98","372.5","256","150","250","400","450","720","317.62","348.34","0","800","350","385"
"2000","(Fach-)Abitur","2","342.01","377.5","316","195","300","400","455","700","329.29","354.73","40","800","350","380"
"2000","(Fach-)Abitur","3","326.75","345","323","150","250","400","450","700","313.03","340.47","0","800","350","375"
"2000","(Fach-)Abitur","4","345.24","372.5","302","200","300","400","430","600","333.92","356.56","40","700","350","385"
"2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","344.11","377.5","174","200","300","400","450","650","326.94","361.28","0","800","350","385"
"2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","314.44","325","73","70","250","400","420","600","282.61","346.27","0","600","350","385"
"2000","(noch) kein Abschluss","2","349.83","392.5","58","150","300","400","500","680","314.86","384.8","0","680","350","400"
"2000","(noch) kein Abschluss","3","318.44","325","38","100","200","400","500","500","274.72","362.16","40","500","300","380"
"2000","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","AkademikerIn","1 Einkommensschwächstes Quintil","342.56","367.5","227","200","300","400","450","600","329.6","355.52","80","600","350","385"
"2000","AkademikerIn","2","348.19","377.5","427","200","300","400","450","600","338.73","357.65","25","800","360","385"
"2000","AkademikerIn","3","353.53","377.5","537","200","300","400","450","550","345.84","361.22","40","620","375","385"
"2000","AkademikerIn","4","353.14","377.5","677","200","300","400","450","600","345.66","360.62","0","700","375","385"
"2000","AkademikerIn","5 Einkommensstärkstes Quintil","361.48","382.5","795","200","300","400","500","600","354.24","368.72","0","800","380","400"
"2000","Hauptschule","1 Einkommensschwächstes Quintil","340.96","377.5","1137","150","300","400","450","600","334.16","347.76","0","990","380","390"
"2000","Hauptschule","2","343.26","376.5","1428","200","300","400","400","560","337.98","348.54","0","800","375","380"
"2000","Hauptschule","3","346.43","372.5","1025","200","300","400","400","600","340.15","352.71","0","900","375","380"
"2000","Hauptschule","4","349.23","372.5","785","200","300","400","420","600","341.98","356.48","0","850","360","380"
"2000","Hauptschule","5 Einkommensstärkstes Quintil","361.07","382.5","323","200","300","400","500","700","347.39","374.75","0","720","360","385"
"2000","Realschule","1 Einkommensschwächstes Quintil","360.9","382.5","816","200","300","400","450","600","354","367.8","0","800","380","400"
"2000","Realschule","2","351.64","377.5","1246","200","300","400","400","600","345.91","357.37","0","999","380","385"
"2000","Realschule","3","345.68","372.5","956","200","300","400","400","500","339.74","351.62","0","850","375","380"
"2000","Realschule","4","350.54","372.5","817","200","300","400","420","600","343.68","357.4","0","860","360","380"
"2000","Realschule","5 Einkommensstärkstes Quintil","337.94","345","413","200","300","400","450","600","327.78","348.1","0","650","350","370"
"2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","319.25","372.5","219","100","200","400","400","600","301.66","336.84","15","900","350","380"
"2001","(Fach-)Abitur","2","332.67","372.5","336","150","288","400","400","600","319.73","345.61","0","800","360","380"
"2001","(Fach-)Abitur","3","340.08","372.5","272","200","300","400","400","750","327.64","352.52","0","800","350","380"
"2001","(Fach-)Abitur","4","347.64","372.5","305","200","300","400","450","600","335.45","359.83","0","800","350","380"
"2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","349.2","382.5","191","200","300","400","450","600","331.72","366.68","0","990","375","400"
"2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","305.14","365","58","70","180","400","450","600","263.69","346.59","0","600","200","380"
"2001","(noch) kein Abschluss","2","264.61","285","58","80","120","380","400","600","227.91","301.31","10","600","300","375"
"2001","(noch) kein Abschluss","3","292.47","325","42","100","160","400","500","500","246.27","338.67","25","500","160","375"
"2001","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","AkademikerIn","1 Einkommensschwächstes Quintil","344.74","355","169","200","300","400","400","770","327.71","361.77","0","800","360","400"
"2001","AkademikerIn","2","352.2","372.5","386","240","300","400","450","540","343.37","361.03","5","690","370","385"
"2001","AkademikerIn","3","359.12","377.5","494","200","300","400","500","600","351.05","367.19","60","700","380","385"
"2001","AkademikerIn","4","361.5","382.5","670","250","300","400","450","600","354.37","368.63","0","700","380","385"
"2001","AkademikerIn","5 Einkommensstärkstes Quintil","363.89","390.5","771","200","300","400","500","650","356.42","371.36","0","720","385","400"
"2001","Hauptschule","1 Einkommensschwächstes Quintil","345.1","377.5","1002","190","300","400","450","600","338.51","351.69","0","720","380","385"
"2001","Hauptschule","2","346.68","379","1191","200","300","400","400","600","340.49","352.87","0","999","375","385"
"2001","Hauptschule","3","349.91","377.5","947","200","300","400","450","600","343.32","356.5","0","800","375","380"
"2001","Hauptschule","4","347.42","379","729","200","300","400","420","600","339.67","355.17","0","800","375","380"
"2001","Hauptschule","5 Einkommensstärkstes Quintil","352.07","372.5","309","200","300","400","500","650","339.11","365.03","0","700","360","380"
"2001","Realschule","1 Einkommensschwächstes Quintil","352.79","382.5","695","200","300","400","400","640","344.75","360.83","0","900","380","400"
"2001","Realschule","2","351.49","377.5","1113","200","300","400","450","600","345.46","357.52","0","900","380","385"
"2001","Realschule","3","351.89","377.5","914","200","300","400","400","600","345.66","358.12","0","800","380","385"
"2001","Realschule","4","351.45","379","787","200","300","400","450","600","344.67","358.23","0","800","375","385"
"2001","Realschule","5 Einkommensstärkstes Quintil","349.66","372.5","444","200","300","400","450","600","339.7","359.62","0","650","350","380"
"2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","329.5","340","195","120","300","400","450","600","310.94","348.06","0","999","350","385"
"2002","(Fach-)Abitur","2","320.64","335","290","150","250","400","400","600","306.95","334.33","0","800","350","380"
"2002","(Fach-)Abitur","3","328.97","365","268","120","250","400","425","500","314.44","343.5","30","700","350","380"
"2002","(Fach-)Abitur","4","348.65","377.5","345","200","300","400","450","600","336.65","360.65","0","800","350","385"
"2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","364.84","382.5","365","200","300","400","500","600","352.06","377.62","20","800","350","385"
"2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","244.92","275","46","100","100","375","400","400","208.05","281.79","30","400","200","350"
"2002","(noch) kein Abschluss","2","345.97","377.5","47","150","300","400","450","700","305.92","386.02","40","700","350","400"
"2002","(noch) kein Abschluss","3","313.33","325","30","200","200","400","400","600","257.49","369.17","0","600","200","370"
"2002","(noch) kein Abschluss","4","222.81","190","30","60","120","370","400","400","173.82","271.8","30","400","90","200"
"2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","AkademikerIn","1 Einkommensschwächstes Quintil","376.84","382.5","161","220","300","400","520","650","358.31","395.37","40","900","370","400"
"2002","AkademikerIn","2","351.63","377.5","301","250","300","400","400","600","341.5","361.76","0","700","370","400"
"2002","AkademikerIn","3","356.01","377.5","445","210","300","400","450","600","347.52","364.5","0","750","375","385"
"2002","AkademikerIn","4","363.71","382.5","773","250","300","400","450","600","356.93","370.49","0","800","380","400"
"2002","AkademikerIn","5 Einkommensstärkstes Quintil","362.62","382.5","1553","200","300","400","500","600","356.78","368.46","0","999","385","400"
"2002","Hauptschule","1 Einkommensschwächstes Quintil","325.25","372.5","765","150","250","400","400","540","317.28","333.22","0","600","370","380"
"2002","Hauptschule","2","342.92","377.5","1047","200","300","400","400","600","336.35","349.49","0","840","375","385"
"2002","Hauptschule","3","347.82","377.5","842","200","300","400","400","600","340.83","354.81","0","900","375","380"
"2002","Hauptschule","4","342.85","374.5","775","200","300","400","400","600","335.59","350.11","0","750","365","380"
"2002","Hauptschule","5 Einkommensstärkstes Quintil","344.64","355","405","200","300","400","480","700","332.74","356.54","0","980","350","375"
"2002","Realschule","1 Einkommensschwächstes Quintil","349.64","377.5","593","200","300","400","420","600","341.78","357.5","0","800","375","390"
"2002","Realschule","2","345.23","377.5","952","200","300","400","420","600","338.86","351.6","0","700","375","385"
"2002","Realschule","3","353.93","377.5","927","200","300","400","450","600","347.38","360.48","0","990","375","380"
"2002","Realschule","4","346.49","379","865","200","300","400","420","600","339.91","353.07","0","800","370","380"
"2002","Realschule","5 Einkommensstärkstes Quintil","346.37","377.5","692","200","300","400","450","700","337.66","355.08","0","900","350","380"
"2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","314.92","367.5","175","100","205","400","420","540","296.11","333.73","30","600","350","380"
"2003","(Fach-)Abitur","2","331.39","357.5","284","180","250","400","430","600","317.05","345.73","0","999","355","385"
"2003","(Fach-)Abitur","3","337.84","372.5","306","150","300","400","430","600","324.85","350.83","50","750","350","380"
"2003","(Fach-)Abitur","4","338.68","373","350","150","300","400","450","580","326.38","350.98","0","840","350","380"
"2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","343.54","377.5","328","190","300","400","450","600","329.78","357.3","0","990","350","385"
"2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","266.92","275","40","70","200","400","400","500","222.39","311.45","30","500","200","390"
"2003","(noch) kein Abschluss","2","317.16","372.5","42","80","250","400","480","570","265.44","368.88","0","570","300","400"
"2003","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","AkademikerIn","1 Einkommensschwächstes Quintil","343.58","377.5","157","200","300","400","400","550","326.55","360.61","0","910","360","400"
"2003","AkademikerIn","2","347.94","372.5","283","200","300","400","450","600","336.07","359.81","0","800","350","390"
"2003","AkademikerIn","3","345.96","377.5","416","200","300","400","420","500","336.9","355.02","0","600","375","385"
