"year","migback","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2000","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","342.49","377.5","538","200","300","400","450","600","333.53","351.45","0","750","375","385"
"2000","direkter Migrationshintergrund","2","345.74","372.5","511","200","300","400","400","600","337.25","354.23","0","999","360","380"
"2000","direkter Migrationshintergrund","3","346.66","367.5","344","200","300","400","400","550","337.29","356.03","0","720","360","380"
"2000","direkter Migrationshintergrund","4","349.07","367.5","200","250","300","400","420","500","338.05","360.09","80","700","350","380"
"2000","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","338.85","377.5","140","200","300","400","450","600","320.59","357.11","0","600","360","400"
"2000","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","338.89","355","105","250","300","400","400","500","323.8","353.98","80","500","350","380"
"2000","indirekter Migrationshintergrund","2","346.02","372.5","147","200","330","400","400","500","330.46","361.58","40","600","350","380"
"2000","indirekter Migrationshintergrund","3","358.55","378.5","104","300","350","400","420","500","341.53","375.57","50","500","350","385"
"2000","indirekter Migrationshintergrund","4","361.9","377.5","79","240","350","400","450","600","340.2","383.6","0","600","370","400"
"2000","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","346.12","377.5","1873","180","300","400","450","600","340.88","351.36","0","990","380","390"
"2000","kein Migrationshintergrund","2","346.94","379","2819","200","300","400","420","600","343.05","350.83","0","990","380","385"
"2000","kein Migrationshintergrund","3","344.17","372.5","2433","200","300","400","440","600","340.06","348.28","0","900","375","380"
"2000","kein Migrationshintergrund","4","349.48","372.5","2317","200","300","400","450","600","345.28","353.68","0","860","370","380"
"2000","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","354.81","377.5","1542","200","300","400","500","650","349.27","360.35","0","800","375","380"
"2000","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","338.3","377.5","462","160","300","400","400","600","328.68","347.92","0","900","375","380"
"2001","direkter Migrationshintergrund","2","354.07","379","466","200","350","400","400","600","345.39","362.75","50","800","370","380"
"2001","direkter Migrationshintergrund","3","350.09","365","324","200","300","400","400","500","340.44","359.74","30","600","360","380"
"2001","direkter Migrationshintergrund","4","346.6","367.5","215","200","320","400","400","500","335.37","357.83","0","600","350","380"
"2001","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","352.47","382.5","103","180","300","400","500","600","328.92","376.02","0","600","375","400"
"2001","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","343.87","377.5","107","200","300","400","400","600","323.86","363.88","0","600","370","385"
"2001","indirekter Migrationshintergrund","2","351.83","377.5","133","180","350","400","450","600","334.86","368.8","50","600","360","385"
"2001","indirekter Migrationshintergrund","3","357.39","372.5","87","250","300","400","450","550","342.22","372.56","150","600","370","400"
"2001","indirekter Migrationshintergrund","4","386.84","387.5","75","300","350","400","450","800","366.3","407.38","120","800","370","400"
"2001","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","342.03","362.5","40","120","300","400","500","700","302.58","381.48","0","700","375","400"
"2001","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","344.58","377.5","1592","180","300","400","450","600","338.91","350.25","0","900","380","385"
"2001","kein Migrationshintergrund","2","344.24","378.5","2493","190","300","400","440","600","339.95","348.53","0","999","380","385"
"2001","kein Migrationshintergrund","3","350.45","378.5","2272","200","300","400","450","600","346.21","354.69","0","800","380","380"
"2001","kein Migrationshintergrund","4","351.02","379","2225","200","300","400","450","600","346.73","355.31","0","800","380","380"
"2001","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","356.44","382.5","1582","200","300","400","480","630","351.02","361.86","0","990","380","385"
"2001","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","328.77","372.5","346","120","250","400","400","600","317","340.54","0","600","360","380"
"2002","direkter Migrationshintergrund","2","342.2","377.5","441","200","300","400","400","500","333.55","350.85","30","600","370","380"
"2002","direkter Migrationshintergrund","3","337.16","367.5","280","200","300","400","400","560","325.94","348.38","0","600","350","380"
"2002","direkter Migrationshintergrund","4","359.6","377.5","229","250","350","400","400","600","346.48","372.72","0","700","350","385"
"2002","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","334.98","355","163","150","280","400","450","500","317.64","352.32","20","600","350","400"
"2002","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","341.69","372.5","76","200","350","400","400","600","318.52","364.86","50","600","360","380"
"2002","indirekter Migrationshintergrund","2","331.39","372.5","121","100","300","400","400","500","312.17","350.61","40","600","350","380"
"2002","indirekter Migrationshintergrund","3","338.22","337.5","99","250","300","395","400","600","316.05","360.39","0","700","350","380"
"2002","indirekter Migrationshintergrund","4","361.89","377.5","89","300","320","400","450","500","343.9","379.88","100","600","350","400"
"2002","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","352.55","382.5","65","120","300","400","450","600","321.56","383.54","80","600","350","400"
"2002","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","337","372.5","1377","170","300","400","400","600","331.02","342.98","0","999","375","380"
"2002","kein Migrationshintergrund","2","342.3","377.5","2100","200","300","400","420","600","337.68","346.92","0","840","380","380"
"2002","kein Migrationshintergrund","3","350.84","377.5","2148","200","300","400","450","600","346.43","355.25","0","990","375","380"
"2002","kein Migrationshintergrund","4","348","379","2485","200","300","400","450","600","343.92","352.08","0","800","375","380"
"2002","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","355.92","377.5","2811","200","300","400","500","700","351.45","360.39","0","999","375","380"
"2002","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","325.33","372.5","301","120","250","400","400","600","311.99","338.67","0","910","360","380"
"2003","direkter Migrationshintergrund","2","341.41","372.5","395","200","300","400","435","500","331.15","351.67","0","600","360","380"
"2003","direkter Migrationshintergrund","3","339.15","372.5","282","200","300","400","400","600","327.29","351.01","0","600","370","380"
"2003","direkter Migrationshintergrund","4","346.18","377.5","228","200","300","400","450","500","333.82","358.54","0","600","350","380"
"2003","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","343.87","377.5","143","200","300","400","450","600","324.4","363.34","0","600","350","385"
"2003","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","354.39","382.5","85","200","300","400","480","560","330.08","378.7","50","560","350","400"
"2003","indirekter Migrationshintergrund","2","351.61","377.5","123","200","300","400","450","500","330.42","372.8","40","999","355","400"
"2003","indirekter Migrationshintergrund","3","328.59","335","93","200","300","400","450","600","307.29","349.89","60","600","350","380"
"2003","indirekter Migrationshintergrund","4","369.56","377.5","97","300","350","400","450","600","349.6","389.52","40","600","370","400"
"2003","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","359.61","377.5","58","280","300","400","420","700","327.78","391.44","50","700","375","400"
"2003","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","340.21","377.5","1239","190","300","400","400","600","334.11","346.31","0","900","380","390"
"2003","kein Migrationshintergrund","2","341.5","377.5","2048","200","300","400","440","600","336.78","346.22","0","800","380","380"
"2003","kein Migrationshintergrund","3","346.73","377.5","2077","200","300","400","425","600","342.28","351.18","0","900","375","380"
"2003","kein Migrationshintergrund","4","351.01","377.5","2449","200","300","400","450","600","346.91","355.11","0","900","380","385"
"2003","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","357.46","382.5","2551","200","300","400","500","600","352.91","362.01","0","999","380","385"
"2003","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","341.42","377.5","252","150","300","400","450","500","327.9","354.94","0","600","370","400"
"2004","direkter Migrationshintergrund","2","351.34","377.5","395","200","350","400","400","600","341.76","360.92","50","800","370","380"
"2004","direkter Migrationshintergrund","3","337.7","357.5","265","200","300","400","400","500","326.6","348.8","80","600","350","380"
"2004","direkter Migrationshintergrund","4","345.26","355","199","200","300","400","400","600","331.53","358.99","0","650","350","380"
"2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","346.53","335","153","195","300","400","500","700","326.4","366.66","0","800","350","385"
"2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","337.6","377.5","98","200","300","400","400","600","311.61","363.59","20","990","350","380"
"2004","indirekter Migrationshintergrund","2","349.4","377.5","123","200","300","400","500","500","331.21","367.59","40","500","350","400"
"2004","indirekter Migrationshintergrund","3","358.46","372.5","80","250","350","400","400","700","337.86","379.06","80","700","350","380"
"2004","indirekter Migrationshintergrund","4","356.44","377.5","89","250","350","400","450","500","337.88","375","80","600","370","400"
"2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","350.95","377.5","69","250","300","400","450","600","326.08","375.82","90","600","350","385"
"2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","343.11","377.5","1237","180","300","400","420","600","337.02","349.2","0","999","380","385"
"2004","kein Migrationshintergrund","2","348.4","379","1935","200","300","400","400","600","343.58","353.22","0","900","380","385"
"2004","kein Migrationshintergrund","3","345.19","378","1923","200","300","400","420","600","340.54","349.84","0","990","375","380"
"2004","kein Migrationshintergrund","4","352.93","377.5","2420","200","300","400","440","600","348.86","357","0","900","380","380"
"2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","357.97","382.5","2564","200","300","400","500","600","353.62","362.32","0","999","380","385"
"2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","337.96","377.5","238","160","300","400","400","500","324.64","351.28","0","500","370","385"
"2005","direkter Migrationshintergrund","2","340.37","379","338","200","300","400","400","500","329.38","351.36","0","500","370","385"
"2005","direkter Migrationshintergrund","3","340.99","372.5","267","200","300","400","420","500","329.59","352.39","10","600","350","380"
"2005","direkter Migrationshintergrund","4","344.6","372.5","203","200","300","400","400","550","330.45","358.75","30","700","350","385"
"2005","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","350.59","370","135","200","300","400","400","560","333.44","367.74","30","680","350","400"
"2005","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","387.27","382.5","84","200","300","400","600","990","354.87","419.67","60","990","350","400"
"2005","indirekter Migrationshintergrund","2","350.43","377.5","115","250","300","400","400","500","330.04","370.82","50","720","360","390"
"2005","indirekter Migrationshintergrund","3","341.72","377.5","98","200","300","400","400","500","320.92","362.52","60","900","350","385"
"2005","indirekter Migrationshintergrund","4","376.19","382.5","109","250","350","400","450","550","360.63","391.75","30","600","375","400"
"2005","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","363.89","377.5","57","285","340","400","400","500","339.04","388.74","90","500","375","400"
"2005","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","341.61","377.5","1189","195","300","400","400","600","335.4","347.82","0","985","380","400"
"2005","kein Migrationshintergrund","2","350.58","382.5","1716","195","300","400","450","600","345.45","355.71","0","990","380","400"
"2005","kein Migrationshintergrund","3","347.07","377.5","1798","200","300","400","430","600","342.07","352.07","0","990","380","385"
"2005","kein Migrationshintergrund","4","354.52","384","2296","200","300","400","450","600","350.5","358.54","0","700","380","385"
"2005","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","366.44","397.5","2544","200","300","400","500","600","362.16","370.72","0","999","380","390"
"2005","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","329.42","382.5","250","150","300","400","400","500","315.89","342.95","0","500","370","400"
"2006","direkter Migrationshintergrund","2","344.07","372.5","366","200","300","400","400","500","332.84","355.3","0","800","350","380"
"2006","direkter Migrationshintergrund","3","329.85","365","233","200","300","400","400","500","317.09","342.61","0","600","350","380"
"2006","direkter Migrationshintergrund","4","348.84","377.5","220","200","300","400","400","550","336.84","360.84","60","600","350","380"
"2006","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","362.25","387.5","148","200","300","400","500","600","342.57","381.93","0","600","350","390"
"2006","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","316.29","372.5","83","100","250","400","400","420","293","339.58","80","500","350","385"
"2006","indirekter Migrationshintergrund","2","345.01","377.5","127","200","300","400","420","550","327.94","362.08","0","560","350","390"
"2006","indirekter Migrationshintergrund","3","353.74","377.5","101","200","300","400","450","600","334.08","373.4","0","700","350","380"
"2006","indirekter Migrationshintergrund","4","362.33","377.5","112","300","350","400","420","600","345.36","379.3","10","650","375","385"
"2006","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","362.2","335","56","300","300","400","450","600","340.11","384.29","175","600","350","400"
"2006","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","342.64","382.5","1266","160","300","400","400","600","336.71","348.57","0","800","385","400"
"2006","kein Migrationshintergrund","2","352.26","384.5","1853","200","300","400","450","600","347.44","357.08","0","900","380","385"
"2006","kein Migrationshintergrund","3","352.2","382.5","1968","200","300","400","420","600","347.63","356.77","0","999","385","385"
"2006","kein Migrationshintergrund","4","354.48","382.5","2504","200","300","400","430","600","350.53","358.43","0","990","380","385"
"2006","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","359.41","397.5","2602","200","300","400","450","600","355.23","363.59","0","999","385","400"
"2006","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","343.65","382.5","207","200","300","400","450","600","330.25","357.05","0","600","370","400"
"2007","direkter Migrationshintergrund","2","344.71","372.5","309","200","300","400","400","600","333.75","355.67","40","700","350","385"
"2007","direkter Migrationshintergrund","3","343.64","372.5","203","200","300","400","400","600","330.4","356.88","40","600","350","380"
"2007","direkter Migrationshintergrund","4","344.58","377.5","207","200","300","400","400","500","332","357.16","0","500","350","380"
"2007","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","355.09","375","134","200","300","400","500","600","336.14","374.04","40","600","350","400"
"2007","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","341.79","392.5","99","160","300","400","400","500","318.38","365.2","60","700","370","400"
"2007","indirekter Migrationshintergrund","2","330.95","367.5","116","200","300","390","400","500","312.18","349.72","50","600","350","380"
"2007","indirekter Migrationshintergrund","3","347.98","365","99","200","300","400","480","700","327.38","368.58","60","700","350","400"
"2007","indirekter Migrationshintergrund","4","366.14","377.5","111","300","350","400","450","500","348.53","383.75","70","750","370","400"
"2007","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","368.23","372.5","72","300","300","400","450","600","350.09","386.37","200","600","350","400"
"2007","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","346.27","387.5","1073","200","300","400","450","600","339.76","352.78","0","800","380","400"
"2007","kein Migrationshintergrund","2","350.13","382.5","1803","200","300","400","450","600","345.07","355.19","0","900","380","400"
"2007","kein Migrationshintergrund","3","348.19","382.5","1890","180","300","400","450","600","343.33","353.05","0","800","380","385"
"2007","kein Migrationshintergrund","4","360.26","382.5","2404","200","300","400","450","600","356.14","364.38","0","900","380","385"
"2007","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","363.38","397.5","2550","200","300","400","500","600","359.02","367.74","0","990","385","400"
"2007","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2007","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2007","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2007","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","332.64","377.5","172","150","300","400","450","500","316.56","348.72","30","600","350","400"
"2008","direkter Migrationshintergrund","2","331.83","372.5","277","150","300","400","400","600","319.64","344.02","20","600","350","380"
"2008","direkter Migrationshintergrund","3","332.52","355","244","200","300","400","400","600","319.26","345.78","0","800","350","380"
"2008","direkter Migrationshintergrund","4","344.64","377.5","181","200","300","400","420","600","328.25","361.03","0","650","350","380"
"2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","342.55","395","125","193","300","400","450","700","322.32","362.78","0","700","350","400"
"2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","335.93","382.5","98","200","300","400","400","485","314.96","356.9","45","600","350","400"
"2008","indirekter Migrationshintergrund","2","330.46","355","107","190","270","400","425","530","310.58","350.34","80","600","330","380"
"2008","indirekter Migrationshintergrund","3","352.21","377.5","97","250","350","400","400","500","335.95","368.47","30","500","350","385"
"2008","indirekter Migrationshintergrund","4","348.51","377.5","105","200","320","400","440","450","330.4","366.62","30","600","350","385"
"2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","359.69","335","85","290","300","420","500","600","337.81","381.57","40","600","350","400"
"2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","340.7","382.5","992","150","300","400","420","600","333.74","347.66","0","800","380","400"
"2008","kein Migrationshintergrund","2","340.36","377.5","1583","200","300","400","420","600","335.07","345.65","0","800","380","385"
