year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,male,,,,,,,,,,,,
1984,West,female,,,,,,,,,,,,
1985,West,male,,,,,,,,,,,,
1985,West,female,,,,,,,,,,,,
1986,West,male,,,,,,,,,,,,
1986,West,female,,,,,,,,,,,,
1987,West,male,,,,,,,,,,,,
1987,West,female,,,,,,,,,,,,
1988,West,male,,,,,,,,,,,,
1988,West,female,,,,,,,,,,,,
1989,West,male,,,,,,,,,,,,
1989,West,female,,,,,,,,,,,,
1990,West,male,,,,,,,,,,,,
1990,West,female,,,,,,,,,,,,
1990,East,male,2098,6.36879,6.27719,6.46038,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,East,female,2309,6.31682,6.22801,6.40563,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1991,West,male,4637,7.27619,7.22330,7.32909,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1991,West,female,4777,7.28674,7.23350,7.33998,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1991,East,male,1971,5.85833,5.76610,5.95057,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1991,East,female,2156,5.84072,5.75155,5.92989,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1992,West,male,4539,7.14610,7.09252,7.19968,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1992,West,female,4738,7.08163,7.02763,7.13562,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1992,East,male,1876,5.69905,5.61211,5.78600,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1992,East,female,2077,5.76061,5.67910,5.84213,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1993,West,male,4524,7.23809,7.18353,7.29266,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1993,West,female,4701,7.28095,7.22488,7.33701,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1993,East,male,1817,6.13921,6.04867,6.22974,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,East,female,1999,6.29003,6.20301,6.37706,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,West,male,,,,,,,,,,,,
1994,West,female,,,,,,,,,,,,
1994,East,male,,,,,,,,,,,,
1994,East,female,,,,,,,,,,,,
1995,West,male,4633,7.12789,7.07260,7.18318,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,West,female,4906,7.20639,7.15008,7.26270,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1995,East,male,1745,6.40588,6.31881,6.49294,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,East,female,1931,6.53863,6.45087,6.62639,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,West,male,4527,7.22453,7.17060,7.27846,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1996,West,female,4814,7.31991,7.26547,7.37435,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1996,East,male,1754,6.49115,6.40241,6.57990,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,East,female,1922,6.64383,6.55749,6.73018,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
