year,pgisced97,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,male,,,,,,,,,,,,
1984,Pre-primary Level,female,,,,,,,,,,,,
1984,Primary Level,male,,,,,,,,,,,,
1984,Primary Level,female,,,,,,,,,,,,
1984,Lower Secondary Level,male,,,,,,,,,,,,
1984,Lower Secondary Level,female,,,,,,,,,,,,
1984,Upper Secondary Level,male,,,,,,,,,,,,
1984,Upper Secondary Level,female,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1984,First Stage of Tertiary Education,male,,,,,,,,,,,,
1984,First Stage of Tertiary Education,female,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1985,Pre-primary Level,male,,,,,,,,,,,,
1985,Pre-primary Level,female,,,,,,,,,,,,
1985,Primary Level,male,,,,,,,,,,,,
1985,Primary Level,female,,,,,,,,,,,,
1985,Lower Secondary Level,male,,,,,,,,,,,,
1985,Lower Secondary Level,female,,,,,,,,,,,,
1985,Upper Secondary Level,male,,,,,,,,,,,,
1985,Upper Secondary Level,female,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1985,First Stage of Tertiary Education,male,,,,,,,,,,,,
1985,First Stage of Tertiary Education,female,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1986,Pre-primary Level,male,,,,,,,,,,,,
1986,Pre-primary Level,female,,,,,,,,,,,,
1986,Primary Level,male,,,,,,,,,,,,
1986,Primary Level,female,,,,,,,,,,,,
1986,Lower Secondary Level,male,,,,,,,,,,,,
1986,Lower Secondary Level,female,,,,,,,,,,,,
1986,Upper Secondary Level,male,,,,,,,,,,,,
1986,Upper Secondary Level,female,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1986,First Stage of Tertiary Education,male,,,,,,,,,,,,
1986,First Stage of Tertiary Education,female,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1987,Pre-primary Level,male,,,,,,,,,,,,
1987,Pre-primary Level,female,,,,,,,,,,,,
1987,Primary Level,male,,,,,,,,,,,,
1987,Primary Level,female,,,,,,,,,,,,
1987,Lower Secondary Level,male,,,,,,,,,,,,
1987,Lower Secondary Level,female,,,,,,,,,,,,
1987,Upper Secondary Level,male,,,,,,,,,,,,
1987,Upper Secondary Level,female,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1987,First Stage of Tertiary Education,male,,,,,,,,,,,,
1987,First Stage of Tertiary Education,female,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1988,Pre-primary Level,male,,,,,,,,,,,,
1988,Pre-primary Level,female,,,,,,,,,,,,
1988,Primary Level,male,,,,,,,,,,,,
1988,Primary Level,female,,,,,,,,,,,,
1988,Lower Secondary Level,male,,,,,,,,,,,,
1988,Lower Secondary Level,female,,,,,,,,,,,,
1988,Upper Secondary Level,male,,,,,,,,,,,,
1988,Upper Secondary Level,female,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1988,First Stage of Tertiary Education,male,,,,,,,,,,,,
1988,First Stage of Tertiary Education,female,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1989,Pre-primary Level,male,,,,,,,,,,,,
1989,Pre-primary Level,female,,,,,,,,,,,,
1989,Primary Level,male,,,,,,,,,,,,
1989,Primary Level,female,,,,,,,,,,,,
1989,Lower Secondary Level,male,,,,,,,,,,,,
1989,Lower Secondary Level,female,,,,,,,,,,,,
1989,Upper Secondary Level,male,,,,,,,,,,,,
1989,Upper Secondary Level,female,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1989,First Stage of Tertiary Education,male,,,,,,,,,,,,
1989,First Stage of Tertiary Education,female,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1990,Pre-primary Level,male,,,,,,,,,,,,
1990,Pre-primary Level,female,,,,,,,,,,,,
1990,Primary Level,male,,,,,,,,,,,,
1990,Primary Level,female,,,,,,,,,,,,
1990,Lower Secondary Level,male,134,6.38754,5.98419,6.79089,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,Lower Secondary Level,female,376,5.80274,5.55517,6.05030,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,6.00000
1990,Upper Secondary Level,male,1221,6.24669,6.12429,6.36909,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1990,Upper Secondary Level,female,1299,6.37791,6.26200,6.49382,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,Post-secondary Non-tertiary Level,male,45,6.34052,5.69569,6.98535,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,Post-secondary Non-tertiary Level,female,35,7.11517,6.57035,7.65999,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1990,First Stage of Tertiary Education,male,217,6.32652,6.03017,6.62288,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,First Stage of Tertiary Education,female,39,6.94620,6.31758,7.57481,5.09062,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,8.00000
1990,Second Stage of Tertiary Education,male,453,6.65636,6.48415,6.82857,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Second Stage of Tertiary Education,female,538,6.54387,6.37762,6.71013,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Pre-primary Level,male,91,7.85733,7.46117,8.25350,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1991,Pre-primary Level,female,71,7.99084,7.61905,8.36263,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,9.00000
1991,Primary Level,male,263,6.57647,6.33428,6.81867,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1991,Primary Level,female,392,6.54780,6.34259,6.75302,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1991,Lower Secondary Level,male,975,6.91964,6.79004,7.04924,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Lower Secondary Level,female,1865,6.97149,6.88035,7.06264,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Upper Secondary Level,male,3567,6.92368,6.85848,6.98887,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1991,Upper Secondary Level,female,3325,6.98349,6.91499,7.05199,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Post-secondary Non-tertiary Level,male,214,7.08197,6.83432,7.32962,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Post-secondary Non-tertiary Level,female,164,7.31652,7.05715,7.57588,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1991,First Stage of Tertiary Education,male,492,7.24276,7.08147,7.40406,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1991,First Stage of Tertiary Education,female,261,7.31471,7.08605,7.54338,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.97500,8.00000
1991,Second Stage of Tertiary Education,male,922,7.11562,6.99110,7.24015,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1991,Second Stage of Tertiary Education,female,754,6.82694,6.67517,6.97871,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Pre-primary Level,male,91,7.81045,7.44802,8.17287,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1992,Pre-primary Level,female,93,7.65307,7.27392,8.03222,6.00000,8.00000,9.00000,2.00000,10.00000,8.00000,8.00000,8.00000
1992,Primary Level,male,247,6.09304,5.81254,6.37353,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1992,Primary Level,female,369,6.11095,5.89073,6.33117,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1992,Lower Secondary Level,male,960,6.52405,6.39398,6.65413,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Lower Secondary Level,female,1797,6.69581,6.60325,6.78837,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Upper Secondary Level,male,3418,6.83249,6.76790,6.89708,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Upper Secondary Level,female,3275,6.83265,6.76585,6.89945,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Post-secondary Non-tertiary Level,male,214,6.87426,6.63261,7.11591,5.80671,7.00000,8.00000,2.51678,10.00000,7.00000,7.00000,8.00000
1992,Post-secondary Non-tertiary Level,female,166,7.14523,6.88712,7.40335,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1992,First Stage of Tertiary Education,male,487,6.98645,6.82495,7.14794,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1992,First Stage of Tertiary Education,female,271,7.19637,6.96779,7.42494,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1992,Second Stage of Tertiary Education,male,908,7.15674,7.03211,7.28136,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1992,Second Stage of Tertiary Education,female,742,6.77584,6.63739,6.91430,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Pre-primary Level,male,86,7.93821,7.53133,8.34508,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1993,Pre-primary Level,female,97,7.97895,7.65614,8.30175,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1993,Primary Level,male,245,6.19569,5.92825,6.46313,5.00000,6.00000,8.00000,1.00000,10.00000,6.00000,6.00000,7.00000
1993,Primary Level,female,354,6.33858,6.10721,6.56994,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,Lower Secondary Level,male,937,6.69699,6.56344,6.83053,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Lower Secondary Level,female,1722,7.00310,6.90740,7.09881,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Upper Secondary Level,male,3380,6.97878,6.91400,7.04355,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1993,Upper Secondary Level,female,3262,7.07222,7.00405,7.14039,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,Post-secondary Non-tertiary Level,male,218,7.26258,7.01043,7.51474,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1993,Post-secondary Non-tertiary Level,female,166,7.46753,7.18993,7.74514,6.10539,8.00000,9.00000,1.76347,10.00000,8.00000,7.00000,8.00000
1993,First Stage of Tertiary Education,male,473,7.17585,7.01406,7.33764,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,First Stage of Tertiary Education,female,269,7.38354,7.16211,7.60496,6.00000,8.00000,9.00000,2.00000,10.00000,8.00000,8.00000,8.00000
1993,Second Stage of Tertiary Education,male,908,7.34216,7.22338,7.46093,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1993,Second Stage of Tertiary Education,female,723,7.13377,6.98168,7.28586,6.00000,8.00000,8.35589,2.46616,10.00000,8.00000,7.00000,8.00000
1994,Pre-primary Level,male,,,,,,,,,,,,
1994,Pre-primary Level,female,,,,,,,,,,,,
1994,Primary Level,male,,,,,,,,,,,,
1994,Primary Level,female,,,,,,,,,,,,
1994,Lower Secondary Level,male,,,,,,,,,,,,
1994,Lower Secondary Level,female,,,,,,,,,,,,
1994,Upper Secondary Level,male,,,,,,,,,,,,
1994,Upper Secondary Level,female,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1994,First Stage of Tertiary Education,male,,,,,,,,,,,,
1994,First Stage of Tertiary Education,female,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1995,Pre-primary Level,male,143,7.51885,7.24286,7.79484,6.51026,8.00000,8.66521,3.27783,10.00000,8.00000,7.00000,8.00000
1995,Pre-primary Level,female,138,7.51076,7.20020,7.82132,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1995,Primary Level,male,208,6.13375,5.83741,6.43008,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1995,Primary Level,female,318,6.47279,6.25241,6.69317,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1995,Lower Secondary Level,male,863,6.71556,6.57311,6.85801,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Lower Secondary Level,female,1616,7.08939,6.98914,7.18963,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,Upper Secondary Level,male,3373,6.97510,6.91094,7.03925,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,Upper Secondary Level,female,3324,7.06409,6.99600,7.13217,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,Post-secondary Non-tertiary Level,male,249,6.91545,6.66338,7.16753,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,Post-secondary Non-tertiary Level,female,221,7.25166,7.00446,7.49887,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1995,First Stage of Tertiary Education,male,473,7.09307,6.92037,7.26576,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,First Stage of Tertiary Education,female,276,7.34644,7.12731,7.56558,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1995,Second Stage of Tertiary Education,male,953,7.22611,7.11598,7.33624,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1995,Second Stage of Tertiary Education,female,796,6.98744,6.84385,7.13104,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Pre-primary Level,male,138,7.56661,7.24262,7.89060,6.83705,8.00000,9.00000,3.59263,10.00000,8.00000,7.97500,8.00000
1996,Pre-primary Level,female,154,7.59815,7.30254,7.89375,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1996,Primary Level,male,199,6.22809,5.94039,6.51579,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1996,Primary Level,female,290,6.77066,6.52056,7.02076,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Lower Secondary Level,male,818,6.75351,6.61563,6.89138,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Lower Secondary Level,female,1554,7.15659,7.05538,7.25780,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1996,Upper Secondary Level,male,3334,7.06075,6.99673,7.12478,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,Upper Secondary Level,female,3280,7.17550,7.10910,7.24190,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1996,Post-secondary Non-tertiary Level,male,239,7.05185,6.81039,7.29332,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1996,Post-secondary Non-tertiary Level,female,232,7.29493,7.06940,7.52046,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
1996,First Stage of Tertiary Education,male,470,7.26547,7.10762,7.42333,6.56365,8.00000,8.00000,4.40913,10.00000,8.00000,7.00000,8.00000
1996,First Stage of Tertiary Education,female,289,7.36946,7.15078,7.58815,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1996,Second Stage of Tertiary Education,male,964,7.35683,7.24838,7.46527,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,8.00000,8.00000
1996,Second Stage of Tertiary Education,female,795,7.26228,7.13561,7.38894,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1997,Pre-primary Level,male,154,7.44202,7.15617,7.72786,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1997,Pre-primary Level,female,159,7.66170,7.38332,7.94008,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1997,Primary Level,male,191,5.80528,5.51471,6.09585,4.57551,5.00000,7.00000,0.93878,10.00000,5.00000,5.00000,6.00000
1997,Primary Level,female,270,6.20026,5.93325,6.46727,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1997,Lower Secondary Level,male,825,6.53453,6.39588,6.67317,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Lower Secondary Level,female,1493,6.71387,6.61060,6.81714,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Upper Secondary Level,male,3221,6.64882,6.58171,6.71594,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Upper Secondary Level,female,3230,6.71787,6.65057,6.78517,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Post-secondary Non-tertiary Level,male,232,6.74942,6.51347,6.98538,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,7.00000,7.00000
1997,Post-secondary Non-tertiary Level,female,218,7.04594,6.83927,7.25261,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,First Stage of Tertiary Education,male,470,6.69027,6.53092,6.84962,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,7.00000,7.00000
1997,First Stage of Tertiary Education,female,280,6.94899,6.72439,7.17359,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1997,Second Stage of Tertiary Education,male,967,7.06385,6.95623,7.17147,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1997,Second Stage of Tertiary Education,female,799,6.98659,6.86435,7.10883,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Pre-primary Level,male,159,7.75285,7.47358,8.03212,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
1998,Pre-primary Level,female,169,7.27251,7.01279,7.53224,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1998,Primary Level,male,185,6.47145,6.18320,6.75969,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Primary Level,female,257,6.54468,6.27862,6.81074,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1998,Lower Secondary Level,male,917,6.77824,6.65246,6.90403,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Lower Secondary Level,female,1606,7.00648,6.91287,7.10010,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Upper Secondary Level,male,3503,6.91293,6.84972,6.97615,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Upper Secondary Level,female,3498,7.01704,6.95343,7.08065,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Post-secondary Non-tertiary Level,male,240,6.88214,6.63918,7.12510,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1998,Post-secondary Non-tertiary Level,female,261,7.38123,7.16907,7.59339,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
1998,First Stage of Tertiary Education,male,496,6.87109,6.70951,7.03268,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,First Stage of Tertiary Education,female,321,7.22103,7.01030,7.43176,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
