year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,,,,,,,,,,,,
1984,No migration background,female,,,,,,,,,,,,
1984,Direct migration background,male,,,,,,,,,,,,
1984,Direct migration background,female,,,,,,,,,,,,
1984,Indirect migration background,male,,,,,,,,,,,,
1984,Indirect migration background,female,,,,,,,,,,,,
1985,No migration background,male,,,,,,,,,,,,
1985,No migration background,female,,,,,,,,,,,,
1985,Direct migration background,male,,,,,,,,,,,,
1985,Direct migration background,female,,,,,,,,,,,,
1985,Indirect migration background,male,,,,,,,,,,,,
1985,Indirect migration background,female,,,,,,,,,,,,
1986,No migration background,male,,,,,,,,,,,,
1986,No migration background,female,,,,,,,,,,,,
1986,Direct migration background,male,,,,,,,,,,,,
1986,Direct migration background,female,,,,,,,,,,,,
1986,Indirect migration background,male,,,,,,,,,,,,
1986,Indirect migration background,female,,,,,,,,,,,,
1987,No migration background,male,,,,,,,,,,,,
1987,No migration background,female,,,,,,,,,,,,
1987,Direct migration background,male,,,,,,,,,,,,
1987,Direct migration background,female,,,,,,,,,,,,
1987,Indirect migration background,male,,,,,,,,,,,,
1987,Indirect migration background,female,,,,,,,,,,,,
1988,No migration background,male,,,,,,,,,,,,
1988,No migration background,female,,,,,,,,,,,,
1988,Direct migration background,male,,,,,,,,,,,,
1988,Direct migration background,female,,,,,,,,,,,,
1988,Indirect migration background,male,,,,,,,,,,,,
1988,Indirect migration background,female,,,,,,,,,,,,
1989,No migration background,male,,,,,,,,,,,,
1989,No migration background,female,,,,,,,,,,,,
1989,Direct migration background,male,,,,,,,,,,,,
1989,Direct migration background,female,,,,,,,,,,,,
1989,Indirect migration background,male,,,,,,,,,,,,
1989,Indirect migration background,female,,,,,,,,,,,,
1990,No migration background,male,2036,6.37618,6.28327,6.46909,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,No migration background,female,2230,6.30985,6.21926,6.40045,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,Direct migration background,male,62,6.14164,5.58924,6.69403,5.00000,6.00000,8.00000,2.00000,10.00000,6.00000,5.00000,7.00000
1990,Direct migration background,female,78,6.48751,6.02886,6.94615,5.00000,6.00000,8.00000,2.00000,10.00000,6.00000,6.00000,7.00000
1990,Indirect migration background,male,,,,,,,,,,,,
1990,Indirect migration background,female,,,,,,,,,,,,
1991,No migration background,male,5079,6.99996,6.94594,7.05398,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1991,No migration background,female,5506,7.00070,6.94739,7.05401,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Direct migration background,male,1358,6.87398,6.76356,6.98439,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1991,Direct migration background,female,1253,6.91778,6.80791,7.02766,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1991,Indirect migration background,male,171,7.15916,6.88528,7.43305,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1991,Indirect migration background,female,174,6.92408,6.64135,7.20681,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1992,No migration background,male,4901,6.87063,6.81670,6.92457,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1992,No migration background,female,5395,6.82970,6.77727,6.88214,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,male,1312,6.72344,6.61079,6.83609,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,female,1222,6.66964,6.55811,6.78116,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Indirect migration background,male,202,7.10827,6.83899,7.37756,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1992,Indirect migration background,female,198,6.91363,6.62892,7.19833,5.00000,7.00000,8.28248,2.00000,10.00000,7.00000,6.00000,8.00000
1993,No migration background,male,4828,7.07929,7.02546,7.13313,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1993,No migration background,female,5290,7.11007,7.05625,7.16389,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1993,Direct migration background,male,1279,6.62529,6.50976,6.74082,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Direct migration background,female,1181,6.85659,6.73861,6.97458,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Indirect migration background,male,234,6.84703,6.58501,7.10906,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,Indirect migration background,female,229,7.06970,6.81643,7.32296,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1994,No migration background,male,,,,,,,,,,,,
1994,No migration background,female,,,,,,,,,,,,
1994,Direct migration background,male,,,,,,,,,,,,
1994,Direct migration background,female,,,,,,,,,,,,
1994,Indirect migration background,male,,,,,,,,,,,,
1994,Indirect migration background,female,,,,,,,,,,,,
1995,No migration background,male,4729,7.03919,6.98551,7.09286,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,No migration background,female,5229,7.11657,7.06256,7.17059,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,Direct migration background,male,1400,6.68351,6.57067,6.79635,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,female,1357,6.85876,6.74318,6.97435,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Indirect migration background,male,249,7.13330,6.90473,7.36187,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1995,Indirect migration background,female,251,6.77070,6.51530,7.02609,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,No migration background,male,4713,7.14009,7.08786,7.19232,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,No migration background,female,5175,7.21120,7.15845,7.26395,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1996,Direct migration background,male,1303,6.77026,6.65535,6.88517,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Direct migration background,female,1284,7.08457,6.97491,7.19422,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,male,265,7.06551,6.82184,7.30919,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,female,277,7.03237,6.80189,7.26285,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1997,No migration background,male,4645,6.73159,6.67731,6.78588,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,No migration background,female,5103,6.82084,6.76771,6.87398,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,male,1246,6.51046,6.39698,6.62395,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,female,1217,6.47851,6.36482,6.59219,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Indirect migration background,male,288,7.14916,6.96214,7.33617,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1997,Indirect migration background,female,275,6.66406,6.42477,6.90335,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,No migration background,male,5344,6.99549,6.94503,7.04594,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,No migration background,female,5848,7.07823,7.02949,7.12698,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,male,1210,6.70128,6.58864,6.81392,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,female,1180,6.85520,6.74458,6.96582,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Indirect migration background,male,307,6.97261,6.73882,7.20639,5.45313,7.00000,8.00000,1.63283,10.00000,7.00000,7.00000,8.00000
1998,Indirect migration background,female,287,6.80201,6.57112,7.03290,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1999,No migration background,male,5182,7.12979,7.08029,7.17929,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1999,No migration background,female,5646,7.19883,7.14861,7.24905,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1999,Direct migration background,male,1102,6.72589,6.60209,6.84970,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,female,1089,6.89172,6.77205,7.01139,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Indirect migration background,male,304,7.01639,6.79221,7.24057,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
