year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,,,,,,,,,,,,
1984,Direct migration background,,,,,,,,,,,,
1984,Indirect migration background,,,,,,,,,,,,
1985,No migration background,,,,,,,,,,,,
1985,Direct migration background,,,,,,,,,,,,
1985,Indirect migration background,,,,,,,,,,,,
1986,No migration background,,,,,,,,,,,,
1986,Direct migration background,,,,,,,,,,,,
1986,Indirect migration background,,,,,,,,,,,,
1987,No migration background,,,,,,,,,,,,
1987,Direct migration background,,,,,,,,,,,,
1987,Indirect migration background,,,,,,,,,,,,
1988,No migration background,,,,,,,,,,,,
1988,Direct migration background,,,,,,,,,,,,
1988,Indirect migration background,,,,,,,,,,,,
1989,No migration background,,,,,,,,,,,,
1989,Direct migration background,,,,,,,,,,,,
1989,Indirect migration background,,,,,,,,,,,,
1990,No migration background,4266,6.34134,6.27646,6.40621,5.00000,6.00000,8.00000,0.50000,10,,,
1990,Direct migration background,140,6.34106,5.98981,6.69232,5.00000,6.00000,8.00000,2,10,,,
1990,Indirect migration background,,,,,,,,,,,,
1991,No migration background,10586,7.00002,6.96206,7.03798,6.00000,7.00000,8.00000,3.00000,10,,,
1991,Direct migration background,2611,6.89575,6.81788,6.97361,6.00000,7.00000,8.00000,3.00000,10,,,
1991,Indirect migration background,344,7.03435,6.83719,7.23151,6.00000,7.00000,8.00000,3.00000,10,,,
1992,No migration background,10297,6.84865,6.81104,6.88625,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Direct migration background,2534,6.69677,6.61750,6.77604,5.00000,7.00000,8.00000,0.50000,10,,,
1992,Indirect migration background,399,7.00904,6.81312,7.20496,5.00000,7.00000,8.00000,0.50000,10,,,
1993,No migration background,10119,7.09526,7.05716,7.13336,6.00000,7.00000,8.00000,3.00000,10,,,
1993,Direct migration background,2460,6.73751,6.65487,6.82015,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Indirect migration background,462,6.95854,6.77628,7.14080,6.00000,7.00000,8.00000,3.00000,10,,,
1994,No migration background,,,,,,,,,,,,
1994,Direct migration background,,,,,,,,,,,,
1994,Indirect migration background,,,,,,,,,,,,
1995,No migration background,9959,7.07969,7.04155,7.11782,6.00000,7.00000,8.00000,3.00000,10,,,
1995,Direct migration background,2757,6.76999,6.68921,6.85078,5.00000,7.00000,8.00000,0.50000,10,,,
1995,Indirect migration background,499,6.95566,6.78379,7.12754,6.00000,7.00000,8.00000,3.00000,10,,,
1996,No migration background,9889,7.17714,7.13996,7.21431,6.00000,8.00000,8.00000,3.00000,10,,,
1996,Direct migration background,2587,6.92695,6.84732,7.00659,6.00000,7.00000,8.00000,3.00000,10,,,
1996,Indirect migration background,541,7.04816,6.88085,7.21547,6.00000,7.00000,9.00000,1.50000,10,,,
1997,No migration background,9749,6.77857,6.74058,6.81655,6.00000,7.00000,8.00000,3.00000,10,,,
1997,Direct migration background,2463,6.49496,6.41467,6.57525,5.00000,7.00000,8.00000,0.50000,10,,,
1997,Indirect migration background,562,6.89299,6.73996,7.04601,6.00000,7.00000,8.00000,3.00000,10,,,
1998,No migration background,11194,7.03831,7.00325,7.07337,6.00000,7.00000,8.00000,3.00000,10,,,
1998,Direct migration background,2390,6.77775,6.69877,6.85674,5.00000,7.00000,8.00000,0.50000,10,,,
1998,Indirect migration background,592,6.89138,6.72671,7.05606,5.00000,7.00000,8.00000,0.50000,10,,,
1999,No migration background,10828,7.16570,7.13040,7.20101,6.00000,8.00000,8.00000,3.00000,10,,,
1999,Direct migration background,2191,6.80882,6.72268,6.89495,5.00000,7.00000,8.00000,0.50000,10,,,
1999,Indirect migration background,600,7.03539,6.87727,7.19351,6.00000,7.00000,8.00000,3.00000,10,,,
2000,No migration background,19924,7.30233,7.27697,7.32768,6.00000,8.00000,8.00000,3.00000,10,,,
2000,Direct migration background,3295,6.87674,6.80883,6.94464,6.00000,7.00000,8.00000,3.00000,10,,,
2000,Indirect migration background,816,7.19288,7.07343,7.31232,6.00000,7.00000,8.00000,3.00000,10,,,
2001,No migration background,18154,7.29023,7.26390,7.31657,6.00000,8.00000,8.00000,3.00000,10,,,
2001,Direct migration background,2910,6.96970,6.90056,7.03885,6.00000,7.00000,8.00000,3.00000,10,,,
2001,Indirect migration background,760,7.18186,7.04947,7.31424,6.00000,8.00000,8.00000,3.00000,10,,,
2002,No migration background,19406,7.03480,7.00880,7.06080,6.00000,7.00000,8.00000,3.00000,10,,,
2002,Direct migration background,2781,6.63401,6.56321,6.70482,5.00000,7.00000,8.00000,0.50000,10,,,
2002,Indirect migration background,766,6.73979,6.60072,6.87886,5.00000,7.00000,8.00000,0.50000,10,,,
2003,No migration background,18735,7.03436,7.00766,7.06105,6.00000,7.00000,8.00000,3.00000,10,,,
2003,Direct migration background,2609,6.58255,6.50610,6.65900,5.00000,7.00000,8.00000,0.50000,10,,,
2003,Indirect migration background,774,6.84559,6.70561,6.98558,6.00000,7.00000,8.00000,3.00000,10,,,
2004,No migration background,18174,6.98377,6.95640,7.01115,6.00000,7.00000,8.00000,3.00000,10,,,
2004,Direct migration background,2527,6.52202,6.44547,6.59858,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Indirect migration background,791,6.68206,6.54517,6.81895,5.00000,7.00000,8.00000,0.50000,10,,,
2005,No migration background,17433,7.01369,6.98497,7.04242,6.00000,7.00000,8.00000,3.00000,10,,,
2005,Direct migration background,2362,6.45585,6.37290,6.53880,5.00000,7.00000,8.00000,0.50000,10,,,
2005,Indirect migration background,822,6.72834,6.59763,6.85904,6.00000,7.00000,8.00000,3.00000,10,,,
2006,No migration background,18719,7.10247,7.07471,7.13024,6.00000,8.00000,8.00000,3.00000,10,,,
2006,Direct migration background,2368,6.53203,6.44938,6.61468,5.00000,7.00000,8.00000,0.50000,10,,,
2006,Indirect migration background,809,6.73802,6.59171,6.88433,6.00000,7.00000,8.00000,3.00000,10,,,
2007,No migration background,,,,,,,,,,,,
2007,Direct migration background,,,,,,,,,,,,
2007,Indirect migration background,,,,,,,,,,,,
2008,No migration background,,,,,,,,,,,,
2008,Direct migration background,,,,,,,,,,,,
2008,Indirect migration background,,,,,,,,,,,,
2009,No migration background,,,,,,,,,,,,
2009,Direct migration background,,,,,,,,,,,,
2009,Indirect migration background,,,,,,,,,,,,
2010,No migration background,,,,,,,,,,,,
2010,Direct migration background,,,,,,,,,,,,
2010,Indirect migration background,,,,,,,,,,,,
2011,No migration background,,,,,,,,,,,,
2011,Direct migration background,,,,,,,,,,,,
2011,Indirect migration background,,,,,,,,,,,,
2012,No migration background,,,,,,,,,,,,
2012,Direct migration background,,,,,,,,,,,,
2012,Indirect migration background,,,,,,,,,,,,
2013,No migration background,16692,7.52444,7.49566,7.55322,7.00000,8.00000,9.00000,4.00000,10,,,
2013,Direct migration background,5428,7.18209,7.12555,7.23863,6.00000,8.00000,9.00000,1.50000,10,,,
2013,Indirect migration background,1613,7.42615,7.32299,7.52930,6.00000,8.00000,9.00000,1.50000,10,,,
2014,No migration background,,,,,,,,,,,,
2014,Direct migration background,,,,,,,,,,,,
2014,Indirect migration background,,,,,,,,,,,,
2015,No migration background,,,,,,,,,,,,
2015,Direct migration background,,,,,,,,,,,,
2015,Indirect migration background,,,,,,,,,,,,
2016,No migration background,,,,,,,,,,,,
2016,Direct migration background,,,,,,,,,,,,
2016,Indirect migration background,,,,,,,,,,,,
2017,No migration background,,,,,,,,,,,,
2017,Direct migration background,,,,,,,,,,,,
2017,Indirect migration background,,,,,,,,,,,,
2018,No migration background,19329,7.66143,7.63633,7.68653,7.00000,8.00000,9.00000,4.00000,10,,,
2018,Direct migration background,4553,7.34169,7.28693,7.39646,6.00000,8.00000,9.00000,1.50000,10,,,
2018,Indirect migration background,1595,7.68388,7.59500,7.77276,7.00000,8.00000,9.00000,4.00000,10,,,
2019,No migration background,,,,,,,,,,,,
2019,Direct migration background,,,,,,,,,,,,
2019,Indirect migration background,,,,,,,,,,,,
2020,No migration background,,,,,,,,,,,,
2020,Direct migration background,,,,,,,,,,,,
2020,Indirect migration background,,,,,,,,,,,,
2021,No migration background,,,,,,,,,,,,
2021,Direct migration background,,,,,,,,,,,,
2021,Indirect migration background,,,,,,,,,,,,
2022,No answer / don't know,,,,,,,,,,,,
2022,No migration background,,,,,,,,,,,,
2022,Direct migration background,,,,,,,,,,,,
2022,Indirect migration background,,,,,,,,,,,,
