year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,,,,,,,,,,,,
1984,Direct migration background,West,,,,,,,,,,,,
1984,Indirect migration background,West,,,,,,,,,,,,
1985,No migration background,West,,,,,,,,,,,,
1985,Direct migration background,West,,,,,,,,,,,,
1985,Indirect migration background,West,,,,,,,,,,,,
1986,No migration background,West,,,,,,,,,,,,
1986,Direct migration background,West,,,,,,,,,,,,
1986,Indirect migration background,West,,,,,,,,,,,,
1987,No migration background,West,,,,,,,,,,,,
1987,Direct migration background,West,,,,,,,,,,,,
1987,Indirect migration background,West,,,,,,,,,,,,
1988,No migration background,West,,,,,,,,,,,,
1988,Direct migration background,West,,,,,,,,,,,,
1988,Indirect migration background,West,,,,,,,,,,,,
1989,No migration background,West,,,,,,,,,,,,
1989,Direct migration background,West,,,,,,,,,,,,
1989,Indirect migration background,West,,,,,,,,,,,,
1990,No migration background,West,,,,,,,,,,,,
1990,No migration background,East,4266,6.34134,6.27646,6.40621,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1990,Direct migration background,West,,,,,,,,,,,,
1990,Direct migration background,East,140,6.34106,5.98981,6.69232,5.00000,6.00000,8.00000,2.00000,10.00000,6.00000,5.00000,7.00000
1990,Indirect migration background,West,,,,,,,,,,,,
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,6601,7.32477,7.28042,7.36912,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1991,No migration background,East,3985,5.85300,5.78809,5.91790,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1991,Direct migration background,West,2472,6.99061,6.91278,7.06845,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Direct migration background,East,139,5.78704,5.39811,6.17598,5.00000,5.19126,7.00000,2.00000,10.00000,5.00000,5.00000,6.02500
1991,Indirect migration background,West,341,7.07233,6.87810,7.26655,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,6498,7.15720,7.11230,7.20211,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1992,No migration background,East,3799,5.74799,5.68769,5.80829,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,6.00000,6.00000
1992,Direct migration background,West,2389,6.81438,6.73462,6.89413,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,East,145,5.36169,5.01944,5.70394,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,6.00000
1992,Indirect migration background,West,390,7.04040,6.84405,7.23675,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1992,Indirect migration background,East,,,,,,,,,,,,
1993,No migration background,West,6450,7.34024,7.29432,7.38616,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1993,No migration background,East,3669,6.22655,6.16296,6.29014,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,Direct migration background,West,2326,6.79605,6.71210,6.87999,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Direct migration background,East,134,6.01272,5.62616,6.39928,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1993,Indirect migration background,West,449,6.97998,6.79385,7.16611,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,Indirect migration background,East,,,,,,,,,,,,
1994,No migration background,West,,,,,,,,,,,,
1994,No migration background,East,,,,,,,,,,,,
1994,Direct migration background,West,,,,,,,,,,,,
1994,Direct migration background,East,,,,,,,,,,,,
1994,Indirect migration background,West,,,,,,,,,,,,
1994,Indirect migration background,East,,,,,,,,,,,,
1995,No migration background,West,6438,7.24544,7.19850,7.29237,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1995,No migration background,East,3521,6.48637,6.42367,6.54907,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,West,2617,6.80898,6.72639,6.89156,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,East,140,6.24236,5.87297,6.61175,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1995,Indirect migration background,West,484,6.96170,6.78656,7.13683,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.02500
1995,Indirect migration background,East,,,,,,,,,,,,
1996,No migration background,West,6370,7.34134,7.29603,7.38665,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1996,No migration background,East,3519,6.57720,6.51397,6.64043,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1996,Direct migration background,West,2449,6.96172,6.87955,7.04389,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,Direct migration background,East,138,6.45092,6.13348,6.76836,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1996,Indirect migration background,West,522,7.06821,6.90033,7.23609,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,East,,,,,,,,,,,,
1997,No migration background,West,6275,6.91237,6.86531,6.95943,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,No migration background,East,3474,6.29329,6.23087,6.35571,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1997,Direct migration background,West,2333,6.52693,6.44407,6.60978,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,East,130,6.05423,5.73315,6.37531,5.00000,6.00000,8.00000,2.00000,10.00000,6.00000,5.00000,7.00000
1997,Indirect migration background,West,543,6.89697,6.74187,7.05208,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Indirect migration background,East,,,,,,,,,,,,
1998,No migration background,West,7485,7.18820,7.14576,7.23063,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
