"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1990","(Fach-)Abitur","Ländlicher Raum","6.77","6.5","71","4","6","8","9","10","6.26","7.28","0","10","6","7"
"1990","(Fach-)Abitur","Städtischer Raum","5.85","5.5","57","3","5","8","8","10","5.3","6.4","0","10","6","7"
"1990","(noch) kein Abschluss","Ländlicher Raum","8.03","7.5","34","5","7","9","10","10","7.43","8.63","3","10","7","9"
"1990","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"1990","AkademikerIn","Ländlicher Raum","6.74","6.5","580","5","5","8","9","10","6.59","6.89","0","10","7","7"
"1990","AkademikerIn","Städtischer Raum","6.43","6.5","392","4","5","8","9","10","6.23","6.63","0","10","7","7"
"1990","Hauptschule","Ländlicher Raum","6.39","5.5","1147","4","5","8","9","10","6.26","6.52","0","10","6","7"
"1990","Hauptschule","Städtischer Raum","5.95","5.5","491","3","5","8","10","10","5.75","6.15","0","10","5","6"
"1990","Realschule","Ländlicher Raum","6.3","5.5","1030","4","5","8","9","10","6.17","6.43","0","10","6","7"
"1990","Realschule","Städtischer Raum","6.14","5.5","495","3","5","8","9","10","5.95","6.33","0","10","6","7"
"1991","(Fach-)Abitur","Ländlicher Raum","7.23","7.5","183","5","6","8","9","10","6.95","7.51","0","10","7","8"
"1991","(Fach-)Abitur","Städtischer Raum","7.16","7.5","704","5","6","8","9","10","7.02","7.3","0","10","7","8"
"1991","(noch) kein Abschluss","Ländlicher Raum","6.96","7.5","155","4","5","9","9","10","6.63","7.29","1","10","7","8"
"1991","(noch) kein Abschluss","Städtischer Raum","6.96","6.5","719","4","5","8","10","10","6.82","7.1","0","10","7","7"
"1991","AkademikerIn","Ländlicher Raum","6.65","6.5","684","4","5","8","9","10","6.5","6.8","0","10","6","7"
"1991","AkademikerIn","Städtischer Raum","7.16","7.5","972","5","6","8","9","10","7.04","7.28","0","10","7","8"
"1991","Hauptschule","Ländlicher Raum","6.68","6.5","2295","4","5","8","9","10","6.59","6.77","0","10","7","7"
"1991","Hauptschule","Städtischer Raum","7.09","6.5","4403","5","6","8","10","10","7.03","7.15","0","10","7","7"
"1991","Realschule","Ländlicher Raum","6.65","6.5","1362","4","5","8","9","10","6.53","6.77","0","10","7","7"
"1991","Realschule","Städtischer Raum","7.25","7.5","1740","5","6","8","9","10","7.16","7.34","0","10","7","8"
"1992","(Fach-)Abitur","Ländlicher Raum","7.08","6.5","184","5","6","8","9","10","6.79","7.37","0","10","7","8"
"1992","(Fach-)Abitur","Städtischer Raum","6.98","6.5","706","5","6","8","9","10","6.84","7.12","0","10","7","7"
"1992","(noch) kein Abschluss","Ländlicher Raum","7.09","6.5","167","4","6","9","10","10","6.78","7.4","0","10","7","8"
"1992","(noch) kein Abschluss","Städtischer Raum","6.66","6.5","688","4","5","8","9","10","6.51","6.81","0","10","7","7"
"1992","AkademikerIn","Ländlicher Raum","6.59","6.5","635","4","5","8","9","10","6.45","6.73","0","10","6","7"
"1992","AkademikerIn","Städtischer Raum","7.18","7.5","985","5","6","8","9","10","7.06","7.3","0","10","7","7"
"1992","Hauptschule","Ländlicher Raum","6.48","6.5","2174","4","5","8","9","10","6.4","6.56","0","10","6","7"
"1992","Hauptschule","Städtischer Raum","6.86","6.5","4295","4","5","8","9","10","6.8","6.92","0","10","7","7"
"1992","Realschule","Ländlicher Raum","6.48","6.5","1320","4","5","8","9","10","6.37","6.59","0","10","6","7"
"1992","Realschule","Städtischer Raum","7.17","7.5","1711","5","6","8","9","10","7.08","7.26","0","10","7","7"
"1993","(Fach-)Abitur","Ländlicher Raum","7.28","6.5","202","5","7","9","9","10","7.02","7.54","0","10","7","8"
"1993","(Fach-)Abitur","Städtischer Raum","7.41","7.5","706","5","7","9","9","10","7.27","7.55","0","10","7","8"
"1993","(noch) kein Abschluss","Ländlicher Raum","7.22","7.5","169","4","6","9","10","10","6.93","7.51","1","10","7","8"
"1993","(noch) kein Abschluss","Städtischer Raum","6.72","6.5","667","4","5","8","10","10","6.56","6.88","0","10","6","7"
"1993","AkademikerIn","Ländlicher Raum","7.06","6.5","622","5","6","8","9","10","6.92","7.2","0","10","7","7"
"1993","AkademikerIn","Städtischer Raum","7.34","7.5","1009","5","6","9","10","10","7.22","7.46","0","10","7","8"
"1993","Hauptschule","Ländlicher Raum","6.8","6.5","2113","4","5","8","9","10","6.71","6.89","0","10","7","7"
"1993","Hauptschule","Städtischer Raum","6.98","6.5","4202","4","6","8","10","10","6.92","7.04","0","10","7","7"
"1993","Realschule","Ländlicher Raum","6.85","6.5","1340","5","6","8","9","10","6.75","6.95","0","10","7","7"
"1993","Realschule","Städtischer Raum","7.33","7.5","1749","5","6","9","10","10","7.24","7.42","0","10","7","8"
"1994","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"1994","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"1994","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"1994","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"1994","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"1994","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"1994","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Ländlicher Raum","7.33","7.5","251","5","6","9","10","10","7.1","7.56","2","10","7","8"
"1995","(Fach-)Abitur","Städtischer Raum","7.11","7.5","805","5","6","8","9","10","6.97","7.25","0","10","7","7"
"1995","(noch) kein Abschluss","Ländlicher Raum","7.3","6.5","181","5","6","9","10","10","7.04","7.56","0","10","7","8"
"1995","(noch) kein Abschluss","Städtischer Raum","6.78","6.5","684","4","5","8","9","10","6.63","6.93","0","10","7","7"
"1995","AkademikerIn","Ländlicher Raum","7.07","6.5","654","5","6","8","9","10","6.94","7.2","0","10","7","7"
"1995","AkademikerIn","Städtischer Raum","7.15","7.5","1095","5","6","8","9","10","7.04","7.26","0","10","7","8"
"1995","Hauptschule","Ländlicher Raum","6.97","6.5","2031","5","6","8","10","10","6.88","7.06","0","10","7","7"
"1995","Hauptschule","Städtischer Raum","6.99","6.5","4067","5","6","8","10","10","6.93","7.05","0","10","7","7"
"1995","Realschule","Ländlicher Raum","6.84","6.5","1358","4","6","8","9","10","6.74","6.94","0","10","7","7"
"1995","Realschule","Städtischer Raum","7.2","7.5","1744","5","6","8","9","10","7.11","7.29","0","10","7","8"
"1996","(Fach-)Abitur","Ländlicher Raum","7.35","7.5","240","5","7","8","10","10","7.13","7.57","0","10","7","8"
"1996","(Fach-)Abitur","Städtischer Raum","7.25","7.5","788","5","7","8","9","10","7.12","7.38","0","10","7","8"
"1996","(noch) kein Abschluss","Ländlicher Raum","7.03","7.5","189","3","5","9","10","10","6.74","7.32","1","10","7","8"
"1996","(noch) kein Abschluss","Städtischer Raum","6.98","6.5","647","4","6","8","10","10","6.82","7.14","0","10","7","7"
"1996","AkademikerIn","Ländlicher Raum","7.24","7.5","650","5","6","8","9","10","7.11","7.37","1","10","7","7"
"1996","AkademikerIn","Städtischer Raum","7.35","7.5","1109","5","7","8","9","10","7.25","7.45","1","10","7","8"
"1996","Hauptschule","Ländlicher Raum","7.07","6.5","1997","5","6","8","9","10","6.98","7.16","0","10","7","7"
"1996","Hauptschule","Städtischer Raum","7.07","6.5","3935","5","6","8","9","10","7.01","7.13","0","10","7","7"
"1996","Realschule","Ländlicher Raum","6.91","6.5","1364","4","6","8","9","10","6.81","7.01","0","10","7","7"
"1996","Realschule","Städtischer Raum","7.34","7.5","1746","5","6","9","10","10","7.25","7.43","0","10","7","8"
"1997","(Fach-)Abitur","Ländlicher Raum","6.94","6.5","227","5","6","8","9","10","6.71","7.17","1","10","7","7"
"1997","(Fach-)Abitur","Städtischer Raum","6.86","6.5","787","4","6","8","9","10","6.73","6.99","0","10","7","7"
"1997","(noch) kein Abschluss","Ländlicher Raum","7.05","7.5","196","5","5","8","9","10","6.8","7.3","2","10","7","8"
"1997","(noch) kein Abschluss","Städtischer Raum","6.66","6.5","632","4","5","8","9","10","6.5","6.82","0","10","7","7"
"1997","AkademikerIn","Ländlicher Raum","6.83","6.5","665","5","6","8","9","10","6.7","6.96","0","10","7","7"
"1997","AkademikerIn","Städtischer Raum","7.12","6.5","1101","5","6","8","9","10","7.02","7.22","0","10","7","7"
"1997","Hauptschule","Ländlicher Raum","6.57","6.5","1926","4","5","8","9","10","6.49","6.65","0","10","7","7"
"1997","Hauptschule","Städtischer Raum","6.64","6.5","3818","4","5","8","9","10","6.58","6.7","0","10","7","7"
"1997","Realschule","Ländlicher Raum","6.61","6.5","1342","4","5","8","9","10","6.51","6.71","0","10","7","7"
"1997","Realschule","Städtischer Raum","6.9","6.5","1723","4","6","8","9","10","6.81","6.99","0","10","7","7"
"1998","(Fach-)Abitur","Ländlicher Raum","7.31","7.5","248","5","6","8","10","10","7.09","7.53","0","10","7","8"
"1998","(Fach-)Abitur","Städtischer Raum","7.09","6.5","893","5","6","8","9","10","6.97","7.21","0","10","7","8"
"1998","(noch) kein Abschluss","Ländlicher Raum","7.15","7.5","198","5","6","8","9","10","6.91","7.39","1","10","7","8"
"1998","(noch) kein Abschluss","Städtischer Raum","6.87","6.5","619","4","5","8","9","10","6.71","7.03","0","10","7","7"
"1998","AkademikerIn","Ländlicher Raum","7.09","6.5","728","5","6","8","9","10","6.96","7.22","0","10","7","7"
"1998","AkademikerIn","Städtischer Raum","7.27","7.5","1235","5","6","8","9","10","7.17","7.37","0","10","7","8"
"1998","Hauptschule","Ländlicher Raum","6.96","6.5","2095","4","6","8","9","10","6.88","7.04","0","10","7","7"
"1998","Hauptschule","Städtischer Raum","6.89","6.5","4070","4","6","8","9","10","6.83","6.95","0","10","7","7"
"1998","Realschule","Ländlicher Raum","6.85","6.5","1471","4","6","8","9","10","6.76","6.94","0","10","7","7"
"1998","Realschule","Städtischer Raum","7.14","6.5","1916","5","6","8","9","10","7.06","7.22","0","10","7","7"
"1999","(Fach-)Abitur","Ländlicher Raum","7.34","6.5","260","5","7","8","10","10","7.13","7.55","1","10","7","8"
"1999","(Fach-)Abitur","Städtischer Raum","7.1","6.5","872","5","6","8","9","10","6.98","7.22","0","10","7","8"
"1999","(noch) kein Abschluss","Ländlicher Raum","6.86","6.5","180","4","6","8","9","10","6.58","7.14","0","10","7","8"
"1999","(noch) kein Abschluss","Städtischer Raum","7.02","6.5","605","4","5","9","10","10","6.86","7.18","0","10","7","7"
"1999","AkademikerIn","Ländlicher Raum","7.3","7.5","717","5","6","8","9","10","7.18","7.42","0","10","7","7"
"1999","AkademikerIn","Städtischer Raum","7.37","7.5","1236","5","7","8","9","10","7.28","7.46","0","10","8","8"
"1999","Hauptschule","Ländlicher Raum","7.06","6.5","2054","5","6","8","9","10","6.98","7.14","0","10","7","7"
"1999","Hauptschule","Städtischer Raum","7.04","6.5","3943","4","6","8","9","10","6.98","7.1","0","10","7","7"
"1999","Realschule","Ländlicher Raum","7.02","6.5","1480","5","6","8","9","10","6.93","7.11","0","10","7","7"
"1999","Realschule","Städtischer Raum","7.26","7.5","1893","5","6","8","9","10","7.18","7.34","0","10","7","8"
"2000","(Fach-)Abitur","Ländlicher Raum","7.44","7.5","554","5","7","8","9","10","7.3","7.58","1","10","7","8"
"2000","(Fach-)Abitur","Städtischer Raum","7.3","7.5","1789","5","6","9","10","10","7.22","7.38","0","10","7","8"
"2000","(noch) kein Abschluss","Ländlicher Raum","6.91","6.5","253","4","5","8","9","10","6.67","7.15","1","10","7","8"
"2000","(noch) kein Abschluss","Städtischer Raum","6.85","6.5","656","4","6","8","10","10","6.69","7.01","0","10","7","7"
"2000","AkademikerIn","Ländlicher Raum","7.49","7.5","1206","5","7","9","10","10","7.4","7.58","0","10","8","8"
"2000","AkademikerIn","Städtischer Raum","7.62","7.5","2602","5","7","9","10","10","7.56","7.68","0","10","8","8"
"2000","Hauptschule","Ländlicher Raum","7.12","6.5","3729","5","6","8","9","10","7.06","7.18","0","10","7","7"
"2000","Hauptschule","Städtischer Raum","7.12","6.5","6917","5","6","8","10","10","7.07","7.17","0","10","7","7"
"2000","Realschule","Ländlicher Raum","7.08","6.5","2658","5","6","8","9","10","7.01","7.15","0","10","7","7"
"2000","Realschule","Städtischer Raum","7.41","7.5","3618","5","7","8","9","10","7.35","7.47","0","10","8","8"
"2001","(Fach-)Abitur","Ländlicher Raum","7.44","7.5","520","5","7","9","10","10","7.29","7.59","1","10","7","8"
"2001","(Fach-)Abitur","Städtischer Raum","7.29","7.5","1686","5","6","8","9","10","7.21","7.37","0","10","7","8"
"2001","(noch) kein Abschluss","Ländlicher Raum","7.25","7.5","257","5","6","8","9","10","7.04","7.46","1","10","7","8"
"2001","(noch) kein Abschluss","Städtischer Raum","7.23","7.5","607","5","6","9","10","10","7.08","7.38","0","10","7","8"
"2001","AkademikerIn","Ländlicher Raum","7.43","7.5","1120","5","7","8","9","10","7.34","7.52","1","10","7","8"
"2001","AkademikerIn","Städtischer Raum","7.62","7.5","2421","5","7","9","10","10","7.56","7.68","0","10","8","8"
"2001","Hauptschule","Ländlicher Raum","7.17","6.5","3284","5","6","8","10","10","7.11","7.23","0","10","7","7"
"2001","Hauptschule","Städtischer Raum","7.13","6.5","6066","5","6","8","9","10","7.08","7.18","0","10","7","8"
"2001","Realschule","Ländlicher Raum","7.07","6.5","2400","5","6","8","9","10","7","7.14","0","10","7","7"
"2001","Realschule","Städtischer Raum","7.29","7.5","3357","5","6","8","9","10","7.23","7.35","0","10","8","8"
"2002","(Fach-)Abitur","Ländlicher Raum","7.2","6.5","588","5","6","8","9","10","7.07","7.33","1","10","7","8"
"2002","(Fach-)Abitur","Städtischer Raum","7.08","6.5","1863","5","6","8","9","10","7","7.16","0","10","7","8"
"2002","(noch) kein Abschluss","Ländlicher Raum","7.05","6.5","248","5","6","8","9","10","6.83","7.27","2","10","7","8"
"2002","(noch) kein Abschluss","Städtischer Raum","7.03","6.5","650","4","6","8","9","10","6.89","7.17","0","10","7","8"
"2002","AkademikerIn","Ländlicher Raum","7.16","7.5","1332","5","6","8","9","10","7.07","7.25","0","10","8","8"
"2002","AkademikerIn","Städtischer Raum","7.37","7.5","3211","5","7","8","9","10","7.31","7.43","0","10","8","8"
"2002","Hauptschule","Ländlicher Raum","6.85","6.5","3113","5","6","8","9","10","6.78","6.92","0","10","7","7"
"2002","Hauptschule","Städtischer Raum","6.81","6.5","5776","4","6","8","9","10","6.76","6.86","0","10","7","7"
"2002","Realschule","Ländlicher Raum","6.78","6.5","2413","4","6","8","9","10","6.71","6.85","0","10","7","7"
