year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,No migration background,Urban regions,,,,,,,,,,,,
1985,No migration background,Rural regions,,,,,,,,,,,,
1985,Direct migration background,Urban regions,,,,,,,,,,,,
1985,Direct migration background,Rural regions,,,,,,,,,,,,
1985,Indirect migration background,Urban regions,,,,,,,,,,,,
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,,,,,,,,,,,,
1986,No migration background,Rural regions,,,,,,,,,,,,
1986,Direct migration background,Urban regions,,,,,,,,,,,,
1986,Direct migration background,Rural regions,,,,,,,,,,,,
1986,Indirect migration background,Urban regions,,,,,,,,,,,,
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,,,,,,,,,,,,
1987,No migration background,Rural regions,,,,,,,,,,,,
1987,Direct migration background,Urban regions,,,,,,,,,,,,
1987,Direct migration background,Rural regions,,,,,,,,,,,,
1987,Indirect migration background,Urban regions,,,,,,,,,,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,,,,,,,,,,,,
1988,No migration background,Rural regions,,,,,,,,,,,,
1988,Direct migration background,Urban regions,,,,,,,,,,,,
1988,Direct migration background,Rural regions,,,,,,,,,,,,
1988,Indirect migration background,Urban regions,,,,,,,,,,,,
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,,,,,,,,,,,,
1989,No migration background,Rural regions,,,,,,,,,,,,
1989,Direct migration background,Urban regions,,,,,,,,,,,,
1989,Direct migration background,Rural regions,,,,,,,,,,,,
1989,Indirect migration background,Urban regions,,,,,,,,,,,,
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,Urban regions,1410,6.13166,6.01448,6.24883,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,6.00000
1990,No migration background,Rural regions,2770,6.44403,6.36557,6.52248,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1990,Direct migration background,Urban regions,43,5.78181,5.18619,6.37742,5.00000,5.00000,7.53413,2.00000,10.00000,5.00000,5.00000,7.00000
1990,Direct migration background,Rural regions,96,6.57047,6.13944,7.00150,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,7.00000
1990,Indirect migration background,Urban regions,,,,,,,,,,,,
1990,Indirect migration background,Rural regions,,,,,,,,,,,,
1991,No migration background,Urban regions,6232,7.16670,7.11935,7.21406,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1991,No migration background,Rural regions,4264,6.68282,6.61945,6.74620,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1991,Direct migration background,Urban regions,2203,6.92086,6.83512,7.00661,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1991,Direct migration background,Rural regions,407,6.79078,6.60316,6.97840,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1991,Indirect migration background,Urban regions,299,7.01248,6.80947,7.21550,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1991,Indirect migration background,Rural regions,46,7.16664,6.50583,7.82745,5.31189,7.39638,9.00000,1.00000,10.00000,8.00000,6.00000,9.00000
1992,No migration background,Urban regions,6124,7.00528,6.95737,7.05319,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1992,No migration background,Rural regions,4054,6.54353,6.48258,6.60449,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,Urban regions,2122,6.74485,6.66023,6.82946,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1992,Direct migration background,Rural regions,411,6.50246,6.28812,6.71681,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1992,Indirect migration background,Urban regions,340,7.00614,6.80035,7.21194,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1992,Indirect migration background,Rural regions,60,7.01574,6.43062,7.60085,5.00000,7.24666,9.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,No migration background,Urban regions,6103,7.19249,7.14336,7.24161,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1993,No migration background,Rural regions,4015,6.90273,6.84285,6.96261,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1993,Direct migration background,Urban regions,2051,6.76577,6.67592,6.85561,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Direct migration background,Rural regions,409,6.61872,6.40975,6.82768,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Indirect migration background,Urban regions,388,7.00803,6.80422,7.21183,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,Indirect migration background,Rural regions,75,6.73308,6.33643,7.12972,5.52686,7.00000,8.00000,2.00000,10.00000,7.00000,6.00000,8.00000
1994,No migration background,Urban regions,,,,,,,,,,,,
1994,No migration background,Rural regions,,,,,,,,,,,,
1994,Direct migration background,Urban regions,,,,,,,,,,,,
1994,Direct migration background,Rural regions,,,,,,,,,,,,
1994,Indirect migration background,Urban regions,,,,,,,,,,,,
1994,Indirect migration background,Rural regions,,,,,,,,,,,,
1995,No migration background,Urban regions,5953,7.12584,7.07694,7.17474,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1995,No migration background,Rural regions,4005,6.99058,6.92954,7.05162,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,Urban regions,2289,6.74686,6.65770,6.83601,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,Rural regions,468,6.86711,6.67561,7.05861,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,8.00000
1995,Indirect migration background,Urban regions,424,6.81371,6.62788,6.99955,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Indirect migration background,Rural regions,76,7.66666,7.24851,8.08480,6.00000,8.00000,9.00000,3.00000,10.00000,8.00000,7.00000,9.00000
1996,No migration background,Urban regions,5917,7.22915,7.18171,7.27659,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1996,No migration background,Rural regions,3971,7.07399,7.01397,7.13402,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Direct migration background,Urban regions,2130,6.91606,6.82687,7.00525,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1996,Direct migration background,Rural regions,457,6.97129,6.79497,7.14761,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,Urban regions,453,7.06508,6.88453,7.24563,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1996,Indirect migration background,Rural regions,89,6.96720,6.52534,7.40906,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1997,No migration background,Urban regions,5819,6.83538,6.78634,6.88443,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,No migration background,Rural regions,3928,6.66447,6.60445,6.72449,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,Urban regions,2034,6.50963,6.41951,6.59975,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1997,Direct migration background,Rural regions,429,6.43007,6.25488,6.60526,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1997,Indirect migration background,Urban regions,478,6.78611,6.62136,6.95086,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1997,Indirect migration background,Rural regions,85,7.52607,7.14331,7.90883,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,8.00000
1998,No migration background,Urban regions,6749,7.06500,7.02011,7.10990,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,No migration background,Rural regions,4443,6.98705,6.93081,7.04330,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,Urban regions,1976,6.76693,6.67991,6.85395,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Direct migration background,Rural regions,414,6.82548,6.63686,7.01409,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1998,Indirect migration background,Urban regions,501,6.84233,6.66200,7.02267,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1998,Indirect migration background,Rural regions,93,7.15841,6.76092,7.55591,6.00000,7.09932,8.85266,1.72101,10.00000,7.00000,7.00000,8.00000
1999,No migration background,Urban regions,6492,7.20520,7.15992,7.25049,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
1999,No migration background,Rural regions,4336,7.08830,7.03182,7.14477,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,Urban regions,1831,6.76675,6.67117,6.86234,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1999,Direct migration background,Rural regions,360,7.00644,6.80991,7.20297,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Indirect migration background,Urban regions,513,6.98806,6.81746,7.15866,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
1999,Indirect migration background,Rural regions,87,7.41671,6.99969,7.83373,7.00000,8.00000,8.00000,5.50000,9.50000,8.00000,7.00000,8.00000
2000,No migration background,Urban regions,12248,7.36701,7.33501,7.39902,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2000,No migration background,Rural regions,7677,7.18052,7.13901,7.22204,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2000,Direct migration background,Urban regions,2711,6.83903,6.76276,6.91531,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Direct migration background,Rural regions,584,7.04844,6.90232,7.19456,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2000,Indirect migration background,Urban regions,700,7.21688,7.08610,7.34765,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2000,Indirect migration background,Rural regions,115,7.00345,6.71275,7.29416,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,No migration background,Urban regions,11196,7.34572,7.31220,7.37924,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,8.00000,8.00000
2001,No migration background,Rural regions,6958,7.18492,7.14248,7.22736,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2001,Direct migration background,Urban regions,2389,6.89666,6.81937,6.97395,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2001,Direct migration background,Rural regions,521,7.28545,7.13407,7.43683,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2001,Indirect migration background,Urban regions,657,7.19449,7.05469,7.33429,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2001,Indirect migration background,Rural regions,103,7.03723,6.61649,7.45798,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2002,No migration background,Urban regions,12261,7.10307,7.07084,7.13530,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,No migration background,Rural regions,7146,6.90609,6.86224,6.94994,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2002,Direct migration background,Urban regions,2296,6.59709,6.51807,6.67610,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
